source_id,role,model_or_reference,project_path,bundle_relative_path,sha256,bytes,original_cluster_path,inventory_sha256,inventory_hash_match,availability
WQC0196,mosdepth md per-base target cumulative fractions,TOV81D,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/TOV81D_P23/TOV81D_P23.md.mosdepth.region.dist.txt,sarek_3.5.1_run/reports/mosdepth/TOV81D_P23/TOV81D_P23.md.mosdepth.region.dist.txt,d6c7a9ec0729d82af0e8433122eb3a0d6500f8d1ef0ee94e118057d04150fd1d,905486,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/TOV81D_P23/TOV81D_P23.md.mosdepth.region.dist.txt,d6c7a9ec0729d82af0e8433122eb3a0d6500f8d1ef0ee94e118057d04150fd1d,True,present
WQC0197,samtools recal primary report,TOV81D,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/samtools/TOV81D_P23/TOV81D_P23.recal.cram.stats,sarek_3.5.1_run/reports/samtools/TOV81D_P23/TOV81D_P23.recal.cram.stats,be17d113f534366a574a585be9d9979bfc875df62edb427bf056d3911233a489,119980,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/samtools/TOV81D_P23/TOV81D_P23.recal.cram.stats,be17d113f534366a574a585be9d9979bfc875df62edb427bf056d3911233a489,True,present
WQC0198,mosdepth recal integer depth-sum and target length,TOV81D,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/TOV81D_P23/TOV81D_P23.recal.mosdepth.summary.txt,sarek_3.5.1_run/reports/mosdepth/TOV81D_P23/TOV81D_P23.recal.mosdepth.summary.txt,2bda13e70a08f8db6ab315604906f295374a7d73dc9aae3817fcd52ffc927d58,3232,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/TOV81D_P23/TOV81D_P23.recal.mosdepth.summary.txt,2bda13e70a08f8db6ab315604906f295374a7d73dc9aae3817fcd52ffc927d58,True,present
WQC0199,mosdepth recal per-base target cumulative fractions,TOV81D,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/mosdepth/TOV81D_P23/TOV81D_P23.recal.mosdepth.region.dist.txt,sarek_3.5.1_run/reports/mosdepth/TOV81D_P23/TOV81D_P23.recal.mosdepth.region.dist.txt,e4f68fe63ebf3d8f24c4c2ca8d1681f3a65fb4fdacb35a6bb55e67da78baa434,905430,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/mosdepth/TOV81D_P23/TOV81D_P23.recal.mosdepth.region.dist.txt,e4f68fe63ebf3d8f24c4c2ca8d1681f3a65fb4fdacb35a6bb55e67da78baa434,True,present
WQC0200,Picard/GATK MarkDuplicates primary library metrics,TOV81D,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/reports/markduplicates/TOV81D_P23/TOV81D_P23.md.cram.metrics,sarek_3.5.1_run/reports/markduplicates/TOV81D_P23/TOV81D_P23.md.cram.metrics,80d713944eff2371e0150dd383f84ab7f46d843411ac5961392830c1ba31e913,4531,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/reports/markduplicates/TOV81D_P23/TOV81D_P23.md.cram.metrics,80d713944eff2371e0150dd383f84ab7f46d843411ac5961392830c1ba31e913,True,present
WQC0201,GATK CalculateContamination primary table,TOV81D,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/sarek_3.5.1_run/variant_calling/mutect2/TOV81D_P23/TOV81D_P23.mutect2.contamination.table,sarek_3.5.1_run/variant_calling/mutect2/TOV81D_P23/TOV81D_P23.mutect2.contamination.table,426bfd78461f1a88b1c7db2a6ae40f0b4ad340f1803661fcb36b6fd61d082118,93,/project/6090753/active/ovcan_gq_analysis/wes_sarek_results_20251022/variant_calling/mutect2/TOV81D_P23/TOV81D_P23.mutect2.contamination.table,426bfd78461f1a88b1c7db2a6ae40f0b4ad340f1803661fcb36b6fd61d082118,True,present
WQC0202,cluster-produced recovery table; secondary evidence only for omitted normal CNNs,,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/recovery/qc_metrics.tsv,recovery/qc_metrics.tsv,085f494b937b7575c1b14d8b78f57b9365cff63cd8e093e08c7f3d6d2cda601c,560684,,,,present
WQC0203,CNV-reference targetcoverage CNN required for independent validation,SRR4039087,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/cnvkit_0.9.10_manual/OV1369_R2_P66_new/SRR4039087.sorted.targetcoverage.cnn,cnvkit_0.9.10_manual/OV1369_R2_P66_new/SRR4039087.sorted.targetcoverage.cnn,,,/project/6090753/active/ovcan_gq_analysis/cnvkit/OV1369_R2_P66_new/SRR4039087.sorted.targetcoverage.cnn,1e12a7b4427c7c1173bdcf4f00ee26d17cb3983ac87522e469770f1fa363f162,,not_in_local_bundle
WQC0204,CNV-reference targetcoverage CNN required for independent validation,SRR4039088,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/cnvkit_0.9.10_manual/OV1369_R2_P66_new/SRR4039088.sorted.targetcoverage.cnn,cnvkit_0.9.10_manual/OV1369_R2_P66_new/SRR4039088.sorted.targetcoverage.cnn,,,/project/6090753/active/ovcan_gq_analysis/cnvkit/OV1369_R2_P66_new/SRR4039088.sorted.targetcoverage.cnn,d4a99f14b7a9e470cd2873a1bd5cf10fe7d7bfb5e64c838e6063e8e93cfacdad,,not_in_local_bundle
WQC0205,CNV-reference targetcoverage CNN required for independent validation,SRR4039089,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/cnvkit_0.9.10_manual/OV1369_R2_P66_new/SRR4039089.sorted.targetcoverage.cnn,cnvkit_0.9.10_manual/OV1369_R2_P66_new/SRR4039089.sorted.targetcoverage.cnn,,,/project/6090753/active/ovcan_gq_analysis/cnvkit/OV1369_R2_P66_new/SRR4039089.sorted.targetcoverage.cnn,26317acb4ef31e79c3a39177b56d2ee32e990dbe69f6adbdb57592d0e97b72a3,,not_in_local_bundle
WQC0206,CNV-reference targetcoverage CNN required for independent validation,SRR4039096,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/cnvkit_0.9.10_manual/OV1369_R2_P66_new/SRR4039096.sorted.targetcoverage.cnn,cnvkit_0.9.10_manual/OV1369_R2_P66_new/SRR4039096.sorted.targetcoverage.cnn,,,/project/6090753/active/ovcan_gq_analysis/cnvkit/OV1369_R2_P66_new/SRR4039096.sorted.targetcoverage.cnn,2bd1229de933bda1c54d7d3438bcc7c44169381c83e2f8dbb488237c5ccc49b2,,not_in_local_bundle
WQC0207,CNV-reference targetcoverage CNN required for independent validation,SRR4039097,data/cluster_wes_retrieval/2026-09-05/ovcan_human_wes_handoff_2026-09-05/cnvkit_0.9.10_manual/OV1369_R2_P66_new/SRR4039097.sorted.targetcoverage.cnn,cnvkit_0.9.10_manual/OV1369_R2_P66_new/SRR4039097.sorted.targetcoverage.cnn,,,/project/6090753/active/ovcan_gq_analysis/cnvkit/OV1369_R2_P66_new/SRR4039097.sorted.targetcoverage.cnn,796281ccf50c05345ddeb3dd2b0b333f5012ed24a6c1512b03ed58e29320dfab,,not_in_local_bundle
