cell_line,patient_id,wes_sample_id,stage,depth_x,fraction_ge_depth,fraction_decimal_places,target_summed_bp,source_id
OV2295-R2,2295,OV2295_R2_P70,recal,64,0.45,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,65,0.44,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,66,0.43,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,67,0.42,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,68,0.42,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,69,0.41,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,70,0.4,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,71,0.39,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,72,0.39,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,73,0.38,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,74,0.37,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,75,0.37,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,76,0.36,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,77,0.35,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,78,0.35,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,79,0.34,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,80,0.34,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,81,0.33,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,82,0.32,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,83,0.32,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,84,0.31,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,85,0.31,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,86,0.3,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,87,0.3,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,88,0.29,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,89,0.29,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,90,0.28,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,91,0.28,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,92,0.27,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,93,0.27,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,94,0.26,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,95,0.26,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,96,0.25,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,97,0.25,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,98,0.24,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,99,0.24,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,100,0.23,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,101,0.23,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,102,0.23,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,103,0.22,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,104,0.22,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,105,0.22,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,106,0.21,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,107,0.21,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,108,0.2,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,109,0.2,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,110,0.2,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,111,0.19,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,112,0.19,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,113,0.19,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,114,0.18,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,115,0.18,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,116,0.18,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,117,0.18,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,118,0.17,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,119,0.17,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,120,0.17,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,121,0.16,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,122,0.16,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,123,0.16,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,124,0.16,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,125,0.15,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,126,0.15,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,127,0.15,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,128,0.15,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,129,0.14,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,130,0.14,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,131,0.14,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,132,0.14,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,133,0.14,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,134,0.13,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,135,0.13,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,136,0.13,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,137,0.13,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,138,0.13,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,139,0.12,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,140,0.12,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,141,0.12,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,142,0.12,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,143,0.12,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,144,0.11,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,145,0.11,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,146,0.11,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,147,0.11,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,148,0.11,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,149,0.11,2,63709444,WQC0047
OV2295-R2,2295,OV2295_R2_P70,recal,150,0.1,2,63709444,WQC0047
OV3133-R,3133,OV3133_R_P71,md,0,1.0,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,1,0.99,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,2,0.99,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,3,0.99,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,4,0.98,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,5,0.98,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,6,0.98,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,7,0.97,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,8,0.97,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,9,0.96,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,10,0.96,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,11,0.95,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,12,0.95,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,13,0.94,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,14,0.93,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,15,0.93,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,16,0.92,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,17,0.91,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,18,0.9,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,19,0.9,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,20,0.89,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,21,0.88,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,22,0.87,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,23,0.86,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,24,0.85,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,25,0.84,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,26,0.83,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,27,0.82,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,28,0.81,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,29,0.8,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,30,0.79,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,31,0.78,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,32,0.77,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,33,0.76,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,34,0.75,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,35,0.74,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,36,0.73,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,37,0.72,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,38,0.7,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,39,0.69,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,40,0.68,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,41,0.67,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,42,0.66,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,43,0.65,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,44,0.64,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,45,0.63,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,46,0.62,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,47,0.61,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,48,0.6,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,49,0.59,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,50,0.58,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,51,0.57,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,52,0.56,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,53,0.55,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,54,0.54,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,55,0.53,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,56,0.52,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,57,0.51,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,58,0.5,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,59,0.5,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,60,0.49,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,61,0.48,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,62,0.47,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,63,0.46,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,64,0.45,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,65,0.44,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,66,0.44,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,67,0.43,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,68,0.42,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,69,0.41,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,70,0.41,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,71,0.4,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,72,0.39,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,73,0.38,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,74,0.38,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,75,0.37,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,76,0.36,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,77,0.36,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,78,0.35,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,79,0.34,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,80,0.34,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,81,0.33,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,82,0.33,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,83,0.32,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,84,0.31,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,85,0.31,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,86,0.3,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,87,0.3,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,88,0.29,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,89,0.29,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,90,0.28,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,91,0.28,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,92,0.27,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,93,0.27,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,94,0.26,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,95,0.26,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,96,0.25,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,97,0.25,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,98,0.24,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,99,0.24,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,100,0.24,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,101,0.23,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,102,0.23,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,103,0.22,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,104,0.22,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,105,0.22,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,106,0.21,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,107,0.21,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,108,0.21,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,109,0.2,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,110,0.2,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,111,0.2,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,112,0.19,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,113,0.19,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,114,0.19,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,115,0.18,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,116,0.18,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,117,0.18,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,118,0.17,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,119,0.17,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,120,0.17,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,121,0.17,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,122,0.16,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,123,0.16,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,124,0.16,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,125,0.16,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,126,0.15,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,127,0.15,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,128,0.15,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,129,0.15,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,130,0.14,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,131,0.14,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,132,0.14,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,133,0.14,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,134,0.14,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,135,0.13,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,136,0.13,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,137,0.13,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,138,0.13,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,139,0.13,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,140,0.12,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,141,0.12,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,142,0.12,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,143,0.12,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,144,0.12,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,145,0.11,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,146,0.11,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,147,0.11,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,148,0.11,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,149,0.11,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,md,150,0.11,2,63709951,WQC0052
OV3133-R,3133,OV3133_R_P71,recal,0,1.0,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,1,0.99,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,2,0.99,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,3,0.99,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,4,0.98,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,5,0.98,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,6,0.98,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,7,0.97,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,8,0.97,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,9,0.96,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,10,0.96,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,11,0.95,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,12,0.95,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,13,0.94,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,14,0.93,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,15,0.93,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,16,0.92,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,17,0.91,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,18,0.9,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,19,0.9,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,20,0.89,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,21,0.88,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,22,0.87,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,23,0.86,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,24,0.85,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,25,0.84,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,26,0.83,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,27,0.82,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,28,0.81,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,29,0.8,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,30,0.79,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,31,0.78,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,32,0.77,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,33,0.76,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,34,0.75,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,35,0.74,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,36,0.73,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,37,0.72,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,38,0.7,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,39,0.69,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,40,0.68,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,41,0.67,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,42,0.66,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,43,0.65,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,44,0.64,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,45,0.63,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,46,0.62,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,47,0.61,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,48,0.6,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,49,0.59,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,50,0.58,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,51,0.57,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,52,0.56,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,53,0.55,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,54,0.54,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,55,0.53,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,56,0.52,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,57,0.51,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,58,0.5,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,59,0.5,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,60,0.49,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,61,0.48,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,62,0.47,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,63,0.46,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,64,0.45,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,65,0.44,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,66,0.44,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,67,0.43,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,68,0.42,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,69,0.41,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,70,0.41,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,71,0.4,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,72,0.39,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,73,0.38,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,74,0.38,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,75,0.37,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,76,0.36,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,77,0.36,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,78,0.35,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,79,0.34,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,80,0.34,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,81,0.33,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,82,0.33,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,83,0.32,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,84,0.31,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,85,0.31,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,86,0.3,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,87,0.3,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,88,0.29,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,89,0.29,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,90,0.28,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,91,0.28,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,92,0.27,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,93,0.27,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,94,0.26,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,95,0.26,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,96,0.25,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,97,0.25,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,98,0.24,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,99,0.24,2,63709444,WQC0055
OV3133-R,3133,OV3133_R_P71,recal,100,0.24,2,63709444,WQC0055
