signature,boot_mean,boot_median,boot_lo95,boot_hi95,boot_selected_frac,n_boots,cell_line,reference_set,bootstrap_seed,cache_max_delta,cache_sha256,cache_n_ref_full,cache_n_ref_restricted,cosmic_source,mutationalpatterns_version
SBS10c,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0.5260548999807415,0,0,13.136853144172642,0.035,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS11,5.754739494948661,0,0,41.991363207510645,0.205,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS12,14.484987521552197,0,0,55.89535242587603,0.395,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,0.8930953209221191,0,0,18.59222252781305,0.04,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS16,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17a,0.1335529024961209,0,0,0,0.01,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0.05044021835526241,0,0,0,0.005,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,0.9034072203797991,0,0,21.47922717943432,0.035,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS19,1.6043057099351852,0,0,21.54768852976796,0.08,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,4.715133892028186,0,0,19.02998601461065,0.365,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,0.9623747972582757,0,0,18.648910030028997,0.04,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS22,0.10692647000934544,0,0,0,0.005,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS23,0.6889642258318661,0,0,0.4488436660816748,0.025,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS24,59.97961910772314,58.283113946057775,31.181859198725952,94.25763076343952,0.995,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS25,4.045009525695817,0,0,44.46787891189469,0.125,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,25.623518159148425,28.877367703476022,0,62.572930154035795,0.66,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS29,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,36.781401990150464,0,0,164.96706846087505,0.465,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS30,14.822423863091998,0,0,59.53261934057197,0.395,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS31,15.930235963801909,0,0,56.4401943202824,0.48,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS32,15.259655822707558,0,0,48.94683587253304,0.485,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS33,0.5477325970806667,0,0,12.48209363090325,0.04,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS34,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS35,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS36,2.9072058239610126,0,0,31.00999039954455,0.125,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS37,0.7447886490802786,0,0,15.844152402061999,0.035,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS38,0.06632192279651238,0,0,0,0.005,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS39,53.908727309730374,58.1829118740549,0,113.70885618209489,0.805,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS4,1.0708665690210084,0,0,18.190370493325116,0.05,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,2.904193374238045,0,0,49.70914217100636,0.04,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS41,0.08165529697801076,0,0,0,0.005,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS42,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,0.271128919849942,0,0,0,0.015,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,0.3503872522174925,0,0,0,0.01,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,0.16192387321223767,0,0,0,0.01,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7a,3.213733191635619,0,0,28.325138237568787,0.15,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7b,12.202807016099772,0,0,47.11915101451433,0.39,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7c,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7d,0.6175799198959754,0,0,12.318635846429926,0.04,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS84,2.3621150074597965,0,0,25.104899517587533,0.095,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS85,1.0391430797937398,0,0,16.35612241051195,0.055,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS86,4.209890764049444,0,0,34.285642133078206,0.16,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS87,20.85396330938808,20.271707473389622,0,61.69600417487316,0.58,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS88,0.5677680397730329,0,0,10.775196769834043,0.035,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS89,40.95736860246639,43.84120475018265,0,97.08489730676294,0.74,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS9,1.8296770563894107,0,0,31.065977479860614,0.07,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS90,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS91,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS92,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS93,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS94,0,0,0,0,0,200,OV2295,full,82761300,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,39.39181690823111,43.67856373289338,0,66.18626230705854,0.865,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10b,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10c,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS11,5.684864245490179,0,0,51.35528222979732,0.135,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS12,7.017351416554014,0,0,48.73009948417207,0.175,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,0.06784814001894962,0,0,0,0.005,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,9.137804573134881,0,0,48.182147250973664,0.25,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS16,0.1112550850710361,0,0,0,0.005,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17a,0.8049882336238091,0,0,18.683928881151854,0.045,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,2.6356554097021916,0,0,37.85738842468754,0.075,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS19,1.092322607113139,0,0,28.215028229918254,0.035,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,0.49889779527965805,0,0,12.146030779091593,0.035,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,0.16206791688306463,0,0,0,0.005,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS22,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS23,1.2657370524644613,0,0,31.703234871182616,0.03,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS24,51.484968400605794,53.79449052102292,0,126.88608509659274,0.67,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS25,0.27382066055234777,0,0,0,0.005,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,8.750749296645566,0,0,53.654034240300795,0.22,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0.25053815039722194,0,0,0,0.015,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS29,42.654234640881725,36.052309682231524,0,134.19449784090097,0.56,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,39.820822316378134,0,0,215.3648994717998,0.325,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS30,2.139603403576681,0,0,43.326352468528825,0.04,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS31,22.211555467545683,0,0,81.60071078844913,0.405,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS32,6.212921784046433,0,0,48.21837520054069,0.16,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS33,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS34,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS35,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS36,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS37,17.316712925714256,0,0,77.43907002013012,0.325,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS38,0.6513045593449475,0,0,18.579281369048342,0.03,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS39,19.95953276123223,0,0,98.44088323212263,0.315,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS4,53.681373179662394,58.46805262347321,0,126.76219221070369,0.695,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,62.56665729924694,0,0,237.16752373557193,0.46,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS41,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS42,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,2.0640596528476656,0,0,52.07906178249145,0.04,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7a,3.819751901566278,0,0,29.041861673290953,0.145,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7b,28.955929516413388,33.67472772470956,0,72.32330935366963,0.585,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7c,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7d,1.0099970902272692,0,0,21.920286256213846,0.045,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,10.09026258459961,0,0,76.38781065604202,0.185,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS84,0.8791938919670432,0,0,18.39996092892011,0.03,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS85,0.09600907781604628,0,0,0,0.005,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS86,2.41043590095158,0,0,33.252114050608256,0.075,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS87,19.604326201564586,0,0,73.52858570392925,0.405,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS88,0.07962752157922236,0,0,0,0.005,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS89,91.96728238246365,97.32607267918902,0,181.56325535059915,0.895,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS9,1.4294148353995932,0,0,29.821825327392588,0.03,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS90,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS91,0.4880419868667458,0,0,15.403751130889182,0.03,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS92,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS93,0.09545015924296475,0,0,0,0.005,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS94,0,0,0,0,0,200,OV2295-R2,full,71367685,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,3.350326819520807,0,0,27.03810910128569,0.145,200,OV3133-R,full,148690701,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,0.09326657778544728,0,0,0,0.01,200,OV3133-R,full,148690701,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10b,2.594842547272546,0,0,20.738675416384105,0.15,200,OV3133-R,full,148690701,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10c,0,0,0,0,0,200,OV3133-R,full,148690701,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0.12580592885361788,0,0,0,0.01,200,OV3133-R,full,148690701,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS11,0.21541463245421383,0,0,0,0.01,200,OV3133-R,full,148690701,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS12,6.844422812148507,0,0,57.29506784869851,0.185,200,OV3133-R,full,148690701,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,6.917580299592794,0,0,22.578164396604624,0.43,200,OV3133-R,full,148690701,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,1.540845056522589,0,0,22.505426342633182,0.075,200,OV3133-R,full,148690701,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,5.657321997483473,0,0,37.74350180456917,0.2,200,OV3133-R,full,148690701,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS16,4.495672710393168,0,0,29.44789604873551,0.185,200,OV3133-R,full,148690701,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
