gene_id,OV1369-R2,OV1946,OV2085,OV2295,OV2295-R2,OV3133-R,OV4453,OV4485,OV866-2,TOV1369,TOV3041G,TOV3133G,TOV3291G,OV3331,OV90,TOV21G,TOV3392D,VOA10816,VOA12539,VOA295,VOA4841,VOA6861,TOV112D,VOA4395,TOV2414,VOA8762,VOA8771,VOA5217,VOA5436,BIN67,COV434
ENSG00000007001,0,1,2,29,3,92,1,2,0,3,8,57,7,2,1,12,50,2,17,58,22,16,5,1,3,31,26,15,23,4,1
ENSG00000007038,4066,2,2079,97,1156,1151,687,2,370,1745,0,1162,949,4223,17,2,0,2,0,0,0,0,0,0,2402,28,0,1,0,0,0
ENSG00000007047,1459,4675,3285,5176,5378,1881,3941,3486,3579,2150,3718,2313,3446,3821,5321,4067,7490,3553,4204,2623,2775,3088,2405,2865,5199,4744,4416,2149,4153,2480,1870
ENSG00000007062,2148,0,71,123,15,61,223,4,134,881,4703,45,8,19,15405,484,14,31366,17,82,61,1570,5,85,524,28299,1206,16223,134,12,2
ENSG00000007080,12305,3503,7863,3544,11545,6196,5523,11082,5399,11081,17085,9235,3301,6483,2536,5298,6279,2381,4115,4963,3884,4658,3331,2685,10617,2849,2361,3008,4268,3832,4213
ENSG00000007168,4511,9338,5797,4655,9854,2281,21595,2923,3858,2780,5301,2703,2778,5398,5156,6347,3189,3610,8141,9449,9816,17078,10948,7909,4254,16913,12626,7021,15894,7362,9328
ENSG00000007171,1,2,4,6,20,1,24,0,165,10,6,1,4,74,5,2,1,11,0,1,2,30,407,2,0,10,40,1,30,2,5
ENSG00000007174,4,9,3,257,0,0,1937,2,2,3,8,4,9,15,3,42,1,9,31,34,12,9,7,6,1,16,2,7,3,14,3
ENSG00000007202,24573,9230,23378,13055,27628,26627,15237,16069,17917,17505,20095,25040,27052,22236,6775,16176,9247,17410,13751,18268,20191,40343,15568,12303,33188,16261,20035,7393,13578,11777,13265
ENSG00000007216,0,0,2,0,0,7,0,0,1,0,0,2,0,0,1,0,0,12,39,0,0,0,0,0,0,15,6,0,12,2,0
ENSG00000007237,6518,73,2589,3081,1362,122,2083,294,1691,112,451,137,59,1055,41,14,2,9,325,114,138,47,68,7,3,11,18,18,63,244,48
ENSG00000007255,1410,97,1330,2044,2107,3136,1021,4522,594,2776,2907,2241,2364,1013,1803,1204,7158,1025,1401,1715,507,719,1013,831,1790,3951,2667,1047,2174,236,142
ENSG00000007264,1997,87,229,57,1301,4,274,73,719,1102,206,25,27,570,5,1,8,5,481,41,92,1187,1181,655,1,29,13,7,78,854,756
ENSG00000007306,0,0,0,0,0,0,4,0,0,0,0,0,0,0,93,56,14155,22,134,2,1,0,0,0,0,114,4,0,0,0,0
ENSG00000007312,0,3,1341,0,0,0,0,0,1,0,1,0,0,18,3,84,3,3,8,99,0,0,0,0,0,5,2,5,0,2,0
ENSG00000007314,0,0,407,46,4,6,0,166,2,1,4,3,68,51,12,18,11,38,29,165,3,48,0,0,36,5,0,3,6,3,0
ENSG00000007341,233,509,1302,577,206,1028,910,447,369,401,978,866,433,590,335,1145,546,540,1307,1858,1704,1065,471,728,438,1040,641,263,662,945,1174
ENSG00000007350,0,10,1378,2,1,41,13,1,0,1,3,4,15,7,10,1,0,29,2,4,0,1,2,0,1,96,12,0,34,1,0
ENSG00000007372,598,1837,6,57,5,42,822,0,84,102,260,91,864,2,433,155,13,444,950,2117,507,381,11635,4510,516,176,2434,235,773,7183,287
ENSG00000007376,8722,1231,8482,3420,8325,5567,3922,3973,3879,4164,13336,6381,3197,5946,2038,2494,4591,3276,5679,6228,3639,2613,1383,2058,4822,3051,2076,1393,2592,1863,1974
ENSG00000007384,3100,315,1208,677,401,480,1901,382,1598,3055,2472,560,1202,2044,3918,2139,3581,4797,2488,7582,5288,3494,1275,1370,5356,5864,4658,2948,4368,4616,1924
ENSG00000007392,4154,1019,2388,702,1182,563,2635,1485,2168,1319,2525,1117,1306,1301,1293,2484,720,2458,5942,6248,4677,1980,2895,3887,1936,7582,4364,2287,5031,3728,3412
ENSG00000007402,7,11,425,310,17,128,434,4006,43,51,97,113,104,289,9,28,95,2029,650,222,483,675,230,818,83,326,718,337,529,1103,1566
ENSG00000007516,196,10,318,83,365,71,554,97,115,157,387,134,284,816,64,349,758,221,608,3151,70,276,189,137,2486,729,262,1479,1623,639,69
ENSG00000007520,12891,4178,12082,3812,7392,4058,3807,5528,5192,5413,13962,4034,3484,5054,3303,4457,5337,3768,3787,6710,4046,2228,2317,2401,9643,4382,3590,2135,3802,2314,2207
ENSG00000007541,4183,1077,8752,5814,9008,2235,3811,4048,1512,3705,9338,3281,3164,6770,2170,4197,4735,3380,4793,10105,4873,4775,1682,3814,7729,5555,6244,3016,3792,2828,1962
ENSG00000007545,2920,3218,1831,1545,758,807,3112,2111,1552,1358,3048,1628,1421,1919,1740,2717,2051,2377,4557,4850,3829,2780,2647,2351,3355,4382,2927,1860,3057,1692,2115
ENSG00000007866,2029,1595,4340,4407,3661,2705,10595,2975,1784,5874,3220,4444,1937,6683,1192,2664,1689,1139,1203,2004,2663,2975,826,660,2876,10744,9727,488,1665,883,1515
ENSG00000007908,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,11,10,0,0,113,3
ENSG00000007923,11122,3376,7864,8715,9594,4561,10883,8289,7425,7511,14288,4914,3364,6097,3490,6975,3918,2133,7880,3278,3862,6592,3834,3636,5856,4897,4092,2899,2596,3639,5015
ENSG00000007933,7,12,13,10,1,12,9,7,4,21,3,5,2,5,14,242,5,19,6,28,14,3,17,7,23,22,25,0,8,10,9
ENSG00000007944,586,356,1808,595,998,1899,2700,1053,748,232,741,2157,228,428,576,2287,2069,2553,2315,835,74,1386,65,719,489,3449,999,8994,4150,149,50
ENSG00000007952,59,43,27,10,12,6,36,5,13,10,20,11,4,11,127,22,14,16,45,41,12,27,15,42,20,286,233,8,21,27,18
ENSG00000007968,731,45,428,754,1225,528,892,453,177,958,1516,913,494,663,59,812,8,127,377,629,55,671,542,178,182,328,448,411,265,403,1719
ENSG00000008018,11977,5353,9912,4995,7518,5764,10795,3348,8955,8456,10592,4633,5999,3536,7585,9133,5425,4416,7917,6622,5263,8593,4435,4997,7936,12195,9470,4203,6636,5055,7350
ENSG00000008056,4,28,66,12,24,40,15,20,333,23,60,65,42,182,37,24,56,3,235,41,5,65,30,58,33,11,18,38,43,179,59
ENSG00000008083,2412,3703,2485,1315,562,362,4514,1237,1462,870,1335,885,1559,817,720,1753,607,878,2577,1775,1798,1566,1725,1896,1923,2184,1705,684,1153,851,1240
ENSG00000008086,66,987,71,117,164,88,913,84,49,68,98,183,180,238,650,1046,214,902,685,634,1270,255,695,6009,76,5400,4357,536,1435,216,73
ENSG00000008118,0,15,2,1,7,1,33,1,0,0,15,0,3,63,1,3,0,6,15,2,9,1,0,0,5,26,4,0,0,0,19
ENSG00000008128,1464,1549,1490,1907,1100,844,4958,1478,1011,1012,3162,1009,677,1062,1226,1759,2314,1448,4145,1686,1863,3289,1174,1785,1291,3945,1848,1109,964,2046,1905
ENSG00000008130,6843,4679,10223,10979,7383,4128,11249,7052,5338,4630,9159,6249,2727,4723,5446,5800,12062,4053,8029,3288,7317,5855,5308,4486,7242,6602,4866,3889,3345,4338,5247
ENSG00000008196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2739,0,6,0,0,0,0,0,0,0,0,108,0,0,2,4
ENSG00000008226,0,3,24,14,2,8,184,10,4,10,10,15,12,41,17,38,4,149,16,185,21,36,24,7,38,174,65,0,38,8,10
ENSG00000008256,6901,3372,5654,3838,16306,3443,4967,4255,1640,6568,5868,4648,4424,5125,1302,3291,2440,1860,2934,3441,6154,4653,19504,964,13645,8473,15084,4363,6630,1384,585
ENSG00000008277,15,199,13,4,49,9,20,9,1,82,118,36,13,109,41,677,20,36,161,926,99,199,1154,177,74,408,646,2176,5515,1879,1293
ENSG00000008282,8745,2532,2615,1376,3410,2893,7534,1284,1886,1960,5720,3683,2096,2922,5799,4258,4312,14959,6261,8761,17424,10869,2238,3351,3635,7661,11893,7129,10314,4726,3708
ENSG00000008283,1919,950,3556,16610,8515,4027,9351,4910,337,5948,8318,5024,9126,5749,426,3344,1449,1417,5120,4430,4180,7713,18,468,14248,6993,5375,3584,7334,2110,297
ENSG00000008294,5226,8652,3266,680,2003,1193,3747,850,1546,647,2805,1473,1144,655,5406,7693,6964,11329,10813,8457,9245,7772,9685,21619,2181,5996,10153,11454,24117,10954,5595
ENSG00000008300,665,285,288,230,254,76,416,315,692,307,200,220,85,915,27,1210,312,1031,1389,463,1619,2946,4475,4335,1230,386,162,580,348,543,4108
ENSG00000008311,36,619,4,14,30,10,184,1,104,1,16,81,69,20,42,700,0,9,134,697,698,26,32,229,16,3156,1477,35,27,118,5103
ENSG00000008323,249,31,638,1430,4226,209,4087,1125,23,2468,1363,275,641,1355,75,61,1020,300,22,97,1250,1095,31,11,1033,2842,2621,41,289,12,15
ENSG00000008324,590,509,544,375,1032,599,1404,294,681,424,1165,450,562,540,404,849,183,753,1126,975,351,1095,465,425,393,1433,563,176,421,640,662
ENSG00000008382,1499,546,1344,511,2268,2795,1670,1433,830,1646,1628,3678,1905,927,390,2200,2082,417,1288,2142,645,793,992,1193,1378,1479,1242,759,541,804,592
ENSG00000008394,13897,8061,678,2694,9430,27,15648,1093,3224,12238,11039,117,3520,488,17525,2303,7,174,117,49,14190,38926,371,6050,3378,12045,6338,8,174,20,21
ENSG00000008405,1539,1460,2096,1155,1106,551,2629,389,614,501,1165,1582,394,2020,2054,2751,439,837,1116,2829,2625,1467,3641,1376,642,1394,1090,775,1934,2079,1672
ENSG00000008438,0,2,0,0,1,0,5,1,0,2,4,1,0,1,3,5,0,5,5,6,15,22,7,12,1,11,3,0,8,19,17
ENSG00000008441,15091,4033,8531,7249,941,6731,6049,6711,3644,7519,15750,7185,11006,7168,638,342,254,459,324,2798,5438,15405,1184,5016,11259,194,1055,723,1303,950,1404
ENSG00000008513,15754,4153,1431,816,2922,3961,2048,7570,9196,8640,5658,6061,561,12553,13904,8453,118,9339,2538,10561,14544,1142,273,135,8600,7809,1138,814,9558,57,54
ENSG00000008516,105,109,393,25,38,69,110,45,141,71,173,61,67,160,91,90,77,300,260,1002,510,800,56,200,112,295,418,167,392,425,102
ENSG00000008517,39614,20009,13436,477,4373,21939,17401,3842,880,2698,13809,5503,13788,6779,610,9557,23,34,7514,4689,17859,180,13,9,17376,1475,2722,184,403,43,16
ENSG00000008710,8011,7256,7076,2803,1544,2212,6702,4461,5396,2367,5987,2478,1923,2010,7469,5897,3445,9583,7345,10587,10107,7927,11420,10625,7460,5572,4436,7915,10367,7627,5873
ENSG00000008735,270,664,9118,546,777,1277,354,1702,593,88,305,697,260,291,875,1684,7384,386,4249,229,983,652,2553,2312,132,511,215,3217,1151,3656,2463
ENSG00000008838,7427,3927,6114,2661,4108,1798,5814,2305,5126,6184,3379,2469,4129,6039,2973,5844,5890,3327,6245,4076,2968,4459,4620,2254,7114,5734,4029,1973,4733,2757,5610
ENSG00000008853,1427,1461,3749,1656,2043,418,4285,2306,621,1190,3038,468,707,1973,619,6933,5967,783,1330,2312,1641,1453,1384,1705,2301,7138,3696,2011,2145,1162,946
ENSG00000008869,650,1446,903,426,471,1022,1694,497,338,273,761,1217,187,855,1253,1547,1359,1707,1357,1460,3469,2350,3047,2324,816,3058,2466,1022,3077,1798,1716
ENSG00000008952,1269,2256,3166,808,7719,1906,3461,651,621,1333,763,1824,881,1610,8621,1306,2603,8562,12136,8710,17437,11046,6042,8555,1328,20824,10330,9927,24600,7081,6800
ENSG00000008988,74685,37645,22070,47980,62629,33242,55097,32604,44635,82224,44559,82874,31160,45896,18482,45669,41255,27601,51801,52851,24811,14895,31267,37045,35552,41233,24812,27830,75817,21629,22338
ENSG00000009307,6685,31583,18532,15166,8912,18576,74712,18003,10183,9335,30881,12627,6695,17080,22858,21848,11315,23776,37873,33710,38341,22023,39604,25666,9016,39242,18497,8702,19677,21458,31251
ENSG00000009335,17456,4622,5292,3957,8970,5109,14960,2746,3340,4164,23730,6102,3186,7307,7392,8822,7689,4059,7213,7502,7685,12017,4611,5794,7061,5205,4567,5463,9235,4919,6048
ENSG00000009413,486,679,538,719,355,243,1636,196,125,175,264,371,169,449,1008,701,251,1296,2841,3723,3952,4474,3167,3368,162,4146,4120,1595,2727,2281,1939
ENSG00000009694,36,42,8,28,0,3,42,2,0,4,0,1,1,11,43,2,1,10,1,5,4,36,0,0,3,201,81,0,12,15,81
ENSG00000009709,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,21,0,0,0,6,0,1,3,1,0,0,0,0,0,0,0
ENSG00000009724,24,47,26,11,8,12,59,26,18,11,15,22,6,2,39,19,11,82,207,108,260,126,42,60,8,118,83,65,25,71,82
ENSG00000009765,11,21,10,5,0,12,21,2,1,7,23,11,6,1,21,9,36,27,51,45,15,81,11,12,1,551,531,11,23,28,21
ENSG00000009780,374,289,444,315,430,236,571,78,162,168,473,414,237,309,307,375,548,303,1087,685,468,679,727,446,350,696,403,227,424,598,269
ENSG00000009790,12,30,4,8,5,3,45,8,7,3,4,9,5,4,16,9,4,15,12,34,25,26,98,0,3,80,37,3,17,9,13
ENSG00000009830,3661,1894,2430,1386,2320,1035,1512,914,1581,2202,2715,2218,1216,1489,753,2624,455,1866,2630,2899,4767,4218,2655,2124,2629,1892,2676,999,1167,2956,2469
ENSG00000009844,1473,1525,2202,872,3216,1269,4613,603,555,644,897,1033,518,695,2237,1564,541,2173,2291,4417,2788,4075,3980,2532,464,5685,5502,1226,3568,8070,7062
ENSG00000009950,21,11,1830,231,62,84,415,137,3,301,65,259,7,208,369,147,3,2264,1327,1574,1279,4931,75,116,85,685,1069,560,981,576,303
ENSG00000009954,10015,9337,8636,6828,1889,2040,16102,3577,4454,2273,9669,3497,4827,8153,4239,9321,2395,6053,11534,9679,8903,14646,12716,8716,4004,6838,10041,7120,10760,5284,10891
ENSG00000010017,3694,3417,2250,2857,2693,1187,7967,1784,2001,1237,3114,1589,3222,2251,3099,3158,1307,2165,2515,3753,2320,3610,3846,7258,2797,5656,3917,2703,3936,2248,2369
ENSG00000010030,32,12,14,54,442,194,389,87,5,71,131,56,65,103,15,40,12,103,381,516,48,213,11,35,224,352,392,33,38,44,33
ENSG00000010072,472,993,821,254,809,343,937,192,269,174,594,489,269,346,801,628,201,566,969,1052,269,1566,971,409,270,1174,946,434,1477,692,758
ENSG00000010165,6306,5075,13487,4131,7546,3168,7124,5586,4658,10467,7965,3034,5895,5481,2350,4010,1863,1578,2784,2272,2392,4789,4005,2123,3610,3486,2740,1457,1927,2265,3020
ENSG00000010219,1672,1327,1157,888,555,304,740,391,101,991,1082,412,818,485,175,1078,188,253,1022,394,734,1030,685,599,1247,425,832,268,138,303,428
ENSG00000010244,11692,8293,10271,6217,6771,4623,12358,4532,5003,6637,10515,4426,5782,6922,10800,8244,3862,8928,11923,11586,9068,9292,8993,8412,9523,12867,12184,6211,9497,7344,11743
ENSG00000010256,21279,3642,24121,19795,47737,32126,19329,11114,16570,27566,43510,27665,14419,17929,5154,21280,15791,6289,11027,16372,9039,11554,8450,6791,23059,13714,9790,2621,6260,8545,10162
ENSG00000010270,1502,3151,6449,1002,4785,1462,2958,521,1696,443,3877,1307,2073,1505,686,2680,749,1145,3153,2727,1573,2627,1451,1276,2170,2084,2764,2230,5075,1911,1995
ENSG00000010278,75624,10530,9350,15021,56699,34506,38083,58428,248,77455,19926,32865,9102,28495,928,3713,4835,5112,7978,12094,14442,29327,3545,503,27994,7265,5159,17396,8417,517,1891
ENSG00000010282,0,0,714,0,0,0,0,1,2,0,0,0,0,2,2,0,1,2,3,13,1,4,0,0,0,3,2,0,0,2,1
ENSG00000010292,66792,16110,13115,15186,25635,8409,23679,8730,14862,64042,34114,12749,16736,16938,2820,11957,1755,2037,6948,13218,3268,19460,15645,3545,16995,9723,16613,2735,3793,5608,12436
ENSG00000010295,8,754,40,23,15,3,15,3,33,12,20,3,11,18,30,17,0,16,9,207,128,29,10,13,174,81,4,2,13,8,45
ENSG00000010310,5,47,26,19,14,20,14,35,3,21,47,26,52,44,623,44,12,76,54,143,224,142,34,12,326,1040,272,5,189,1345,269
ENSG00000010318,532,73,111,113,53,409,161,85,67,112,273,326,263,198,68,165,413,209,155,720,330,348,420,146,188,120,173,53,125,485,291
ENSG00000010319,5,1,201,14,19,0,158,12,0,2,19,2,12,14,4,46,18,11,226,759,10,29,154,6,25,41,1,3,14,145,23
ENSG00000010322,3777,2623,6715,3918,2743,2239,6949,3563,3067,3144,4068,3480,2658,6154,1935,6835,5259,3439,11175,7717,8210,7811,5159,8882,5861,5516,4500,2046,4742,6064,4927
ENSG00000010327,0,2,4,5,7,4,4,5,5,1,5,3,3,9,6,33,3,3,0,124,2,18,0,0,1,34,16,0,1,13,4
ENSG00000010361,1326,610,4147,4254,3695,1555,641,3903,1225,3268,2064,2367,315,2979,271,151,982,854,1638,60,857,777,1627,1111,2283,3967,3574,777,1827,440,794
ENSG00000010379,7,23,63,39,4,3,11,9,2,5,4,11,6,118,20,23,146,134,74,18,16,28,1,17,4,98,290,169,461,3,7
ENSG00000010404,10825,8161,3878,1185,3560,3823,5368,2185,2355,3175,3970,1983,3669,4066,8051,5428,2400,4213,3926,7748,8409,5503,4796,7696,17457,5511,5756,2873,4660,3060,1849
ENSG00000010438,0,86,7,116,4,9,17,26,3,5,7,22,10,17,147,91,1,6,6,8,46,27,1,2,6109,477,2,0,1,2,1
ENSG00000010539,626,690,608,255,412,350,1197,292,507,206,672,312,402,554,634,681,542,722,1026,2866,1152,804,811,675,922,1613,888,411,713,775,1195
ENSG00000010610,1,8,367,5,1,1,138,27,0,17,4,2,0,34,2,35,5,2,2,3,4,24,56,29,62,49,17,4,2,88,97
ENSG00000010626,2675,352,736,952,306,297,418,837,298,1995,429,286,352,683,168,474,1065,234,628,607,327,298,729,368,468,832,559,254,705,311,240
ENSG00000010671,0,26,9,4,5,7,7,0,0,0,20,5,8,17,1,4,0,11,3,2,0,3,11,0,2,19,67,0,1,2,3
ENSG00000010704,1693,543,381,113,35,48,382,352,10,473,923,29,128,454,112,1081,156,693,850,2748,886,1793,922,1564,1163,135,49,88,847,1503,935
ENSG00000010803,2359,2755,3139,7750,976,1757,3876,2711,1028,1184,2477,2562,2656,1728,2132,2309,1268,1824,3645,2186,2835,1958,2690,2123,2263,2672,1647,1927,2024,1984,1372
ENSG00000010810,97,8750,3710,1091,349,881,4673,491,1175,724,2156,1567,3459,1270,4392,814,20,75,649,1063,1459,1656,1668,1001,802,929,342,599,969,616,646
ENSG00000010818,1388,3425,2341,720,355,516,4332,1509,874,665,379,1201,753,838,5231,1044,1556,2954,2183,3559,3678,2439,2244,1143,1119,2198,1696,2410,2186,638,349
ENSG00000010932,11,0,1,5,3,2,7,2,0,5,3,0,4,3,0,0,3,4,49,3,6,3,1,4,0,35,160,0,8,2,2
ENSG00000011007,5103,5824,7849,4321,13042,3101,4512,3513,4855,3535,7618,3225,2133,3187,3119,4148,2861,2655,6673,3027,5476,6658,3354,3065,3663,5233,3253,2819,2068,3314,6190
ENSG00000011009,4084,2855,20471,9035,20517,6855,6887,3102,5018,5572,9276,5082,6769,6231,3728,7630,7897,2802,6916,7591,5208,6176,2723,4058,9399,4226,3663,2466,2224,3391,3252
ENSG00000011021,1109,1568,3058,1538,810,1397,2100,1668,1131,926,1148,1359,656,908,1291,916,1661,2154,2553,2228,3860,3361,2801,2367,1052,2573,2468,3040,1854,2539,1287
ENSG00000011028,21793,4262,1009,2653,8653,599,5191,321,5144,1611,5798,1636,4050,4500,6,45470,0,49,2318,1,1324,11201,14820,9088,48,146,92,13070,26511,10,1936
ENSG00000011052,4114,1180,2548,909,4901,1344,1299,2552,2147,2462,1484,869,557,1711,913,3557,538,326,567,1035,1220,711,653,3023,1842,390,323,1013,836,2273,1438
ENSG00000011083,0,2,3,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,10,18,12,0,0,5,19,0,0,0,0,0
ENSG00000011105,2993,1492,6266,1782,88,1128,6436,1378,3146,3702,1528,2680,1601,2204,766,3178,831,956,3477,3918,1343,4780,2076,1837,974,1720,1661,2036,5208,1993,853
ENSG00000011114,895,751,1085,290,347,325,1335,393,481,287,902,720,402,293,1019,1352,1057,1125,1916,4665,2946,1138,1964,825,798,1559,1074,1092,1818,845,866
ENSG00000011132,1561,1220,2139,1194,3499,1977,1593,1636,858,1401,1446,2333,1711,617,619,916,939,540,1925,1215,1776,1128,673,630,1809,866,841,1049,665,820,793
ENSG00000011143,1276,707,931,1405,934,614,742,1119,594,1582,1364,787,1280,1065,457,1036,1242,781,1192,918,827,1285,872,602,1233,1473,920,387,939,535,656
ENSG00000011198,423,863,877,539,1745,1060,2582,346,444,528,1379,735,405,465,446,1185,495,1889,2854,4003,1035,1536,408,492,1516,1079,964,235,450,737,969
ENSG00000011201,28,4,0,65,593,121,4282,67,30,522,574,341,930,151,3,17,0,153,23,471,6306,692,4,1,1,0,3,3,142,9765,45
ENSG00000011243,3541,3343,22187,4600,4755,5233,7762,6956,3457,5813,5172,4636,2605,3168,2389,2545,4230,3867,6204,6687,5973,4730,3049,3487,3702,8619,3737,3613,5507,3709,2728
ENSG00000011258,249,816,550,303,354,217,1377,258,245,135,107,493,75,384,1120,574,529,2012,1693,1955,2164,1884,1253,1239,141,3101,1723,599,1809,850,879
ENSG00000011260,5668,3411,4385,2679,5732,1737,3421,2683,2661,1377,5048,1813,1230,1121,2315,4934,3021,3483,3315,4140,3132,3846,4101,3171,1484,2886,2319,2208,2804,3495,3504
ENSG00000011275,5744,4105,6947,1828,2551,1603,3983,2360,2872,2043,2612,2050,3151,3168,2089,4238,3722,3252,6595,3535,4385,4448,2667,2852,3468,5721,7986,3450,5636,2356,3502
ENSG00000011295,3666,2022,802,1705,2268,1245,9364,1208,1417,977,2994,1658,1686,1416,1586,4287,971,1981,2851,8233,6911,6404,2228,3384,6558,7932,4126,1115,1873,2313,3147
ENSG00000011304,48189,16745,32693,26845,47576,20163,35498,30084,28440,41768,46513,28205,20381,21658,20674,26327,13338,12580,25516,27710,17903,24262,21293,16818,40013,22117,22637,13033,13641,15465,24084
ENSG00000011332,400,326,1308,148,381,47,245,201,156,109,726,56,192,1614,118,306,22,25,233,569,156,928,250,70,193,589,566,42,191,437,2276
ENSG00000011347,21,24,6810,1098,2746,523,5937,1114,53,2505,2248,966,333,6087,4,3,294,95,2,722,528,2174,82,10,52,4025,4662,186,181,341,298
ENSG00000011376,1411,1413,2455,1765,2305,1430,3457,1990,2350,1585,3706,1888,1992,1953,719,4421,1536,1962,2731,2985,3071,4796,2462,2751,3113,2544,1768,718,1631,1937,3573
ENSG00000011405,269,1570,408,186,501,300,859,131,145,177,146,584,190,389,2708,648,1255,2888,10584,5575,3995,6625,4336,4627,583,25318,33231,3687,7430,2845,2933
ENSG00000011422,2961,3330,444,693,8738,2993,1321,657,4464,591,2492,422,1464,468,5391,768,240,3372,259,11934,5528,1139,486,54,10462,5559,2624,20,61,89,81
ENSG00000011426,2503,1842,1732,573,6882,2141,9246,63,1225,1049,2695,2216,1641,2190,960,3455,21,6032,4015,20379,1295,24203,5793,1901,1790,8557,19241,7616,8267,5870,8524
ENSG00000011451,7809,5518,19955,3168,4627,6501,7636,8615,4206,4593,8369,7630,4974,7647,2259,4463,5113,3324,3848,4401,5192,6291,5269,3502,5455,3560,4183,4327,6224,4068,4648
ENSG00000011454,758,3104,912,1588,791,1202,7855,803,480,739,5542,1950,2098,4848,1882,3115,1059,2283,2816,4316,4475,9208,3383,3178,1382,4958,4163,894,1964,3296,3164
ENSG00000011465,10,21,6,9,5,2,7,3,2,5,0,12,11,2,259,6,10,85,15,58,16,3,21288,268,1,572,3836,3,8,730,367
ENSG00000011478,2106,375,576,1462,2738,1497,600,581,1973,731,1136,1889,2297,1560,582,2222,1211,2045,1226,2854,2417,2607,864,1912,1068,1990,2088,996,1069,2274,2120
ENSG00000011485,9681,2769,7004,7987,23041,6731,6465,7890,5607,5709,13124,6526,8705,6471,7092,7985,5826,2307,3759,6492,2481,6250,4482,3170,8743,8624,9530,3074,4714,3655,5186
ENSG00000011523,1617,1441,1276,506,1004,1337,1500,1371,903,922,1128,1643,930,1469,582,1570,1279,985,1620,1847,947,1607,2681,813,408,1643,1208,1286,1545,1099,1641
ENSG00000011566,712,732,720,234,973,385,1527,175,459,216,578,641,107,828,2724,1260,1454,1637,3572,3002,2868,3825,2889,1091,384,4177,2920,2398,4949,1916,1276
ENSG00000011590,15,7,8,11,3,5,53,11,8,6,32,8,12,7,1,4,71,13,37,25,59,46,2,44,1,14,10,20,81,2,15
ENSG00000011600,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,10,0,0,0,0,1,0,19,3
ENSG00000011638,1554,402,20,312,178,102,621,130,205,233,513,145,111,312,85,2004,1224,1571,816,694,1174,583,247,1819,1049,822,492,412,651,287,127
ENSG00000011677,4,1,1237,1,13,11,111,1971,2,27,10,140,1,7,843,47,3,8,5,11,31,8,7,5,2,1749,2468,1,0,9,2
ENSG00000012048,583,1120,565,35,336,201,1158,137,285,128,29,442,463,419,880,923,139,2120,2396,3140,592,5041,3300,1120,378,2006,3465,1645,2132,1294,2315
ENSG00000012061,3602,4823,5489,5401,9673,3308,1956,5222,3634,2988,5430,3309,3057,3346,3663,5333,5168,3775,2670,5202,3491,3006,3936,2700,9148,5884,3482,1238,3270,11371,4167
ENSG00000012124,85,40,8816,67,8,492,91,42,17,637,62,18,133,25,77,5,74,30,80,1053,151,31,3,2,575,59,737,6,14,13,4
ENSG00000012171,842,10,4215,6401,3697,3680,2129,9807,75,3053,3313,11473,1232,7695,41,1795,53050,9791,26779,12827,11151,4708,662,84,13205,1784,1732,9046,15885,529,273
ENSG00000012174,737,2055,404,534,740,693,2023,286,341,166,948,1098,1115,433,1698,1509,813,1184,1094,2925,3739,6127,2037,2208,483,1308,2280,2368,4858,2116,2337
