gene_id,OV1369-R2,OV1946,OV2085,OV2295,OV2295-R2,OV3133-R,OV4453,OV4485,OV866-2,TOV1369,TOV3041G,TOV3133G,TOV3291G,OV3331,OV90,TOV21G,TOV3392D,VOA10816,VOA12539,VOA295,VOA4841,VOA6861,TOV112D,VOA4395,TOV2414,VOA8762,VOA8771,VOA5217,VOA5436,BIN67,COV434
ENSG00000261835,0,0.0435017,0,0.0653941,0,0,0,0,0,0,0.0204724,0,0,0.0334976,0,0,0,0,0.0257607,0.0229412,0,0,0,0,0,0.0254537,0,0,0,0.078352,0
ENSG00000261846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122433,0,0,0,0,0,0,0,0,0,0,0.0914762,0.0094255,0,0,0,0
ENSG00000261847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819541,0.337245,0,0,0,0,0,0,1.98589,0.534472,0,0,1.25111,0
ENSG00000261852,0,0,0,0,0,0,0.0635015,0,0,0,0,0,0,0,0,0,0,0,0.0406301,0.0318262,0.043244,0,0,0,0.0163791,0.0237232,0,0,0,0,0
ENSG00000261853,0.010848,0,0,0.0154793,0.00830197,0,0,0,0,0,0,0,0,0,0,0,0.0178157,0,0.0612349,0,0.0647195,0,0,0.10549,0,0,0,0,0,0.100715,0.0345188
ENSG00000261857,0.286819,0,0.0601774,0.488314906,0.0274855,1.241716,0.1296003,0.672447,0.247315,0,0.2385344,0,0,0.0785587,1.30604,0.812715,0.6890120022278701,2.112727,1.144951,0.6074942,0.936095,0.168135,0,0.294607,1.771915,1.899223,0.153271,0.301866,0,1.2297090000000002,0.62547
ENSG00000261862,0,0.0819764,0,0,0,0,0,0,0,0,0,0,0.131487,0,0,0,0.0259998,0.0283842,0,0,0,0,0,0,0,0.0479295,0.0344851,0,0,0,0
ENSG00000261866,0,0,0,0,0,0,0,0,0.547499,0,0,0,0,0,2.10497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261868,0,0,0.0590719,0.0854469,0,0,0.0863,0,0,0,0.0267978,0.0334333,0,0,0.0279492,0.0192998,0,0.024644,0.0505934,0.0149713,0.0182099,0.108189,0,0.0852238,0.0151674,0,0.0199512,0.0280128,0.0826033,0.0768165,0.026228
ENSG00000261873,0.23227667,0.4624811,0.7908706999999999,1.1299162,18.2550968,6.10904,47.913879200000004,8.39008981,0.577522,0.7966508999999999,28.2732,3.3153861,66.015578,2.8228749,13.464995,0.6636869,58.6890447,57.1308967,1.5593873,24.6994163,21.0625213,4.78447417,3.7922320000000003,1.3122232,109.1613119,2.2767749999999998,2.0438323,1.0129874,1.3630964,3.036198,3.2404798
ENSG00000261882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261884,2.077742,1.680475,2.247073,0.28041320000000003,2.58415,1.375528,1.012705,2.178267,2.968101,2.7268570000000003,5.947380000000001,2.207062,2.480483,3.896273,1.530687,2.089053,0.7867919999999999,0.388171,0.262963,3.08963,2.50709,2.85704,2.904353,3.6055599999999997,1.464824,2.34098,1.22301,2.007299,2.859667,5.7311499999999995,5.15935
ENSG00000261893,7.643024000000001,17.324793,24.193702,12.543390000000002,8.827787,11.068252000000001,23.99021,27.59976,10.359060999999999,16.034329,12.482634,18.642595,13.165223000000001,14.722794,15.959219,14.240137,7.015317000000001,19.26554,33.020131000000006,35.708238,20.114106,36.3994,29.359863999999998,26.351039999999998,9.525368,45.403293000000005,24.600337000000003,39.667170000000006,33.77389,23.820500000000003,23.898720000000004
ENSG00000261897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261904,0,0,0,0,0,0,0,0.0202027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261905,0.26683,1.65226,2.66289,5.10818,0.274494,0.549046,0.334777,2.86513,0.504206,1.4422,0.435133,0.523367,0.92022,3.50285,3.42357,3.25964,0.0624367,0.265908,1.38498,0.828185,1.81416,2.41211,6.89819,4.9913,0.769007,1.15207,1.4148,1.09577,2.96954,3.48539,2.04736
ENSG00000261914,0.0774405,0,0,0,0,0,0,0,0,0,0,0,0,0.279021,0,1.75744e-8,0,1.86463,0,1.86302,0,0,0,0,0,0.90587,0,0,0,0,0
ENSG00000261915,0.5516719999999999,0.1636196,0.1998584,0.38736,0.06411098873,0.550176,0,0,0.1472,0.537886,0.233717,0.0832634,1.073038,0.109126,0,0.30332147455,0,0,0.40235,0.1286781,0.103046,0.77681,0,1.113264,0.13337,0.452199,0,0,0,0.567347,0.383033
ENSG00000261934,0.432245,0.5459019,0.14837999999999998,1.064231,0.7837419999999999,0.402301,0.899969,0.2390724,0.0381656,0.0539938,0.28194,0.540705,0.966438,0.0416306,0.619493,0.1114049,0.0323884,0.0235933,0.145209,0.1533372,0.340926,0.49869300000000005,0.119496,0.92873000000000006,9.16646,0.183976,0.3922073,0.0802336,0.4432596,0.122838,0.150556
