level,id,subtype,n,spearman,pearson,p_value,q_value,inference_note
per_gene,TGFBI,NA,24,0.393,0.3561,0.05743,0.1043,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TGFBR1,NA,24,0.0104,-0.0135,0.9614,0.9719,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TGFBR2,NA,30,0.6587,0.6472,7.563e-5,5.42e-4,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TGFBR3,NA,19,0.3035,0.5002,0.2065,0.2915,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TGFBRAP1,NA,30,0.164,0.1789,0.3866,0.4802,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TGIF1,NA,13,0.8242,0.8044,5.302e-4,0.002519,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TGM1,NA,13,0.2692,0.4155,0.3737,0.4673,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TGM2,NA,30,0.6334,0.6163,1.721e-4,0.001039,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TGOLN2,NA,30,0.6854,0.5888,2.92e-5,2.584e-4,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TGS1,NA,30,-0.3584,-0.444,0.0518,0.09615,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THADA,NA,13,-0.0055,-0.0066,0.9858,0.9889,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THAP11,NA,17,0.3554,0.2714,0.1615,0.239,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THAP12,NA,30,0.1172,0.0999,0.5372,0.6188,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THAP4,NA,30,0.2036,0.2372,0.2806,0.3729,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THBD,NA,23,0.5432,0.528,0.007392,0.02018,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THBS1,NA,30,0.5466,0.6163,0.001776,0.006384,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THBS3,NA,30,0.5368,0.6972,0.002225,0.007673,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THEM4,NA,30,0.5844,0.6238,6.957e-4,0.003082,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THEM6,NA,30,0.8492,0.8066,2.997e-9,2.589e-7,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THG1L,NA,30,0.7023,0.7179,1.517e-5,1.554e-4,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THNSL1,NA,30,0.1462,0.2086,0.4409,0.5324,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THOC1,NA,30,-0.1408,-0.0493,0.4579,0.5491,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THOC2,NA,30,0.3006,0.3109,0.1066,0.17,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THOC3,NA,30,0.4603,0.4857,0.01048,0.0267,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THOC5,NA,30,0.1942,0.1024,0.3038,0.3974,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THOC6,NA,30,0.6031,0.5429,4.191e-4,0.002091,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THOC7,NA,30,0.1257,0.0297,0.5081,0.5931,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THOP1,NA,30,0.2854,0.3733,0.1263,0.1956,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THRAP3,NA,30,-0.1613,-0.1643,0.3945,0.4876,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THSD4,NA,30,0.4113,0.2634,0.02393,0.05125,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THSD7A,NA,24,0.6506,0.7598,5.765e-4,0.002672,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THUMPD1,NA,30,0.596,0.5156,5.102e-4,0.002439,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THUMPD3,NA,30,0.6383,0.6766,1.477e-4,9.216e-4,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THY1,NA,30,0.7104,0.7431,1.09e-5,1.211e-4,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,THYN1,NA,30,0.7103,0.7062,1.095e-5,1.211e-4,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIA1,NA,30,-0.0919,-0.0418,0.6292,0.7013,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIAL1,NA,30,0.192,0.1571,0.3094,0.4035,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIGAR,NA,30,0.7135,0.7589,9.614e-6,1.1e-4,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMELESS,NA,30,-0.0087,0.1498,0.9637,0.9728,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM10,NA,30,0.2329,0.2338,0.2155,0.3013,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM10B,NA,30,0.2739,0.3748,0.1431,0.2163,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM13,NA,30,0.4768,0.5178,0.00773,0.02092,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM17A,NA,30,0.616,0.5362,2.899e-4,0.001566,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM17B,NA,30,0.4234,0.46,0.01975,0.04385,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM21,NA,30,0.414,0.4519,0.02294,0.04953,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM22,NA,30,0.0647,0.0375,0.7339,0.7918,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM23,NA,30,0.2872,0.1897,0.1238,0.1923,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM29,NA,30,0.2792,0.2766,0.1351,0.2064,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM44,NA,30,0.4785,0.4171,0.007473,0.02037,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM50,NA,30,0.4932,0.7536,0.005615,0.01608,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM8A,NA,30,0.2525,0.3805,0.1782,0.2593,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM8B,NA,30,0.3486,0.3277,0.05903,0.1065,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMM9,NA,30,0.0585,0.1383,0.7588,0.813,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMMDC1,NA,30,0.6263,0.6718,2.139e-4,0.001224,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMP1,NA,30,0.7184,0.5958,7.814e-6,9.299e-5,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMP2,NA,30,0.5907,0.703,5.896e-4,0.002715,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIMP3,NA,30,0.5765,0.6991,8.551e-4,0.003617,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TINAGL1,NA,30,0.6788,0.573,3.738e-5,3.148e-4,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIPIN,NA,30,0.2512,0.3261,0.1806,0.2622,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TIPRL,NA,30,0.4563,0.4564,0.01127,0.02826,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TJAP1,NA,30,0.1702,0.1416,0.3686,0.4618,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TJP1,NA,30,0.3869,0.4331,0.03469,0.0693,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TJP2,NA,30,0.8131,0.8512,4.752e-8,1.999e-6,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TJP3,NA,30,0.5991,0.6172,4.684e-4,0.002287,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TK1,NA,30,0.5533,0.5434,0.001517,0.005649,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TK2,NA,30,0.4051,0.509,0.02636,0.05539,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TKFC,NA,30,0.3984,0.3947,0.0292,0.06037,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TKT,NA,30,0.5644,0.5031,0.001159,0.004596,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TKTL1,NA,30,0.1516,-0.1918,0.424,0.516,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TLDC1,NA,30,0.5622,0.5724,0.001224,0.004796,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TLE1,NA,30,0.636,0.6256,1.583e-4,9.702e-4,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TLE3,NA,30,0.4251,0.4907,0.01918,0.04302,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TLK1,NA,30,-0.1804,-0.0795,0.34,0.4331,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TLK2,NA,30,0.4367,0.409,0.01583,0.03673,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TLN1,NA,30,0.7037,0.7038,1.438e-5,1.504e-4,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TLN2,NA,30,0.7055,0.6961,1.338e-5,1.42e-4,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TLR3,NA,30,0.4051,0.3598,0.02636,0.05539,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TM7SF2,NA,30,0.5991,0.6099,4.684e-4,0.002287,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TM7SF3,NA,30,0.2098,0.272,0.2658,0.3575,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TM9SF1,NA,30,0.3891,0.3714,0.03357,0.06744,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TM9SF2,NA,30,0.4198,0.523,0.02092,0.04596,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TM9SF3,NA,30,0.4438,0.4803,0.01402,0.03344,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TM9SF4,NA,30,0.5043,0.4835,0.004485,0.01337,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TMA16,NA,30,0.3455,0.3592,0.06148,0.1098,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TMA7,NA,30,0.2836,0.2766,0.1288,0.1986,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TMBIM1,NA,30,-2e-4,-0.0972,0.9991,0.9991,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TMBIM6,NA,30,0.4727,0.5038,0.008336,0.0222,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TMC4,NA,30,0.7415,0.7674,2.759e-6,4.262e-5,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TMCC1,NA,30,-0.0683,-0.0816,0.7199,0.7801,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TMCC3,NA,30,0.7264,0.7494,5.514e-6,7.191e-5,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TMCO1,NA,30,-0.0087,-0.0456,0.9637,0.9728,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TMCO3,NA,30,0.5778,0.6446,8.276e-4,0.003531,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
per_gene,TMED1,NA,30,0.3321,0.326,0.07293,0.1253,model-level asymptotic tests are exploratory; use integ_rnaprot_patientrep_cor.csv for independent-patient associations
