gene,n_paired,rna_min,rna_max,rna_range,rna_iqr,rna_sd,prot_min,prot_max,prot_range,prot_iqr,prot_sd,range_ratio_floor_sensitive,range_ratio,iqr_ratio,sd_ratio,complete30,rna_n_zero_lines,rna_has_zero,concord_spearman,is_adc_target
PPP1R14C,19,0,6.563446457514402,6.563446457514402,2.6720330443056968,1.936585352120946,8.915242986578527,11.06888213403672,2.1536391474581933,0.23374441605128027,0.4167706792873956,0.32812626131695194,0.32812626131695194,0.087478115792545,0.21520904246794434,FALSE,2,TRUE,0.4721,FALSE
PPP1R15B,12,2.228914097573159,4.680667546901008,2.4517534493278488,1.1765632611135382,0.7829308999662102,7.469065465337395,8.647116699830901,1.1780512344935063,0.46548438086818233,0.3820246321661908,0.4804933525499762,0.4804933525499762,0.39563055914871303,0.4879416972592067,FALSE,0,FALSE,-0.6434,FALSE
PPP1R16A,30,4.759067926882199,7.263951399765172,2.5048834728829723,1.0273175380859527,0.645484092607312,9.211852648707591,10.25935360443094,1.0475009557233488,0.22755047467280676,0.2423653655105862,0.418183507162406,0.418183507162406,0.22149964955992824,0.3754784483248793,TRUE,0,FALSE,0.4278,FALSE
PPP1R18,30,2.605067649291859,7.659446762394891,5.054379113103032,1.0353752807995624,1.1030239111770976,12.82360013192396,14.03858045774458,1.214980325820619,0.4151296630875194,0.30788857091039323,0.2403817162568771,0.2403817162568771,0.4009460828221995,0.2791313658666097,TRUE,0,FALSE,0.7473,FALSE
PPP1R2,30,3.004959745877846,6.20601311842311,3.201053372545264,0.7618197349198703,0.7014084719330562,9.86391716325279,10.94055130562384,1.0766341423710504,0.23178764838771393,0.2537188226974547,0.33633745429086137,0.33633745429086137,0.30425524276040683,0.361727627837478,TRUE,0,FALSE,0.382,FALSE
PPP1R21,30,1.8476971956056776,4.978791121948885,3.1310939263432074,0.7672672990421097,0.7080259625402427,12.09920214383115,12.84336424564395,0.7441621018128011,0.24972249594100226,0.1989915463060977,0.23766840577724385,0.23766840577724385,0.325470010585316,0.28105119986300986,TRUE,0,FALSE,0.7161,FALSE
PPP1R37,30,3.867565792017164,6.4293377248476125,2.5617719328304482,0.8684640485978363,0.5904281812612058,9.56376676742943,10.34305306204353,0.779286294614101,0.3256404433706308,0.19951868549922164,0.3041981546550414,0.3041981546550414,0.3749613399614964,0.3379220230867579,TRUE,0,FALSE,0.2151,FALSE
PPP1R3D,24,0.10105149567879376,4.546635214385879,4.445583718707085,0.9230832271998122,0.8901483246598013,7.685723591658632,8.997957410243785,1.3122338185851534,0.34332644104842025,0.2922322722425304,0.2951769444951072,0.2951769444951072,0.37193443768868656,0.32829615486184993,FALSE,0,FALSE,0.6652,FALSE
PPP1R3G,13,0.12353734790305904,3.193719710833957,3.0701823629308977,0.7274092167274777,1.0435084323364483,9.444151253264524,10.80289620625353,1.3587449529890065,0.29828419443160215,0.33607756980124176,0.4425616436972505,0.4425616436972505,0.4100638094380287,0.3220650254342013,FALSE,0,FALSE,0.7582,FALSE
PPP1R7,30,4.750559830859538,6.836709790608176,2.0861499597486386,0.8829283406405377,0.534109229398423,12.64947070654279,13.53007361358711,0.8806029070443202,0.29173048892680065,0.23262175898030324,0.42211869905575944,0.42211869905575944,0.3304124191043172,0.4355321836364996,TRUE,0,FALSE,-0.1101,FALSE
PPP1R8,30,3.983513444275883,5.821738604422614,1.838225160146731,0.8907584323793225,0.5422920260720632,12.37815599494546,12.95860167722753,0.58044568228207,0.16430112828703436,0.14166435072241504,0.3157641919316008,0.3157641919316008,0.184450825627512,0.2612325903969493,TRUE,0,FALSE,0.4714,FALSE
PPP1R9A,30,0.1687522871324758,3.9578912033885767,3.7891389162561007,1.7652710352651804,1.1167454342266174,12.51886041069095,13.57828812358757,1.0594277128966194,0.3614866654407223,0.26951704879705135,0.27959590194792816,0.27959590194792816,0.20477686328004555,0.2413415273855144,TRUE,0,FALSE,0.5141,FALSE
PPP1R9B,30,3.8669050116664203,6.128001747162317,2.261096735495897,0.9549738405523795,0.6364607613280161,12.27928192915053,13.23707779237208,0.9577958632215502,0.2643485667946148,0.21833733832043586,0.4235979151999834,0.4235979151999834,0.27681236445357427,0.3430491737854523,TRUE,0,FALSE,0.7246,FALSE
PPP2CA,30,5.487431038118189,8.125976809745966,2.6385457716277765,0.7652622004369762,0.6090313497082419,11.13420795216913,12.66498552418737,1.5307775720182413,0.48376864801719854,0.3669935425996292,0.5801595668639362,0.5801595668639362,0.6321606473453927,0.6025856350012826,TRUE,0,FALSE,0.4834,FALSE
PPP2CB,30,4.177634525889894,7.037498843192539,2.8598643173026455,0.7840527015920999,0.6761766271668789,9.719621074539068,10.86100013821259,1.1413790636735222,0.38236400909330115,0.28215802622779584,0.39910252272039365,0.39910252272039365,0.48767641297182135,0.41728450066369993,TRUE,0,FALSE,0.4296,FALSE
PPP2R1A,30,6.636541666818822,8.319689658954756,1.6831479921359342,0.4373752299281026,0.4318386344401469,14.00788573987218,14.78267360550768,0.774787865635501,0.3887779876481794,0.21672627596663913,0.4603207021934454,0.4603207021934454,0.8888889014407335,0.501868658063936,TRUE,0,FALSE,-0.2774,FALSE
PPP2R1B,30,1.4912136132231872,4.99671074065516,3.5054971274319726,1.1086969062431358,0.8710707573195103,10.43181631798425,12.00114748404036,1.5693311660561093,0.2710409974506174,0.3050009104924058,0.44767720782751197,0.44767720782751197,0.24446807411869736,0.35014481651406293,TRUE,0,FALSE,0.5306,FALSE
PPP2R2A,30,3.0606454965216017,6.532057724768593,3.471412228246991,1.0416210827392254,0.8304235717698575,10.62626373909665,12.1767261820817,1.550462442985049,0.3935088786798495,0.3327765546137188,0.44663737437141204,0.44663737437141204,0.37778505562215686,0.40073110389253747,TRUE,0,FALSE,0.4923,FALSE
PPP2R2D,13,3.4579322468535785,5.269712688064176,1.8117804412105971,0.40039435407129,0.4359477831010668,7.921089119911705,9.186662641033614,1.265573521121909,0.3563939133816447,0.3591739673499427,0.6985247728341062,0.6985247728341062,0.8901072399192447,0.8238921753311785,FALSE,0,FALSE,0.3132,FALSE
PPP2R3A,19,0.3064522919257878,4.075646604707636,3.769194312781848,1.0646111897893893,0.9435058143077752,10.26306713326443,11.18618780861435,0.923120675349919,0.27520225813067256,0.2344020090394112,0.24491193574698228,0.24491193574698228,0.2585002494526809,0.24843727032184282,FALSE,0,FALSE,0.3088,FALSE
PPP2R5A,30,2.807758614084347,6.187414907016527,3.37965629293218,1.2970452699458388,0.8762927606249445,8.791805877787182,10.47264379053447,1.6808379127472879,0.3625439716677654,0.33821602610082546,0.4973398970369847,0.4973398970369847,0.27951527989682606,0.3859623647462526,TRUE,0,FALSE,0.3046,FALSE
PPP2R5C,30,3.6853087140616987,7.078180370588681,3.3928716565269825,1.0241491668393792,0.8120456421353623,10.19442206301955,11.26798710446125,1.0735650414417002,0.34611229145411215,0.24387945440944,0.316417816564457,0.316417816564457,0.33795105504235023,0.3003272744228175,TRUE,0,FALSE,0.2672,FALSE
PPP2R5D,30,4.202111596387059,5.96815841423875,1.7660468178516906,0.6319905598567521,0.5211535730895372,12.0472601556828,13.07453995821207,1.0272798025292698,0.4524689855080446,0.2774297898203035,0.5816832216140823,0.5816832216140823,0.7159426330839528,0.5323378830075476,TRUE,0,FALSE,0.0505,FALSE
PPP2R5E,30,2.4398855911033768,5.514159447760528,3.074273856657151,1.0463988398642514,0.781280138332735,10.80993213220379,11.67798882214673,0.8680566899429412,0.33899436532158234,0.23445402588530054,0.2823615365505639,0.2823615365505639,0.3239628642607821,0.30008957655781365,TRUE,0,FALSE,0.4358,FALSE
PPP3CA,30,0.7204896655815649,4.821987300145107,4.101497634563542,1.502913273857878,1.059633776244495,11.82140682175695,13.12526390938747,1.3038570876305204,0.5358414095486097,0.3107435140381945,0.31789780314459926,0.31789780314459926,0.3565351500111118,0.29325557660073587,TRUE,0,FALSE,0.6329,FALSE
PPP3CB,30,2.6987347772898054,5.6665121081997745,2.967777330909969,0.7304343236558424,0.7398467599758454,9.610291228406645,10.60389729928814,0.993606070881496,0.3198891095797318,0.2309443194156233,0.33479805258059575,0.33479805258059575,0.43794369900181945,0.31215155882167167,TRUE,0,FALSE,0.5969,FALSE
PPP3R1,30,3.0812288330562616,6.3361215219706635,3.254892688914402,0.9317529644436524,0.7591445849564379,10.78935532186319,11.96990862786261,1.1805533059994193,0.3665705085812405,0.2719065214073769,0.3627011452697591,0.3627011452697591,0.39342027615669456,0.35817488103795114,TRUE,0,FALSE,0.5586,FALSE
PPP4C,30,6.412014407094196,7.95990454396886,1.5478901368746643,0.5681196677973706,0.419847396649754,11.40224515793317,12.24169464336985,0.8394494854366812,0.2670459290592966,0.1890716294021657,0.5423185182454929,0.5423185182454929,0.47005225165790776,0.45033417120338476,TRUE,0,FALSE,-0.1301,FALSE
PPP4R1,30,3.8383287834091564,7.474489591684729,3.6361608082755725,1.239481752273793,0.9240311524175719,12.41341841965666,13.66976459289284,1.2563461732361798,0.29682319063770635,0.2628332956751873,0.3455144696507508,0.3455144696507508,0.23947362685508913,0.2844420288077174,TRUE,0,FALSE,0.6031,FALSE
PPP4R2,30,1.2101401433301642,5.9661969749108055,4.756056831580642,1.9735397991795125,1.3837203234036581,12.85428088709027,13.55564187341879,0.7013609863285186,0.29540992504197305,0.19707997004473618,0.14746690612934207,0.14746690612934207,0.14968531425856624,0.14242760383829683,TRUE,0,FALSE,0.2307,FALSE
PPP4R3A,30,2.8940499967953284,6.660690829410241,3.7666408326149123,1.6519430764369023,0.9886835002986919,11.51251353364824,12.60534782140805,1.0928342877598087,0.28176537301630766,0.2547105941155597,0.29013498666957616,0.29013498666957616,0.17056603041313692,0.2576260188812789,TRUE,0,FALSE,0.2601,FALSE
PPP4R3B,30,2.4156575445481123,6.14552196993647,3.729864425388358,1.980997144177083,1.0373379957350028,9.573595065329515,10.72961256116105,1.1560174958315343,0.2549886916863624,0.23033760952840232,0.3099355268686927,0.3099355268686927,0.12871734441206684,0.22204682608313916,TRUE,0,FALSE,-0.16,FALSE
PPP5C,30,4.8884923028392295,7.3326883488329955,2.444196045993766,0.7377159638080473,0.5677397254187715,12.90013449816054,14.38262702871652,1.4824925305559802,0.3694479883637811,0.3074875461391962,0.6065358517316582,0.6065358517316582,0.5007997745591839,0.5415994907039309,TRUE,0,FALSE,0.301,FALSE
PPP6C,30,3.033606773762484,5.223866025536911,2.1902592517744273,0.7478979753028061,0.5438286262701508,12.74521391518912,13.37645545090597,0.6312415357168497,0.23362872947424407,0.16780822393416078,0.2882040266262784,0.2882040266262784,0.31238048128109097,0.30856820665192575,TRUE,0,FALSE,0.5662,FALSE
PPP6R1,30,5.244336850643016,7.185557834997482,1.9412209843544659,0.5756983480128595,0.5264688127382469,10.32380349330651,11.05652666470781,0.7327231714013003,0.2322415770205435,0.19141855573046962,0.3774547963919524,0.3774547963919524,0.40340844788277186,0.3635895443357256,TRUE,0,FALSE,0.3313,FALSE
PPP6R2,30,3.410279389815494,5.96330637780449,2.553026987988996,1.3082846227270784,0.7273458445895004,9.051540431350256,9.989677241393732,0.9381368100434759,0.27808324674521856,0.2097585150385043,0.3674605926443577,0.3674605926443577,0.21255561818464452,0.2883889646154339,TRUE,0,FALSE,0.0202,FALSE
PPP6R3,30,2.567546851885706,6.544741974080655,3.9771951221949493,1.7308852177710916,1.08792701193618,12.2776334584702,13.1638980436146,0.8862645851443993,0.43209889937255497,0.24938341937992586,0.22283658656789368,0.22283658656789368,0.24964041227931946,0.22922807931397812,TRUE,0,FALSE,0.6436,FALSE
PPT1,30,5.405158588983246,7.891644134705116,2.4864855457218695,0.9804761807846729,0.7605089923438245,12.62407054897255,14.28268669537696,1.658616146404409,0.40989696755432625,0.3671847478159773,0.6670523982164892,0.6670523982164892,0.41805907740286624,0.48281447229748714,TRUE,0,FALSE,0.329,FALSE
PPT2,20,3.104914077586695,8.723575061761423,5.618660984174728,1.3533723228939563,1.2499149629264663,10.15087760711098,11.38943009902204,1.2385524919110598,0.2702662221408705,0.28126013105842435,0.220435526435838,0.220435526435838,0.19969835171666003,0.2250234131127616,FALSE,0,FALSE,-0.1519,FALSE
PPTC7,30,1.0720646290475528,4.493966775380627,3.421902146333074,1.181878835937927,0.8948900281742117,9.483882095346717,11.32047754787133,1.8365954525246142,0.35949234076403336,0.36500291110118155,0.5367177008532282,0.5367177008532282,0.3041702159585114,0.40787459867652587,TRUE,0,FALSE,-0.2125,FALSE
PPWD1,30,1.233070117142622,6.215980595300398,4.982910478157777,3.054294784626406,1.6387184699800112,12.87429479787256,13.8649676665666,0.9906728686940394,0.18551156840841188,0.2014713552438903,0.19881410132423236,0.19881410132423236,0.06073793837522569,0.12294445869420621,TRUE,0,FALSE,0.4776,FALSE
PQBP1,30,5.812097064404224,8.743091902247984,2.9309948378437607,1.096222599041269,0.7510020808227182,11.84398844082079,13.23890297312979,1.3949145323090004,0.2666825218081126,0.2697972394999509,0.47591845413661477,0.47591845413661477,0.24327405952162176,0.3592496564115903,TRUE,0,FALSE,0.5653,FALSE
PRAF2,30,3.277928823191603,6.630156438309539,3.352227615117936,1.1542353055996708,0.8294846795087822,10.19769345958476,11.85308361776422,1.6553901581794594,0.3466269832835245,0.37506516435684933,0.4938179468225699,0.4938179468225699,0.30030876858634825,0.45216647591244424,TRUE,0,FALSE,0.6285,FALSE
PRAG1,17,0.5656761320032907,6.334335864060171,5.76865973205688,2.105327420482759,1.5482761912249734,8.753707167504958,9.764459516148264,1.0107523486433063,0.4089995843164633,0.2774884556096828,0.17521441644867328,0.17521441644867328,0.19426887254557218,0.17922413144526755,FALSE,0,FALSE,0.0809,FALSE
PRC1,30,2.8117607735135524,7.579849368321669,4.768088594808116,1.3383075047995465,1.1168525996931806,12.22359384289421,13.4610770472808,1.2374832043865887,0.3519485151837891,0.3233495258211625,0.2595344402228728,0.2595344402228728,0.26298030454256804,0.28951853262462063,TRUE,0,FALSE,0.5577,FALSE
PRCC,30,5.005005492363424,7.196328358539629,2.191322866176205,0.7596622944509193,0.5414539933285228,11.71758368144834,12.55696873859467,0.8393850571463286,0.173155261301714,0.17586342700505897,0.38304946756250086,0.38304946756250086,0.22793715387291913,0.32479846703864873,TRUE,0,FALSE,0.5386,FALSE
PRCP,30,4.271616922107592,7.805254762378434,3.533637840270842,0.9899025458245889,0.8377737429761063,11.92768545024181,13.38030385668296,1.4526184064411503,0.43098401971964506,0.34250128767753285,0.4110829892884019,0.4110829892884019,0.4353802518616975,0.408823134586233,TRUE,0,FALSE,0.6316,FALSE
PRDM10,30,0.48089552929441887,2.926299904434893,2.445404375140474,0.7991812911853624,0.5561170468363011,8.646684855102736,9.523152954687257,0.8764680995845211,0.2751950345652592,0.2151924845278173,0.3584143827068164,0.3584143827068164,0.34434619228521246,0.38695538241819344,TRUE,0,FALSE,0.0047,FALSE
PRDM2,30,2.1872993334428465,4.352332403880322,2.165033070437475,0.9240145082981908,0.6086134734088184,10.37493535748893,11.51378834801545,1.1388529905265194,0.33791017481876473,0.2648044400906681,0.5260210599445477,0.5260210599445477,0.36569791035111865,0.4350946071034372,TRUE,0,FALSE,-0.0647,FALSE
PRDX1,30,7.80900837185623,10.823147451168161,3.0141390793119314,1.3478922298619178,0.8047839585162379,14.76934022421576,16.34305286892523,1.5737126447094703,0.5098337784902363,0.37106976669677927,0.5221101625704405,0.5221101625704405,0.37824520922007626,0.4610799740354073,TRUE,0,FALSE,0.5333,FALSE
PRDX2,30,0.5186469246334997,9.150736532450011,8.632089607816512,1.7948975951717836,2.079145451748297,13.22270969208331,15.38592909670277,2.1632194046194595,0.40226537271234264,0.47591335875334145,0.2506020561534284,0.2506020561534284,0.2241160575368887,0.22889854019263484,TRUE,0,FALSE,0.7175,FALSE
PRDX3,30,4.827340569964915,8.117020611067373,3.289680041102458,1.435078539042454,0.9297471353480876,13.93843378226351,15.16842109609287,1.2299873138293584,0.3589286688210418,0.32756699992745203,0.37389268818287796,0.37389268818287796,0.2501108190639757,0.35231837504378477,TRUE,0,FALSE,0.4403,FALSE
PRDX4,30,5.057603978169951,8.210738039800978,3.153134061631027,0.9974823868381426,0.8106341822664374,13.09567823183301,14.4758943683167,1.380216136483691,0.26277880160217393,0.2817162202260699,0.43772833933034366,0.43772833933034366,0.2634420467664999,0.3475257105966401,TRUE,0,FALSE,0.6828,FALSE
PRDX5,30,8.132170153448769,10.510142162081697,2.377972008632929,0.9315877550734761,0.6106092623051909,13.68485192029059,15.48008883292204,1.7952369126314487,0.5060981728981719,0.3629391734292858,0.75494450990763,0.75494450990763,0.5432640888010115,0.5943885817570252,TRUE,0,FALSE,0.4923,FALSE
PRDX6,30,6.725494961344807,10.16763480981159,3.442139848466783,0.7486599204950259,0.6912167560401585,14.07827243889404,15.21902464047367,1.1407522015796303,0.40551012670014863,0.2915809282015735,0.3314078601680726,0.3314078601680726,0.5416479707261728,0.4218371815405371,TRUE,0,FALSE,0.2365,FALSE
PREB,30,4.967760876452526,6.946853968139059,1.9790930916865328,0.7448426416961889,0.5221980695609794,12.61441711618433,13.42410739565545,0.8096902794711216,0.2707452525312899,0.1913943823599068,0.40912187651624016,0.40912187651624016,0.3634932230984208,0.3665168324364264,TRUE,0,FALSE,0.4661,FALSE
PRELID1,10,5.986958873256982,9.120423059280421,3.1334641860234393,1.915384997920003,1.1326531559375905,8.05198963392709,8.921538213119565,0.8695485791924753,0.31289285004180734,0.2620466554114218,0.27750391501872773,0.27750391501872773,0.1633576802478827,0.2313564872332909,FALSE,0,FALSE,0.1636,FALSE
PREP,30,3.8082933990235595,6.149897477067912,2.341604078044352,0.8271279560513776,0.684877453418471,12.88330205622588,14.08060277384412,1.1973007176182406,0.4134862400885311,0.2990781607900539,0.5113164641471737,0.5113164641471737,0.4999060146177034,0.4366885773465701,TRUE,0,FALSE,0.3477,FALSE
PREPL,30,1.7233270145619881,6.303335726829982,4.580008712267993,2.1011978339593442,1.2629800837639262,11.54504390335239,12.78936892989142,1.2443250265390304,0.2565803449457533,0.29031975823708644,0.27168617020443353,0.27168617020443353,0.12211146461267382,0.229868833221722,TRUE,0,FALSE,0.6294,FALSE
PREX1,13,0.333990395475698,6.9162521732455895,6.582261777769892,1.8040686727658997,1.8218844281096174,7.578716628956869,11.32572285873038,3.747006229773511,0.5444200795222667,0.9302771320479366,0.5692581602312113,0.5692581602312113,0.3017734788818163,0.5106125930354374,FALSE,0,FALSE,0.3352,FALSE
PREX2,30,0.004745434245715279,6.226484677361761,6.221739243116045,2.4215149840336654,1.8260000823443683,7.483033171194578,10.00535930163544,2.522326130440862,0.5123528148184526,0.5152089062303472,0.4054053106181931,0.4054053106181931,0.21158358226014165,0.28215163362363044,TRUE,0,FALSE,0.5003,FALSE
PRIM1,30,2.0394083737596196,5.535699272248488,3.4962908984888683,1.1790508414344223,0.883857144813189,10.41532707650262,11.59373299315636,1.1784059166537393,0.25361144772622524,0.259624402023115,0.33704458549574867,0.33704458549574867,0.21509797441617012,0.29374023115238707,TRUE,0,FALSE,0.2957,FALSE
PRIM2,30,1.9822872225411163,5.329684110789729,3.3473968882486123,1.1268473952319704,0.7793460172305164,10.29653937900006,11.35587099453145,1.0593316155313897,0.35258646162700025,0.26009464586432784,0.3164643007377716,0.3164643007377716,0.31289637187688363,0.3337344903469194,TRUE,0,FALSE,0.3615,FALSE
PRKAA1,30,2.06448750449638,5.81336558389172,3.74887807939534,2.037534529162711,1.1512220971277671,12.38291032151311,13.33301402700774,0.9501037054946302,0.18548294074803273,0.19481964022169218,0.2534368110599834,0.2534368110599834,0.09103302942515222,0.1692285447853685,TRUE,0,FALSE,0.3642,FALSE
PRKAB1,30,3.6575580596313677,6.6204628963942245,2.9629048367628568,0.7792446095121885,0.7321063979739306,10.17454914414832,12.01178498193234,1.8372358377840197,0.4662520856339416,0.38217911654340075,0.6200792597143636,0.6200792597143636,0.5983385447168098,0.5220267403768949,TRUE,0,FALSE,0.2636,FALSE
PRKAB2,20,1.5362418311710129,5.626141221538679,4.089899390367666,0.9538941839751258,1.0050769650624551,7.506213319469545,9.110450766956877,1.604237447487332,0.36545105717409676,0.35419747978876137,0.3922437435173967,0.3922437435173967,0.38311488141291195,0.35240831508535436,FALSE,0,FALSE,-0.1308,FALSE
PRKACA,30,4.177543224725302,6.73522194066157,2.5576787159362677,1.0221726568202039,0.6778219376340937,11.43530177013091,12.44098061918216,1.0056788490512503,0.15133609406175097,0.22045599274647407,0.3931998349851811,0.3931998349851811,0.1480533577688631,0.32524174935376915,TRUE,0,FALSE,0.5404,FALSE
PRKACB,30,0.025668967995186868,4.379519975901746,4.3538510079065595,2.1024235454921483,1.2873995600601367,9.464912406308263,11.5814881292646,2.116575722956336,0.7154162773215482,0.5229693808643014,0.4861387583343231,0.4861387583343231,0.34028170910447025,0.4062215003707727,TRUE,0,FALSE,0.5466,FALSE
PRKAG1,30,4.902434111517033,6.908761627279913,2.0063275157628793,0.6072338406559599,0.4744279572863564,10.26393795381789,11.67658304109395,1.4126450872760596,0.4340067102767904,0.3086234804090767,0.7040949576664307,0.7040949576664307,0.7147274760048911,0.650517060955573,TRUE,0,FALSE,0.3571,FALSE
PRKAR1A,30,3.8842423314742662,7.497985476602298,3.6137431451280317,1.6397431167861987,1.107352896285238,13.34694603706335,15.06512790701336,1.7181818699500102,0.5422097917941624,0.4445597607583977,0.47545766285753455,0.47545766285753455,0.33066752117664755,0.4014616860169259,TRUE,0,FALSE,0.5826,FALSE
PRKAR1B,30,2.3696198325175715,6.670077562443578,4.3004577299260065,0.8902982438055558,0.9214375546674115,9.476841411714489,10.76527217997586,1.288430768261371,0.40010069357554734,0.3206962293349953,0.299603169982452,0.299603169982452,0.4494007444801056,0.34803902631334477,TRUE,0,FALSE,0.6151,FALSE
PRKAR2A,30,2.661005489817305,4.863589476174818,2.202583986357513,0.7938969493780315,0.5422027504061333,13.46832994462739,14.30935053146154,0.8410205868341496,0.24901187645047074,0.21365051667246765,0.38183360636566394,0.38183360636566394,0.3136576814478957,0.3940417427105159,TRUE,0,FALSE,0.5613,FALSE
PRKAR2B,30,0,5.471564671269459,5.471564671269459,1.928853946807811,1.4697917469066,10.47161471843362,12.90648274564751,2.4348680272138896,0.4051257265007706,0.45480078353155756,0.4450039748226124,0.4450039748226124,0.21003442337935446,0.30943212498556677,TRUE,1,TRUE,0.7602,FALSE
PRKCA,30,0.7822466720402526,4.7330581238293945,3.950811451789142,1.5084329853646885,1.1365752374766451,12.03272330423676,14.11174178535267,2.079018481115911,0.5076398537490441,0.5058131065063689,0.5262256897059511,0.5262256897059511,0.33653457506851975,0.4450326646472998,TRUE,0,FALSE,0.7669,FALSE
PRKCB,30,0,4.140815528319199,4.140815528319199,0.6553508558748387,0.8878986362770961,6.99136628202112,9.179470036955534,2.1881037549344136,0.716259992473713,0.5602302550300934,0.528423384227065,0.528423384227065,1.0929412635275584,0.6309619500927539,TRUE,1,TRUE,0.713,FALSE
PRKCD,30,2.520397606204618,5.365425625122578,2.8450280189179598,0.6967032472444226,0.7072020290847375,12.33411795062424,13.00978996414178,0.6756720135175396,0.20700517995618384,0.15110968863144056,0.23749221765995673,0.23749221765995673,0.2971210207142335,0.2136725891850269,TRUE,0,FALSE,0.1933,FALSE
PRKCH,30,0.9247928210739892,6.680570435210154,5.755777614136164,1.68705823796566,1.2143707753471513,7.05007147744621,8.710889611681562,1.6608181342353525,0.5545854964677863,0.37710580438411323,0.28854800264631325,0.28854800264631325,0.3287293135396046,0.310535968124159,TRUE,0,FALSE,-0.2325,FALSE
PRKCI,30,2.4015368412664673,6.3584174851443755,3.9568806438779083,1.4217193595929398,1.0257149921527293,12.47779818725754,13.4876920982582,1.0098939110006615,0.26732974506749585,0.257326420635477,0.25522475957498764,0.25522475957498764,0.1880327107200935,0.25087516766759027,TRUE,0,FALSE,0.329,FALSE
PRKCSH,30,7.5638992245350165,9.284504819325129,1.7206055947901122,0.5075613143233575,0.41437421417844184,15.30396391376941,16.47628238687912,1.1723184731097103,0.3964413506190816,0.28687368479312686,0.6813406144089141,0.6813406144089141,0.7810708567251374,0.6923058312445826,TRUE,0,FALSE,0.4251,FALSE
PRKCZ,30,3.1567617586356453,6.506261206214802,3.3494994475791566,0.6721748543237709,0.6563130635828915,9.282136134105018,10.72610313746158,1.443967003356562,0.5082332374912077,0.3595020509649221,0.4310993406492979,0.4310993406492979,0.7561027227097128,0.5477600110568536,TRUE,0,FALSE,0.0861,FALSE
PRKD1,13,0,3.548147292171917,3.548147292171917,2.3689552444663264,1.3342303546341947,7.716326556942439,9.031322733199543,1.3149961762571039,0.25327522271861014,0.3384066518623155,0.37061487812479144,0.37061487812479144,0.10691431309655978,0.25363435233423115,FALSE,1,TRUE,0.7692,FALSE
PRKD2,30,4.097537235843299,6.49398966766208,2.3964524318187816,0.729820774669216,0.61212076486851,9.613088708479747,10.78356806570976,1.170479357230013,0.3863480262068215,0.25666155528084383,0.48842169437165944,0.48842169437165944,0.5293738402855549,0.41929888677437277,TRUE,0,FALSE,0.4679,FALSE
PRKDC,30,3.7415111025319896,7.717184717474335,3.975673614942345,1.8529533396697104,1.12013376562226,17.01630761795639,17.73312663335952,0.7168190154031322,0.32261073695524445,0.1988605311137636,0.1803012734015711,0.1803012734015711,0.17410623896916363,0.17753284225236438,TRUE,0,FALSE,0.2636,FALSE
PRKRA,30,3.9719308569556224,6.144997384139581,2.173066527183958,0.6552394863185036,0.5541970390383014,12.94055598085838,13.739719889109,0.7991639082506214,0.21442473442778898,0.1786629032506471,0.3677586020738376,0.3677586020738376,0.3272463563399472,0.3223815550524791,TRUE,0,FALSE,0.459,FALSE
PRKRIP1,30,3.735457081254414,6.480603908769477,2.745146827515063,0.7805191225891184,0.6295696286918752,10.58171782632809,11.36389760354557,0.7821797772174808,0.2504130137590064,0.1942823971094389,0.2849318547837088,0.2849318547837088,0.3208288003608965,0.3085955679169601,TRUE,0,FALSE,0.475,FALSE
PRMT1,30,7.204135629142258,9.35130611628795,2.147170487145691,0.5609791923799294,0.5267042110841774,13.64356106627878,14.57708766487376,0.9335265985949803,0.43411519714489266,0.2557457148884293,0.4347705988805528,0.4347705988805528,0.773852583200418,0.4855585155888496,TRUE,0,FALSE,0.2659,FALSE
PRMT3,30,1.530926663839031,5.36951642223013,3.838589758391099,1.730723242823661,1.1622455564133403,10.66281359040525,12.15317160346544,1.49035801306019,0.3365931450668995,0.30530116162027204,0.38825665331969633,0.38825665331969633,0.19448120689576603,0.2626821500289694,TRUE,0,FALSE,0.6667,FALSE
PRMT5,30,4.981464331550566,7.982837022954231,3.001372691403666,1.0194256252259253,0.6847342022877784,13.52293290048624,14.33325473482921,0.8103218343429699,0.33960568277028536,0.21192893559762938,0.2699837433264587,0.2699837433264587,0.33313433993286357,0.30950540354132977,TRUE,0,FALSE,0.0296,FALSE
PRMT6,30,1.349404911528939,4.971244637957902,3.621839726428963,1.076248793364698,0.92164227893652,9.083809193091742,10.28297751236776,1.1991683192760174,0.2666272379478052,0.24226444460841215,0.3310937009513575,0.3310937009513575,0.24773754878204615,0.26286168738695487,TRUE,0,FALSE,0.1177,FALSE
PRMT9,30,0.48418526620530794,5.203748916150608,4.7195636499453,1.5396728749661046,1.0456878402061185,9.507627752039504,10.66955668158507,1.1619289295455655,0.24449449403648416,0.2599290144082855,0.24619414329946207,0.24619414329946207,0.15879638981226232,0.2485722836339477,TRUE,0,FALSE,0.1212,FALSE
PRNP,30,2.0865487996386753,8.247430742191904,6.160881942553228,2.317880448321615,1.454946100580753,8.878674473490209,10.67703701549689,1.7983625420066804,0.5173081056343953,0.41414795557148454,0.29190017902881493,0.29190017902881493,0.22318153035415603,0.2846483147425009,TRUE,0,FALSE,0.556,FALSE
