subtype,symbol,gene_id,log2FoldChange,padj,n_group,evidence
MC,FAM3D,ENSG00000198643,6.1694771488805005,0.006562375625554243,3,"descriptive; model-level, source-confounded"
MC,ZG16,ENSG00000174992,3.8805718099494615,0.006800078190618735,3,"descriptive; model-level, source-confounded"
MC,GUCA2A,ENSG00000197273,8.257177123137069,0.006980667719060712,3,"descriptive; model-level, source-confounded"
MC,SLC15A2,ENSG00000163406,4.4053668776005575,0.007726735643484158,3,"descriptive; model-level, source-confounded"
MC,C4BPA,ENSG00000123838,6.148660148791028,0.008668219171696188,3,"descriptive; model-level, source-confounded"
MC,CYP2T3P,ENSG00000268529,3.734573956462893,0.009070767428228084,3,"descriptive; model-level, source-confounded"
MC,RAI1,ENSG00000108557,1.2678295587035509,0.009117189975790498,3,"descriptive; model-level, source-confounded"
MC,TTR,ENSG00000118271,9.31778610485486,0.009117189975790498,3,"descriptive; model-level, source-confounded"
MC,LPAR5,ENSG00000184574,5.176844282435309,0.009310111773508418,3,"descriptive; model-level, source-confounded"
MC,CABP4,ENSG00000175544,3.281813217241602,0.009905326954952385,3,"descriptive; model-level, source-confounded"
MC,SPTBN5,ENSG00000137877,3.694692879242162,0.010604730531871357,3,"descriptive; model-level, source-confounded"
MC,AL731556.1,ENSG00000213514,3.5221722150689194,0.011413253714236201,3,"descriptive; model-level, source-confounded"
MC,NUDT4,ENSG00000173598,1.6446182795899316,0.011706235996627328,3,"descriptive; model-level, source-confounded"
MC,PON3,ENSG00000105852,5.920767512775411,0.012065202529377421,3,"descriptive; model-level, source-confounded"
MC,ABCA10,ENSG00000154263,4.115171837316346,0.012084646187146504,3,"descriptive; model-level, source-confounded"
MC,ANKS4B,ENSG00000175311,3.3287203593314167,0.012478411837004492,3,"descriptive; model-level, source-confounded"
MC,GRM7,ENSG00000196277,4.017132880413782,0.012606403539262104,3,"descriptive; model-level, source-confounded"
MC,KCNAB1,ENSG00000169282,3.5341830031513544,0.013533521618646543,3,"descriptive; model-level, source-confounded"
MC,IGDCC3,ENSG00000174498,3.8013189868357893,0.013952007877244823,3,"descriptive; model-level, source-confounded"
MC,ABCA6,ENSG00000154262,3.8162921157485625,0.014451874608941807,3,"descriptive; model-level, source-confounded"
MC,GPM6A,ENSG00000150625,2.5606734369948816,0.0153112754577021,3,"descriptive; model-level, source-confounded"
MC,CRY2,ENSG00000121671,1.3581401983008605,0.0154277960945908,3,"descriptive; model-level, source-confounded"
MC,ARHGEF1,ENSG00000076928,1.3695792328263572,0.015519878472246023,3,"descriptive; model-level, source-confounded"
MC,KRT40,ENSG00000204889,4.364804633432212,0.016844102826961777,3,"descriptive; model-level, source-confounded"
MC,MVD,ENSG00000167508,2.0487094733962543,0.017043995909054924,3,"descriptive; model-level, source-confounded"
MC,A1CF,ENSG00000148584,5.125415966511876,0.017109811220716042,3,"descriptive; model-level, source-confounded"
MC,TREH,ENSG00000118094,5.031688121878193,0.017215932588791595,3,"descriptive; model-level, source-confounded"
MC,UPB1,ENSG00000100024,2.5799803068950604,0.01730366475210422,3,"descriptive; model-level, source-confounded"
MC,SIGLEC11,ENSG00000161640,2.0832562552506872,0.01730366475210422,3,"descriptive; model-level, source-confounded"
MC,NRXN1,ENSG00000179915,4.901779908719484,0.01730366475210422,3,"descriptive; model-level, source-confounded"
MC,VIL1,ENSG00000127831,6.213140348044341,0.01744665236449927,3,"descriptive; model-level, source-confounded"
MC,LINC00431,ENSG00000225760,4.471419316244927,0.01744665236449927,3,"descriptive; model-level, source-confounded"
MC,ASCL1,ENSG00000139352,5.97575307179268,0.018079968300403947,3,"descriptive; model-level, source-confounded"
MC,PI4KAP2,ENSG00000183506,2.410644533329455,0.018278516441098666,3,"descriptive; model-level, source-confounded"
