protein,OV1369-R2,OV1946,OV2085,OV2295,OV2295-R2,OV3133-R,OV3331,OV4453,OV4485,OV866-2,OV90,TOV1369,TOV3041G,TOV3133G,TOV3291G,TOV21G,TOV3392D,VOA10816,VOA12539,VOA14993,VOA295,VOA4841,TOV112D,VOA4395,TOV2414,VOA8762,VOA8771,VOA5217,VOA5436,BIN67,COV434
ESCO2,8.992131346027467,9.146721222682064,8.707094387473807,9.523494641452851,8.991726803935391,9.092763734567063,8.440521912165405,9.305998032153262,9.486535145279701,8.708419670700803,8.568689639133558,9.733997858992904,9.483679785691294,9.68910425116361,9.395022884962156,9.405443581353449,8.79036597246371,9.823041733462066,8.45618621331417,8.992751431212515,9.232001457127469,8.917657634358452,9.485073875793029,9.583137567745911,9.257845458395426,8.947046606336894,9.096547628337573,9.25334636143965,9.428884839771637,8.838353944465721,8.939356431280812
EAPP,9.73887460530274,8.970014266302544,10.05431126087483,9.163903137073854,8.924807847717886,9.2671962071964,8.854789186296468,8.596823219179125,8.858680373270984,9.245722431078255,8.836127063860815,9.490395783714417,9.244148460205215,9.400866131789941,8.99548587279469,8.662955409016735,9.422075697973273,8.575292908881178,8.939749007378037,9.287349171184983,9.068492160816813,9.082773349816186,9.148035136504035,9.02603937322365,8.715788898913793,9.657477686996819,10.10598207690845,8.67243104559472,8.506284351577536,8.725694505001515,9.047157880332506
OCIAD2,13.51922175165931,13.8612890516924,13.09891571105785,14.19445387164387,13.94676362700685,14.3271264785179,14.20172711402316,14.31730006916322,13.75652666120008,14.20243951730946,12.64844657770803,13.57698290257992,13.83232184232915,13.59602906945376,13.83702383405391,13.67177866683176,13.3816377882749,14.20761442103597,13.29700130924172,13.27135599918256,15.01801695621009,14.11627995185524,12.93153959146214,12.74795624584865,15.56605930571358,13.05452463375125,12.64999600737924,12.76429738171198,13.01642442390184,12.87368655551641,12.82358731166206
SFT2D3,10.22098559622373,9.711314451637548,9.841891707476904,10.63362622207843,10.45457894836326,9.585857420714346,10.48020253541513,10.06447309571911,9.862619748263622,9.998318009182658,9.679428198574115,10.44650812005105,9.886940225716113,10.07217493131411,10.75420285091893,9.844920931200399,10.75687217660239,9.498152289015932,9.827099044611902,9.833026107654915,10.20941922764227,9.691231103593129,10.19360203681537,9.912270278457289,10.02135599018177,10.08538052772559,9.886535544425922,10.10047683028114,10.28420241937894,10.42501249053266,10.02028414299846
NAALADL2,9.306519978312293,9.812948075999413,NA,10.04949508818405,NA,10.13925899907292,10.0207436672862,10.00211048040039,NA,9.64591956103004,9.825255613356916,NA,NA,10.21357886923531,NA,9.67457214264816,9.751726062059785,10.09251688812139,NA,NA,NA,NA,9.312695572679685,9.786573875331962,9.981345511120365,10.76021637959375,10.07524297116485,9.726241446060653,9.762127929914591,NA,9.691340737971911
BRDT,9.392602131464406,9.99885900483385,NA,10.06658234871402,NA,10.3379992117408,NA,NA,NA,9.837056981710152,9.921937799337218,NA,NA,NA,NA,10.02862774680294,10.09462363921282,9.652309692362607,NA,NA,NA,NA,NA,9.713012436636637,9.988897294276494,NA,10.03625595610532,NA,9.922913634928703,NA,9.81677064360653
HSP90AB4P,NA,NA,8.913641740012483,NA,NA,NA,NA,NA,8.712218801699692,NA,NA,8.718652210526406,NA,NA,8.812316046836491,NA,NA,NA,8.99892111572509,NA,8.72602849349938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HSP90AB2P,11.32996705945317,11.28923483244708,11.43243699241021,10.99793959763146,10.98149240135846,10.97852286869752,11.03909246099725,10.518379480203,10.82981433927484,10.62926506134716,11.31539438004327,10.69377729140871,10.79425170022203,10.48919444023517,10.62857117286863,11.0079834571766,10.52254543341266,12.09412339714407,11.16142082561362,11.07101125813726,11.06276896788623,10.93286742352354,11.44422972212891,11.34104786421126,11.75988706769967,10.93068106343268,10.92191612952785,10.85463157368245,10.80906493582657,11.50241789584155,11.28005854329934
HSP90AA4P,9.359173035058909,9.550673893981434,9.477979106693358,9.907161728088873,9.58522135643925,9.743767240873542,9.42528162533867,9.467737064072194,9.550968763324835,9.795983221625386,9.727282995979717,9.467133093697129,9.821940261436957,9.4860410986937591,9.965374841737793,9.571772283672539,9.461633773564243,9.286934193895899,10.06263743272216,9.881600712474201,9.814444986696826,9.263815558812832,9.625719373748892,9.599318201213094,9.661696905140944,9.181505441591005,9.164270873661959,9.897192192864939,9.365779084039074,9.488294847034554,9.220283218086609
DCAF6,10.58920545579442,10.37065577298405,10.53300896693993,10.01245321337061,10.30914251362305,10.48448346315127,10.72192567820407,10.1275208847284,10.07271954933817,10.2587462081899,10.76073142708141,10.53694990418169,10.27722045120041,10.50553670336924,10.53019681306493,10.36080903118416,10.43256469397308,10.17920542227927,10.54450188477395,10.72895392093267,10.86298244277178,10.36912886568456,10.67069130701631,11.08400997840362,10.02433876733672,10.72482828008545,10.48760172030567,10.91782183506577,10.71606092009059,10.77338918510683,10.81643113772267
TMEM41B,10.00758917238161,10.01696432032642,10.17315023743009,10.14737045706645,9.738911733214017,10.25659174979032,9.985559465791384,10.18505448283548,10.1086914816209,10.0957968429571,9.931214052922806,10.0825781392412,9.447256995184214,9.747560660486897,10.14562614224524,10.03038180894936,10.1694132475625,10.35826158288487,10.34914638641312,9.753734214870947,10.19582606852334,10.1779452993902,11.26959763850216,10.83201207649471,10.09915727259937,10.86831342150617,11.04794522287386,10.40886840356414,10.2902867435443,10.65671933612747,10.09655785162552
ODF2,9.5298245437739,9.792936091121494,9.979740663746991,9.859043636754345,8.549827364698267,9.234372367548573,9.23713413302065,9.512220902598079,9.364540024989614,9.735067030785892,9.837963389927735,10.00761866545418,10.52685069431742,9.614457675205893,9.415863749985524,10.30539126604393,9.34212000488429,9.441378421459362,9.483790684669305,9.720810068327138,8.98376153780976,9.859103580753846,9.399697889613744,9.992463105505214,9.321438690789911,9.239694175316496,8.915810965212577,9.608233004418105,9.43353188628574,9.805254691268747,9.705127711295216
YIF1B,NA,8.3367279669749,7.784503596797585,8.305236090695077,8.42310848265809,NA,8.420152659737646,8.084342969073004,7.390699582596118,NA,8.271080643784519,8.238160440785892,8.032096154243845,8.05516787643768,7.433042002247238,7.991207434932027,NA,NA,8.599823531729339,8.000915358376957,7.967825899091507,7.883727766831961,8.240916230217383,NA,7.830793498017119,7.89931763585583,8.36966922196825,8.022004820185051,7.840563242744246,8.346127088575917,NA
OXLD1,9.363888617349733,9.3344092673278,9.21962580200907,9.608251433596894,9.746950608498722,9.392733801229774,9.841295483019552,9.356838594804312,9.850379922451094,9.287833101827141,9.435251252093785,9.72167670729127,9.471364405522523,9.729696576507063,9.910507913184686,9.58964253724127,9.666302726044767,9.062481208811365,9.432362958727351,9.216963895287577,9.339339456320378,9.284062653701834,9.261235970002666,9.077191006376877,9.590788993964624,9.400828353748825,9.758121799576465,9.445459892268465,9.35213490528681,9.489631856971057,9.84261389321714
SLC45A4,9.397973479797873,8.837928658884556,9.039261924869272,9.45020086380081,9.128197701780582,9.046967478002951,9.307248108357825,8.853041267001043,9.270742236848642,9.384350845941427,9.325768364436787,9.644765546411168,9.049940566649752,9.51858876483044,8.521131935189896,9.273990723416157,9.813419139895203,9.900380740861145,10.8473077381186,9.186284533139755,9.367274090479388,8.872418261881002,8.763968338441416,9.544348791041665,9.258771523655827,9.61149986850045,9.58987023801769,10.46170829693434,10.63346758525242,8.992826819636297,9.036684933488187
FAM133B,7.788045168485599,7.244448758341757,7.675261604243139,7.453835854148094,6.652672095132564,7.128007093145165,7.027276425335497,8.21680554264796,7.331039669593197,7.083045972161545,7.429882789629083,7.456865875980718,7.132915777005088,7.507411015926097,6.762265609822713,7.254419572410686,6.873437326201468,7.231049557719309,6.954512516066208,7.442372425568127,7.318579299061764,6.704203616773472,7.02301337239476,6.871911832924207,7.297055709967108,7.04705513195711,7.318194002977156,7.220221508314165,7.512077844165943,6.980614749084244,6.372358844605093
ZNF326,13.56829459863578,13.83817519397322,13.67346395620225,13.78579367561028,13.75526680231565,14.0134938455499,13.69270810861659,14.16189211447762,13.67767095732997,13.79412456179016,13.58269157649538,13.80858598307693,14.13560268866546,13.73042784938531,14.38626629930528,13.82432556885744,13.73641482029011,13.56549802471179,13.95476111734085,13.85191799562848,13.58985064506285,13.54974750551628,13.75325893712541,13.64623107846918,13.61240177812159,13.73810387375296,13.75448641737247,13.55214069258603,13.40214883250807,13.86772021297674,13.59061128809228
NOM1,12.28253319207625,12.00136473885189,12.20014942622696,12.04960530579954,12.10077315845227,11.99762627638358,12.2416958493602,11.88415111140252,11.83349956584187,12.01987266635173,12.39785109648954,12.13175936998582,12.50420612524881,11.86686518494349,11.81900377947959,11.96851284862862,12.1018481351563,11.905447775032311,12.03447152500913,12.28277396564335,12.15104033533292,11.92172572919438,12.21100540199897,12.13753080502838,12.00795480986987,11.89411248998235,12.03049056659136,11.79465300135531,11.76174412837856,12.49863389533928,12.35099628666194
MEST,NA,7.510664128955256,9.064707791602023,7.849833826506687,NA,NA,9.65590152077238,7.670557060638938,8.277079724561625,NA,8.096705380072354,8.350834267960614,NA,8.028179401486485,7.741249408721785,7.896001959263466,NA,NA,7.926842097504408,NA,7.810950389105797,NA,7.520219658655554,NA,7.878797743230216,7.816154385522501,7.842009017317624,7.468553306867367,7.508721316493897,NA,NA
RILPL1,9.188928736076445,9.167496189043524,8.338664294162509,8.083770734490498,8.377771665292457,9.010461472175008,8.8938744028347,9.05467644292254,7.8351952785518,8.710508126885149,8.867646995925625,8.620716565096712,8.567454510507687,9.121107985677623,9.983768024327842,9.270979566067355,8.605639199233968,8.424892228565422,9.609917320409597,9.533620039973057,9.010416045973495,8.855856316128692,9.989577944410657,9.28648059926996,8.014044802612439,8.771604554636586,8.112441552084622,10.20513240134731,9.91225803067082,10.14646367037805,10.05190813158194
PDZD11,10.89171146274354,10.92522416298289,10.46557335636198,10.46532119480317,10.48714531739286,10.36871005896907,10.34620725152915,10.6501948698343,10.83544958875668,10.83843852204511,11.23540398523483,10.56110364063569,10.5535500160211,10.74440738621255,10.23083710753576,10.7787615041394,10.8799210625566,11.14618779828107,11.18286049471284,10.84162893775318,10.65965715912162,10.73790497575767,11.31858000625916,11.0409677815144,10.67990915847747,11.12731024491576,10.86388368488558,11.26191290650026,11.02492007928094,10.77252690230481,10.45306949669536
CMPK2,8.396392443103528,9.375664320675114,9.489909818686522,10.3732745538743,10.40745835333125,9.99780687895449,9.661827734597617,9.929364288723388,9.950868794866288,8.85076342833694,9.606792352961536,9.627505879839392,9.598678967551436,9.865462313968992,9.680629937346223,9.761277278840598,8.66074120572408,9.098920538581401,9.612147323238498,9.843551309105354,9.659585721938825,9.512531671064904,9.757362294497879,9.251818415858923,9.92167008380957,9.814953092902766,10.22972014278752,9.658579901984634,9.560923611341169,9.568287364531141,9.09026838046992
CARD16,9.502775055837265,9.826741438530116,NA,9.841012655976362,NA,9.558959401651611,NA,NA,NA,9.52786002079678,10.40957429501744,NA,NA,NA,NA,9.597665643707051,9.601844062794084,9.110657214394218,NA,NA,NA,NA,NA,12.27665612540983,9.475688981977042,NA,9.888906797950392,NA,9.375218919633955,NA,9.525181148171933
DNAJC21,10.3971130510894,10.69889701309797,10.13072405566403,10.5425485063084,10.61128470375077,10.5197828357888,10.49697442239884,10.4567371438877,10.30902988747349,9.933763536936741,10.48655429992402,10.36131804490499,10.52450602133434,10.3962984893219,10.53297776730633,10.74332141933679,10.06098581262956,10.04454302494909,10.81758269875563,10.72350311705024,9.945055935772922,10.24428984469622,10.37467087162791,10.65105938814948,10.52720209201818,10.5413467119342,10.25494755774872,10.39801891382401,10.47637411801905,11.32182900729527,11.14476463159873
SGO1,NA,9.880927193819616,9.637060985719717,9.781657275399422,9.556601530076223,NA,9.55969393728402,9.888026065276817,9.295436765935271,NA,9.719611007802714,9.552667652156305,9.789235499932,10.06163660981341,9.09756656346814,9.56645632261307,NA,NA,9.561215210961716,9.076983974806545,9.7008834844912,9.473767705787363,9.976259903899539,NA,9.769235786092082,9.120636031244782,9.458235663520881,9.661535402682723,9.543074597762539,9.320880563237502,NA
ESCO1,NA,9.448159916967656,9.681386700343168,9.610709508894422,9.691398453660263,NA,9.146424133147999,9.424319850870592,9.261760023180639,NA,8.880490682481792,9.41896561227618,9.538498570866926,9.504733564674178,9.271405232691793,9.153818129752885,NA,NA,8.799606949389267,9.270095310107628,9.013074024018225,8.847598463665264,9.587473742542429,NA,9.599320450735632,9.22571210342088,9.169552841972362,9.351469388314591,9.248835998326017,9.564682811657509,NA
HERC4,12.12989983533824,11.7602665662966,12.08427332805357,12.0173476267734,11.63313025001505,11.85294557206425,11.98719179340015,11.91419346916097,11.75639534641602,11.81928969709135,12.07438191431156,11.87529096992125,11.68980965764507,11.81138458583901,11.5629108998995,12.00037850615188,11.58274533719576,12.33880041141876,12.13425166196314,11.97600882855403,12.26688540918673,12.27707507256415,12.5975074381713,12.17118066532519,12.00339603346188,11.62026907015893,11.79332230851368,11.66682269299058,11.65720096037746,12.18685206564245,11.99477370300729
PIGG,10.19860277010336,9.96759576252727,9.776718160699836,10.25112765232204,10.13308194007027,9.792197594938337,9.857814624951505,10.0664935735267,10.07548263127896,10.12341040451227,10.14574435227484,10.11095224289803,10.13398963824716,9.97126070694399,9.77011905902732,10.29131403608888,9.877503560045689,9.885524571522717,10.00928360265464,10.10383984387794,10.15297999051936,9.9262458608711,10.13611551881546,10.01382870624078,10.25246932382471,10.25190604230141,10.61699537663601,9.586741558981165,10.01408412816457,9.840198127112632,9.901916515630257
BCORL1,NA,7.690653794697287,7.946314067680221,7.942183297955453,7.842313551106407,NA,NA,NA,7.553626012413909,NA,7.545008025612802,8.043936993634336,7.796930396958571,NA,7.831348617158956,8.223259052996532,NA,NA,7.283962818703341,7.808365596353926,6.927315683174717,7.605423322613099,NA,NA,7.796343713259994,NA,8.038927902760882,NA,7.687673741149655,7.916313734151353,NA
PPP6R3,12.84024030510246,12.61931537278862,12.63742371240537,12.58285707487998,12.35436600448867,12.78412157054351,12.78043120313571,12.46728730860277,12.62974914377338,12.57462299035981,13.02566152072664,12.58048925299336,12.56023256460082,12.55651883592754,12.95005207021496,12.74863358492892,12.2776334584702,13.07459410499119,12.44669943046261,12.59954224244988,12.61286547531004,13.01415849589799,13.09722769981282,13.12146257400554,12.57200690867731,13.02102006899145,13.05551447880637,12.53265936915173,12.73648664489832,13.1638980436146,12.97656382618799
DDX60L,NA,NA,9.067699206346946,NA,NA,NA,NA,NA,9.097166824064328,NA,NA,9.440964026151711,NA,NA,9.425760862611936,NA,NA,NA,9.082653286995377,NA,9.596779504182297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MTX3,11.088546837332,11.49881109959165,11.41870829359487,11.55447201326409,11.34073906271269,11.44113542918383,11.77486706731272,11.58321294909638,11.54143670426019,11.43485130633331,11.29993797301978,11.26515446360654,11.55038264217601,11.37383837980356,11.52062632952673,11.24076896325793,11.78162987182413,11.61990695001019,11.20729007545178,11.19678750197733,11.40525641672409,11.25953170120893,11.48980599966611,11.59069408526647,11.655180841393,10.95721400665016,11.21845270156551,11.29021812814721,11.8672296867281,11.44163490049295,11.80525457442715
RABL3,12.55863202692697,12.47591666490621,12.30485221749727,12.831978026072001,12.41339359081296,12.63198090421917,12.84884436108911,12.84973243191615,12.60112794269331,12.57723850869968,12.29689230951439,12.91378199075218,12.60261076855793,12.8144950288887,12.9264940671558,12.35185370011229,12.3164370581888,11.95465255132734,12.19414072288447,12.20096514886857,12.31606288922756,12.28976988457762,12.16186959211459,12.21290297374434,12.57902761753383,12.3346669090305,12.18628685622596,12.66305746374424,12.64884881862442,12.11582273377977,12.27607354643044
FAM76B,11.3600986567552,11.00517767734745,11.20107119229814,10.90800942356578,10.89514207847178,10.97213684352565,10.77971057341261,10.64543932118361,10.6564613191436,11.05782875219949,11.07597274734396,11.58087974913164,11.07909976827925,11.50571585918029,11.67886305359716,11.47114550456267,10.60636567245636,10.41255142626602,10.8525512292503,10.82895716000146,11.15807917064545,11.35759072901427,11.94851207577389,11.55490456782884,10.87193241748704,11.12198418164249,11.10062071648777,10.97773846429385,10.9570318947078,11.23458829565452,11.13770389452406
COQ5,11.873350956573,11.69043086990218,12.09563605650538,12.59524509719176,12.27231838990623,12.46532185600348,12.2506982084075,12.04555207033175,12.08132222195597,11.66325562411524,11.86336667504236,11.961943606805301,12.23523721748549,11.9309291368031,12.13832197126456,11.95276356758432,12.78747433787403,11.72464033934922,12.01192447702136,12.00230223633651,11.58110513737567,11.67008120137949,11.98201716258786,11.88698732088646,12.08884700956446,11.99751842282721,12.00795554023987,11.9752226511979,11.85726271009245,11.98382231200359,12.05353521119333
SH3D19,9.824546339107014,9.770126046294967,9.720456721455148,9.865359691214895,9.47415551200754,9.56008885292175,9.397114880839235,9.361754179872216,9.260207812476501,9.423666686842342,10.34375976838487,9.4350813883675,9.811858930198163,9.496063652732099,9.753353414660097,9.981295333459096,9.72897244409707,9.759418974352538,9.588610764053062,9.602296743086953,9.765824123400696,9.823474941267522,10.0330155549046,9.947923391735792,9.950355102519817,9.378839835195677,9.57686040776038,9.61504717393509,9.696441827050563,9.835581365785409,9.901004788700854
CRB2,NA,8.749950793814179,10.19095701807993,9.067428317855951,NA,NA,11.21991834015466,9.446423124722942,10.72417498612163,NA,9.117837621459095,9.510151708868552,NA,9.246296058550355,9.381422770435528,8.751571356877983,NA,NA,8.712070203517694,NA,9.107987056517096,NA,8.417010658329772,NA,9.031610508523022,9.13478748039212,8.446576641015989,9.427649779584756,11.21757029038426,NA,NA
EMC4,11.27198155848904,11.04608071386416,11.55366429602745,10.94780919001787,11.27763345024879,11.19063544343374,11.39463086390407,10.93997471087039,11.13558642587111,11.14356140559751,11.17221249424757,10.89863867148897,11.14189785079567,10.76359063126735,10.77557448128308,10.68872255031537,10.61402093975319,11.32249371811807,10.92555532862396,10.99631147462658,11.40530361347505,11.0283833493303,10.9956041767236,11.35650157014616,11.05811108456454,11.35030405388135,11.84290513473099,10.84100501194262,11.2023854049036,11.05040219147702,11.31341244837476
NOMO2,9.712728441796356,9.588498176806358,9.337592604631288,9.950538988009114,9.222164787652792,10.13155576291884,9.850626182676056,9.641195667100293,9.698289210801844,9.867251009719247,10.18224365092061,9.683568148197873,9.87255020393409,9.498885506569195,10.19151279695876,9.580934662044147,9.84235733163142,9.382179530087175,9.467571277796583,9.703126131283211,9.837146951393315,9.413931579356051,9.78424215161153,10.28446738317134,10.36568978193723,10.01488679738578,10.02907670397673,9.976656480822214,9.712478736345187,10.2553038633149,9.932332154395034
EARS2,13.17321124966635,13.34485707727952,13.37038563394797,13.36129260069785,13.11085337606792,13.65530682046468,13.39352216184906,13.0547721916186,12.82429471829395,13.03863726765817,13.45268866460543,13.00442177236913,13.24942829314196,12.97778500959723,12.75433528826678,13.16922812014185,13.66659721287367,13.32468232809794,13.42322310510816,13.53684553030557,13.39530579770241,13.37554668255065,13.202352195755,13.6752836531362,13.34823896875361,13.21995600229172,13.20029736132898,13.66703093511805,13.6985347720475,13.5091119593234,13.18984919629491
C3orf38,8.889920569550663,9.583448486888882,9.453023194571104,9.20348911859869,8.80335577633513,9.147878016916136,9.615738646243413,9.603774341201706,9.475886431241523,9.667725196236216,8.869263209481346,9.3028430527689,8.968795910574453,9.475687975577841,9.548656186058599,9.54612726899991,9.485769670878444,8.816865459733199,9.168600635763779,9.131482547186263,9.248203795027923,9.511562329202327,9.90418790330472,9.036132917193171,9.085503251563658,9.592775612153135,9.425715006091147,9.771551540973185,8.934574524578853,9.567594039156905,9.149549963232756
EEF1AKMT2,7.576480709732251,8.199597988767877,6.730378101018159,8.072859072129265,NA,7.654718145787843,NA,NA,5.616103651963266,8.238708067206028,8.498733785038874,6.155710991541181,NA,NA,5.728103716953832,8.798309986845627,8.420435650915284,8.146396394724672,9.098562241218321,NA,6.266502957195968,NA,NA,7.912803742125258,8.139508921918814,NA,7.848023177529291,NA,8.31608690982669,NA,8.423376400790744
MIA3,15.03428159663704,15.1375127179143,14.8989782107707,15.27871021432107,15.61994151318924,14.65646244189148,14.95249880233285,15.29165649294854,15.14111196089835,15.2578541739421,14.89393290252873,15.28584811835581,14.99127811406457,15.21483316536859,14.95139753222801,14.94062597094911,15.01749547846087,15.16301832552593,14.86059009506338,14.82736396173208,15.15584633886323,15.06912726038743,15.20494334871916,15.29701696583142,15.12351705198894,15.2469970571587,15.14242139722754,15.13222730638179,15.49075631270768,15.20463916192487,15.08430680768226
PITRM1,15.41841858914306,15.92559788198582,15.2326707691483,15.74248550147442,15.69641982890175,15.21899224779897,15.10414971085814,15.04079838696626,15.32071526508276,15.27413989043678,15.44447059862673,15.08058474855629,14.90054049869343,15.07784342809484,15.20754860973889,15.14001907417385,15.35674383249086,15.51438429230773,15.28241474185014,15.49815318789286,15.10212725690262,15.07221279618309,15.59772916620161,15.88916517256084,15.36569395696298,14.74296613583709,14.74302283377218,15.43168606079184,15.4533001322577,15.40168778221558,15.10504927446301
NHLRC3,11.30941736603645,10.69769280926976,11.11293438004408,11.26666301548433,10.83165582764239,11.2778398491476,11.1633354184006,10.89273116312889,10.94873412238332,11.30449810837264,11.02598272460524,10.88080381789174,10.80660149198514,10.71616928566523,10.80892458418461,11.0600518770131,11.75375926981302,11.56876536182705,11.37493278221029,11.3903721815407,11.18045849973716,10.87110246739328,10.41857155116405,10.97237557267432,11.45189655709843,11.67896239899204,11.44508653710568,10.97603109641436,11.26833015298702,11.26377035529844,10.68704485909613
PSMG4,9.35747766688344,9.84564288875567,10.00235624033344,9.338321715937383,9.210806113474483,9.588565016542967,9.370012141476389,9.004963056885208,9.563681760955584,9.476506490694513,9.321949830689107,9.921518893039567,9.297048259265594,9.662409663208605,10.0988256081119,10.00007276659568,9.596480823924429,9.401800874144545,9.681688284306887,9.515660546114168,9.976634742471635,9.876945148569561,10.10610021620939,9.882323677006227,9.536125107395925,9.264122218245799,9.641489552737207,9.775127570198713,9.63429685157262,10.26236846483342,10.04761070807506
WDR44,12.07559459448241,12.50193275876207,11.86745994319089,11.88448170708567,11.72655094572064,11.86257902331997,11.85861041959086,11.63704591333315,11.77698195332986,12.02356245434611,12.09485903656099,11.87940110483448,11.79594727843727,11.84828744245652,12.36781367350405,12.15018116177064,11.78393726965671,12.37417401020174,11.90643377956769,12.04510364101758,12.09376991453081,12.34604222884337,12.47329567177647,12.57185462227423,11.72362457747813,11.78796110085282,11.90752983660233,12.13989789233133,11.87995987488892,12.41954724931173,12.09889367196026
PRRC2B,12.86973298111802,12.87472160192423,12.67687744789996,13.09071121301012,12.67384662842092,12.5268599817962,13.04621085573784,12.87745331512664,12.74657027006724,12.62537797932645,13.04206752225003,13.14504783741625,12.78942495493826,13.16344847229814,12.91644374489243,12.96066189873138,12.7960652429106,13.03493923661375,13.04667299464118,13.08058360876225,12.7895514702629,12.8337804738591,13.41746538291381,13.08839305292171,12.69139080524295,12.60928834663162,12.59011403049226,12.8406180799635,12.71934040424288,13.09883500217459,12.79381119657057
TJAP1,11.64866837201479,11.74631811950448,11.45338789412167,11.63341243583711,11.64850302566266,11.43663187605526,11.34825795667996,11.73352064665405,11.48669461055826,11.84697506468564,11.30308660190739,11.52326465200231,11.42813802446267,11.52821963650529,11.81928543679128,11.65103169940923,11.43194809154551,11.68759220812347,11.48022589772905,11.51355984224925,11.62328277047601,11.79148014690593,11.75976546790375,11.72320898168809,11.70415894740244,11.30699561460531,11.28639647468311,12.05785789448528,11.57267032092463,11.77752326600782,11.76334408121378
RRP12,14.51027172595611,14.20299631516167,14.70059733499775,14.05385485015018,14.56047042899642,14.31260791364014,14.71036888561817,14.08761417450807,14.17006244861277,14.31338466711706,14.1192423500333,14.17845874382875,14.20260098859412,14.09070974979512,14.30585356953354,14.11727698888465,14.38306858479025,14.3560607759932,14.15489080176993,14.24527982566625,14.64568950395359,14.31010147953073,14.38821187354948,14.38956718069047,13.98996585236766,14.00643874098167,14.10443355090658,14.15397500688798,14.24279959994525,14.5114598782294,14.52151150326256
COA6,12.17378769994383,12.58896053864587,12.1256698942392,12.86252094099815,12.03901689814014,12.08725275100634,12.46589533235822,13.1638132185331,12.73946169311218,12.3413960734389,11.93598009347827,12.13567408151702,12.18633120013046,12.2514921635029,12.48845543156933,11.99724157182067,12.88378232319979,12.31211130747748,12.54089826816625,12.15489920402252,11.82853625017041,12.69626474257095,12.31041614800932,12.38789564271839,12.08237971097617,12.06494894227933,12.26418481117504,11.8135134879818,12.16813523527352,12.31882290922799,12.15384781191054
TOR1AIP1,14.03500691810353,14.08279290005549,14.22875037289636,14.13449485157791,14.14491730320876,14.01908858828368,14.03470477474085,14.73633524773739,14.37087894819313,14.13512728445927,13.73761393791531,13.99747264046132,14.10853308179746,14.07881443839893,13.98830864458784,14.17298432827962,14.54446780371344,13.73536074857323,14.03444885192317,14.06776115173528,14.2057069126039,13.78014171253397,14.03041621068302,13.67621382328366,14.11635445885193,13.84152297185135,13.9857731950535,14.13206976834631,14.36525749859512,14.27232745615077,13.92161438568912
AARS2,13.89739896545382,14.14373488331465,14.29297734261561,14.17466831674664,14.12225109569373,14.29192448466753,14.16921042395392,14.0959154495866,14.33376603753429,14.3778797788349,13.82323343190824,14.00641415669387,13.92045556042268,14.13839268747603,14.015281580606,13.85993954211049,14.21238398505547,14.09576550115499,14.08148708105852,14.00043427056126,14.11766782025269,13.86603645959413,13.80198705602743,14.03608279593965,14.00970581211974,14.20896153598136,14.18381230318511,14.00604626455367,13.94711079809168,14.02936577183414,13.99391349072212
TOR2A,9.512619658615206,9.49809757853246,9.123041055759922,9.623641232262633,9.654002508179211,9.91834004485014,9.683690551201343,9.521641805987622,9.623338533414756,9.754261421954174,9.549760419917718,9.566470629810397,9.376007147752249,9.706939536393554,9.631579900658673,9.416642176980542,10.15415448222947,9.708839926144448,9.37654659315026,9.532437694592264,9.638039174019234,9.81251381605517,9.000008298038336,9.56403209894348,10.14365994794854,9.970352202575803,10.09091891361031,9.614939799296527,9.862796664013112,9.348615278810998,9.330234278239681
IQSEC2,NA,NA,6.514914141892643,NA,NA,NA,NA,NA,6.703374892689656,NA,NA,7.244507441248708,NA,NA,7.829095129698867,NA,NA,NA,7.035613233061461,NA,7.036289562839005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEX30,9.40193809396987,9.129336726079327,NA,9.441762072410228,NA,9.187795091239622,8.648108539282541,8.931005551100334,NA,8.841139787643153,9.596196103066196,NA,NA,9.027913286627484,NA,10.37442794341364,8.586029833356937,8.485652284415968,NA,NA,NA,NA,9.809099646140591,9.135212685955933,8.68190717642914,8.90429577753209,11.31780226944952,9.0610168156305555,8.955756116399137,NA,9.492904578488375
PCID2,11.50703981919034,11.74914778121193,11.92270177576359,11.51325820277887,11.37147518188582,11.56307937091744,11.46853241313896,11.28968791328541,11.80550155229574,11.78325993450454,12.22490227051596,11.80404598676867,11.3857588838653,11.4146809901882,11.6925750354442,11.55848870731214,11.5307922925039,11.63774575085659,11.59447208321756,11.74445038482988,11.58180368034435,11.67365545623762,12.01093957838957,11.93501096676786,11.23218114602062,11.52144698523993,11.87549438602567,11.85274167701277,11.62638045387074,11.81622365746177,11.82717663457531
HABP4,11.35950961256204,10.35520558194368,10.32313802605996,10.85816199027173,10.22647980477335,10.63588994419948,10.51226163743922,10.08890298667131,10.02669215933629,10.67372892567309,10.4105746256184,10.3239241140219,10.69072449333921,10.77088533853097,10.81162143505482,10.79984989567518,10.67453140461226,10.03006053403036,10.72134302577042,10.49949748813718,11.17304623035085,10.19351104344038,11.71003646484506,11.07313059313693,10.63032531449393,10.24966675328496,10.37828645934762,11.01608850454046,10.38046279121751,11.0577204613905,10.52567919094913
