bundle_path,bytes,sha256,recovery_inventory_record,recovery_inventory_hash_match
sarek_3.5.1_run/reports/bcftools/mutect2/TOV3133G_P65/TOV3133G_P65.mutect2.filtered.bcftools_stats.txt,19988,7ebb7606baa5d8c66b01829597a7a8b01d444d83166788fa003cc3c37a0fedbc,C00801,True
sarek_3.5.1_run/reports/bcftools/mutect2/TOV3392D_P69/TOV3392D_P69.mutect2.filtered.bcftools_stats.txt,19513,d5b335139eb962ef233930a9e31ca49934dc64af4015a800b5aa114a8b6c9260,C00802,True
sarek_3.5.1_run/reports/bcftools/mutect2/TOV81D_P23/TOV81D_P23.mutect2.filtered.bcftools_stats.txt,20399,020c9f1c131642f707f684fce132209151599900709bb417720bb592f98cb9a2,C00803,True
sarek_3.5.1_run/task_evidence/oct23_BCFTOOLS_STATS_TOV3133G_P65.82_e1941b5c0337235039c306887a5d88/.command.sh,390,c4e5f59e9c2677cdcbe34783b93240f527a7e0cc39b404c5a66b113afbb9d677,C01334,True
sarek_3.5.1_run/task_evidence/oct23_BCFTOOLS_STATS_TOV3133G_P65.82_e1941b5c0337235039c306887a5d88/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01336,True
sarek_3.5.1_run/task_evidence/oct23_BCFTOOLS_STATS_TOV3133G_P65.82_e1941b5c0337235039c306887a5d88/versions.yml,81,fded395a7cafa3716a920149260caf1c8543faf18099dfe19c0ccda6a870d24f,C01338,True
sarek_3.5.1_run/task_evidence/oct23_BWAMEM1_MEM_OV2085_P64.5b_45baf027f09ff9b6f59101924cf8e5/.command.sh,778,4385f0a312959873ee41c5594b1a80030c34fbb9ced41f1ce6e5b07859de70b6,C01341,True
sarek_3.5.1_run/task_evidence/oct23_BWAMEM1_MEM_OV2085_P64.5b_45baf027f09ff9b6f59101924cf8e5/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01343,True
sarek_3.5.1_run/task_evidence/oct23_BWAMEM1_MEM_OV2085_P64.5b_45baf027f09ff9b6f59101924cf8e5/versions.yml,124,0b18b5031dc4a8b59a8fc32ed053c8a9aa62bee0bb37c1960495202d5d406eb2,C01345,True
sarek_3.5.1_run/task_evidence/oct23_CALCULATECONTAMINATION_TOV3392D_P69.f1_fea5c423f7cff2c04109fff0b903f0/.command.sh,559,525d490de2d02e658f30261b625fedb3d0eb0c62e7a582eb366084619e3ca444,C01347,True
sarek_3.5.1_run/task_evidence/oct23_CALCULATECONTAMINATION_TOV3392D_P69.f1_fea5c423f7cff2c04109fff0b903f0/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01349,True
sarek_3.5.1_run/task_evidence/oct23_CALCULATECONTAMINATION_TOV3392D_P69.f1_fea5c423f7cff2c04109fff0b903f0/versions.yml,138,125f7d59dfecbff54bda5cee8fc62a7143b991d81b736e1d97d8f8cccc104fe7,C01351,True
sarek_3.5.1_run/task_evidence/oct23_CREATE_INTERVALS_BED.1b_aae67811ffe33b228ce3b86c574f83/.command.sh,668,6ef6c4ead10ee87b6c4bee48d8096e1416b441effcee74dcfeef7a1038943faa,C01354,True
sarek_3.5.1_run/task_evidence/oct23_CREATE_INTERVALS_BED.1b_aae67811ffe33b228ce3b86c574f83/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01356,True
sarek_3.5.1_run/task_evidence/oct23_CREATE_INTERVALS_BED.1b_aae67811ffe33b228ce3b86c574f83/versions.yml,71,51d3669307a997cce9bb7518fbaa020d5bacf9e105c690f21a346e557830d113,C01358,True
sarek_3.5.1_run/task_evidence/oct23_ENSEMBLVEP_VEP_TOV3121D_P68.bb_a3d4f3154a9305396b859ffef657db/.command.sh,707,642faf8fc7a7a5e04efcf314159898383be71bee7e07752da7dcdedfe654ff59,C01361,True
sarek_3.5.1_run/task_evidence/oct23_ENSEMBLVEP_VEP_TOV3121D_P68.bb_a3d4f3154a9305396b859ffef657db/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01363,True
sarek_3.5.1_run/task_evidence/oct23_ENSEMBLVEP_VEP_TOV3121D_P68.bb_a3d4f3154a9305396b859ffef657db/versions.yml,100,a14264c454d59250bf3563e5d6f41cc96c630323288f683d35f181a0df8f567f,C01365,True
sarek_3.5.1_run/task_evidence/oct23_FASTP_OV2085_P64-7.6c_20cb6377235b1e22d8c784123db088/.command.sh,810,6ec10bb490cc073b06b584abf60f14985f3229dece530f504f915494ee1b776e,C01368,True
sarek_3.5.1_run/task_evidence/oct23_FASTP_OV2085_P64-7.6c_20cb6377235b1e22d8c784123db088/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01370,True
sarek_3.5.1_run/task_evidence/oct23_FASTP_OV2085_P64-7.6c_20cb6377235b1e22d8c784123db088/versions.yml,46,e4edbcc960a5c91dedf3504ba0a6c1c0af5d092ee5cde5f502fdc5c076b0e766,C01372,True
sarek_3.5.1_run/task_evidence/oct23_FASTQC_OV2085_P64-7.e5_d1b7b33388fac62530ea4ee0b08851/.command.sh,494,30f1773a4d843b861ca2a3d052aec20409bf6b36e05d892a122a35af64b92641,C01374,True
sarek_3.5.1_run/task_evidence/oct23_FASTQC_OV2085_P64-7.e5_d1b7b33388fac62530ea4ee0b08851/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01376,True
sarek_3.5.1_run/task_evidence/oct23_FASTQC_OV2085_P64-7.e5_d1b7b33388fac62530ea4ee0b08851/versions.yml,48,17a95939769da3c265acbd71e8754602c13076d2cda27b12a4af940bebd8d33c,C01378,True
sarek_3.5.1_run/task_evidence/oct23_FILTERMUTECTCALLS_TOV2414_P65.bb_8803d4900f961e14dec6ae46ca9206/.command.sh,739,5fb3118458f070fb8477792e7fca53fd764acb60b39283b890f0bbc8833273d7,C01381,True
sarek_3.5.1_run/task_evidence/oct23_FILTERMUTECTCALLS_TOV2414_P65.bb_8803d4900f961e14dec6ae46ca9206/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01383,True
sarek_3.5.1_run/task_evidence/oct23_FILTERMUTECTCALLS_TOV2414_P65.bb_8803d4900f961e14dec6ae46ca9206/versions.yml,133,889d5cb066b7620fb1445e2379bb946022ad7aedfd9d786096f49730c0b648c3,C01385,True
sarek_3.5.1_run/task_evidence/oct23_GATK4_APPLYBQSR_TOV3133G_P65.e6_837d6187fe22af3b4a1bc2231f1341/.command.sh,549,e57d85a79613fb2ce505c66d8749f99464818ab9ee7e56f1cd60737f460d9c82,C01387,True
sarek_3.5.1_run/task_evidence/oct23_GATK4_APPLYBQSR_TOV3133G_P65.e6_837d6187fe22af3b4a1bc2231f1341/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01389,True
sarek_3.5.1_run/task_evidence/oct23_GATK4_APPLYBQSR_TOV3133G_P65.e6_837d6187fe22af3b4a1bc2231f1341/versions.yml,71,a3caa8bb7b64128e40641d31376e2547f76b436cfcdd7945bac27144fd4cd4fb,C01391,True
sarek_3.5.1_run/task_evidence/oct23_GATK4_BASERECALIBRATOR_TOV2414_P65.ac_9f1695b7dee29630deddca8d39c58f/.command.sh,685,097fe7f880affaa43a83a4ea347d0117ef865beb1100e1457cf14d558335825c,C01393,True
sarek_3.5.1_run/task_evidence/oct23_GATK4_BASERECALIBRATOR_TOV2414_P65.ac_9f1695b7dee29630deddca8d39c58f/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01395,True
sarek_3.5.1_run/task_evidence/oct23_GATK4_BASERECALIBRATOR_TOV2414_P65.ac_9f1695b7dee29630deddca8d39c58f/versions.yml,85,677cd4f93a1dec51275db9f53a4c8f9a947ef92c2c1837cdd567384742ca07d7,C01397,True
sarek_3.5.1_run/task_evidence/oct23_GATK4_MARKDUPLICATES_TOV2414_P65.5c_be1324ddc9b138b7de7c212ac2b4ab/.command.sh,1242,00667cb5fe2007d935f9dbabad94d9b0ecfb82bc40f67bd4373f52f2efc632b7,C01399,True
sarek_3.5.1_run/task_evidence/oct23_GATK4_MARKDUPLICATES_TOV2414_P65.5c_be1324ddc9b138b7de7c212ac2b4ab/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01401,True
sarek_3.5.1_run/task_evidence/oct23_GATK4_MARKDUPLICATES_TOV2414_P65.5c_be1324ddc9b138b7de7c212ac2b4ab/versions.yml,103,bd521fbc6841d8906c7ac025f0fcdbc8dd1e9ec3c4020fd667b91e3d3db086fb,C01403,True
sarek_3.5.1_run/task_evidence/oct23_GETPILEUPSUMMARIES_TOV3133G_P65.db_33050c2c58af9ef0a784dab4b407c5/.command.sh,625,a5fa1f5c408d3eefca7bc3fbd50936e82507803404261688527a61831a0cfc83,C01405,True
sarek_3.5.1_run/task_evidence/oct23_GETPILEUPSUMMARIES_TOV3133G_P65.db_33050c2c58af9ef0a784dab4b407c5/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01407,True
sarek_3.5.1_run/task_evidence/oct23_GETPILEUPSUMMARIES_TOV3133G_P65.db_33050c2c58af9ef0a784dab4b407c5/versions.yml,134,02e030374714859491bd050bc8b2319d78bb3b3551228e778da4809502330cee,C01409,True
sarek_3.5.1_run/task_evidence/oct23_LEARNREADORIENTATIONMODEL_TOV3133G_P65.56_fa0ec1a029598db8418f20941985c6/.command.sh,26674,fdf0196d1f70c429d95856dc6ae36b90b46fedc0ec69fd2c09fbeb5095dca65d,C01411,True
sarek_3.5.1_run/task_evidence/oct23_LEARNREADORIENTATIONMODEL_TOV3133G_P65.56_fa0ec1a029598db8418f20941985c6/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01413,True
sarek_3.5.1_run/task_evidence/oct23_LEARNREADORIENTATIONMODEL_TOV3133G_P65.56_fa0ec1a029598db8418f20941985c6/versions.yml,141,4aa916355e0833637cff88689e7b6566b5faad3ddbd305d92194cdc19140a27f,C01415,True
sarek_3.5.1_run/task_evidence/oct23_MERGEMUTECTSTATS_TOV3133G_P65.0f_cf136a96a0d0e6d15643f77d2b7eae/.command.sh,27052,d2afef7808f49b390429713e845f2bf8f70be9856ae4825d7eb1e9050580fa80,C01417,True
sarek_3.5.1_run/task_evidence/oct23_MERGEMUTECTSTATS_TOV3133G_P65.0f_cf136a96a0d0e6d15643f77d2b7eae/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01419,True
sarek_3.5.1_run/task_evidence/oct23_MERGEMUTECTSTATS_TOV3133G_P65.0f_cf136a96a0d0e6d15643f77d2b7eae/versions.yml,132,9230c484c0f0ee11a72c95519128f9c944390b1cfebdb52dce9bb4e6728fee54,C01421,True
sarek_3.5.1_run/task_evidence/oct23_MERGE_CRAM_TOV3133G_P65.8f_2d7583770695aa10fea1a5c86846aa/.command.sh,21242,d09223d8e310033b727611cd3b5f70bd8ce37df5bfae2f79798626f7766958b2,C01423,True
sarek_3.5.1_run/task_evidence/oct23_MERGE_CRAM_TOV3133G_P65.8f_2d7583770695aa10fea1a5c86846aa/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01425,True
sarek_3.5.1_run/task_evidence/oct23_MERGE_CRAM_TOV3133G_P65.8f_2d7583770695aa10fea1a5c86846aa/versions.yml,93,3558a90d9705c3ff63cb42248bfb8c40aa42ea01cf7dfb0ffd835ac7ae78b570,C01427,True
sarek_3.5.1_run/task_evidence/oct23_MOSDEPTH_TOV2929D_P57.8a_9b1aebff5685ee50f2b444b1aeb329/.command.sh,401,6f4abc0a169677e56f72f827fb45d28bfcdcd3a175e48655613e4aabc80ef0a4,C01429,True
sarek_3.5.1_run/task_evidence/oct23_MOSDEPTH_TOV2929D_P57.8a_9b1aebff5685ee50f2b444b1aeb329/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01431,True
sarek_3.5.1_run/task_evidence/oct23_MOSDEPTH_TOV2929D_P57.8a_9b1aebff5685ee50f2b444b1aeb329/versions.yml,96,9ca59478b66feee92551853c77011f40fe0bd37d8c4a7e14fe8c5ed7b328cf24,C01433,True
sarek_3.5.1_run/task_evidence/oct23_MUTECT2_TOV3133G_P65_shard.c4_7c3d25408db96fdcad06d29fa9b175/.command.sh,728,12ac076240e1b3a8a75ea46a556340d741116bf894ab7d632cccd6638d5dc0bb,C01436,True
sarek_3.5.1_run/task_evidence/oct23_MUTECT2_TOV3133G_P65_shard.c4_7c3d25408db96fdcad06d29fa9b175/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01438,True
sarek_3.5.1_run/task_evidence/oct23_MUTECT2_TOV3133G_P65_shard.c4_7c3d25408db96fdcad06d29fa9b175/versions.yml,123,3e66c9b515a08d66a64df9e4aed79bd8f65a018fe844fedf25303c8b87572f4e,C01440,True
sarek_3.5.1_run/task_evidence/oct23_SAMTOOLS_STATS_TOV2929D_P57.a9_4246125b40612a8ad29051315bd71d/.command.sh,409,253e3c37ba167ef3c01c3785bff47f0a8898ba77567e37d75672d35b161052a0,C01442,True
sarek_3.5.1_run/task_evidence/oct23_SAMTOOLS_STATS_TOV2929D_P57.a9_4246125b40612a8ad29051315bd71d/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01444,True
sarek_3.5.1_run/task_evidence/oct23_SAMTOOLS_STATS_TOV2929D_P57.a9_4246125b40612a8ad29051315bd71d/versions.yml,102,b6409e0b49b44d3a600fb8cdd6925e9258b6f0ea3eb17431a79a4005ce40a04e,C01446,True
sarek_3.5.1_run/task_evidence/oct23_TABIX_INTERVAL_COMBINED.b9_7a488c430b430c98f77fe0a0b891ce/.command.sh,343,65f60ef45ec8dc017fa00374cd838a4bb1571c9ab4d9ac98d4163b258d022f22,C01449,True
sarek_3.5.1_run/task_evidence/oct23_TABIX_INTERVAL_COMBINED.b9_7a488c430b430c98f77fe0a0b891ce/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01451,True
sarek_3.5.1_run/task_evidence/oct23_TABIX_INTERVAL_COMBINED.b9_7a488c430b430c98f77fe0a0b891ce/versions.yml,85,a033fea763825572476fec4879426a5f356336543fea9565d803b56fcdc2ab56,C01455,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV1369_R2_P66.a5_a947cdda816a6ac440c35f5a99d7c7/.command.sh,702,e9c1c0f3f2145dbb780c5501c08c9bd35d200eb38046f4c64eb782ab9df9413c,C01458,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV1369_R2_P66.a5_a947cdda816a6ac440c35f5a99d7c7/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01460,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV1369_R2_P66.a5_a947cdda816a6ac440c35f5a99d7c7/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01462,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV2085_P64.9d_5053b19362a37673e25e6137ef2449/.command.sh,690,617b6142ba8dbb2de82ed3f33dd80c6b7fd7a5ab8f6d98b766aaa3f5f67c91b8,C01465,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV2085_P64.9d_5053b19362a37673e25e6137ef2449/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01467,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV2085_P64.9d_5053b19362a37673e25e6137ef2449/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01469,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV2295_P61.82_d4b4833ef8e3c2d4e18fb540d9357e/.command.sh,690,079c8409f2c9304cbf357a43a7fad36aa320320d3b8d9474dff5d4ba41eebec5,C01472,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV2295_P61.82_d4b4833ef8e3c2d4e18fb540d9357e/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01474,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV2295_P61.82_d4b4833ef8e3c2d4e18fb540d9357e/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01476,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV2295_R2_P70.2a_25a0a6a1570955ea5a4fb75b685db4/.command.sh,702,c0a8d14ed4d42786f8e351a97b5afac581bdee2638df4b8eefda10797050febe,C01479,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV2295_R2_P70.2a_25a0a6a1570955ea5a4fb75b685db4/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01481,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV2295_R2_P70.2a_25a0a6a1570955ea5a4fb75b685db4/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01483,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3133_R2_P58.5d_8af0742f66349abbb6ec65e3e6b075/.command.sh,702,118d1ef015350767ffcce0c8bedfcee6de28e0f4713151651a64bdc07eb6be3e,C01486,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3133_R2_P58.5d_8af0742f66349abbb6ec65e3e6b075/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01488,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3133_R2_P58.5d_8af0742f66349abbb6ec65e3e6b075/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01490,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3133_R_P71.53_397412953e1df8497ab40f69c887f2/.command.sh,698,ad22f19b1523d3c4e60a8d0e6d1c3d7661accc5fa617ee58f270359a6b15949f,C01493,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3133_R_P71.53_397412953e1df8497ab40f69c887f2/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01495,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3133_R_P71.53_397412953e1df8497ab40f69c887f2/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01497,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3291_P46.67_391aefcedee5cff0359f87fc37879a/.command.sh,690,b218b471aeec437d01e89ba145d65edc95be68e99abc38af26c0eab6e21f55fa,C01500,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3291_P46.67_391aefcedee5cff0359f87fc37879a/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01502,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3291_P46.67_391aefcedee5cff0359f87fc37879a/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01504,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3331_P54.9f_bf3df6338ee821bd70926534d54dee/.command.sh,690,fec2b362db7df637d29fed7d2e1f647c725e07d36aa9d6d0a2c7628b0bca5e77,C01507,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3331_P54.9f_bf3df6338ee821bd70926534d54dee/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01509,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV3331_P54.9f_bf3df6338ee821bd70926534d54dee/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01511,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV90_P63.5a_9c55f01b9d9f3b937491fab0ee693c/.command.sh,682,03ae67fb6bcb7100df4b1d8f958f8b27fded9d69a636862dd97dc079a584d320,C01514,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV90_P63.5a_9c55f01b9d9f3b937491fab0ee693c/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01516,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_OV90_P63.5a_9c55f01b9d9f3b937491fab0ee693c/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01518,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV112D_P83.42_00815049b9b01a26e84c3b4fb82f65/.command.sh,694,1c6f79a8d59836d7c5bac6cffb91bc5724bef0702cb4929c1d089f8ea695353d,C01521,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV112D_P83.42_00815049b9b01a26e84c3b4fb82f65/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01523,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV112D_P83.42_00815049b9b01a26e84c3b4fb82f65/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01525,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV1369_P65.53_1bf2853629a711f0eb15998b1fd9bd/.command.sh,694,a440ade9783ee77cbe7d5cc313008c27420ab09009eaad717ea76196dffa1c22,C01528,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV1369_P65.53_1bf2853629a711f0eb15998b1fd9bd/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01530,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV1369_P65.53_1bf2853629a711f0eb15998b1fd9bd/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01532,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV21G_P59.7f_1eda368f1e037f4afbbda4d6425c70/.command.sh,690,71a99f1674464bbada5ce5ce3d911374ad3b4979da7ffaeeeb690a74ad668d08,C01535,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV21G_P59.7f_1eda368f1e037f4afbbda4d6425c70/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01537,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV21G_P59.7f_1eda368f1e037f4afbbda4d6425c70/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01539,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2295_R_P57.b6_ecdb564b1632e569b8ba3584395884/.command.sh,702,5d098691e220c33148bb2d321bc438a210239b5771c93da6b5b16238942e386b,C01542,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2295_R_P57.b6_ecdb564b1632e569b8ba3584395884/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01544,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2295_R_P57.b6_ecdb564b1632e569b8ba3584395884/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01546,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2414_P65.ad_34d92ef2d6e1ba0272c5fd188d3a96/.command.sh,694,a970e1d4fd50c8a0cf38abb7238f2342a4d41e51e1b1a6d556c6016b9971493b,C01549,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2414_P65.ad_34d92ef2d6e1ba0272c5fd188d3a96/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01551,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2414_P65.ad_34d92ef2d6e1ba0272c5fd188d3a96/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01553,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2835EP_P64.36_d2b6b1fc50b36bdee99aeaaae32dcf/.command.sh,702,6be1730e9c286de177d938bc86d3550ef4c3c2465b8b46cab29c2ae9869c05f0,C01556,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2835EP_P64.36_d2b6b1fc50b36bdee99aeaaae32dcf/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01558,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2835EP_P64.36_d2b6b1fc50b36bdee99aeaaae32dcf/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01560,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2881EP_P64.ec_03f6bb30a3faac68cadaac88840ace/.command.sh,702,ab59896aaf57fd6e16e18684197d8e9a970590cb62e56632905377f2896d82e9,C01563,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2881EP_P64.ec_03f6bb30a3faac68cadaac88840ace/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01565,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2881EP_P64.ec_03f6bb30a3faac68cadaac88840ace/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01567,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2929D_P57.e4_cf2272b3a898107c8fd5d1b2d00216/.command.sh,698,dbf1e99cc478a3e68c5104143d3c77404a1bc3929bd49cebb1c00e5077b69eae,C01570,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2929D_P57.e4_cf2272b3a898107c8fd5d1b2d00216/.exitcode,1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,C01572,True
sarek_3.5.1_run/task_evidence/oct24_CNVKIT_BATCH_TOV2929D_P57.e4_cf2272b3a898107c8fd5d1b2d00216/versions.yml,136,41502f126ab5ee6dbb9a0b577b5a3095169f13f831c0d3fab73dbf00fdaff1c4,C01574,True
