pathway,pval,padj,log2err,ES,NES,size,leadingEdge,subtype,n_group,evidence,go_id,term
GO:0021954 central nervous system neuron development,0.1059124042115756,0.46135625358924875,0.019144832595423718,-0.35966702750629714,-1.2546128357415773,91,UBB;NRP2;NTRK2;SLIT2;EPHB2;DRD2;BRINP1;EPHB3;NR2E1;CDH11;ROBO1;ROBO2;PLXNA4;EPHB1;FOXG1;UQCRQ;DCC;PRDM8;ATF5;SEMA3E;OGDH;FBXO45;FEZF2;MAP2;DCLK1;SOX1;NFIB;NDNF,MMMT,2,"descriptive; model-level, source-confounded",GO:0021954,central nervous system neuron development
GO:0032527 protein exit from endoplasmic reticulum,0.10623841877702285,0.46244511423269574,0.06321348719648102,0.2837273355156632,1.2548015277801912,44,MAP1LC3C;HERPUD1;SLC51B;SEL1L;SYVN1;SELENOS;ERLEC1;HSP90B1;DERL3;OS9;TMEM30A,MMMT,2,"descriptive; model-level, source-confounded",GO:0032527,protein exit from endoplasmic reticulum
GO:0009060 aerobic respiration,0.10640481316779685,0.4628381036290219,0.018761997736702486,-0.3258454053364615,-1.1973757916180527,188,UQCRH;FXN;NDUFA6;COX10;TNF;NDUFA8;UQCRC1;PANK2;NDP;IDH1;PINK1;ME3;SLC25A33;ATP5ME;NDUFAF1;ATP5PB;SURF1;NDUFS8;RHOA;UQCC2;AK4;UQCRQ;UQCRFS1;ATP5IF1;COX7A2;UQCRHL;NDUFA11;UCN;ABCD1;ATP5F1D;PPIF;UQCRFS1P1;PDHB;MFN2;DLST;COX5B;PARK7;SDHB;COX6A1;COX6B1;NDUFB1;NDUFA13;NDUFB4;SHMT2;NDUFS6;OGDH;NDUFS7;NDUFA9;STOML2;UQCR11;MTFR1L;GHITM;ATP5F1B;NDUFB11;ATP5MG;NDUFB10;COX5A;IDH3B;IDH3G;CYC1;NDUFB7;COX4I1;COX8A;ATP5PF;CSKMT;NDUFV1;ATP5PO;COA6;NDUFB9;UQCC3;NDUFC2-KCTD14;COX7B;NDUFS5;NDUFS3;ATP5MF;NDUFV2;ATP5F1A;NDUFA2;SDHAF4;CCNB1;COX7A2L;NDUFA7;MDH2;VCP;SDHAF2,MMMT,2,"descriptive; model-level, source-confounded",GO:0009060,aerobic respiration
GO:0002902 regulation of B cell apoptotic process,0.10676252637777887,0.4633996594598668,0.020899609361996106,-0.49499122532115,-1.3500090964617322,19,CD74;BCL10;HSH2D;AURKB;NOC2L;BTK;ADA,MMMT,2,"descriptive; model-level, source-confounded",GO:0002902,regulation of B cell apoptotic process
GO:0019227 neuronal action potential propagation,0.10674021905042444,0.4633996594598668,0.02192278226640995,-0.5811128070918259,-1.35684759644918,10,NRCAM;NTRK2;ATP1A2,MMMT,2,"descriptive; model-level, source-confounded",GO:0019227,neuronal action potential propagation
GO:0032691 negative regulation of interleukin-1 beta production,0.10674539022047282,0.4633996594598668,0.020378039173149377,-0.45217070889207855,-1.330241137664421,28,IGF1;ACP5;TNFAIP3;CPTP;FFAR1;CX3CR1;NLRP7;PML;NLRP3;APOA1;CD33,MMMT,2,"descriptive; model-level, source-confounded",GO:0032691,negative regulation of interleukin-1 beta production
GO:0072676 lymphocyte migration,0.10688424483733212,0.4635277060073894,0.01897743233729342,-0.3544241997168389,-1.247713621181558,100,ICAM1;TNFRSF14;S1PR1;CXCL16;ADTRP;CXCL10;PYCARD;STK10;RIPK3;CCL26;RIPOR2;ITGB7;CXCL11;ASCL2;CXCL12;TMEM102;RHOA;ABL1;ARTN;CYP7B1;FADD;ECM1;S100A7;XG;SAA1;ADAM8;ITGA4;CH25H;PADI2;CD200R1,MMMT,2,"descriptive; model-level, source-confounded",GO:0072676,lymphocyte migration
GO:1901380 negative regulation of potassium ion transmembrane transport,0.10694447813326219,0.4635277060073894,0.020748478911667655,-0.48434308883846416,-1.3479988881612985,21,KCNE3;RGS4;KCNE4;KCNRG;ANK3;KCNQ1;KCNH2;CAV1,MMMT,2,"descriptive; model-level, source-confounded",GO:1901380,negative regulation of potassium ion transmembrane transport
GO:0002357 defense response to tumor cell,0.10733784383898018,0.46372226799451144,0.021563249647963734,-0.5533024554339024,-1.3548632844253041,12,KLF4;LAPTM5;SPI1;PRDX2;PRF1;RELA,MMMT,2,"descriptive; model-level, source-confounded",GO:0002357,defense response to tumor cell
GO:0006417 regulation of translation,0.10731648760578597,0.46372226799451144,0.018612757598452122,-0.30551929320433796,-1.1510943868756778,350,KRT17;C1QBP;AGO1;TRUB2;AGO3;ELP5;RPUSD3;TRNAU1AP;PTAFR;ALKBH5;EIF5A;YTHDF2;NMNAT2;IGF2BP1;RPL26;SHMT1;SERBP1;MKNK1;NANOS3;EIF4EBP2;TNF;PRR16;C8orf88;FXR2;CDK5RAP1;IFRD2;ABCF1;PINK1;ELP6;IL6;TCOF1;EIF1B;EIF6;EIF2AK4;ENC1;RBM8A;MSI1;EIF2B2;FOXO3;B3GNTL1;CYFIP1;MAGOH;PA2G4;SESN2;RPL5;DIO2;UQCC2;PPP1R15A;EIF4EBP3;NEURL1;PKP1;RPS6KB2;DAPK3;PML;UCN;RPS14;PRMT1;AKT2;RPUSD4;MKNK2;ITGA2;EIF2B4;DHFRP1;CNOT10;EEFSEC;EIF3K;TACO1;ZFP36;METTL3;PARP16;CELF4;BANK1;ALKBH3;TRAP1;RACK1;GSPT1;CSDE1;UPF1;TSFM;ALKBH1;YBX3;ELAVL1;SHMT2;GUF1;PPP1CA;GAPDH;CNOT9;RBM4;EIF4EBP1;PYM1;RPS4X;EIF4A3;ZAR1;ZFP36L1;KHDRBS1;AJUBA;MPV17L2;PUM1;BARHL2;EIF4E2;JMJD4;RBM24;MTOR;LARP6;DUS3L;EIF3C;CASC3;AKT1;MCTS1;NCK2;PAIP2B;ZNF385A;PIWIL2;POLR2G;SCRIB;PKM;SAMD4B;CSNK2A1;NCBP1;TARBP2;RGS2;PCIF1;WT1;EIF2S1;SLC35A4;HSPB1;CD28;YBX1;ILF3;RPL38,MMMT,2,"descriptive; model-level, source-confounded",GO:0006417,regulation of translation
GO:0010663 positive regulation of striated muscle cell apoptotic process,0.10740203193033382,0.46372226799451144,0.04143704379258034,0.42211151763064547,1.3638800740669998,14,PTPN1;ATP2A2;MAP3K5;CAMK2D;LTK;ADCY10,MMMT,2,"descriptive; model-level, source-confounded",GO:0010663,positive regulation of striated muscle cell apoptotic process
GO:0010666 positive regulation of cardiac muscle cell apoptotic process,0.10740203193033382,0.46372226799451144,0.04143704379258034,0.42211151763064547,1.3638800740669998,14,PTPN1;ATP2A2;MAP3K5;CAMK2D;LTK;ADCY10,MMMT,2,"descriptive; model-level, source-confounded",GO:0010666,positive regulation of cardiac muscle cell apoptotic process
GO:0030167 proteoglycan catabolic process,0.10744691261375869,0.46372226799451144,0.04306781477459708,0.4011290421489393,1.3519117915590066,16,HGSNAT;NAGLU;GNS;GUSB;GPC1,MMMT,2,"descriptive; model-level, source-confounded",GO:0030167,proteoglycan catabolic process
GO:0045606 positive regulation of epidermal cell differentiation,0.10709832134292566,0.46372226799451144,0.020602740285771803,-0.47325736210521263,-1.3408738398125866,23,TRIM16;OVOL2;KDF1;SULT2B1;VDR;SFN;PKP1;CYP27B1;ETV4,MMMT,2,"descriptive; model-level, source-confounded",GO:0045606,positive regulation of epidermal cell differentiation
GO:0006767 water-soluble vitamin metabolic process,0.10786742408063896,0.463968858503525,0.01924797406625224,-0.38253280271437323,-1.281885207569187,63,FPGS;SLC2A3;SHMT1;PANK2;VNN1;VNN2;ATP1A2;CLYBL;SLC2A1;THTPA;AMN;DHFRP1;SLC5A6;MMAB;FLAD1;CUBN;FOLR1;GCLC;PANK4;TPK1;AASDHPPT;SLC25A19;SLC52A3;PNPO;GSTO1;MCCC1;BTD;SLC52A1;ABCD4;MTHFD2;ALPL;GSTO2;MMACHC;SELENON,MMMT,2,"descriptive; model-level, source-confounded",GO:0006767,water-soluble vitamin metabolic process
GO:0050856 regulation of T cell receptor signaling pathway,0.10788553953691568,0.463968858503525,0.019489247328838524,-0.3988578955305825,-1.2956737415466073,50,KCNN4;CARD11;LAPTM5;BCL10;GBP1;THY1;ITPRIPL1;EZR;DGKZ;ADA;BTN2A2;PRKD2;RELA;LCK;UBASH3A;IKBKG,MMMT,2,"descriptive; model-level, source-confounded",GO:0050856,regulation of T cell receptor signaling pathway
GO:1901550 regulation of endothelial cell development,0.10774972011444209,0.463968858503525,0.020952403475528146,-0.5071202670423186,-1.3511002863820518,17,TNF;IL1B;S1PR3;CDH5;ADD1,MMMT,2,"descriptive; model-level, source-confounded",GO:1901550,regulation of endothelial cell development
GO:1903140 regulation of establishment of endothelial barrier,0.10774972011444209,0.463968858503525,0.020952403475528146,-0.5071202670423186,-1.3511002863820518,17,TNF;IL1B;S1PR3;CDH5;ADD1,MMMT,2,"descriptive; model-level, source-confounded",GO:1903140,regulation of establishment of endothelial barrier
GO:2001258 negative regulation of cation channel activity,0.10762771168649406,0.463968858503525,0.02023661366592829,-0.44830002729507745,-1.3281216415955093,29,KCNE3;MMP9;KCNE4;GSTM2;KCNRG;ANK3;TRDN;KCNQ1;UBQLN1;GPR35;CAV1,MMMT,2,"descriptive; model-level, source-confounded",GO:2001258,negative regulation of cation channel activity
GO:0098915 membrane repolarization during ventricular cardiac muscle cell action potential,0.10833773219716965,0.46558427525864915,0.021008219835132052,-0.5141579892795022,-1.3502370788196931,16,KCNE3;KCNE4;KCNJ5;KCNQ1;KCNJ3;KCNH2;KCND3;SCN2B,MMMT,2,"descriptive; model-level, source-confounded",GO:0098915,membrane repolarization during ventricular cardiac muscle cell action potential
GO:0002097 tRNA wobble base modification,0.10859388264971985,0.4657950410269777,0.020574925779981962,-0.4833216742994334,-1.345156139509166,21,ELP5;URM1;ELP6;KTI12;ALKBH1;DPH3;MTO1;CTU1,MMMT,2,"descriptive; model-level, source-confounded",GO:0002097,tRNA wobble base modification
GO:0002763 positive regulation of myeloid leukocyte differentiation,0.10864412308361422,0.4657950410269777,0.01936547999309056,-0.39420381305055774,-1.2905301048474573,53,HLA-DRB1;CD74;RUNX1;CTNNBIP1;TNF;FES;GPR68;TM4SF19;ROR2;TNFRSF11A;IL23A;IL34;CSF1;FADD;PF4;TNFSF11;PLA2G3;ZFP36L1;ACIN1;LEF1,MMMT,2,"descriptive; model-level, source-confounded",GO:0002763,positive regulation of myeloid leukocyte differentiation
GO:0009948 anterior/posterior axis specification,0.10899956312800349,0.4657950410269777,0.01937841185593805,-0.39838229812107523,-1.2941287825976904,50,CDX2;WLS;CTNNB1;MESP2;TDRD5;LHX1;PRICKLE1;HOXD8;TBX3;TDRD6;LEFTY1;SRF,MMMT,2,"descriptive; model-level, source-confounded",GO:0009948,anterior/posterior axis specification
GO:0030011 maintenance of cell polarity,0.10882291990467309,0.4657950410269777,0.021304414770424118,-0.5412181468046563,-1.3516767847209088,13,WDR1;SLC9A1;PDCD6IP;DST;PDLIM1;WNT11;GSK3B;DLG5,MMMT,2,"descriptive; model-level, source-confounded",GO:0030011,maintenance of cell polarity
GO:0036005 response to macrophage colony-stimulating factor,0.1089662560257097,0.4657950410269777,0.019174155151574883,-0.38377623855753334,-1.280788574561533,61,MST1R;SPP1;NTRK2;EPHA7;TNF;EPHB2;MERTK;ROS1;EPHB3;EPHA1;ROR2;TIE1;ALK;DDR1;EPHB1;CSF1;KDR;PDE2A,MMMT,2,"descriptive; model-level, source-confounded",GO:0036005,response to macrophage colony-stimulating factor
GO:0042267 natural killer cell mediated cytotoxicity,0.10875966528969389,0.4657950410269777,0.019074101846965053,-0.3752050049359434,-1.2713974048877843,69,HLA-A;HLA-B;TUBB;NECTIN4;LGALS9;MICA;IL12A;PIK3R6;SLAMF7;RNF19B;HLA-F;VAV1;TUBB4B;HCST;PLEKHM2;LAMP1;KLRC2;RAET1G;NKG7;LILRB1;GFER;GRB2;CORO1A;CEBPG,MMMT,2,"descriptive; model-level, source-confounded",GO:0042267,natural killer cell mediated cytotoxicity
GO:0043302 positive regulation of leukocyte degranulation,0.10857495373226403,0.4657950410269777,0.020328978311207602,-0.463421644549597,-1.3354909204631948,25,SYK;PTAFR;F2RL1;ITGAM;ADORA2B;HLA-F;ITGB2;PLA2G3;LAMP1;KLRC2;STX4;VAMP8;IL4R;SPHK2;GATA1;CD177;FGR;GAB2,MMMT,2,"descriptive; model-level, source-confounded",GO:0043302,positive regulation of leukocyte degranulation
GO:0050680 negative regulation of epithelial cell proliferation,0.10888269633667595,0.4657950410269777,0.018634169062034803,-0.3401344046276831,-1.22370718070022,131,RUNX3;APOE;WDR77;ALOX5;IL12A;IRF6;KDF1;XDH;SOX9;RGCC;TNF;DRD2;MCC;AR;SULF1;OVOL1;NKX3-1;VDR;TGFB2;PDX1;PTPRK;SFRP2;DSC1;ENG;SFN;ROBO1;FLCN;TINF2;SYNJ2BP;GDF5;RGN;ATP5IF1;MARVELD3;CDKN1C;KLF9;PHB2;MMRN2;EREG;SOX2;PPARD;SERPINF1;NFIB;DUSP10;EFNB2;SAV1;NGFR;CDKN2B;CAV1,MMMT,2,"descriptive; model-level, source-confounded",GO:0050680,negative regulation of epithelial cell proliferation
GO:0003071 renal system process involved in regulation of systemic arterial blood pressure,0.10940047961630696,0.4668938378818461,0.02036328817465317,-0.47173738413658906,-1.3365673062889396,23,F2R;F2RL1;CORO2B;GJA5;PTPRO;AGT;RHOA;REN,MMMT,2,"descriptive; model-level, source-confounded",GO:0003071,renal system process involved in regulation of systemic arterial blood pressure
GO:0045773 positive regulation of axon extension,0.10941024814695456,0.4668938378818461,0.055008871926109405,0.30777099423546705,1.2815949126055006,34,SEMA5A;ADNP;CDH4;ZFYVE27;BMPR2;MAPT;EIF4G2;DISC1;SHTN1;ADCY10;MEGF8;SMURF1,MMMT,2,"descriptive; model-level, source-confounded",GO:0045773,positive regulation of axon extension
GO:0002460 adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,0.10965675973181227,0.4676176409040325,0.018392631269300127,-0.30984033783539816,-1.1616884425272092,300,TAP2;HLA-A;MYD88;HLA-DRB1;HLA-B;ICAM1;TRAF3IP2;HLA-C;C1QBP;CD74;PLA2G4A;MICA;CD40;JUNB;IL12A;STAT5A;IL4I1;SECTM1;GNL1;TNF;EPHB2;CRACR2A;IL1B;BCL10;RAET1L;RIPK3;SHLD1;IL6;CD70;TNFAIP3;IL13RA2;NSD2;ASCL2;C4A;ERCC1;C2;IL23A;ANXA1;AZGP1;HLA-F;BTK;TNFSF4;FCGR1A;CD7;TNFSF13B;JAK1;ZBTB7B;FADD;ADA;NLRP3;HLA-H;TREX1;HLA-DRB3;FCMR;PARP3;NOD2;P2RX7;PKN1;RELB;TNFSF13;FOXP3;TNFSF18;CR1;BATF;MLH1;BRD2;RSAD2;C4B;CLEC7A;FCGR2A;PRF1;RAET1G;HLA-DRA;MTOR;LILRB1;LEF1;SERPING1;CARD9;C6;CD8A;SLC15A4;IL33;IGKC;RNF8;TRAF2;CD69;CD28;CR1L;FCER1G;RNF168;SLC22A13;CLC;PTPRC;ZC3H12A;UNG;RAET1E;ARID5A;IGHE;HAVCR2;IL7R;TLR4;RORC;STAT3;PRKCD;SPN;TBX21;BRD4;BACH2;C17orf99;UNC93B1;IFNB1;PVR;MAD2L2;EXOSC3;MYO1G;RORA;CD55;IL1RL1;PCYT1A,MMMT,2,"descriptive; model-level, source-confounded",GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
GO:0051168 nuclear export,0.11032172122875711,0.4701236067218444,0.018417180464872507,-0.32958762699298394,-1.203163079703377,167,IFI27;FRAT2;TXN;RBM15B;ALKBH5;DDX39B;RAN;NUP188;NUP88;IL1B;EGR2;AHCYL1;NRDE2;EIF6;CHCHD4;RBM8A;FRAT1;BAG3;PABPN1;NXT1;MAGOH;NOP9;GLE1;THOC3;SFN;EMD;ANP32B;CCHCR1;RANBP3;RBM10;HHEX;NCBP3;CDKN2A;RITA1;RANGAP1;PARK7;UPF1;PCID2;SIRT7;NUP214;EIF4A3;KHDRBS1;NXF3;ALYREF;CPSF6;DDX19A;NSUN2;NOL6;CHTOP;NUP62,MMMT,2,"descriptive; model-level, source-confounded",GO:0051168,nuclear export
GO:0070230 positive regulation of lymphocyte apoptotic process,0.11046150018659037,0.4703896236937367,0.020668880674042857,-0.5056348757918472,-1.3471428177610356,17,LGALS9;PRELID1;TP53;ADAM8;P2RX7;BBC3;IDO1;ZC3H8,MMMT,2,"descriptive; model-level, source-confounded",GO:0070230,positive regulation of lymphocyte apoptotic process
"GO:0000462 maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.11081081081081082,0.4705590366903216,0.01971370560840847,-0.43468637921193704,-1.3197806591785144,33,NOP14;RCL1;WDR46;NOP9;BYSL;ABT1;DHX37;TSR2;RRP36;PWP2;UTP6;RPP40;ERCC2;TBL3;RRS1;BMS1;UTP4;RPS16;TSR1,MMMT,2,"descriptive; model-level, source-confounded",GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0002098 tRNA wobble uridine modification,0.11076004478168927,0.4705590366903216,0.020638284685669615,-0.5053714247388269,-1.3464409156358073,17,ELP5;URM1;ELP6;KTI12;DPH3;MTO1;CTU1,MMMT,2,"descriptive; model-level, source-confounded",GO:0002098,tRNA wobble uridine modification
GO:0007612 learning,0.11060317974028075,0.4705590366903216,0.0184133982008886,-0.3326932820353765,-1.2093470886359956,155,PTGS2;BCHE;DKK1;FOSL1;PAK6;NTRK2;GRIN2A;HTT;PPP1R1B;PTN;EPHB2;DRD2;TH;SHANK1;ADGRB3;EIF2AK4;ATP1A2;FGF13;JPH4;ARF4;STRA6;ABL1;MECP2;PRKAR2B;RAG1;UCN;DRD5;TBR1;TACO1;SRF;PAK5;B3GAT1;SYT11;TPBG;KIT;SLC8A2;EPM2A;SLC12A5;NOG;EIF4A3;NRXN1;ARC;LRRN4;SLC7A11;MAP1A;GPR88,MMMT,2,"descriptive; model-level, source-confounded",GO:0007612,learning
GO:0048532 anatomical structure arrangement,0.11077595958072543,0.4705590366903216,0.020753642173574803,-0.5128194529433497,-1.346721930888309,16,HOXB2;NRP2;SEMA3A;EGR2;KCNA2;PLXNA4,MMMT,2,"descriptive; model-level, source-confounded",GO:0048532,anatomical structure arrangement
GO:0051302 regulation of cell division,0.11116039029110555,0.47171411958144654,0.0183269516943373,-0.32795363606050787,-1.2001741231257061,174,OOEP;PPBP;ZFYVE19;MLLT3;MACC1;TGFA;BTC;IL1A;TADA3;KDF1;PTN;RAB11A;IL1B;DRD2;KLHL21;ZFYVE26;KAT14;NKX3-1;TGFB3;TGFB2;MDK;TP63;SFRP2;FGF5;SH3GLB1;RHOA;DR1;SFN;AURKB;IGF2;PLK3;MYC;ZNF16,MMMT,2,"descriptive; model-level, source-confounded",GO:0051302,regulation of cell division
GO:0060479 lung cell differentiation,0.11142990436202473,0.4721987793905731,0.019852580222159997,-0.4462609056088075,-1.3220805943581881,29,FGF10;TP73;SOX9;CTNNB1;GRHL2;SPDEF,MMMT,2,"descriptive; model-level, source-confounded",GO:0060479,lung cell differentiation
GO:0060487 lung epithelial cell differentiation,0.11142990436202473,0.4721987793905731,0.019852580222159997,-0.4462609056088075,-1.3220805943581881,29,FGF10;TP73;SOX9;CTNNB1;GRHL2;SPDEF,MMMT,2,"descriptive; model-level, source-confounded",GO:0060487,lung epithelial cell differentiation
GO:0006415 translational termination,0.11168086871276676,0.4726035926529817,0.020661220434289067,-0.512331621881602,-1.3454408313012056,16,EIF5A;APEH;HEMK1;MRPL58;GSPT1;UPF1;JMJD4,MMMT,2,"descriptive; model-level, source-confounded",GO:0006415,translational termination
GO:0032232 negative regulation of actin filament bundle assembly,0.1116297340388659,0.4726035926529817,0.019729513054216087,-0.44053793831256977,-1.3220238194026828,31,TACSTD2;S1PR1;PFN1;CORO2B;WASF2;SHANK1;CGNL1,MMMT,2,"descriptive; model-level, source-confounded",GO:0032232,negative regulation of actin filament bundle assembly
GO:0060323 head morphogenesis,0.11191092115622539,0.4732477827197542,0.019410840027862374,-0.41861974550725567,-1.307912458746494,39,DKK1;MMP2;DLX5;SGPL1;TBX1;COL1A1;TGFB3;STRA6;PRICKLE1;IHH;SSBP3;ARID5B;CRISPLD2;NOG;CSRNP1;LEF1;TIPARP,MMMT,2,"descriptive; model-level, source-confounded",GO:0060323,head morphogenesis
GO:0007173 epidermal growth factor receptor signaling pathway,0.11211888083572903,0.4733191586229879,0.018282259793853513,-0.333427434186899,-1.210008554117143,151,MST1R;PLAUR;AREG;CBLC;NTRK2;TGFA;BTC;SHC3;SPG21;EPHA7;BCAR3;SOX9;MMP9;ADRA2A;EPHB2;IFI6;MERTK;ROS1;EPHB3;EPHA1;ROR2;FAM83A;NPPA;TIE1;AFAP1L2;AGT;PRICKLE1;ALK;DDR1;ABL1;EPHB1;KDR;RNF126;SHKBP1;MUSK;PTK6;REPS2;KIT;FLT4;CNOT9;CSF1R;PDE6G;EPHA3;VPS25;EREG;NUP62;RNF115;EGF;DDR2;GRB2;AKT1;NCK2;PIGR;CHMP6,MMMT,2,"descriptive; model-level, source-confounded",GO:0007173,epidermal growth factor receptor signaling pathway
GO:0019359 nicotinamide nucleotide biosynthetic process,0.11223914269599548,0.4733191586229879,0.019854878213309463,-0.4537526419866009,-1.3265561504938412,27,QPRT;NMNAT2;NMNAT1;PARP16;HAAO;IDO1;NADK;NAXD;NAPRT;SLC22A13,MMMT,2,"descriptive; model-level, source-confounded",GO:0019359,nicotinamide nucleotide biosynthetic process
GO:0019363 pyridine nucleotide biosynthetic process,0.11223914269599548,0.4733191586229879,0.019854878213309463,-0.4537526419866009,-1.3265561504938412,27,QPRT;NMNAT2;NMNAT1;PARP16;HAAO;IDO1;NADK;NAXD;NAPRT;SLC22A13,MMMT,2,"descriptive; model-level, source-confounded",GO:0019363,pyridine nucleotide biosynthetic process
GO:1903307 positive regulation of regulated secretory pathway,0.11221615912691428,0.4733191586229879,0.019144832595423718,-0.40253266263003107,-1.2949546593956325,47,SYK;PTAFR;F2RL1;ITGAM;DOC2B;ADORA2B;HLA-F;ITGB2;SYT7;PLA2G3;HYAL3;LAMP1;KLRC2;KCNB1;STX4;VAMP8;STX1A;IL4R;SPHK2;CDK5;GATA1;CDK5R2;ZP3;RPH3AL;CD177;FGR;GAB2,MMMT,2,"descriptive; model-level, source-confounded",GO:1903307,positive regulation of regulated secretory pathway
GO:0050673 epithelial cell proliferation,0.1123844953798152,0.4733199741092598,0.018133456992914597,-0.30017389759710833,-1.136621512682273,417,RUNX3;TACSTD2;FGFBP1;HGF;AREG;FGF10;APOE;OVOL2;WDR77;RUNX2;NRP2;FST;ALOX5;IL12A;TGFA;CDH3;FERMT1;STAT5A;DLX5;IRF6;TGM1;KDF1;SERPINB5;ESR1;XDH;SOX9;RGCC;CTNNB1;PPP1R16B;DACH1;IGF1;PTN;TNF;DRD2;TWIST1;CCL26;MCC;AR;PRDM1;SULF1;IL6;F3;TBX1;TNFAIP3;SPINK1;BMPER;MAP2K1;OVOL1;NKX3-1;CDK4;VDR;TGFB2;APLN;MDK;TIE1;EMC10;PDX1;TP63;PTPRK;CXCL12;SFRP2;DSC1;ENG;SFN;ROBO1;FAP;FLCN;CD34;IGF2;TINF2;SYNJ2BP;GDF5;BTK;HAS2;IHH;KDR;RGN;MYC;ATP5IF1;MARVELD3;CYP7B1;FOXE3;MAP2K5;SDR16C5;CDKN1C;SOX11;DLX6;OSR2;ECM1;ZFP36;NME1;FUT2;KLF9;APOA1;ITGA4;CCL24;KIT;FLT4;NOD2;WNT7A;TNFSF11;NOG;PHB2;MMRN2;ZFP36L1;FA2H;BAK1;RASGRF1;PRKD2;VEGFC;ESRP2;SCN5A;EREG;SOX2;VSTM4;PPARD;SERPINF1;SMAD3;NFIB;EGF;DUSP10;EFNB2;SAV1;NGFR;CDKN2B;AKT1;CAV1;JCAD;NME2;BCL2L1;AGTR1;HMOX1;YAP1,MMMT,2,"descriptive; model-level, source-confounded",GO:0050673,epithelial cell proliferation
GO:1903241 U2-type prespliceosome assembly,0.11239500782992455,0.4733199741092598,0.019945046752915932,-0.4617123120014905,-1.3305649569807012,25,SNRPD2;SNRPB;SNRPG;BUD13;RBMX2;SNRPF;SF3B2;SF3A3;SF3B3;SF3B6;SNRPD1;SF3B5;SNIP1,MMMT,2,"descriptive; model-level, source-confounded",GO:1903241,U2-type prespliceosome assembly
GO:0001704 formation of primary germ layer,0.11270963666374585,0.4736608849704482,0.018295266120348732,-0.3414442521761447,-1.2237843122470948,124,LAMB3;DKK1;WLS;DUSP4;COL7A1;MMP2;INHBA;MMP9;CTNNB1;COL11A1;KLF4;COL5A2;KDM6B;EYA2;FOXC2;ARMC5;HMGA2;MAP2K1;AHDC1;MESP2;HOXA11;LHX1;EOMES;ITGA3;RTF1;SFRP2;ITGB2;ITGA2;PAF1;SRF;NR0B1;TXNRD1;SOX7;ITGA4;TRIM15;NOG,MMMT,2,"descriptive; model-level, source-confounded",GO:0001704,formation of primary germ layer
GO:0003179 heart valve morphogenesis,0.11269268753488772,0.4736608849704482,0.018839786996736215,-0.38411509755378465,-1.2788836372437296,60,SLIT2;SOX9;TWIST1;GJA5;BMP2;FGFRL1;CDH11;TGFB2;NPPA;TIE1;STRA6;RHOA;ROBO1;ROBO2,MMMT,2,"descriptive; model-level, source-confounded",GO:0003179,heart valve morphogenesis
GO:0006568 L-tryptophan metabolic process,0.11262346741519477,0.4736608849704482,0.021161734401648008,-0.5624738183403333,-1.3457943674511847,11,IL4I1;GCDH;HAAO;TDO2;IDO1,MMMT,2,"descriptive; model-level, source-confounded",GO:0006568,L-tryptophan metabolic process
GO:0001701 in utero embryonic development,0.11357817250760122,0.47377325556218647,0.01802699620078018,-0.30161767053731087,-1.1402612287261582,393,CSF2;TMEM100;CDX2;MYO18B;PHLDA2;SPINT1;FOSL1;OVOL2;GJB3;PTPRR;CHST11;JUNB;AMOT;DSC3;ST14;COL3A1;CPT2;GJB5;CTNNB1;BRK1;KLF4;IGF1;COPS3;MDFI;BAP1;TWIST1;B9D1;TENT5C;GRHL2;AR;NECAB1;PRDM1;RSPO3;MBD3;AKAP3;ARMC5;ANKS6;MAP2K1;SMG9;HSD17B2;ZPR1;CEBPA;MAFG;BMP2;PLPP4;ACVR1C;TGFB3;SH3PXD2A;ASCL2;PEMT;EOMES;TIE1;MYBPHL;NPM2;RTF1;SCO2;KPNA7;ENDOG;WDTC1;BYSL;FLCN;IGF2;TBX3;IHH;PSMC4;HINFP;ADM;EDNRA;PRMT1;TP53;RRM2;EMG1;RPL7L1;CDKN1C;TAF8;ADA;PRPF19;MFN2;SRF;CELF4;NXN;WDR74;ALKBH1;YBX3;GINS4;CCNB1IP1;FOXD3;HDAC3;NOG;TRIM28;RNASEH2B;ZFP36L1;CCNB2;PPP4R4;INPP5B;DBN1;SPINT2;NSUN2;ZNF335;CCDC62;SMAD3;RAD51B;LEF1;KRT19;CUL4A;FUT8;NOS3;ERCC2;GRB2;AKT1;C6;ST8SIA6;ELL;EIF2S2;MGAT1;BCL2L1;YAP1;SF3B6;TET1;XAB2;SLC39A3;MAFF;NSDHL;CITED1,MMMT,2,"descriptive; model-level, source-confounded",GO:0001701,in utero embryonic development
