cell_line,signature,cosine,group,cosmic_source,cosmic_genome,n_snv_used
TOV1369,SBS21,0.2206058547647221,MMR-d / MSI,COSMIC_v3.2,GRCh38,686
TOV1369,SBS10d,0.21946407762429682,POLE proofreading,COSMIC_v3.2,GRCh38,686
TOV1369,SBS7c,0.20001280466342183,other,COSMIC_v3.2,GRCh38,686
TOV1369,SBS7d,0.19355792970650368,other,COSMIC_v3.2,GRCh38,686
TOV1369,SBS38,0.19161831743104876,other,COSMIC_v3.2,GRCh38,686
TOV1369,SBS2,0.18375033292108714,other,COSMIC_v3.2,GRCh38,686
TOV1369,SBS13,0.18250547393714342,other,COSMIC_v3.2,GRCh38,686
TOV1369,SBS22,0.18033648062487945,other,COSMIC_v3.2,GRCh38,686
TOV1369,SBS17a,0.14705724660728495,other,COSMIC_v3.2,GRCh38,686
TOV1369,SBS10a,0.1166225999954786,POLE proofreading,COSMIC_v3.2,GRCh38,686
TOV1369,SBS34,0.10870560606961367,other,COSMIC_v3.2,GRCh38,686
TOV1369,SBS90,0.10728268978650879,other,COSMIC_v3.2,GRCh38,686
TOV1369,SBS28,0.1060116103636797,POLE proofreading,COSMIC_v3.2,GRCh38,686
TOV1369,SBS17b,0.0559213385061366,other,COSMIC_v3.2,GRCh38,686
TOV21G,SBS6,0.8765484058520572,MMR-d / MSI,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS44,0.8349263580904801,MMR-d / MSI,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS15,0.8094937354088104,MMR-d / MSI,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS5,0.6514579638796552,clock-like (age),COSMIC_v3.2,GRCh38,2417
TOV21G,SBS84,0.633537147820404,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS42,0.6023853345640584,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS1,0.573069088846516,clock-like (age),COSMIC_v3.2,GRCh38,2417
TOV21G,SBS20,0.5653577910762034,MMR-d / MSI,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS94,0.5255926113586887,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS32,0.5184212379220444,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS92,0.5038890795892635,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS23,0.4944733703732311,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS3,0.4872039020559035,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS40,0.48464290611966,clock-like (age),COSMIC_v3.2,GRCh38,2417
TOV21G,SBS25,0.4657818799084852,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS30,0.4514853739385847,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS87,0.44397163998941674,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS89,0.4280424401677806,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS19,0.4260133634049535,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS24,0.4199680730512735,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS11,0.3948052199780547,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS14,0.37070506102722023,MMR-d / MSI,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS29,0.3537761678090179,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS4,0.34550349201510583,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS26,0.3429423097693156,MMR-d / MSI,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS35,0.3342659277219687,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS18,0.32691202664884295,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS31,0.32048297975038814,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS10c,0.31518264617032926,POLE proofreading,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS93,0.3026677356989647,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS39,0.3013927161764713,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS9,0.29735287332624605,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS12,0.29191926848402666,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS8,0.28784442923658826,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS37,0.27328632507208855,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS41,0.2519290106845661,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS7b,0.25179133818378374,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS21,0.24889206764502916,MMR-d / MSI,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS10b,0.23465148929786545,POLE proofreading,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS38,0.23329601752744944,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS36,0.23075322933922146,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS7a,0.2000924668616473,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS33,0.19896952568990156,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS7d,0.19402230930236444,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS16,0.1938368409790454,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS86,0.18360195150291722,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS85,0.15717250150710316,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS88,0.1557790219621773,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS17a,0.14344297635654268,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS2,0.12538416474302153,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS10d,0.12009416550448386,POLE proofreading,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS10a,0.11284743822622166,POLE proofreading,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS7c,0.10973536314665386,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS91,0.07616769414402286,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS34,0.0631165382810393,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS22,0.06272502600573965,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS13,0.04455783219355279,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS17b,0.04402671797443971,other,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS28,0.03959211509803668,POLE proofreading,COSMIC_v3.2,GRCh38,2417
TOV21G,SBS90,0.029099384613537064,other,COSMIC_v3.2,GRCh38,2417
TOV2295-R,SBS5,0.768840458065632,clock-like (age),COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS40,0.7408863534219539,clock-like (age),COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS3,0.7391999828349305,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS94,0.6877138151536277,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS92,0.653244577413648,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS31,0.6385515461387756,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS89,0.6273435205032738,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS25,0.5956675439540522,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS30,0.5907844166254234,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS23,0.5748575770930184,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS7b,0.5683157550269935,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS42,0.5645210607348998,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS11,0.5450650939030726,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS35,0.5422273944714149,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS24,0.5357618596129731,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS6,0.5352973782207238,MMR-d / MSI,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS4,0.534356960529007,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS32,0.5326266710000646,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS18,0.5270626219061036,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS29,0.511375237085696,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS39,0.510695120991475,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS19,0.5000225428575737,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS87,0.4837494264510991,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS8,0.47419239039049266,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS44,0.4645332955367463,MMR-d / MSI,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS84,0.45904486534250044,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS15,0.4556583558687761,MMR-d / MSI,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS1,0.42926358322122515,clock-like (age),COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS7a,0.42291332709049284,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS9,0.4179903611042481,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS93,0.3899889761678363,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS37,0.38313522532327815,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS36,0.37587541833558596,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS10c,0.3605059558772251,POLE proofreading,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS26,0.35915572191293355,MMR-d / MSI,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS86,0.35220232693401643,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS20,0.34641020006825207,MMR-d / MSI,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS12,0.3464036850023564,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS41,0.31573160634006603,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS38,0.2973335298180142,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS16,0.29217132203151613,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS14,0.26372012576208653,MMR-d / MSI,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS85,0.251206449877304,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS88,0.2478534941833007,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS33,0.2463507514076104,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS21,0.24167288955754734,MMR-d / MSI,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS2,0.24061631699420913,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS7d,0.2361989117018491,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS10b,0.23007882465799462,POLE proofreading,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS10d,0.19373865453309,POLE proofreading,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS22,0.1662490247898129,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS7c,0.1536692148168174,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS10a,0.14893759673318266,POLE proofreading,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS91,0.14751241038369914,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS17a,0.14176284773604172,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS13,0.13773093897897337,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS28,0.09612126268082691,POLE proofreading,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS17b,0.07429382737997729,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS34,0.055075676515855036,other,COSMIC_v3.2,GRCh38,418
TOV2295-R,SBS90,0.043634152671227465,other,COSMIC_v3.2,GRCh38,418
TOV2414,SBS5,0.7648417877521253,clock-like (age),COSMIC_v3.2,GRCh38,386
TOV2414,SBS40,0.6958682009644934,clock-like (age),COSMIC_v3.2,GRCh38,386
TOV2414,SBS6,0.6663157541007052,MMR-d / MSI,COSMIC_v3.2,GRCh38,386
TOV2414,SBS3,0.6518008893309727,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS94,0.638094258313025,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS92,0.6260172271029814,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS87,0.596654477761749,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS89,0.5706976551854639,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS25,0.5702293543063887,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS44,0.5628862853573584,MMR-d / MSI,COSMIC_v3.2,GRCh38,386
TOV2414,SBS29,0.5493214755510416,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS1,0.5417299939719403,clock-like (age),COSMIC_v3.2,GRCh38,386
TOV2414,SBS15,0.5377377251257806,MMR-d / MSI,COSMIC_v3.2,GRCh38,386
TOV2414,SBS24,0.5338384586539779,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS42,0.5221108719778149,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS32,0.5136399578955201,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS18,0.5133837798253105,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS4,0.5091793317700045,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS30,0.5065391388094204,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS39,0.47237005355551503,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS8,0.4660018326244205,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS23,0.4576676019233243,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS31,0.4494965692940467,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS84,0.44657298669567863,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS11,0.4373781847372897,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS35,0.41925573017515905,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS7b,0.41749708035468924,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS20,0.40402718327930953,MMR-d / MSI,COSMIC_v3.2,GRCh38,386
TOV2414,SBS19,0.4039840891302837,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS93,0.40005805803441685,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS9,0.3931744970059101,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS10c,0.3805903772744256,POLE proofreading,COSMIC_v3.2,GRCh38,386
TOV2414,SBS36,0.37849240610344587,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS37,0.3566658948681663,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS26,0.35632957534557713,MMR-d / MSI,COSMIC_v3.2,GRCh38,386
TOV2414,SBS7a,0.3500572981316925,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS14,0.3449128644429697,MMR-d / MSI,COSMIC_v3.2,GRCh38,386
TOV2414,SBS12,0.33855554388133446,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS86,0.3213457039979526,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS41,0.3154599058657552,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS16,0.3134697305030232,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS10b,0.30018650673302677,POLE proofreading,COSMIC_v3.2,GRCh38,386
TOV2414,SBS85,0.2595801235582339,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS38,0.25260654758489665,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS88,0.24632803710598475,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS2,0.2433237077058326,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS91,0.22598596032249754,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS10d,0.21725902601367608,POLE proofreading,COSMIC_v3.2,GRCh38,386
TOV2414,SBS21,0.20025980165062948,MMR-d / MSI,COSMIC_v3.2,GRCh38,386
TOV2414,SBS33,0.19220917581048746,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS7d,0.18367420075277913,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS10a,0.1616152471333364,POLE proofreading,COSMIC_v3.2,GRCh38,386
TOV2414,SBS7c,0.1402088170530128,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS17a,0.13025748108184668,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS22,0.12515518031759426,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS13,0.10922904856114327,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS34,0.1053036093900261,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS90,0.0842981014729049,other,COSMIC_v3.2,GRCh38,386
TOV2414,SBS28,0.07388262330355391,POLE proofreading,COSMIC_v3.2,GRCh38,386
TOV2414,SBS17b,0.050774849307635365,other,COSMIC_v3.2,GRCh38,386
TOV2835EP,SBS5,0.7538128821632815,clock-like (age),COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS40,0.7374345882943095,clock-like (age),COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS3,0.7098256221211366,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS94,0.6954643094034636,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS92,0.6450968474259684,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS89,0.6403946270684148,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS4,0.6329421909501126,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS24,0.625183178389942,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS25,0.6183784914793642,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS29,0.6108650807140338,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS6,0.5974729164232188,MMR-d / MSI,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS42,0.5841233992590389,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS35,0.581500144081359,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS8,0.5808229576257233,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS18,0.5784147298875704,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS44,0.5610746864851467,MMR-d / MSI,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS31,0.5432409825244034,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS15,0.5315265632251764,MMR-d / MSI,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS32,0.515630118790556,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS30,0.5124259582703474,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS87,0.4993308587304837,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS23,0.4917246126936903,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS10c,0.4896706535528903,POLE proofreading,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS39,0.48083614326083685,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS36,0.47801887334307003,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS7b,0.46635663097683544,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS20,0.45881766459058576,MMR-d / MSI,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS11,0.4568492696428549,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS14,0.45628230602392716,MMR-d / MSI,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS19,0.4499185448386168,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS1,0.43723764604452203,clock-like (age),COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS84,0.4273002417781924,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS9,0.4032534246475543,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS93,0.39069377437918695,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS7a,0.35998685202663233,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS37,0.33331652609853757,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS26,0.33286724858124506,MMR-d / MSI,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS10d,0.3307285827674294,POLE proofreading,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS86,0.31365949914339414,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS16,0.3089637206047869,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS12,0.3043305633189727,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS41,0.2995186402912419,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS10b,0.2980317689472144,POLE proofreading,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS38,0.27845735517781506,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS10a,0.2720923061138725,POLE proofreading,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS91,0.2472893357975506,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS21,0.22881238727276496,MMR-d / MSI,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS88,0.22773791189941828,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS85,0.21774419628659078,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS22,0.2045433163784834,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS2,0.20309938668656485,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS33,0.1991754670011168,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS7d,0.1708317901029581,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS17a,0.16375622805907106,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS7c,0.15820822552471003,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS13,0.12108175344546152,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS34,0.09795556459251968,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS90,0.08399391119907003,other,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS28,0.07414525399646181,POLE proofreading,COSMIC_v3.2,GRCh38,514
TOV2835EP,SBS17b,0.06926054059273778,other,COSMIC_v3.2,GRCh38,514
TOV2881EP,SBS5,0.7632747321008371,clock-like (age),COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS40,0.7540364426866536,clock-like (age),COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS3,0.7478652408190736,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS94,0.7387879897169176,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS92,0.6740584891496484,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS24,0.6558942472504741,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS89,0.649204418406812,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS29,0.6468535471884383,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS25,0.6281897161520724,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS4,0.6257852267018061,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS8,0.6035128188820347,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS6,0.5796451403321707,MMR-d / MSI,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS18,0.5796015855289524,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS15,0.5698030620130738,MMR-d / MSI,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS35,0.5617915036366795,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS44,0.5513163521201799,MMR-d / MSI,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS42,0.5476698193334344,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS39,0.5386452461264036,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS31,0.5054166402879006,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS93,0.49045646841576024,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS9,0.46887925847045814,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS87,0.466771144083155,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS10c,0.45538812776183957,POLE proofreading,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS36,0.4507541535701244,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS1,0.44689281585999596,clock-like (age),COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS23,0.4412371714987576,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS20,0.4249173425267041,MMR-d / MSI,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS32,0.42315925700681933,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS30,0.42245945193517587,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS37,0.4219890623305245,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS12,0.4207492029323925,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS26,0.40918588553201946,MMR-d / MSI,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS41,0.4054467369958328,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS84,0.39303929132474663,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS14,0.37783866652172887,MMR-d / MSI,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS19,0.36693462543898314,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS86,0.36514370756774106,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS11,0.35941146846365934,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS7b,0.3558560493207451,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS16,0.339782069167841,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS38,0.33014538807853855,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS85,0.3231059038734304,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS88,0.3027473400402615,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS10d,0.2955639390251874,POLE proofreading,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS21,0.2698893801287306,MMR-d / MSI,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS91,0.26729154204678707,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS7a,0.23684477852245028,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS13,0.21367356231651213,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS33,0.21027135639456657,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS7c,0.20152016905327227,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS7d,0.19871555849168315,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS10a,0.18781125013743932,POLE proofreading,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS10b,0.18101963459184003,POLE proofreading,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS22,0.178081986895394,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS17a,0.16778325014407056,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS34,0.14587021264785704,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS2,0.14185712000465164,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS90,0.10548097161934561,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS17b,0.09227654828455319,other,COSMIC_v3.2,GRCh38,559
TOV2881EP,SBS28,0.08826056043493899,POLE proofreading,COSMIC_v3.2,GRCh38,559
TOV2929D,SBS40,0.8014485916532851,clock-like (age),COSMIC_v3.2,GRCh38,883
TOV2929D,SBS5,0.788239034823705,clock-like (age),COSMIC_v3.2,GRCh38,883
