symbol,group,ovarian_dir,cell_line,is_mucinous_line,assay,unit,value,z,rank_low_is_lowest,n_lines_in_assay,percentile,panel_min,panel_median,panel_max,z_reference_set,note
MUC5AC,gastric (mucinous),high,OV2295-R2,FALSE,RNA,log2(TPM+1),0,-0.2542027203595644,1,31,1.6,0,0.0054004189340694665,4.2521249591544015,z per gene across all 31 RNA lines (log2 TPM+1),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV3133-R,FALSE,RNA,log2(TPM+1),0,-0.2542027203595644,1,31,1.6,0,0.0054004189340694665,4.2521249591544015,z per gene across all 31 RNA lines (log2 TPM+1),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV866-2,FALSE,RNA,log2(TPM+1),0,-0.2542027203595644,1,31,1.6,0,0.0054004189340694665,4.2521249591544015,z per gene across all 31 RNA lines (log2 TPM+1),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA10816,FALSE,RNA,log2(TPM+1),0,-0.2542027203595644,1,31,1.6,0,0.0054004189340694665,4.2521249591544015,z per gene across all 31 RNA lines (log2 TPM+1),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA12539,FALSE,RNA,log2(TPM+1),0,-0.2542027203595644,1,31,1.6,0,0.0054004189340694665,4.2521249591544015,z per gene across all 31 RNA lines (log2 TPM+1),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA4841,FALSE,RNA,log2(TPM+1),0,-0.2542027203595644,1,31,1.6,0,0.0054004189340694665,4.2521249591544015,z per gene across all 31 RNA lines (log2 TPM+1),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA4395,FALSE,RNA,log2(TPM+1),0,-0.2542027203595644,1,31,1.6,0,0.0054004189340694665,4.2521249591544015,z per gene across all 31 RNA lines (log2 TPM+1),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA8771,TRUE,RNA,log2(TPM+1),0,-0.2542027203595644,1,31,1.6,0,0.0054004189340694665,4.2521249591544015,z per gene across all 31 RNA lines (log2 TPM+1),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA5217,FALSE,RNA,log2(TPM+1),0,-0.2542027203595644,1,31,1.6,0,0.0054004189340694665,4.2521249591544015,z per gene across all 31 RNA lines (log2 TPM+1),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,BIN67,FALSE,RNA,log2(TPM+1),0,-0.2542027203595644,1,31,1.6,0,0.0054004189340694665,4.2521249591544015,z per gene across all 31 RNA lines (log2 TPM+1),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,TOV2414,TRUE,protein,log2 TMT relative abundance,12.16808811898139,4.254976661017541,31,31,98.4,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV90,FALSE,protein,log2 TMT relative abundance,11.37943335026982,1.1206714274112242,30,31,95.2,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV2295,FALSE,protein,log2 TMT relative abundance,11.31208263714894,0.8530033665602558,29,31,91.9,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV4453,FALSE,protein,log2 TMT relative abundance,11.27500308741421,0.70564024722834,28,31,88.7,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA5217,FALSE,protein,log2 TMT relative abundance,11.25518668228345,0.6268850494196977,27,31,85.5,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,BIN67,FALSE,protein,log2 TMT relative abundance,11.20046520371433,0.40940862820935,26,31,82.3,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,TOV3133G,FALSE,protein,log2 TMT relative abundance,11.20026590503169,0.4086165669312964,25,31,79,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,TOV3041G,FALSE,protein,log2 TMT relative abundance,11.19891562029847,0.40325020807049095,24,31,75.8,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA4395,FALSE,protein,log2 TMT relative abundance,11.19799722687153,0.3996002899583256,23,31,72.6,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA14993,FALSE,protein,log2 TMT relative abundance,11.14129759679636,0.1742622151268216,22,31,69.4,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV866-2,FALSE,protein,log2 TMT relative abundance,11.12178846741042,0.09672820561674118,21,31,66.1,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV1369-R2,FALSE,protein,log2 TMT relative abundance,11.1174280068392,0.07939867826012854,20,31,62.9,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,TOV112D,FALSE,protein,log2 TMT relative abundance,11.11523304737466,0.07067537725416588,19,31,59.7,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,TOV21G,FALSE,protein,log2 TMT relative abundance,11.10785621037857,0.04135803876639906,18,31,56.5,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA8771,TRUE,protein,log2 TMT relative abundance,11.06272804206621,-0.13799224190910642,17,31,53.2,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV2295-R2,FALSE,protein,log2 TMT relative abundance,11.05455814209844,-0.17046140489769324,16,31,50,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV1946,FALSE,protein,log2 TMT relative abundance,11.04263439531558,-0.2178492651229823,15,31,46.8,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,TOV1369,FALSE,protein,log2 TMT relative abundance,11.04116288705486,-0.22369739566863017,14,31,43.5,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV3133-R,FALSE,protein,log2 TMT relative abundance,11.02703184309664,-0.2798575899535463,13,31,40.3,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,COV434,FALSE,protein,log2 TMT relative abundance,11.0143638457732,-0.3302032822455445,12,31,37.1,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV3331,FALSE,protein,log2 TMT relative abundance,10.99453953237833,-0.4089899094128493,11,31,33.9,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA5436,FALSE,protein,log2 TMT relative abundance,10.99228644527345,-0.4179442237526096,10,31,30.6,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA8762,TRUE,protein,log2 TMT relative abundance,10.98873725963563,-0.432049547857644,9,31,27.4,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA295,FALSE,protein,log2 TMT relative abundance,10.96502630898487,-0.5262826136639593,8,31,24.2,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,TOV3392D,FALSE,protein,log2 TMT relative abundance,10.95303416940239,-0.5739422834544696,7,31,21,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV4485,FALSE,protein,log2 TMT relative abundance,10.94452109694286,-0.6077752971159004,6,31,17.7,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,OV2085,FALSE,protein,log2 TMT relative abundance,10.93347971439773,-0.6516564279610092,5,31,14.5,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,TOV3291G,FALSE,protein,log2 TMT relative abundance,10.92656880102766,-0.6791220730115044,4,31,11.3,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA4841,FALSE,protein,log2 TMT relative abundance,10.8679800417355,-0.9119680053069805,3,31,8.1,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA12539,FALSE,protein,log2 TMT relative abundance,10.74113242527592,-1.4160911830432625,2,31,4.8,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
MUC5AC,gastric (mucinous),high,VOA10816,FALSE,protein,log2 TMT relative abundance,10.68011424696421,-1.6585922154531212,1,31,1.6,10.68011424696421,11.05455814209844,12.16808811898139,z per gene across all 31 protein lines (log2 TMT relative abundance),gastric mucin; mucinous differentiation
PAX8,Mullerian (ovarian),high,VOA10816,FALSE,RNA,log2(TPM+1),9.216169411838054,1.2084962348217536,31,31,98.4,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA12539,FALSE,RNA,log2(TPM+1),8.826573670679483,1.0749352028851091,30,31,95.2,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA295,FALSE,RNA,log2(TPM+1),8.129040386762474,0.8358071648499262,29,31,91.9,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV3331,FALSE,RNA,log2(TPM+1),7.966601112753648,0.7801198080037235,28,31,88.7,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV4485,FALSE,RNA,log2(TPM+1),7.932194627930368,0.7683245927771808,27,31,85.5,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV4453,FALSE,RNA,log2(TPM+1),7.79368973509621,0.72084240942427,26,31,82.3,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA4841,FALSE,RNA,log2(TPM+1),7.77890013137066,0.7157722443099278,25,31,79,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV1369-R2,FALSE,RNA,log2(TPM+1),7.621851966719679,0.6619330650823402,24,31,75.8,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV2295,FALSE,RNA,log2(TPM+1),7.599944648056578,0.6544228082224796,23,31,72.6,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV866-2,FALSE,RNA,log2(TPM+1),7.487736244457107,0.6159555751563741,22,31,69.4,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV3041G,FALSE,RNA,log2(TPM+1),7.26484432195798,0.5395438692922455,21,31,66.1,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV1369,FALSE,RNA,log2(TPM+1),7.198466140252619,0.5167881317159517,20,31,62.9,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA6861,FALSE,RNA,log2(TPM+1),7.075425986733885,0.47460756314829716,19,31,59.7,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV21G,FALSE,RNA,log2(TPM+1),7.042712600087148,0.4633927750561904,18,31,56.5,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV3133G,FALSE,RNA,log2(TPM+1),6.9377129997833045,0.42739686060442383,17,31,53.2,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV3392D,FALSE,RNA,log2(TPM+1),6.894951030653253,0.41273722210922786,16,31,50,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV3291G,FALSE,RNA,log2(TPM+1),6.864878967236803,0.40242793122626985,15,31,46.8,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA5217,FALSE,RNA,log2(TPM+1),6.815054253370441,0.3853470458445409,14,31,43.5,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV2085,FALSE,RNA,log2(TPM+1),6.5314061030968205,0.28810691805257493,13,31,40.3,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV2295-R2,FALSE,RNA,log2(TPM+1),6.531152825925863,0.28802008968987663,12,31,37.1,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV2414,TRUE,RNA,log2(TPM+1),6.5211749578500955,0.2845994815673026,11,31,33.9,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV3133-R,FALSE,RNA,log2(TPM+1),6.227023865993174,0.183758740195567,10,31,30.6,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA5436,FALSE,RNA,log2(TPM+1),5.984333187734812,0.100559634031832,9,31,27.4,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA8762,TRUE,RNA,log2(TPM+1),2.3499441079600194,-1.1453799507040872,8,31,24.2,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA8771,TRUE,RNA,log2(TPM+1),2.1166927195895062,-1.2253430838707327,7,31,21,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,COV434,FALSE,RNA,log2(TPM+1),1.7013509472292592,-1.367730358325694,6,31,17.7,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV90,FALSE,RNA,log2(TPM+1),1.138360688954344,-1.5607344184878165,5,31,14.5,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV1946,FALSE,RNA,log2(TPM+1),0.8166296127095082,-1.671030117361634,4,31,11.3,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA4395,FALSE,RNA,log2(TPM+1),0.04459919481185421,-1.93569722844004,3,31,8.1,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV112D,FALSE,RNA,log2(TPM+1),0.01164810131990771,-1.9469935070829678,2,31,4.8,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,BIN67,FALSE,RNA,log2(TPM+1),0,-1.9509867037944182,1,31,1.6,0,6.894951030653253,9.216169411838054,z per gene across all 31 RNA lines (log2 TPM+1),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV2295,FALSE,protein,log2 TMT relative abundance,13.79175295389904,1.7874843469902282,31,31,98.4,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA14993,FALSE,protein,log2 TMT relative abundance,13.74977538276137,1.5774074559967914,30,31,95.2,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV1369-R2,FALSE,protein,log2 TMT relative abundance,13.74946731618115,1.5758657357962698,29,31,91.9,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV3133-R,FALSE,protein,log2 TMT relative abundance,13.74229711235825,1.5399824274942222,28,31,88.7,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV3041G,FALSE,protein,log2 TMT relative abundance,13.7340932790832,1.498926317244332,27,31,85.5,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV3133G,FALSE,protein,log2 TMT relative abundance,13.60848225305936,0.8703055298471303,26,31,82.3,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV3291G,FALSE,protein,log2 TMT relative abundance,13.57210271874222,0.6882440322900312,25,31,79,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA5217,FALSE,protein,log2 TMT relative abundance,13.56021468644501,0.628750336076947,24,31,75.8,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV2295-R2,FALSE,protein,log2 TMT relative abundance,13.51202295926546,0.3875746810043587,23,31,72.6,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV1369,FALSE,protein,log2 TMT relative abundance,13.49658589421637,0.31031983886638403,22,31,69.4,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV2085,FALSE,protein,log2 TMT relative abundance,13.49544891224626,0.3046298089069839,21,31,66.1,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV866-2,FALSE,protein,log2 TMT relative abundance,13.48465483478676,0.25061081322956663,20,31,62.9,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA8771,TRUE,protein,log2 TMT relative abundance,13.47660086719373,0.2103047062717175,19,31,59.7,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV21G,FALSE,protein,log2 TMT relative abundance,13.47375372915969,0.19605619474019628,18,31,56.5,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA10816,FALSE,protein,log2 TMT relative abundance,13.46919553088958,0.1732446767041547,17,31,53.2,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV4453,FALSE,protein,log2 TMT relative abundance,13.45942933847762,0.124369735083072,16,31,50,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV2414,TRUE,protein,log2 TMT relative abundance,13.44911846182567,0.07276891941523486,15,31,46.8,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA295,FALSE,protein,log2 TMT relative abundance,13.40640223546315,-0.1410045740482148,14,31,43.5,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA12539,FALSE,protein,log2 TMT relative abundance,13.39373312531981,-0.20440717687717289,13,31,40.3,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV4485,FALSE,protein,log2 TMT relative abundance,13.38003613630102,-0.2729538028742281,12,31,37.1,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA4841,FALSE,protein,log2 TMT relative abundance,13.36277594093171,-0.35933250661657407,11,31,33.9,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA4395,FALSE,protein,log2 TMT relative abundance,13.35709251140521,-0.38777524812708,10,31,30.6,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV3331,FALSE,protein,log2 TMT relative abundance,13.34790832443612,-0.4337375416204626,9,31,27.4,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV90,FALSE,protein,log2 TMT relative abundance,13.29234057651774,-0.7118265164188319,8,31,24.2,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA5436,FALSE,protein,log2 TMT relative abundance,13.21733547299783,-1.087189800407498,7,31,21,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV112D,FALSE,protein,log2 TMT relative abundance,13.20059755624176,-1.1709547591348641,6,31,17.7,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,OV1946,FALSE,protein,log2 TMT relative abundance,13.18598607253486,-1.2440779767664918,5,31,14.5,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,COV434,FALSE,protein,log2 TMT relative abundance,13.17764667739026,-1.2858125068325017,4,31,11.3,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,BIN67,FALSE,protein,log2 TMT relative abundance,13.16953542409555,-1.3264053002703295,3,31,8.1,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,TOV3392D,FALSE,protein,log2 TMT relative abundance,13.10988266738418,-1.6249377148307949,2,31,4.8,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
PAX8,Mullerian (ovarian),high,VOA8762,TRUE,protein,log2 TMT relative abundance,13.045642042384,-1.946430131132194,1,31,1.6,13.045642042384,13.45942933847762,13.79175295389904,z per gene across all 31 protein lines (log2 TMT relative abundance),"Mullerian TF; focal in MOC, negative in GI"
