pathway,pval,padj,log2err,ES,NES,size,leadingEdge,subtype,go_id,term
GO:0034103 regulation of tissue remodeling,0.1400842075215871,0.4384210323925739,0.03192088963527425,0.2843525359345328,1.204609930403256,70,CLDN18;TF;ADAM8;INPP5D;PLEKHM1;MC4R;PPP3CA;AGER;SRC;BCR;LTBP3;IL20RA;CEACAM1,MC,GO:0034103,regulation of tissue remodeling
GO:0003180 aortic valve morphogenesis,0.1407102603095089,0.4390377580277689,0.019987026345527396,-0.3817071175113917,-1.2729406949853765,39,TBX20;TIE1;TWIST1;NKX2-5;SNAI1;HEY1;NOTCH1;ADAMTS5;NFATC1;NPPA;HEY2,MC,GO:0003180,aortic valve morphogenesis
GO:0010232 vascular transport,0.14101192295933965,0.4390377580277689,0.0329665297305614,0.2702917020366976,1.1905194409777966,86,SLC15A2;LRP2;ATP1A4;ATP8A1;ABCB1;ABCC2;KCNJ8;SLC1A2;SLC16A7;AVPR1A;ATP2A3;SLC12A2;SLC29A4;AGER;SLCO2B1;SLC1A3;SLCO1C1;ABCC9;SLC22A1;CD36;ATP1B2;LRP1;SLC7A8;SLC2A10,MC,GO:0010232,vascular transport
GO:0010561 negative regulation of glycoprotein biosynthetic process,0.1408379606259465,0.4390377580277689,0.02654274163870214,0.5045241420892952,1.3342571899036324,11,HBEGF;ABCA7,MC,GO:0010561,negative regulation of glycoprotein biosynthetic process
GO:0014841 skeletal muscle satellite cell proliferation,0.14069361921983983,0.4390377580277689,0.020883839817695003,-0.48392367949623805,-1.313992950516409,16,FGF2;AKIRIN1;EPHB1;MEGF10;SIX1;KPNA1,MC,GO:0014841,skeletal muscle satellite cell proliferation
GO:0014850 response to muscle activity,0.14085798093375704,0.4390377580277689,0.020246284259387348,-0.4115696399931053,-1.2881280630045828,29,PPARGC1A;ITGB1;SLC7A5;SLC38A2;COL6A1;TOMM20;NFATC1;MTFP1;ITGA5;HIF1A;ATP5F1A;ABCG5;SRD5A1;ADSL,MC,GO:0014850,response to muscle activity
GO:0022602 ovulation cycle process,0.14044408512112724,0.4390377580277689,0.019655280666279404,-0.35656392858651037,-1.256257681363027,51,MMP2;TNFAIP6;CHRFAM7A;ESR1;NOTCH1;A2M;ADAMTS1;PTX3;ZP3;NPPC;PTPRN;NPY5R;GDF9,MC,GO:0022602,ovulation cycle process
GO:0042416 dopamine biosynthetic process,0.14107544469433653,0.4390377580277689,0.02669510938286834,0.4902769523491678,1.3286902705337498,12,TH;DDC,MC,GO:0042416,dopamine biosynthetic process
GO:0048048 embryonic eye morphogenesis,0.14047576139845017,0.4390377580277689,0.020085886788097838,-0.39248614580220526,-1.2794166760889927,35,TWIST1;ZEB1;FBN2;WNT5A;BMP7;PHACTR4;SIX3;VAX2;PAX2;HIPK2;MFAP5;TFAP2A;HIPK1,MC,GO:0048048,embryonic eye morphogenesis
GO:0070199 establishment of protein localization to chromosome,0.14089121887287026,0.4390377580277689,0.020479597136457143,-0.43872464610068657,-1.3028469507396905,23,CCT3;CCT4;LRWD1;NABP2;TERT;POT1;TCP1;CCT7;CCT5;SPIDR;TERF1,MC,GO:0070199,establishment of protein localization to chromosome
GO:0070269 pyroptotic inflammatory response,0.14105960264900663,0.4390377580277689,0.02910150628742471,0.3388400170350202,1.2528677634007266,37,GSDMB;GSDMA;NAIP;DPP9;NLRP9;APIP;ZBP1;PYCARD;TRIM21;GSDME;CASP6;ZDHHC5;ZEB2;NLRC4;CASP3;CASP4,MC,GO:0070269,pyroptotic inflammatory response
GO:0150104 transport across blood-brain barrier,0.14101192295933965,0.4390377580277689,0.0329665297305614,0.2702917020366976,1.1905194409777966,86,SLC15A2;LRP2;ATP1A4;ATP8A1;ABCB1;ABCC2;KCNJ8;SLC1A2;SLC16A7;AVPR1A;ATP2A3;SLC12A2;SLC29A4;AGER;SLCO2B1;SLC1A3;SLCO1C1;ABCC9;SLC22A1;CD36;ATP1B2;LRP1;SLC7A8;SLC2A10,MC,GO:0150104,transport across blood-brain barrier
GO:0035023 regulation of Rho protein signal transduction,0.1412484885126965,0.4392659212036313,0.03274596270512738,0.27288697262119377,1.1937464043645345,83,ARHGAP20;RALBP1;TAGAP;PRAG1;ARHGEF18;RASIP1;COL3A1;APOC3;ARHGAP42;BCR;FLCN;ABL2;NET1;EPS8;BCL6;CCDC125;STARD13;EPS8L3;RAC1;AKAP13;DOCK9;ARHGDIA;F2RL1;EPS8L2;PLXNB1,MC,GO:0035023,regulation of Rho protein signal transduction
GO:0043086 negative regulation of catalytic activity,0.14129323168464114,0.4392659212036313,0.017343238963549515,-0.26197567742951977,-1.1653089143132513,273,THY1;CRB2;USP44;SPOCK2;TIMP3;MAD2L2;RECK;SERPINE2;BAG2;IRAK3;RRP1B;RPL5;SLC8A1;SPOCK1;DFFA;PPM1E;PREX2;HSPB1;NOTCH1;BIN1;NPM1;DUSP1;UCHL1;CEP85;RCC2;YWHAG;DNAJA1;MAPK8IP1;PTX3;SNX6;BAG5;TFAP4;GADD45A;WNK1;GSK3B;GABBR2;PRDX3;ABL1;SPRED1;RPL11;CDKN1C;ADAR;NPPA;AIDA;DEPTOR;PTPRJ;DUSP3;DNAJA3;DRD2;SERPINE1;EGLN1;SRCIN1;LRP6;FETUB;ABCE1;SERPING1;RTRAF;GNAI3;CDKN2A;LTB4R2;CST7;PRKAG2;NES;TESK1;ATP2B4;ATP5IF1;HP;SOCS5;PLIN5;PLA2R1;IPO5;GLA;TRIB3;LYN;RPS7;HNRNPU;GRM2;ITGB1BP1;ACP4;RD3;GPSM1;APOE;APBA3;TRIM27;TERF2;RASA4;PREX1;MT3,MC,GO:0043086,negative regulation of catalytic activity
GO:0033689 negative regulation of osteoblast proliferation,0.14139754919675415,0.43936560892461013,0.021024239994182216,-0.5257350534987719,-1.3229374752636505,12,SFRP1;BCL2,MC,GO:0033689,negative regulation of osteoblast proliferation
GO:0033690 positive regulation of osteoblast proliferation,0.14156181214888794,0.43950912279288457,0.02101088761055142,-0.5256943686450634,-1.3228350976167949,12,ITGB3;SOX8;CTHRC1,MC,GO:0033690,positive regulation of osteoblast proliferation
GO:0042100 B cell proliferation,0.1417810262529833,0.43950912279288457,0.032458314303084594,0.2741755077030848,1.1941218282931774,81,CD300A;INPP5D;TIRAP;NFATC2;CR2;TICAM1;SHB;TNFRSF21;CD22;CD74;BTK;MEF2C;IL13;BCL6;TNFSF13B;BAX;CARD11;FCRL3;IL7;TNFSF13;NCKAP1L;AHR;PLCL2,MC,GO:0042100,B cell proliferation
GO:0051897 positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,0.14187738990995435,0.43950912279288457,0.017897451670114004,-0.2793015668705503,-1.1863257362307402,174,FGF2;CHI3L1;RET;FGFR1;HIP1;SEMA5A;RELN;ERFE;TMEM100;ITGB1;KDR;CCDC88A;THPO;RASD2;FERMT2;MTDH;HCLS1;SESN2;UNC5B;MTOR;DDR2;INSR;PRKD1;DDR1;HAX1;NTRK3;GCNT2;RYK;OSM;MFHAS1;AKR1C2;HGF;NTRK2;MYOC;ERBB4;PTPRJ;BAG4;SEMA4D;PARK7;KIT;NTRK1;PTK2;IGFBP5;SIRT1;TGFBR1;C1QBP;IGF1;VAV3;FSHR;GRM2;PIK3CG;ITGB1BP1;PROS1,MC,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
GO:0071774 response to fibroblast growth factor,0.1418592423825142,0.43950912279288457,0.01804852017076084,-0.28397821313616056,-1.1916735963710412,157,FGF2;FAM20C;SFRP1;RET;FGFR1;LHX1;TIE1;SMOC2;FGF18;FLT4;WNT5A;ITGB1;GCLM;ROR2;KDR;DSTYK;FGF21;EPHB1;ALK;DDR2;INSR;DDR1;NDST1;SPRY3;NTRK3;FLRT1,MC,GO:0071774,response to fibroblast growth factor
GO:0071897 DNA biosynthetic process,0.14171482662415305,0.43950912279288457,0.018007323203558235,-0.2828565100415324,-1.1907843318136981,161,FGF2;SMOC2;MAD2L2;DACH1;PTGES3;SPHK1;CCT3;HSP90AB1;KCNK2;GAR1;CCT4;GNL3L;CCT8;MEAF6;NPPC;CCT2;LOX;EXOSC10;DKC1;USP1;FAAP20;NAF1;NFATC1;HGF;RCHY1;POLH;USP10;CHRAC1;TNKS;NHP2;POLE3;RRM2B;SIRT1;CYP1B1;SMG5;RFC1;JADE1;HNRNPU;DTL;RFC4;KAT7;POLDIP2;ING5;TERT;POT1;TERF2;TCP1;POLD2;HNRNPC,MC,GO:0071897,DNA biosynthetic process
GO:2001214 positive regulation of vasculogenesis,0.14169322251059496,0.43950912279288457,0.021000221902133877,-0.5256380863429422,-1.3226934712097773,12,CD34;TMEM100;KDR,MC,GO:2001214,positive regulation of vasculogenesis
GO:0031338 regulation of vesicle fusion,0.14219437247695366,0.4402667917680016,0.019984688066429893,-0.39541935500522585,-1.280372582113845,34,SYT3;DOC2B;ERC2;SYT11;RAB3A;SPHK1,MC,GO:0031338,regulation of vesicle fusion
GO:0045837 negative regulation of membrane potential,0.14254421813188609,0.4411253895470734,0.020875966868534976,-0.5129195439506935,-1.3192177227612332,13,MAPT;BNIP3;RNF122,MC,GO:0045837,negative regulation of membrane potential
GO:0006921 cellular component disassembly involved in execution phase of apoptosis,0.14297880105842636,0.44169842360865463,0.02002923845089155,-0.40482364613108873,-1.2848888787910386,31,IL6;DFFB;KDM4A;DFFA;NMNAT1;AIFM1;CECR2;COL6A1;ENDOG;DNASE2,MC,GO:0006921,cellular component disassembly involved in execution phase of apoptosis
"GO:0036037 CD8-positive, alpha-beta T cell activation",0.14281685374245587,0.44169842360865463,0.02793852267511792,0.3815391336327105,1.2742345419757564,25,EOMES;CD274;HLA-A;WDFY4;HLA-E;CLEC4A;LILRB1;IRF1;NCKAP1L;VSIR;RUNX1;XCL1;TNFSF8,MC,GO:0036037,"CD8-positive, alpha-beta T cell activation"
GO:0043549 regulation of kinase activity,0.14301993028867638,0.44169842360865463,0.01683928543377479,-0.2520298724039427,-1.1494884624017283,365,ITGB3;FGF2;CHI3L1;THY1;FGFR1;EEF1A2;NRG1;FGF18;RELN;WNT5A;GTPBP4;IRAK3;CHRNA3;SLC8A1;CCDC88A;PIK3R6;PPM1E;DSTYK;MAP3K12;PREX2;HSPB1;ADRA2C;NPM1;ABI1;DUSP1;UCHL1;CEP85;YWHAG;DNAJA1;LDB1;CAMK1;MAPK8IP1;PSRC1;DDR2;IL34;SMG8;SNX6;INSR;TFAP4;CCND2;GADD45A;TSPYL2;NTRK3;PRDX3;ABL1;SPRED1;ADCY8;HMGA2;CDKN1C;ADAR;NPPA;JTB;AIDA;CCNT1;DEPTOR;ADAM17;PTPRJ;DUSP3;DNAJA3;RASSF2;COPS8;TIGAR;SRCIN1;LRP6;ZNF16;RTRAF;NEK10;CDKN2A;PRKAG2;PTK2;TESK1;SIRT1;IGF1;MAP3K10;SOCS5;PILRB;IPO5;CAMKK2;TRIB3;LYN;BCCIP;HNRNPU;CDKN2C;PIK3CG;CACUL1;ITGB1BP1;ACP4;EZH2;TRAF2,MC,GO:0043549,regulation of kinase activity
GO:0072189 ureter development,0.14301686685407616,0.44169842360865463,0.020574925779981962,-0.4679776973819425,-1.3094557075468076,18,RET;SOX8;LHX1;EMX2,MC,GO:0072189,ureter development
"GO:1900152 negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.14317158907979893,0.4419423518752575,0.020881214626698202,-0.5247878618711586,-1.3205540022726705,12,YBX1;CSDE1;TOB1;DHX9;HNRNPU;SYNCRIP;TENT4B,MC,GO:1900152,"negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
GO:0007548 sex differentiation,0.14333006947358604,0.44220707887817184,0.017232081919837515,-0.262202685687828,-1.164570889981077,269,SALL1;SFRP1;NUPR1;SOX8;LHX1;DMRTA2;BCL2;WNT5A;MMP2;WT1;DACH1;TNFAIP6;ROR2;BMP6;KDR;VGF;ESR1;NR0B1;SFRP2;DMRT1;NOTCH1;CNTFR;A2M;SRD5A2;CEBPB;ARID5B;ADCYAP1R1;ADAMTS1;RAB13;CSDE1;PTX3;IMMP2L;ZP3;DNAJC19;INSR;NPPC;FKBP4;BMPR1A;PRDX4;PTPRN;MKKS;UTF1;GDF9;BASP1;ADAM21;NASP,MC,GO:0007548,sex differentiation
GO:0040036 regulation of fibroblast growth factor receptor signaling pathway,0.14348978731095982,0.44247535326467885,0.019884815612654778,-0.3950024415135097,-1.2790226112610028,34,FGF2;FAM20C;SMOC2;WNT5A;ITGB1;DSTYK,MC,GO:0040036,regulation of fibroblast growth factor receptor signaling pathway
GO:0008154 actin polymerization or depolymerization,0.14362435947970043,0.442665854027399,0.017759892273757186,-0.27870769447633575,-1.1848593165768677,175,WASF3;CXCL12;WAS;ADD2;FAM107A;SEMA5A;KANK3;TMOD1;NCK1;ENAH;HCK;PDXP;PFN2;BIN1;ABI1;PAK3;HCLS1;PLEK;WASHC2C;KANK1;SPATC1L;MTOR;MTPN;BAIAP2L2;HAX1;KIRREL1;SSH2;WASF1;MKKS;MSRB2;PRKCE;ABL1;PPP1R9B;WIPF1;CAPZA2;ACTN2;BAG4;MYADM;KANK2;SCIN;WASL;WASHC5;CYFIP2;GBA2;CORO7;DAAM2;ASB2;SPIRE2;PLEKHG2;ABI2;LMOD1;CAPZB;CSF3;MICAL3,MC,GO:0008154,actin polymerization or depolymerization
GO:0046942 carboxylic acid transport,0.1439164138860802,0.4433412932326513,0.048959174194115926,0.20785967402940786,1.104476473202059,328,FGF19;SLC22A9;PLA2G2A;SLC26A9;LRRC8A;LRP2;GRM7;CROT;PLA2G1B;TSPO2;SLC25A18;SLC26A8;ABCC6;ACSL5;SLC26A4;ABCB1;ABCC2;KCNJ8;FABP1;SLC1A2;PLA2G10;SLC38A10;SLC16A7;SLC10A1;SLC26A1;SLC5A12;DRD4;ACE;AVPR1A;SERINC5;RGS4;SLC25A1;SLC12A2;SLC16A10;SLC7A9;AGXT;RBP2;RBP1;IL1B;PLA2G4F;NR0B2;SFXN3;SLC10A2;PLA2G2C;CEACAM1;ADORA2A;LLGL2;PPARD;SLC38A4;SLC7A7;SLCO2B1;SLC19A2;CES1;SLC1A3;SLC16A3;SLCO1B1;SLCO1C1;SLC22A11;ABAT;SLC27A2;SLCO2A1;SLC22A1;CD36;NMB;ABCC10;SLC35D2;KCNK1;SLC38A9;SPX;SLC16A13;P2RX4,MC,GO:0046942,carboxylic acid transport
GO:0050921 positive regulation of chemotaxis,0.14409464915418818,0.4436656007628447,0.01809718937613816,-0.29081822021839304,-1.1972333072873076,134,FGF2;FGFR1;CXCL12;SMOC2;FGF18;SEMA5A;AKIRIN1;WNT5A;IL6;CAMK1D;KDR;HSPB1;AZU1;C5AR1;SCG2;LBP;IL34;PRKD1;S1PR1;NTRK3;WNK1;BMPR2;ADAM17;PTPRJ;SERPINE1;CDH13,MC,GO:0050921,positive regulation of chemotaxis
GO:0090660 cerebrospinal fluid circulation,0.14434287228404877,0.44420496273243953,0.020881214626698202,-0.538173224278105,-1.3197856873893976,11,CWH43;CFAP45;DNAH9;CFAP43,MC,GO:0090660,cerebrospinal fluid circulation
GO:0031623 receptor internalization,0.14442660141214855,0.4442378164831944,0.01804852017076084,-0.2901768301883104,-1.1966927785646198,136,ITGB3;LRRTM1;DNM3;NECAB2;NRG1;HIP1;DNM1;ITGB1;PLCG2;GSG1L;MKLN1;ANKRD13B,MC,GO:0031623,receptor internalization
GO:0031573 mitotic intra-S DNA damage checkpoint signaling,0.1447139823692169,0.4448967273949484,0.020522099720440015,-0.47456908533372893,-1.3082555443394925,17,RAD17;HUS1B;MDC1;ATF2;HUS1;MUS81;CHEK2;XPC;RAD9B;MSH2,MC,GO:0031573,mitotic intra-S DNA damage checkpoint signaling
GO:0048266 behavioral response to pain,0.14490471795428633,0.4450331262020279,0.02717259945461351,0.40865323499074657,1.2874633194743401,20,LPAR5;CAPN2;SCN9A;THBS4;SCN3A;VWA1;P2RX4;P2RX3;TSPO,MC,GO:0048266,behavioral response to pain
GO:0061458 reproductive system development,0.14487152945506407,0.4450331262020279,0.016996476644624666,-0.25886219751710493,-1.1595950287648948,294,ID4;SALL1;SFRP1;NUPR1;SOX8;LHX1;GLI1;BCL2;WNT5A;MMP2;WT1;SERPINE2;TNFAIP6;BMP7;ROR2;BMP6;KDR;VGF;ESR1;NR0B1;SFRP2;DMRT1;NOTCH1;A2M;SRD5A2;CEBPB;ARID5B;ADAMTS1;RAB13;CSDE1;PTCH1;PTX3;IMMP2L;ZP3;DNAJC19;INSR;NPPC;FKBP4;PRDX4;PTPRN;MKKS;COL6A1;UTF1;GDF9;BASP1;ADAM21;WDR77;NASP;SMARCC1;PPP1R9B;CDKN1C;DMC1;SMAD4;SOD1;UBE2Q1;KIT;RDH10;NTRK1;CASP2;HYAL3;TNC;IRX5;ZFP42;SIRT1;TGFBR1;KDM5B;PATZ1;MMP19;SCX;CYP1B1;INSL3;AGO4;WNT2B;PGR;FSHR;SHH;MSH4;PKD1,MC,GO:0061458,reproductive system development
GO:0048799 animal organ maturation,0.14520305883069798,0.4457242810446615,0.019877896492594777,-0.4067571451094812,-1.2821381107348873,30,RET;PHOSPHO1;XYLT1;ADAMTS12;RYR1;THBS3;PAX2;RFLNB;MBTPS2;SEMA4D;GREM1;IGF1,MC,GO:0048799,animal organ maturation
GO:0061045 negative regulation of wound healing,0.14529365589095838,0.44577735694899995,0.03131944314891219,0.2830612757473958,1.1991397318026087,70,PLAT;APOH;SERPINF2;KLKB1;NOS3;SERPINB2;WNT4;ANXA2;TSPAN8;SLC12A2;F11;SMAD3;CEACAM1;ALOX5;PLAUR,MC,GO:0061045,negative regulation of wound healing
GO:0003151 outflow tract morphogenesis,0.14567718200038438,0.4462435897566114,0.01872637327501684,-0.3231953059640904,-1.2281164925417052,78,HAND2;TBX20;TWIST1;NKX2-5;BMP7;RYR1;SOX18;SFRP2;EDNRA;NOTCH1;BMPR1A;NPY5R;BMPR2;NPY1R;HEY2;SIX1;SMAD4;ATF2;PLXND1,MC,GO:0003151,outflow tract morphogenesis
GO:0010594 regulation of endothelial cell migration,0.14583955409574997,0.4462435897566114,0.01770664148488853,-0.2815481024991573,-1.1861042890255236,162,ITGB3;FGF2;ADGRB1;FGFR1;SMOC2;FGF18;SEMA5A;ACVRL1;FLT4;WNT5A;ATOH8;KDR;ADGRA2;HSPB1;GATA2;NOTCH1;GPI;PRKD1;GADD45A;VASH1;TBXA2R;ADAMTS9;SEMA4A;HDAC9;PIK3CB;ABL1;SPRED1;ATP5F1B;HMOX1;ADAM17;CSNK2B;SVBP;MMRN1;RHOB;PTK2;JCAD;MET;SIRT1;PATZ1;ATP2B4;HIF1A;GRN;ANGPT4,MC,GO:0010594,regulation of endothelial cell migration
GO:0010642 negative regulation of platelet-derived growth factor receptor signaling pathway,0.14572684522592516,0.4462435897566114,0.026240233108425,0.48761537987041104,1.3214771934353877,12,APOD;PTPN2;ADIPOQ;LRP1,MC,GO:0010642,negative regulation of platelet-derived growth factor receptor signaling pathway
GO:0044273 sulfur compound catabolic process,0.14552215289594755,0.4462435897566114,0.02932548409046124,0.31856838712689384,1.230305090159199,45,HYAL1;FMO1;GGT7;GGTLC2;CDO1;GGTLC1;IDS;AGXT;GPC1,MC,GO:0044273,sulfur compound catabolic process
GO:0072178 nephric duct morphogenesis,0.1458859162039374,0.4462435897566114,0.02605176638539845,0.5017705719749082,1.3269751385278343,11,BMP4;WNT9B;OSR1;GATA3;GPC3,MC,GO:0072178,nephric duct morphogenesis
GO:2001204 regulation of osteoclast development,0.1458859162039374,0.4462435897566114,0.02605176638539845,0.5017225535674441,1.3268481497475924,11,CLDN18;LTF;LILRB1,MC,GO:2001204,regulation of osteoclast development
GO:0019400 alditol metabolic process,0.14607661246316708,0.4465844299654009,0.027129666909087302,0.4017794501151764,1.2842640346466154,21,MOGAT3;DGAT2;TKFC;FKRP;MOGAT2,MC,GO:0019400,alditol metabolic process
GO:0022412 cellular process involved in reproduction in multicellular organism,0.14629110088654473,0.4465844299654009,0.016665048989209705,-0.25274965561572016,-1.1495227071981344,353,SFRP1;TAF4B;FOLR3;CHD5;GLI1;BCL2;TUBB8;BNC1;WT1;CFAP58;TNFAIP6;VDAC3;YTHDF2;SPESP1;EPC1;EDNRA;DMRT1;MOV10L1;TDRD5;MFSD14A;NPHP1;ETV5;TDRKH;DDX20;KDM1B;PFN4;PTCH1;PTX3;MAEL;CFAP47;METTL3;RFX2;MTOR;ROPN1L;IQCG;ZP3;BBOF1;CDYL;NPPC;JAM3;ARMC12;FANCC;STRBP;CFAP43;CCDC42;MKKS;RPS6;PAQR7;SPATA46;TUBA8;GDF9;WDR77;AGFG1;ZMYND12;CFAP57;HSPA2;CDKN1C;RNF8;STRA8;SLIRP;CABYR;DMC1;IQCN;ZFP57;CFAP53;CFAP61;ARMC2;SELENOF;CCDC146;TTLL1;KIT;ARMC3;NDN;MAST2;CFAP157;PRKACA;CFAP97D1;WASHC5;SPINK2;AFF4;MEIOC;IGF1;CDC25B;NANOS1;DCAF13;C14orf39;DPY19L2P2;INSL3;EIF4G3,MC,GO:0022412,cellular process involved in reproduction in multicellular organism
GO:0048070 regulation of developmental pigmentation,0.1461454146876142,0.4465844299654009,0.026492486811677,0.45055909275599493,1.309517934416254,15,SPNS2;IHH;EDN3;BAX;ADAMTS20;BLOC1S6;ZEB2,MC,GO:0048070,regulation of developmental pigmentation
GO:1900542 regulation of purine nucleotide metabolic process,0.14626742100179385,0.4465844299654009,0.01873822872344873,-0.3254711952473308,-1.2287998630549999,75,NUPR1;IER3;ME2;DDIT4;CBFA2T3;GPD1;UCHL1;MTOR;INSR;SLC2A6;ARNT;ENO1;P2RX7;GIT1;TIGAR;HDAC4;PRKACA;PRKAG2;ATP5IF1;IGF1;HIF1A;PARP1;RD3;ACMSD,MC,GO:1900542,regulation of purine nucleotide metabolic process
GO:0008045 motor neuron axon guidance,0.1466194602316842,0.4469491567652563,0.019982350504578632,-0.43119379012993175,-1.2944689123645927,24,LHX1;PLXNA4;KIF5C;ALCAM;SEMA3F;CDK5,MC,GO:0008045,motor neuron axon guidance
GO:0045980 negative regulation of nucleotide metabolic process,0.14663107511045656,0.4469491567652563,0.019847986327928013,-0.4131585742956301,-1.281970328000273,28,NUPR1;IER3;DDIT4;CBFA2T3;GIT1;TIGAR;HDAC4;PRKACA;ATP5IF1;PARP1;RD3,MC,GO:0045980,negative regulation of nucleotide metabolic process
GO:1903034 regulation of response to wounding,0.1465941731637259,0.4469491567652563,0.03762185688413544,0.23400133196602876,1.1419576849600872,164,HBEGF;PLAT;APOH;VIL1;SRSF6;SERPINF2;DUOX2;TMEM97;OCLN;FOXA2;KLKB1;NOS3;SERPINB2;WNT4;ANXA2;TSPAN8;SLC12A2;EMILIN2;F11;FERMT1;REG3A;SMAD3;CEACAM1;CLEC7A;ALOX5;PLAUR;CADM4;CLDN4;MYOZ1;HTN3;CD36;PDGFB;FKBP1B;FOXC2;PROC,MC,GO:1903034,regulation of response to wounding
GO:0035810 positive regulation of urine volume,0.14676169614542126,0.4471231834971476,0.020544695554009083,-0.5105894370597486,-1.3132247393728713,13,OPRL1;NPR1;BTC;NPR3;DRD2,MC,GO:0035810,positive regulation of urine volume
GO:2000234 positive regulation of rRNA processing,0.14704999499716506,0.4477771755522087,0.020748478911667655,-0.5524984405311835,-1.3186154946303237,10,RIOK1;WDR43;WDR75;UTP15;BUD23;HEATR1,MC,GO:2000234,positive regulation of rRNA processing
GO:0006874 intracellular calcium ion homeostasis,0.14720528691767115,0.4480257005737529,0.016953383709251497,-0.26126068847658435,-1.1612142675817094,271,ITGB3;FGF2;ATP2B2;ADORA1;THY1;CXCL12;JPH3;PRKCB;TUNAR;BCL2;STC2;WNT5A;PLCB4;GPR3;ERC2;TMEM38A;PLCG2;BNIP3;ITPR1;SLC8A1;RYR1;CLCC1;EDNRA;FZD9;GRINA;ATP2B3;DDIT3;PLCB2;MCUR1;ATP1A2;PRKD1;NPPC;GRM1;GHITM;MICU3;CHERP;P2RX7;PRKCE;CNGB1;DISC1;TRPC1;PIK3CB;ABL1;ADCY8;TMCO1;KCTD17;CHRNA7;DRD2;TSPOAP1;HAP1;SV2A;PKD2;PRKACA;PDE4D;ATP2A1;ATP2A2;ATP2C1;SLC24A5;ATP2B4;JPH4;IMMT;SRI;ATP13A1;MCOLN1;STOML2;HERPUD1;HTR2B;LYN;CLN3;C19orf12;DRD1;CD40;MICU1;SLC25A23;APOE;MAIP1;RAP1GDS1,MC,GO:0006874,intracellular calcium ion homeostasis
GO:0051155 positive regulation of striated muscle cell differentiation,0.14735387757553914,0.44825359156420885,0.019561849805408746,-0.3900848702856699,-1.2715890572734032,35,NRG1;BCL2;SHOX2;MAML1;RBM24;MTOR;PRKD1;MESP1;ATP11A;MAMSTR;TRIM32,MC,GO:0051155,positive regulation of striated muscle cell differentiation
GO:0000768 syncytium formation by plasma membrane fusion,0.1476033767348691,0.44833838975818835,0.01902457991679646,-0.34935917589917753,-1.2452455778966152,54,ADGRB1;CACNA1H;RAPGEF3;NOS1;PLEKHO1;ITGB1;DOCK2;KCNH1;ADAMTS5;CAMK1,MC,GO:0000768,syncytium formation by plasma membrane fusion
GO:0048753 pigment granule organization,0.1477427774811651,0.44833838975818835,0.01939785182867779,-0.37647268683473606,-1.2633715227929256,40,SHROOM2;GPR143;BCL2;RAB29;KIF13A;AP3M1;RAB32;BLOC1S2;AP1S2;LYST;AP1M1;ASIP;AP1S1;APOE;DTNBP1,MC,GO:0048753,pigment granule organization
GO:0140253 cell-cell fusion,0.1476033767348691,0.44833838975818835,0.01902457991679646,-0.34935917589917753,-1.2452455778966152,54,ADGRB1;CACNA1H;RAPGEF3;NOS1;PLEKHO1;ITGB1;DOCK2;KCNH1;ADAMTS5;CAMK1,MC,GO:0140253,cell-cell fusion
"GO:1904816 positive regulation of protein localization to chromosome, telomeric region",0.14775039188873695,0.44833838975818835,0.020694469160767597,-0.5519133604420143,-1.317219118433431,10,CCT3;CCT4;GNL3L;TCP1;CCT7;CCT5;GNL3,MC,GO:1904816,"positive regulation of protein localization to chromosome, telomeric region"
GO:2000628 regulation of miRNA metabolic process,0.14767703615307423,0.44833838975818835,0.018457014831545947,-0.316304270698946,-1.219578420535833,85,FGF2;TWIST1;WT1;IL6;RC3H2;ATOH8;ESR1;NOTCH2;GATA2;POU5F1;NOTCH3;NFATC4;SMAD1;SPI1;BMPR1A;MYC;APLN;YY1;SMAD4,MC,GO:2000628,regulation of miRNA metabolic process
GO:0051255 spindle midzone assembly,0.14802987380891064,0.4489624252528607,0.026128631231698157,0.4724982469164875,1.3138354058571093,13,AURKC;KIF23;MAP10;CCDC69;PRC1,MC,GO:0051255,spindle midzone assembly
GO:0018146 keratan sulfate proteoglycan biosynthetic process,0.14824980625161457,0.44940531994818955,0.02029238621639777,-0.4802177266176575,-1.3039302150816188,16,ST3GAL3;CHST1;ST3GAL2;CHST2;ST3GAL6;CHST5;B3GNT2;B3GNT4,MC,GO:0018146,keratan sulfate proteoglycan biosynthetic process
GO:0016226 iron-sulfur cluster assembly,0.14868364264134656,0.45004740214137806,0.01974761933035235,-0.4198071192065288,-1.2833665532431615,26,HSPA9;ISCA1;GLRX3;FDX2;ISCU;HSCB;LYRM4;XDH;CIAO1;FXN;BOLA3;CIAPIN1;GLRX5;BOLA1;NDOR1;NFS1;ABCB7,MC,GO:0016226,iron-sulfur cluster assembly
