our_line,depmap_ACH,spearman_hvg,spearman_allgenes,depmap_name,depmap_subtype,our_subtype,is_selfpair,our_line_has_depmap_namesake
TOV21G,ACH-000324,0.4825964285517745,0.8653889253794887,JHOC5,Clear Cell Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000811,0.4772804736295155,0.8719649728806885,SKOV3,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000936,0.4770212128629674,0.8730526035342442,EFO27,Mucinous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000520,0.4675394593716851,0.8713682469035582,59M,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000696,0.4578352347564841,0.8630258514939437,OVCAR8,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000291,0.45504528633964625,0.860460836154018,OV90,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000278,0.44830141915394567,0.8743358575251348,COV362,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000574,0.44683192430470753,0.8587439664533201,FUOV1,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000308,0.4460999908225819,0.8510171548091587,EFO21,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000719,0.44519500186110994,0.867646416617304,RMGI,Clear Cell Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001151,0.44428750282968266,0.8596843237315877,OVCAR5,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000527,0.43274199480638065,0.8624259993535199,OVISE,Clear Cell Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001374,0.422156646362479,0.8359322051243951,PA1,Mixed Germ Cell Tumor,CC,FALSE,TRUE
TOV21G,ACH-000947,0.42185793336671207,0.8636296298231065,OVK18,Endometrioid Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000237,0.4211511645100134,0.849844169846571,JHOM1,Mucinous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000713,0.4162024152276673,0.8604963132107832,CAOV3,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000542,0.41605475781528806,0.8423209760983349,HEYA8,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000688,0.41577435161860143,0.865959414982977,OV7,Mixed Ovarian Carcinoma,CC,FALSE,TRUE
TOV21G,ACH-000430,0.40912842735045785,0.8388854924878774,TYKNU,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000617,0.4048461081582881,0.8730470929597524,OVCAR4,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001370,0.3921486787385309,0.8222598573632925,OCIP5X,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000280,0.3881841222392315,0.8627789069464108,SNU840,"Brenner Tumor, Malignant",CC,FALSE,TRUE
TOV21G,ACH-000906,0.3849549172323088,0.8503625481677473,ES2,Clear Cell Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001418,0.38289349693061003,0.8576632562997745,UWB1289,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001403,0.3827715191315576,0.8452669286617907,TO14,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001048,0.38048780300613594,0.8511487211153322,COV504,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000524,0.37995553121210557,0.8502867275072347,KURAMOCHI,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000584,0.3731357548983401,0.8636724826943181,JHOS4,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-002524,0.37035585503734786,0.8502400966857697,SNU251,Endometrioid Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001373,0.3700375538238002,0.8480386756248572,OV17R,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000256,0.3688821838191117,0.8483705019444653,COV318,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001279,0.36505141345750736,0.8160712402162797,SCCOHT1,Small Cell Carcinoma of the Ovary,CC,FALSE,TRUE
TOV21G,ACH-000013,0.3615136747115881,0.8588744301466497,ONCODG1,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000409,0.35940932153243565,0.8554151713538077,OVSAHO,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000657,0.35696474027692554,0.8336897503156945,A2780,Endometrioid Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000608,0.3545336456381733,0.8345960048208203,COV644,Mucinous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000635,0.34948736878466835,0.8526708417229883,SNU119,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000001,0.34201318533123104,0.8501928021254151,NIHOVCAR3,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000116,0.33973382073583286,0.8526922925800482,OAW28,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000460,0.3345863741514943,0.854922602882986,SNU8,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000796,0.33211350766042746,0.8451395002296115,MCAS,Mucinous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000132,0.33070570028376156,0.8438402805787337,JHOS2,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000048,0.3303738830201459,0.8365466531913677,TOV112D,Endometrioid Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001632,0.3289237378452334,0.8319988290420548,PEO4,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000333,0.3205444381747579,0.8264762009099194,JHOM2B,Mucinous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001630,0.3169495484643166,0.8417344995145604,PEO1,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000123,0.31376260813724216,0.8295395233951282,COV434,Small Cell Carcinoma of the Ovary,CC,FALSE,TRUE
TOV21G,ACH-002038,0.311854396923081,0.8207028557744878,HSKTC,"Ovarian Cancer, Other",CC,FALSE,TRUE
TOV21G,ACH-000443,0.3084811377811707,0.8298406344189104,OVKATE,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001340,0.3071640293673372,0.8460858880373061,COV413A,Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001278,0.2971194454298426,0.8151577511952737,BIN67,Small Cell Carcinoma of the Ovary,CC,FALSE,TRUE
TOV21G,ACH-000103,0.2942216177327625,0.849164628616948,CAOV4,High-Grade Serous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-000701,0.2938268977262461,0.8488314101332409,RMUGS,Mucinous Ovarian Cancer,CC,FALSE,TRUE
TOV21G,ACH-001991,0.2647572839136594,0.7960582913730934,NZOV9,Endometrioid Ovarian Cancer,CC,FALSE,TRUE
TOV2414,ACH-000796,0.7557165836932543,0.889610134164098,MCAS,Mucinous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000333,0.6102854069015038,0.8507385807410588,JHOM2B,Mucinous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001151,0.6079701777829983,0.8631403988211414,OVCAR5,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-002038,0.5978242741519103,0.8362262819785993,HSKTC,"Ovarian Cancer, Other",MC,FALSE,FALSE
TOV2414,ACH-000608,0.5899046077570635,0.8459780767452982,COV644,Mucinous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000280,0.5424077390437825,0.8654323160241303,SNU840,"Brenner Tumor, Malignant",MC,FALSE,FALSE
TOV2414,ACH-000460,0.5332383444907279,0.8621069817503165,SNU8,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001418,0.518491889484163,0.857469099589043,UWB1289,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000132,0.5152970821434847,0.8412661984366123,JHOS2,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001630,0.5145866621059292,0.8471061977139991,PEO1,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000701,0.503998974380224,0.8612785025795856,RMUGS,Mucinous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001369,0.5035180060929046,0.8532081455070425,OCIC5X,Clear Cell Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000936,0.5025680697691564,0.8535683170452886,EFO27,Mucinous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000713,0.4970139274545768,0.8446305053520471,CAOV3,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001048,0.4952784466805088,0.8461582928364588,COV504,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001632,0.49304229439082997,0.8326785275302033,PEO4,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-002524,0.46729802913304885,0.837787621072259,SNU251,Endometrioid Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000443,0.46697675111913933,0.8352851780583573,OVKATE,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000617,0.4452654809630256,0.8558626187151012,OVCAR4,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001340,0.4375593941769726,0.8375034234070932,COV413A,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000278,0.4263457381561561,0.8540933605140213,COV362,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000811,0.4253012839619255,0.8482386008876636,SKOV3,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000688,0.42497138388549055,0.8543865241596597,OV7,Mixed Ovarian Carcinoma,MC,FALSE,FALSE
TOV2414,ACH-000584,0.42318305810016454,0.8453403021408443,JHOS4,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000494,0.4179269374997807,0.8514627753799299,OELE,Immortalized Ovarian Cells,MC,FALSE,FALSE
TOV2414,ACH-000635,0.4161518419213376,0.8353277601792597,SNU119,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000646,0.41410126285800447,0.8263912604763399,OVMANA,Clear Cell Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000719,0.41388420209731436,0.8487186784033605,RMGI,Clear Cell Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000091,0.40683270257870896,0.8377366631055557,OV56,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000103,0.4033195191246955,0.8407476723231976,CAOV4,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000663,0.39466891053282266,0.8280931485168161,OVTOKO,Clear Cell Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001145,0.3916661617031884,0.8281813700286216,OC316,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000430,0.3897716109819086,0.8180700665964106,TYKNU,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000962,0.38908773491352394,0.8330149155668292,OC314,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000542,0.3878125692476231,0.8210244245680002,HEYA8,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-002486,0.37930731910025545,0.824771388811226,MESOV,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000527,0.36287604055154743,0.831346805378306,OVISE,Clear Cell Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000308,0.359985929191745,0.8205344650859591,EFO21,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000324,0.35751834927465614,0.8278905135954955,JHOC5,Clear Cell Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000291,0.35737436343408346,0.822106639418766,OV90,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000116,0.3545071529200317,0.8309280840588673,OAW28,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000966,0.35055142388166965,0.8377727062871385,IGROV1,Endometrioid Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000696,0.3471392007624463,0.8311966343389449,OVCAR8,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000001,0.342737788881514,0.8230155091688758,NIHOVCAR3,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000520,0.3339194099323312,0.8357041747190638,59M,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000906,0.33043370144394396,0.8271945814659762,ES2,Clear Cell Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000885,0.32979174803247824,0.835315603919628,TOV21G,Clear Cell Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000013,0.31818455954463587,0.8271647476407227,ONCODG1,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000237,0.3132858879695613,0.8166617998617136,JHOM1,Mucinous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001628,0.30398880232751535,0.8117147973079812,PEA1,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000947,0.29973944973335737,0.8227662035917491,OVK18,Endometrioid Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001370,0.29752854918197735,0.7957611963079002,OCIP5X,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000524,0.2969826026161013,0.818739634061787,KURAMOCHI,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000409,0.274736373695934,0.8185681409997793,OVSAHO,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000704,0.26519757810653144,0.8315635912842896,OAW42,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001991,0.24498299212085375,0.7636775326023966,NZOV9,Endometrioid Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001719,0.24215829541588638,0.8042180843146891,OCIC4P,Clear Cell Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001373,0.23479240601182882,0.8071531124227409,OV17R,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000256,0.23429491873969702,0.8110936892715204,COV318,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001403,0.19932234072837018,0.7979345827578745,TO14,Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-001279,0.1892673979103721,0.7692463364760207,SCCOHT1,Small Cell Carcinoma of the Ovary,MC,FALSE,FALSE
TOV2414,ACH-001374,0.16949998205722772,0.7701893789006057,PA1,Mixed Germ Cell Tumor,MC,FALSE,FALSE
TOV2414,ACH-000574,0.1564757246139356,0.7991423473730893,FUOV1,High-Grade Serous Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000657,0.13412184625749463,0.7801160428151617,A2780,Endometrioid Ovarian Cancer,MC,FALSE,FALSE
TOV2414,ACH-000123,0.1297243846541621,0.7820462441041504,COV434,Small Cell Carcinoma of the Ovary,MC,FALSE,FALSE
TOV2414,ACH-001278,0.11866429818236691,0.7635063678966558,BIN67,Small Cell Carcinoma of the Ovary,MC,FALSE,FALSE
TOV2414,ACH-000048,0.11399073474150495,0.7801547081285186,TOV112D,Endometrioid Ovarian Cancer,MC,FALSE,FALSE
TOV3041G,ACH-001418,0.6574449709354159,0.9008882469117647,UWB1289,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000132,0.6439510507433074,0.8801965325086639,JHOS2,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001630,0.6432030964560941,0.8921753099402927,PEO1,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000617,0.6168166899771412,0.9041405827577345,OVCAR4,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000443,0.6163731102599782,0.8743695074194284,OVKATE,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001340,0.5962533982019576,0.8869937719681353,COV413A,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-002524,0.5953979869306492,0.8798452357609645,SNU251,Endometrioid Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000635,0.5926931583643509,0.8864350710391184,SNU119,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000584,0.5917080442098575,0.8934903609295176,JHOS4,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001632,0.591167953895034,0.8716272085691997,PEO4,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000460,0.579152203371386,0.8873436778102545,SNU8,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000713,0.571330166432973,0.8826368269770504,CAOV3,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000278,0.5540223522457328,0.8978761439471029,COV362,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000001,0.5491631869602515,0.8770572726049788,NIHOVCAR3,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000103,0.5420790247976204,0.8803252027845254,CAOV4,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000013,0.5237806257320605,0.8793878315551376,ONCODG1,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000280,0.5158575972961813,0.8824043515407406,SNU840,"Brenner Tumor, Malignant",HGS,FALSE,FALSE
TOV3041G,ACH-000409,0.496857912335951,0.8705248248380604,OVSAHO,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001048,0.49560334216562274,0.8702513095797416,COV504,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000796,0.48255976453788857,0.8649709914527292,MCAS,Mucinous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000701,0.47809074136882385,0.8775204361836549,RMUGS,Mucinous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000116,0.4658405949872258,0.871054990637127,OAW28,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000811,0.46106201842191946,0.8721549363154846,SKOV3,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000936,0.4560784298525011,0.8672073504043293,EFO27,Mucinous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001369,0.44868503561255896,0.8576127931989385,OCIC5X,Clear Cell Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000608,0.44656782780406173,0.8444080045375112,COV644,Mucinous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000524,0.4447165216505757,0.8593240148503063,KURAMOCHI,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001373,0.4339502123912359,0.8576982325035302,OV17R,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000494,0.4236555208352855,0.8725646082722973,OELE,Immortalized Ovarian Cells,HGS,FALSE,FALSE
TOV3041G,ACH-000308,0.423462780329186,0.8504285486763165,EFO21,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001151,0.40815085726095646,0.8524964622741541,OVCAR5,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000646,0.40286939961923673,0.8375193334991579,OVMANA,Clear Cell Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000719,0.40017195050701254,0.8643511056691414,RMGI,Clear Cell Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000333,0.3936791649785087,0.835769404463425,JHOM2B,Mucinous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-002038,0.3912856637407427,0.8264678727673768,HSKTC,"Ovarian Cancer, Other",HGS,FALSE,FALSE
TOV3041G,ACH-000527,0.38738789672207036,0.8497398554149526,OVISE,Clear Cell Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001145,0.38539291907358486,0.8583494787333853,OC316,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001403,0.381378102915361,0.848052657931008,TO14,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000962,0.37718609407155784,0.8594432172718185,OC314,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000256,0.37606726647109234,0.8535957564793124,COV318,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000091,0.3750051608957706,0.8473102969960707,OV56,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001628,0.374495472908932,0.8495360931305533,PEA1,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000696,0.3633578073515673,0.8578294630988473,OVCAR8,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000688,0.35794916019794837,0.8649294560243851,OV7,Mixed Ovarian Carcinoma,HGS,FALSE,FALSE
TOV3041G,ACH-000324,0.35701807617586107,0.851093261040768,JHOC5,Clear Cell Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000966,0.3559713868808916,0.8625570159706413,IGROV1,Endometrioid Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-002486,0.3516594883587273,0.8428469386610713,MESOV,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000663,0.3506464184748146,0.8455417138294962,OVTOKO,Clear Cell Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000704,0.3480679166964214,0.8661935282828478,OAW42,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001719,0.3392630827258167,0.8484687223220722,OCIC4P,Clear Cell Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000520,0.33642988069976415,0.8576439974408111,59M,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000885,0.3320709572577114,0.852738134156091,TOV21G,Clear Cell Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000574,0.31706582138414796,0.8477587999427725,FUOV1,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001370,0.315746002789114,0.8164970922925475,OCIP5X,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000542,0.31246040468771463,0.835463409580899,HEYA8,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000237,0.3093842144395137,0.8344475559346313,JHOM1,Mucinous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000291,0.26254926458728645,0.8294172329442577,OV90,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000430,0.24961926433018133,0.8227839703525207,TYKNU,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000906,0.24664168254017912,0.8368923027917325,ES2,Clear Cell Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000947,0.23753477176386656,0.8364602401384179,OVK18,Endometrioid Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001374,0.23608033702507406,0.8074036531047706,PA1,Mixed Germ Cell Tumor,HGS,FALSE,FALSE
TOV3041G,ACH-001278,0.17389757514962462,0.7924716115692764,BIN67,Small Cell Carcinoma of the Ovary,HGS,FALSE,FALSE
TOV3041G,ACH-001991,0.17232145894053955,0.7800131512650943,NZOV9,Endometrioid Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-001279,0.1688050536281887,0.7860491219179844,SCCOHT1,Small Cell Carcinoma of the Ovary,HGS,FALSE,FALSE
TOV3041G,ACH-000123,0.1486732765265416,0.8091779876980533,COV434,Small Cell Carcinoma of the Ovary,HGS,FALSE,FALSE
TOV3041G,ACH-000048,0.13153532786514985,0.8122810277996914,TOV112D,Endometrioid Ovarian Cancer,HGS,FALSE,FALSE
TOV3041G,ACH-000657,0.13134233111281762,0.809022132775415,A2780,Endometrioid Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-001340,0.7182660204422585,0.9057931218231852,COV413A,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000103,0.6444951448337176,0.893956444740484,CAOV4,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000409,0.6414977152117032,0.894163984877394,OVSAHO,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000443,0.6256682982558913,0.8743797141851315,OVKATE,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000617,0.6246483283063813,0.8998427039059609,OVCAR4,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000584,0.6171738907993027,0.8957637160646689,JHOS4,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000013,0.5975638088838832,0.88707202172258,ONCODG1,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000635,0.5872193729173227,0.8850616121320193,SNU119,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000001,0.5850537519315716,0.881084059246098,NIHOVCAR3,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000116,0.5627123344270929,0.8835959173372315,OAW28,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000524,0.5541290243828284,0.8769659142045578,KURAMOCHI,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-001632,0.5527783761148706,0.8692410818542964,PEO4,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-001418,0.5452777444387497,0.8841641018505617,UWB1289,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-001630,0.5290675081980533,0.874434588036532,PEO1,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000132,0.5197887232275746,0.8682365355791408,JHOS2,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-001373,0.5011960173668297,0.8683956643264791,OV17R,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000460,0.4966873507076783,0.8756019496234985,SNU8,Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000713,0.48885396764093864,0.8693374361090735,CAOV3,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-002524,0.48214486704143633,0.868824013754383,SNU251,Endometrioid Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000256,0.4761186971692903,0.8702585984758503,COV318,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000278,0.4691938409146234,0.882245238089744,COV362,High-Grade Serous Ovarian Cancer,HGS,FALSE,FALSE
TOV3133G,ACH-000308,0.42422251389812216,0.8551035851242682,EFO21,Serous Ovarian Cancer,HGS,FALSE,FALSE
