"cell_line","substrate","reference","signature","bootstrap_count_correlation_with_sbs3"
"TOV3121EP","rare_read_supported","target_full","SBS91",
"TOV3121EP","rare_read_supported","target_full","SBS92",-0.0840955513591002
"TOV3121EP","rare_read_supported","target_full","SBS93",0.0987108693882851
"TOV3121EP","rare_read_supported","target_full","SBS94",
"TOV3133D","rare_read_supported","target_full","SBS1",-0.0655437860354331
"TOV3133D","rare_read_supported","target_full","SBS2",-0.0411991265567371
"TOV3133D","rare_read_supported","target_full","SBS3",1
"TOV3133D","rare_read_supported","target_full","SBS4",-0.0786192142017845
"TOV3133D","rare_read_supported","target_full","SBS5",-0.0894917184476133
"TOV3133D","rare_read_supported","target_full","SBS6",-0.0177822942898171
"TOV3133D","rare_read_supported","target_full","SBS7a",0.096642484817946
"TOV3133D","rare_read_supported","target_full","SBS7b",-0.119505714428326
"TOV3133D","rare_read_supported","target_full","SBS7c",-0.0714467715678503
"TOV3133D","rare_read_supported","target_full","SBS7d",-0.0928794119041163
"TOV3133D","rare_read_supported","target_full","SBS8",-0.141007130294868
"TOV3133D","rare_read_supported","target_full","SBS9",
"TOV3133D","rare_read_supported","target_full","SBS10a",0.0633136447075963
"TOV3133D","rare_read_supported","target_full","SBS10b",
"TOV3133D","rare_read_supported","target_full","SBS10c",
"TOV3133D","rare_read_supported","target_full","SBS10d",-0.0517919982150227
"TOV3133D","rare_read_supported","target_full","SBS11",-0.0296235765257856
"TOV3133D","rare_read_supported","target_full","SBS12",-0.156216873995876
"TOV3133D","rare_read_supported","target_full","SBS13",-0.0353754652997593
"TOV3133D","rare_read_supported","target_full","SBS14",
"TOV3133D","rare_read_supported","target_full","SBS15",0.12568073362253
"TOV3133D","rare_read_supported","target_full","SBS16",-0.00595045214869182
"TOV3133D","rare_read_supported","target_full","SBS17a",0.0304025876942222
"TOV3133D","rare_read_supported","target_full","SBS17b",
"TOV3133D","rare_read_supported","target_full","SBS18",-0.0380319591695143
"TOV3133D","rare_read_supported","target_full","SBS19",-0.0376574078468487
"TOV3133D","rare_read_supported","target_full","SBS20",
"TOV3133D","rare_read_supported","target_full","SBS21",-0.0105539543278981
"TOV3133D","rare_read_supported","target_full","SBS22",-0.0706769434430755
"TOV3133D","rare_read_supported","target_full","SBS23",-0.0043921259849212
"TOV3133D","rare_read_supported","target_full","SBS24",0.0103458084777087
"TOV3133D","rare_read_supported","target_full","SBS25",-0.00753848256649265
"TOV3133D","rare_read_supported","target_full","SBS26",0.0672938495946785
"TOV3133D","rare_read_supported","target_full","SBS28",0.0422218401794483
"TOV3133D","rare_read_supported","target_full","SBS29",-0.0643832922944681
"TOV3133D","rare_read_supported","target_full","SBS30",0.0130053867247764
"TOV3133D","rare_read_supported","target_full","SBS31",-0.122332744200019
"TOV3133D","rare_read_supported","target_full","SBS32",-0.0440695014745209
"TOV3133D","rare_read_supported","target_full","SBS33",
"TOV3133D","rare_read_supported","target_full","SBS34",0.0181418093940886
"TOV3133D","rare_read_supported","target_full","SBS35",-0.198437608633122
"TOV3133D","rare_read_supported","target_full","SBS36",-0.010635254092155
"TOV3133D","rare_read_supported","target_full","SBS37",
"TOV3133D","rare_read_supported","target_full","SBS38",
"TOV3133D","rare_read_supported","target_full","SBS39",-0.465681345294903
"TOV3133D","rare_read_supported","target_full","SBS40",-0.0934269223383986
"TOV3133D","rare_read_supported","target_full","SBS41",-0.0376574078468485
"TOV3133D","rare_read_supported","target_full","SBS42",-0.0793356205930567
"TOV3133D","rare_read_supported","target_full","SBS44",-0.0662363378164188
"TOV3133D","rare_read_supported","target_full","SBS84",-0.0376574078468485
"TOV3133D","rare_read_supported","target_full","SBS85",
"TOV3133D","rare_read_supported","target_full","SBS86",0.042516405160828
"TOV3133D","rare_read_supported","target_full","SBS87",0.237010880820344
"TOV3133D","rare_read_supported","target_full","SBS88",-0.0247760553035926
"TOV3133D","rare_read_supported","target_full","SBS89",-0.106147450578311
"TOV3133D","rare_read_supported","target_full","SBS90",-0.0917061185527141
"TOV3133D","rare_read_supported","target_full","SBS91",-0.115055780483675
"TOV3133D","rare_read_supported","target_full","SBS92",0.119649402444345
"TOV3133D","rare_read_supported","target_full","SBS93",0.101709940423729
"TOV3133D","rare_read_supported","target_full","SBS94",0.131469302560158
"TOV3133G","rare_read_supported","target_full","SBS1",-0.0298533954358683
"TOV3133G","rare_read_supported","target_full","SBS2",0.0278095164910277
"TOV3133G","rare_read_supported","target_full","SBS3",1
"TOV3133G","rare_read_supported","target_full","SBS4",-0.0299888164022867
"TOV3133G","rare_read_supported","target_full","SBS5",-0.180264939160797
"TOV3133G","rare_read_supported","target_full","SBS6",0.156273859469062
"TOV3133G","rare_read_supported","target_full","SBS7a",0.1339046915835
"TOV3133G","rare_read_supported","target_full","SBS7b",0.0405339200496979
"TOV3133G","rare_read_supported","target_full","SBS7c",-0.0205082206917412
"TOV3133G","rare_read_supported","target_full","SBS7d",0.0794189132999013
"TOV3133G","rare_read_supported","target_full","SBS8",-0.16246590879848
"TOV3133G","rare_read_supported","target_full","SBS9",
"TOV3133G","rare_read_supported","target_full","SBS10a",0.0885182330349654
"TOV3133G","rare_read_supported","target_full","SBS10b",
"TOV3133G","rare_read_supported","target_full","SBS10c",-0.0116820071413969
"TOV3133G","rare_read_supported","target_full","SBS10d",-0.140432830735509
"TOV3133G","rare_read_supported","target_full","SBS11",-0.0279278836382866
"TOV3133G","rare_read_supported","target_full","SBS12",-0.116080668971031
"TOV3133G","rare_read_supported","target_full","SBS13",0.0154042805643989
"TOV3133G","rare_read_supported","target_full","SBS14",-0.0107148427312759
"TOV3133G","rare_read_supported","target_full","SBS15",0.00277796735370583
"TOV3133G","rare_read_supported","target_full","SBS16",0.108811062576159
"TOV3133G","rare_read_supported","target_full","SBS17a",-0.013078358895168
"TOV3133G","rare_read_supported","target_full","SBS17b",
"TOV3133G","rare_read_supported","target_full","SBS18",
"TOV3133G","rare_read_supported","target_full","SBS19",
"TOV3133G","rare_read_supported","target_full","SBS20",0.0658273407798986
"TOV3133G","rare_read_supported","target_full","SBS21",-0.0315155562374299
"TOV3133G","rare_read_supported","target_full","SBS22",-0.0147865859271485
"TOV3133G","rare_read_supported","target_full","SBS23",0.17319660881725
"TOV3133G","rare_read_supported","target_full","SBS24",0.0575139744336724
"TOV3133G","rare_read_supported","target_full","SBS25",0.0724558138979523
"TOV3133G","rare_read_supported","target_full","SBS26",-0.126904880730268
"TOV3133G","rare_read_supported","target_full","SBS28",-0.0480459459814914
"TOV3133G","rare_read_supported","target_full","SBS29",
"TOV3133G","rare_read_supported","target_full","SBS30",-0.21350641729712
"TOV3133G","rare_read_supported","target_full","SBS31",0.0170425722572385
"TOV3133G","rare_read_supported","target_full","SBS32",0.0694205646954163
"TOV3133G","rare_read_supported","target_full","SBS33",-0.161066723373008
"TOV3133G","rare_read_supported","target_full","SBS34",-0.0766954904895799
"TOV3133G","rare_read_supported","target_full","SBS35",-0.052710694095264
"TOV3133G","rare_read_supported","target_full","SBS36",0.305028886188633
"TOV3133G","rare_read_supported","target_full","SBS37",-0.067189064883741
"TOV3133G","rare_read_supported","target_full","SBS38",-0.122266543045052
"TOV3133G","rare_read_supported","target_full","SBS39",-0.300721354149367
"TOV3133G","rare_read_supported","target_full","SBS40",-0.193913482012703
"TOV3133G","rare_read_supported","target_full","SBS41",-0.0995746095580465
"TOV3133G","rare_read_supported","target_full","SBS42",-0.0786339145885437
"TOV3133G","rare_read_supported","target_full","SBS44",0.0707350112851522
"TOV3133G","rare_read_supported","target_full","SBS84",-0.0249013576472948
"TOV3133G","rare_read_supported","target_full","SBS85",-0.082867242763246
"TOV3133G","rare_read_supported","target_full","SBS86",-0.0513510263811724
"TOV3133G","rare_read_supported","target_full","SBS87",0.0831416009328355
"TOV3133G","rare_read_supported","target_full","SBS88",-0.063225371830831
"TOV3133G","rare_read_supported","target_full","SBS89",-0.256537449577535
"TOV3133G","rare_read_supported","target_full","SBS90",0.0227366940491987
"TOV3133G","rare_read_supported","target_full","SBS91",-0.0182494413468521
"TOV3133G","rare_read_supported","target_full","SBS92",-0.0728800240791145
"TOV3133G","rare_read_supported","target_full","SBS93",0.0115835835738699
"TOV3133G","rare_read_supported","target_full","SBS94",-0.0545614630396858
"OV3331","rare_read_supported","target_full","SBS1",0.227745767273712
"OV3331","rare_read_supported","target_full","SBS2",-0.0507038375574477
"OV3331","rare_read_supported","target_full","SBS3",1
"OV3331","rare_read_supported","target_full","SBS4",
"OV3331","rare_read_supported","target_full","SBS5",-0.181042032354682
"OV3331","rare_read_supported","target_full","SBS6",0.025168229354868
"OV3331","rare_read_supported","target_full","SBS7a",-0.068608230231322
"OV3331","rare_read_supported","target_full","SBS7b",0.0485202388463931
"OV3331","rare_read_supported","target_full","SBS7c",-0.0647758234291646
"OV3331","rare_read_supported","target_full","SBS7d",-0.0581536158043778
"OV3331","rare_read_supported","target_full","SBS8",-0.0814410623994463
"OV3331","rare_read_supported","target_full","SBS9",
"OV3331","rare_read_supported","target_full","SBS10a",0.0381713178558838
"OV3331","rare_read_supported","target_full","SBS10b",-0.0982902107049257
"OV3331","rare_read_supported","target_full","SBS10c",
"OV3331","rare_read_supported","target_full","SBS10d",-0.10998953953278
"OV3331","rare_read_supported","target_full","SBS11",-0.096932873580538
"OV3331","rare_read_supported","target_full","SBS12",0.014420715808464
"OV3331","rare_read_supported","target_full","SBS13",0.0584698193402267
"OV3331","rare_read_supported","target_full","SBS14",
"OV3331","rare_read_supported","target_full","SBS15",-0.219161980586342
"OV3331","rare_read_supported","target_full","SBS16",-0.0753247869202829
"OV3331","rare_read_supported","target_full","SBS17a",-0.0271691016238268
"OV3331","rare_read_supported","target_full","SBS17b",
"OV3331","rare_read_supported","target_full","SBS18",-0.0815496450860855
"OV3331","rare_read_supported","target_full","SBS19",0.104366116563871
"OV3331","rare_read_supported","target_full","SBS20",
"OV3331","rare_read_supported","target_full","SBS21",
"OV3331","rare_read_supported","target_full","SBS22",
"OV3331","rare_read_supported","target_full","SBS23",0.0446558798410726
"OV3331","rare_read_supported","target_full","SBS24",-0.0474872491426185
"OV3331","rare_read_supported","target_full","SBS25",-0.123190138614012
"OV3331","rare_read_supported","target_full","SBS26",0.00797089855601651
"OV3331","rare_read_supported","target_full","SBS28",
"OV3331","rare_read_supported","target_full","SBS29",-0.0466658907901488
"OV3331","rare_read_supported","target_full","SBS30",-0.0868111010539112
"OV3331","rare_read_supported","target_full","SBS31",-0.172740257347971
"OV3331","rare_read_supported","target_full","SBS32",-0.0879207498821236
"OV3331","rare_read_supported","target_full","SBS33",-0.033419699895782
"OV3331","rare_read_supported","target_full","SBS34",-0.0337991865124328
"OV3331","rare_read_supported","target_full","SBS35",-0.0872485957327762
"OV3331","rare_read_supported","target_full","SBS36",0.0392922961405161
"OV3331","rare_read_supported","target_full","SBS37",-0.18962782714322
"OV3331","rare_read_supported","target_full","SBS38",0.166539595193873
"OV3331","rare_read_supported","target_full","SBS39",-0.290174040638462
"OV3331","rare_read_supported","target_full","SBS40",-0.155040722919322
"OV3331","rare_read_supported","target_full","SBS41",-0.0631006920332317
"OV3331","rare_read_supported","target_full","SBS42",
"OV3331","rare_read_supported","target_full","SBS44",-0.0651424509315066
"OV3331","rare_read_supported","target_full","SBS84",
"OV3331","rare_read_supported","target_full","SBS85",0.0691737463528433
"OV3331","rare_read_supported","target_full","SBS86",
"OV3331","rare_read_supported","target_full","SBS87",0.127070965567803
"OV3331","rare_read_supported","target_full","SBS88",0.00194910302148739
"OV3331","rare_read_supported","target_full","SBS89",-0.252313445472768
"OV3331","rare_read_supported","target_full","SBS90",
"OV3331","rare_read_supported","target_full","SBS91",
"OV3331","rare_read_supported","target_full","SBS92",-0.0207402763163261
"OV3331","rare_read_supported","target_full","SBS93",0.035627644649526
"OV3331","rare_read_supported","target_full","SBS94",-0.0141433148689592
"OV90","rare_read_supported","target_full","SBS1",-0.0292530602166181
"OV90","rare_read_supported","target_full","SBS2",0.00234994735516922
"OV90","rare_read_supported","target_full","SBS3",1
"OV90","rare_read_supported","target_full","SBS4",
"OV90","rare_read_supported","target_full","SBS5",
"OV90","rare_read_supported","target_full","SBS6",
"OV90","rare_read_supported","target_full","SBS7a",-0.0194442581844027
"OV90","rare_read_supported","target_full","SBS7b",-0.0213129157861137
"OV90","rare_read_supported","target_full","SBS7c",
"OV90","rare_read_supported","target_full","SBS7d",0.148426189552773
"OV90","rare_read_supported","target_full","SBS8",-0.0651657067597026
"OV90","rare_read_supported","target_full","SBS9",-0.112739666429381
"OV90","rare_read_supported","target_full","SBS10a",-0.0232040243407763
"OV90","rare_read_supported","target_full","SBS10b",0.0117081335298549
"OV90","rare_read_supported","target_full","SBS10c",-0.0246326071706761
"OV90","rare_read_supported","target_full","SBS10d",0.113552777433486
"OV90","rare_read_supported","target_full","SBS11",-0.0257825980939404
"OV90","rare_read_supported","target_full","SBS12",-0.00848197966763946
"OV90","rare_read_supported","target_full","SBS13",-0.0184906860669646
"OV90","rare_read_supported","target_full","SBS14",-0.0133868593833239
"OV90","rare_read_supported","target_full","SBS15",0.0724919232957619
"OV90","rare_read_supported","target_full","SBS16",0.0154819782490462
"OV90","rare_read_supported","target_full","SBS17a",-0.0133868593833239
"OV90","rare_read_supported","target_full","SBS17b",-0.0309076431710918
"OV90","rare_read_supported","target_full","SBS18",
"OV90","rare_read_supported","target_full","SBS19",0.0576575656926474
"OV90","rare_read_supported","target_full","SBS20",
"OV90","rare_read_supported","target_full","SBS21",-0.0189249981991306
"OV90","rare_read_supported","target_full","SBS22",
"OV90","rare_read_supported","target_full","SBS23",-0.013386859383324
"OV90","rare_read_supported","target_full","SBS24",-0.00280477747290398
"OV90","rare_read_supported","target_full","SBS25",
"OV90","rare_read_supported","target_full","SBS26",0.0342793580099237
"OV90","rare_read_supported","target_full","SBS28",-0.0427192141555503
"OV90","rare_read_supported","target_full","SBS29",-0.0092198351616488
"OV90","rare_read_supported","target_full","SBS30",0.0485310984156314
"OV90","rare_read_supported","target_full","SBS31",-0.119551615466541
"OV90","rare_read_supported","target_full","SBS32",0.00223435837088063
"OV90","rare_read_supported","target_full","SBS33",-0.138913166194116
"OV90","rare_read_supported","target_full","SBS34",0.134531750148129
"OV90","rare_read_supported","target_full","SBS35",-0.0615658065193771
"OV90","rare_read_supported","target_full","SBS36",
"OV90","rare_read_supported","target_full","SBS37",-0.039580344394214
"OV90","rare_read_supported","target_full","SBS38",-0.0187731550548089
"OV90","rare_read_supported","target_full","SBS39",-0.0780378134013157
"OV90","rare_read_supported","target_full","SBS40",-0.0647780716761153
"OV90","rare_read_supported","target_full","SBS41",-0.0287719473679263
"OV90","rare_read_supported","target_full","SBS42",
"OV90","rare_read_supported","target_full","SBS44",-0.0133868593833239
"OV90","rare_read_supported","target_full","SBS84",-0.0574722351804417
"OV90","rare_read_supported","target_full","SBS85",0.0202271310095091
"OV90","rare_read_supported","target_full","SBS86",-0.0675609012940366
"OV90","rare_read_supported","target_full","SBS87",
"OV90","rare_read_supported","target_full","SBS88",-0.0267326572390432
"OV90","rare_read_supported","target_full","SBS89",-0.0133116699944521
"OV90","rare_read_supported","target_full","SBS90",
"OV90","rare_read_supported","target_full","SBS91",-0.0572259214758027
"OV90","rare_read_supported","target_full","SBS92",
"OV90","rare_read_supported","target_full","SBS93",-0.00252441057247217
"OV90","rare_read_supported","target_full","SBS94",-0.0184701005022361
"TOV81D","rare_read_supported","target_full","SBS1",
"TOV81D","rare_read_supported","target_full","SBS2",-0.00939109027744814
"TOV81D","rare_read_supported","target_full","SBS3",1
"TOV81D","rare_read_supported","target_full","SBS4",-0.0768392680432477
"TOV81D","rare_read_supported","target_full","SBS5",
"TOV81D","rare_read_supported","target_full","SBS6",
"TOV81D","rare_read_supported","target_full","SBS7a",0.00102390164437594
"TOV81D","rare_read_supported","target_full","SBS7b",-0.0874858071817356
"TOV81D","rare_read_supported","target_full","SBS7c",-0.00958148950696536
"TOV81D","rare_read_supported","target_full","SBS7d",0.0160477838681112
"TOV81D","rare_read_supported","target_full","SBS8",-0.0955854563629179
"TOV81D","rare_read_supported","target_full","SBS9",-0.0926401091506872
"TOV81D","rare_read_supported","target_full","SBS10a",0.115534060015853
"TOV81D","rare_read_supported","target_full","SBS10b",0.1540774586438
"TOV81D","rare_read_supported","target_full","SBS10c",
"TOV81D","rare_read_supported","target_full","SBS10d",-0.00681037292718114
"TOV81D","rare_read_supported","target_full","SBS11",-0.0209613304431141
"TOV81D","rare_read_supported","target_full","SBS12",-0.154102881998465
"TOV81D","rare_read_supported","target_full","SBS13",-0.0717106997944121
"TOV81D","rare_read_supported","target_full","SBS14",-0.0396272855897886
"TOV81D","rare_read_supported","target_full","SBS15",
"TOV81D","rare_read_supported","target_full","SBS16",-0.046929663982944
"TOV81D","rare_read_supported","target_full","SBS17a",-0.0569321210076138
"TOV81D","rare_read_supported","target_full","SBS17b",0.0653864250540002
"TOV81D","rare_read_supported","target_full","SBS18",-0.0245373459014557
"TOV81D","rare_read_supported","target_full","SBS19",0.0810868361230648
"TOV81D","rare_read_supported","target_full","SBS20",-0.0381453403827719
"TOV81D","rare_read_supported","target_full","SBS21",0.118094155527057
"TOV81D","rare_read_supported","target_full","SBS22",
"TOV81D","rare_read_supported","target_full","SBS23",-0.0172171327805004
"TOV81D","rare_read_supported","target_full","SBS24",0.0266446634383608
"TOV81D","rare_read_supported","target_full","SBS25",
"TOV81D","rare_read_supported","target_full","SBS26",0.0989567919803736
"TOV81D","rare_read_supported","target_full","SBS28",-0.0540713029832186
"TOV81D","rare_read_supported","target_full","SBS29",-0.059347486956042
"TOV81D","rare_read_supported","target_full","SBS30",-0.0155641927292845
"TOV81D","rare_read_supported","target_full","SBS31",0.0464438596074109
"TOV81D","rare_read_supported","target_full","SBS32",0.00689773753308784
"TOV81D","rare_read_supported","target_full","SBS33",0.0248841925152761
"TOV81D","rare_read_supported","target_full","SBS34",
"TOV81D","rare_read_supported","target_full","SBS35",-0.0680015458183459
"TOV81D","rare_read_supported","target_full","SBS36",0.0349391828843055
"TOV81D","rare_read_supported","target_full","SBS37",0.0127154979369067
"TOV81D","rare_read_supported","target_full","SBS38",
"TOV81D","rare_read_supported","target_full","SBS39",-0.130986054303491
"TOV81D","rare_read_supported","target_full","SBS40",-0.30092776498219
"TOV81D","rare_read_supported","target_full","SBS41",0.0597779029213729
"TOV81D","rare_read_supported","target_full","SBS42",0.0466488111876285
"TOV81D","rare_read_supported","target_full","SBS44",-0.0680015458183463
"TOV81D","rare_read_supported","target_full","SBS84",-0.21628944773772
"TOV81D","rare_read_supported","target_full","SBS85",-0.0274921027676449
"TOV81D","rare_read_supported","target_full","SBS86",
"TOV81D","rare_read_supported","target_full","SBS87",
"TOV81D","rare_read_supported","target_full","SBS88",-0.127184110321276
"TOV81D","rare_read_supported","target_full","SBS89",-0.571521237055111
"TOV81D","rare_read_supported","target_full","SBS90",-0.0680015458183462
"TOV81D","rare_read_supported","target_full","SBS91",
"TOV81D","rare_read_supported","target_full","SBS92",
"TOV81D","rare_read_supported","target_full","SBS93",0.0835235769130077
"TOV81D","rare_read_supported","target_full","SBS94",
"TOV21G","rare_read_supported","target_full","SBS1",
"TOV21G","rare_read_supported","target_full","SBS2",
"TOV21G","rare_read_supported","target_full","SBS3",
"TOV21G","rare_read_supported","target_full","SBS4",
"TOV21G","rare_read_supported","target_full","SBS5",
"TOV21G","rare_read_supported","target_full","SBS6",
"TOV21G","rare_read_supported","target_full","SBS7a",
"TOV21G","rare_read_supported","target_full","SBS7b",
"TOV21G","rare_read_supported","target_full","SBS7c",
"TOV21G","rare_read_supported","target_full","SBS7d",
"TOV21G","rare_read_supported","target_full","SBS8",
"TOV21G","rare_read_supported","target_full","SBS9",
"TOV21G","rare_read_supported","target_full","SBS10a",
"TOV21G","rare_read_supported","target_full","SBS10b",
"TOV21G","rare_read_supported","target_full","SBS10c",
"TOV21G","rare_read_supported","target_full","SBS10d",
"TOV21G","rare_read_supported","target_full","SBS11",
"TOV21G","rare_read_supported","target_full","SBS12",
"TOV21G","rare_read_supported","target_full","SBS13",
"TOV21G","rare_read_supported","target_full","SBS14",
"TOV21G","rare_read_supported","target_full","SBS15",
"TOV21G","rare_read_supported","target_full","SBS16",
"TOV21G","rare_read_supported","target_full","SBS17a",
"TOV21G","rare_read_supported","target_full","SBS17b",
"TOV21G","rare_read_supported","target_full","SBS18",
"TOV21G","rare_read_supported","target_full","SBS19",
"TOV21G","rare_read_supported","target_full","SBS20",
"TOV21G","rare_read_supported","target_full","SBS21",
"TOV21G","rare_read_supported","target_full","SBS22",
"TOV21G","rare_read_supported","target_full","SBS23",
"TOV21G","rare_read_supported","target_full","SBS24",
"TOV21G","rare_read_supported","target_full","SBS25",
"TOV21G","rare_read_supported","target_full","SBS26",
"TOV21G","rare_read_supported","target_full","SBS28",
"TOV21G","rare_read_supported","target_full","SBS29",
"TOV21G","rare_read_supported","target_full","SBS30",
"TOV21G","rare_read_supported","target_full","SBS31",
"TOV21G","rare_read_supported","target_full","SBS32",
"TOV21G","rare_read_supported","target_full","SBS33",
"TOV21G","rare_read_supported","target_full","SBS34",
"TOV21G","rare_read_supported","target_full","SBS35",
"TOV21G","rare_read_supported","target_full","SBS36",
"TOV21G","rare_read_supported","target_full","SBS37",
"TOV21G","rare_read_supported","target_full","SBS38",
"TOV21G","rare_read_supported","target_full","SBS39",
"TOV21G","rare_read_supported","target_full","SBS40",
"TOV21G","rare_read_supported","target_full","SBS41",
"TOV21G","rare_read_supported","target_full","SBS42",
"TOV21G","rare_read_supported","target_full","SBS44",
"TOV21G","rare_read_supported","target_full","SBS84",
"TOV21G","rare_read_supported","target_full","SBS85",
"TOV21G","rare_read_supported","target_full","SBS86",
"TOV21G","rare_read_supported","target_full","SBS87",
"TOV21G","rare_read_supported","target_full","SBS88",
"TOV21G","rare_read_supported","target_full","SBS89",
"TOV21G","rare_read_supported","target_full","SBS90",
"TOV21G","rare_read_supported","target_full","SBS91",
"TOV21G","rare_read_supported","target_full","SBS92",
"TOV21G","rare_read_supported","target_full","SBS93",
"TOV21G","rare_read_supported","target_full","SBS94",
"TOV3392D","rare_read_supported","target_full","SBS1",0.133491176118637
"TOV3392D","rare_read_supported","target_full","SBS2",0.0342304865425676
"TOV3392D","rare_read_supported","target_full","SBS3",1
"TOV3392D","rare_read_supported","target_full","SBS4",
"TOV3392D","rare_read_supported","target_full","SBS5",
"TOV3392D","rare_read_supported","target_full","SBS6",-0.0416940799424691
"TOV3392D","rare_read_supported","target_full","SBS7a",-0.0604620026885909
"TOV3392D","rare_read_supported","target_full","SBS7b",0.0913522426395679
"TOV3392D","rare_read_supported","target_full","SBS7c",0.395487889120236
"TOV3392D","rare_read_supported","target_full","SBS7d",-0.0966770458577817
"TOV3392D","rare_read_supported","target_full","SBS8",-0.0767019749705603
"TOV3392D","rare_read_supported","target_full","SBS9",
"TOV3392D","rare_read_supported","target_full","SBS10a",-0.0548962466645544
"TOV3392D","rare_read_supported","target_full","SBS10b",0.0750525552921258
"TOV3392D","rare_read_supported","target_full","SBS10c",
"TOV3392D","rare_read_supported","target_full","SBS10d",0.0465145956458092
"TOV3392D","rare_read_supported","target_full","SBS11",-0.0308425503020685
"TOV3392D","rare_read_supported","target_full","SBS12",-0.0641513320203065
"TOV3392D","rare_read_supported","target_full","SBS13",-0.0138939794463604
"TOV3392D","rare_read_supported","target_full","SBS14",-0.055863757565151
"TOV3392D","rare_read_supported","target_full","SBS15",-0.0864475960120568
"TOV3392D","rare_read_supported","target_full","SBS16",-0.0604595041743735
"TOV3392D","rare_read_supported","target_full","SBS17a",-0.0557338465414142
"TOV3392D","rare_read_supported","target_full","SBS17b",0.144621693856677
"TOV3392D","rare_read_supported","target_full","SBS18",-0.113303115385178
"TOV3392D","rare_read_supported","target_full","SBS19",-0.0701157810831057
"TOV3392D","rare_read_supported","target_full","SBS20",0.0376005058829795
"TOV3392D","rare_read_supported","target_full","SBS21",
"TOV3392D","rare_read_supported","target_full","SBS22",
"TOV3392D","rare_read_supported","target_full","SBS23",
"TOV3392D","rare_read_supported","target_full","SBS24",-0.056351498484882
"TOV3392D","rare_read_supported","target_full","SBS25",-0.0746410983704926
"TOV3392D","rare_read_supported","target_full","SBS26",-0.0493598108142653
"TOV3392D","rare_read_supported","target_full","SBS28",-0.0226317883822264
"TOV3392D","rare_read_supported","target_full","SBS29",0.0141494563718912
"TOV3392D","rare_read_supported","target_full","SBS30",-0.0447144083700718
"TOV3392D","rare_read_supported","target_full","SBS31",
"TOV3392D","rare_read_supported","target_full","SBS32",0.0333409339622507
"TOV3392D","rare_read_supported","target_full","SBS33",0.0360025767987059
"TOV3392D","rare_read_supported","target_full","SBS34",
"TOV3392D","rare_read_supported","target_full","SBS35",
"TOV3392D","rare_read_supported","target_full","SBS36",-0.0343396534923852
"TOV3392D","rare_read_supported","target_full","SBS37",-0.0650939237828776
"TOV3392D","rare_read_supported","target_full","SBS38",
"TOV3392D","rare_read_supported","target_full","SBS39",-0.141310492918332
"TOV3392D","rare_read_supported","target_full","SBS40",-0.0653023058536401
"TOV3392D","rare_read_supported","target_full","SBS41",
"TOV3392D","rare_read_supported","target_full","SBS42",-0.0506423609927775
"TOV3392D","rare_read_supported","target_full","SBS44",0.0650514982714626
"TOV3392D","rare_read_supported","target_full","SBS84",-0.0256622850043436
"TOV3392D","rare_read_supported","target_full","SBS85",0.0634284410173986
"TOV3392D","rare_read_supported","target_full","SBS86",
"TOV3392D","rare_read_supported","target_full","SBS87",0.0238008050702671
"TOV3392D","rare_read_supported","target_full","SBS88",0.0982975852399369
"TOV3392D","rare_read_supported","target_full","SBS89",-0.0489375350109413
"TOV3392D","rare_read_supported","target_full","SBS90",
"TOV3392D","rare_read_supported","target_full","SBS91",
"TOV3392D","rare_read_supported","target_full","SBS92",0.040540286399514
"TOV3392D","rare_read_supported","target_full","SBS93",-0.0259550514504645
"TOV3392D","rare_read_supported","target_full","SBS94",
"TOV112D","rare_read_supported","target_full","SBS1",
"TOV112D","rare_read_supported","target_full","SBS2",
"TOV112D","rare_read_supported","target_full","SBS3",
"TOV112D","rare_read_supported","target_full","SBS4",
"TOV112D","rare_read_supported","target_full","SBS5",
"TOV112D","rare_read_supported","target_full","SBS6",
"TOV112D","rare_read_supported","target_full","SBS7a",
"TOV112D","rare_read_supported","target_full","SBS7b",
"TOV112D","rare_read_supported","target_full","SBS7c",
"TOV112D","rare_read_supported","target_full","SBS7d",
"TOV112D","rare_read_supported","target_full","SBS8",
"TOV112D","rare_read_supported","target_full","SBS9",
"TOV112D","rare_read_supported","target_full","SBS10a",
"TOV112D","rare_read_supported","target_full","SBS10b",
"TOV112D","rare_read_supported","target_full","SBS10c",
"TOV112D","rare_read_supported","target_full","SBS10d",
"TOV112D","rare_read_supported","target_full","SBS11",
"TOV112D","rare_read_supported","target_full","SBS12",
"TOV112D","rare_read_supported","target_full","SBS13",
"TOV112D","rare_read_supported","target_full","SBS14",
"TOV112D","rare_read_supported","target_full","SBS15",
"TOV112D","rare_read_supported","target_full","SBS16",
"TOV112D","rare_read_supported","target_full","SBS17a",
"TOV112D","rare_read_supported","target_full","SBS17b",
"TOV112D","rare_read_supported","target_full","SBS18",
"TOV112D","rare_read_supported","target_full","SBS19",
"TOV112D","rare_read_supported","target_full","SBS20",
"TOV112D","rare_read_supported","target_full","SBS21",
"TOV112D","rare_read_supported","target_full","SBS22",
"TOV112D","rare_read_supported","target_full","SBS23",
"TOV112D","rare_read_supported","target_full","SBS24",
"TOV112D","rare_read_supported","target_full","SBS25",
"TOV112D","rare_read_supported","target_full","SBS26",
"TOV112D","rare_read_supported","target_full","SBS28",
"TOV112D","rare_read_supported","target_full","SBS29",
"TOV112D","rare_read_supported","target_full","SBS30",
