"cell_line","substrate","reference","replicate","sbs3_count","total_fitted","sbs3_fraction"
"TOV2929D","rare_read_supported","genome_restricted",114,111.68709810305,275.714137753338,0.405082956619976
"TOV2929D","rare_read_supported","genome_restricted",115,82.9346620125211,286.40154681146,0.289574769884597
"TOV2929D","rare_read_supported","genome_restricted",116,106.602612082978,288.259664296264,0.36981452935231
"TOV2929D","rare_read_supported","genome_restricted",117,53.9423405088925,290.780378474209,0.185508873714039
"TOV2929D","rare_read_supported","genome_restricted",118,83.0234458294901,300.448434480539,0.276331763795121
"TOV2929D","rare_read_supported","genome_restricted",119,114.192341355833,288.863991692761,0.395315250913271
"TOV2929D","rare_read_supported","genome_restricted",120,163.591945274214,281.868962634504,0.58038296854394
"TOV2929D","rare_read_supported","genome_restricted",121,117.636160516755,284.406668659314,0.413619557766662
"TOV2929D","rare_read_supported","genome_restricted",122,108.923174599286,292.291131315852,0.37265302614188
"TOV2929D","rare_read_supported","genome_restricted",123,69.6924498460484,283.761946374401,0.245601817778959
"TOV2929D","rare_read_supported","genome_restricted",124,116.495624084378,286.129044292586,0.407143652167143
"TOV2929D","rare_read_supported","genome_restricted",125,30.8149248877799,279.453823340644,0.110268396114294
"TOV2929D","rare_read_supported","genome_restricted",126,110.568821318599,296.390680099672,0.373050938313636
"TOV2929D","rare_read_supported","genome_restricted",127,65.6582753560842,295.527431462842,0.222173200745122
"TOV2929D","rare_read_supported","genome_restricted",128,104.393870169932,295.559885477407,0.353207168155814
"TOV2929D","rare_read_supported","genome_restricted",129,86.3681636475603,294.941282155618,0.292831722356149
"TOV2929D","rare_read_supported","genome_restricted",130,128.787212618075,297.525500986189,0.43286108986017
"TOV2929D","rare_read_supported","genome_restricted",131,48.7701879846287,295.093093058132,0.165270516768826
"TOV2929D","rare_read_supported","genome_restricted",132,81.6071439308061,293.282823733537,0.278254085568102
"TOV2929D","rare_read_supported","genome_restricted",133,119.130286831234,286.498858756086,0.415814175834665
"TOV2929D","rare_read_supported","genome_restricted",134,123.997709719327,290.935704107617,0.426203136874051
"TOV2929D","rare_read_supported","genome_restricted",135,130.757089069508,299.96754232384,0.435904125014783
"TOV2929D","rare_read_supported","genome_restricted",136,145.862996639331,288.940490468955,0.504820201566742
"TOV2929D","rare_read_supported","genome_restricted",137,91.2948254867437,290.192473683624,0.314600941671133
"TOV2929D","rare_read_supported","genome_restricted",138,115.14616617662,284.820800062363,0.404275832914621
"TOV2929D","rare_read_supported","genome_restricted",139,106.139960056404,289.228785252957,0.366975783422024
"TOV2929D","rare_read_supported","genome_restricted",140,43.9370863704577,296.340200206921,0.14826569712708
"TOV2929D","rare_read_supported","genome_restricted",141,49.0362040053259,291.358597135444,0.168301894941272
"TOV2929D","rare_read_supported","genome_restricted",142,78.9772168407022,282.829475686279,0.279239696106871
"TOV2929D","rare_read_supported","genome_restricted",143,66.4508498281336,291.593886627442,0.227888350461322
"TOV2929D","rare_read_supported","genome_restricted",144,74.9935964644263,291.56756189472,0.25720829840291
"TOV2929D","rare_read_supported","genome_restricted",145,63.7592194109674,290.676557598134,0.219347648595439
"TOV2929D","rare_read_supported","genome_restricted",146,45.2237131488969,288.815952296987,0.156583155429011
"TOV2929D","rare_read_supported","genome_restricted",147,73.4725494180189,283.387047749042,0.259265728626679
"TOV2929D","rare_read_supported","genome_restricted",148,117.752657482635,287.38043372864,0.40974486660363
"TOV2929D","rare_read_supported","genome_restricted",149,112.967320118866,289.141644724851,0.390698891632739
"TOV2929D","rare_read_supported","genome_restricted",150,51.7760431156681,294.92999067228,0.17555367291623
"TOV2929D","rare_read_supported","genome_restricted",151,115.908667388666,290.805825977427,0.398577528490311
"TOV2929D","rare_read_supported","genome_restricted",152,74.8071497883152,287.197019905153,0.260473280025748
"TOV2929D","rare_read_supported","genome_restricted",153,101.112718636496,287.888125908839,0.3512222614854
"TOV2929D","rare_read_supported","genome_restricted",154,105.890074913904,288.798195899932,0.366657674518836
"TOV2929D","rare_read_supported","genome_restricted",155,0,288.638676250668,0
"TOV2929D","rare_read_supported","genome_restricted",156,74.2599609305244,288.391736599871,0.257496840256405
"TOV2929D","rare_read_supported","genome_restricted",157,88.1018195050974,291.773260150602,0.301953028387942
"TOV2929D","rare_read_supported","genome_restricted",158,0,289.711070007616,0
"TOV2929D","rare_read_supported","genome_restricted",159,95.0825398380093,293.349520157174,0.324127136076667
"TOV2929D","rare_read_supported","genome_restricted",160,169.454562477668,284.493126803889,0.595636753623501
"TOV2929D","rare_read_supported","genome_restricted",161,41.9506126143132,285.084916585894,0.147151287822251
"TOV2929D","rare_read_supported","genome_restricted",162,91.9624098588882,296.837589424066,0.30980715763565
"TOV2929D","rare_read_supported","genome_restricted",163,71.6470097707912,293.44351064378,0.24415946228835
"TOV2929D","rare_read_supported","genome_restricted",164,104.68196904854,298.317873027481,0.350907466542901
"TOV2929D","rare_read_supported","genome_restricted",165,63.0189712564385,294.502442059931,0.21398454564806
"TOV2929D","rare_read_supported","genome_restricted",166,85.8711235942279,299.476125152585,0.286737794375014
"TOV2929D","rare_read_supported","genome_restricted",167,138.440059699639,291.886991292571,0.474293352665638
"TOV2929D","rare_read_supported","genome_restricted",168,86.8170337127496,290.303747505051,0.299055849119685
"TOV2929D","rare_read_supported","genome_restricted",169,140.793780392459,299.761027081293,0.469686742680785
"TOV2929D","rare_read_supported","genome_restricted",170,131.454146452924,299.92547138396,0.438289371844108
"TOV2929D","rare_read_supported","genome_restricted",171,117.622233494042,281.1108271704,0.418419435060546
"TOV2929D","rare_read_supported","genome_restricted",172,62.7273058416936,297.963268947518,0.210520263330653
"TOV2929D","rare_read_supported","genome_restricted",173,98.3142712349202,290.784797472022,0.338099763432025
"TOV2929D","rare_read_supported","genome_restricted",174,125.319154761284,289.083272969951,0.433505382285851
"TOV2929D","rare_read_supported","genome_restricted",175,121.588949961769,296.827913850397,0.409627748228054
"TOV2929D","rare_read_supported","genome_restricted",176,60.2139158513983,301.621733539206,0.199633876328648
"TOV2929D","rare_read_supported","genome_restricted",177,76.4387519466273,291.451549542298,0.262269156114175
"TOV2929D","rare_read_supported","genome_restricted",178,0,290.589794196271,0
"TOV2929D","rare_read_supported","genome_restricted",179,82.1118559503355,291.253129959883,0.281926089383642
"TOV2929D","rare_read_supported","genome_restricted",180,136.304521119986,290.658198573819,0.468951234779531
"TOV2929D","rare_read_supported","genome_restricted",181,93.935584988345,296.977221641898,0.316305689941482
"TOV2929D","rare_read_supported","genome_restricted",182,106.118782148242,286.507499198843,0.370387450398264
"TOV2929D","rare_read_supported","genome_restricted",183,0,305.175501093006,0
"TOV2929D","rare_read_supported","genome_restricted",184,124.6597648981,292.850938442295,0.425676508196212
"TOV2929D","rare_read_supported","genome_restricted",185,104.246858213289,284.647469407007,0.366231459673474
"TOV2929D","rare_read_supported","genome_restricted",186,76.430706147021,298.871149616579,0.255731295058335
"TOV2929D","rare_read_supported","genome_restricted",187,44.7346171072263,294.11679472332,0.152098138935958
"TOV2929D","rare_read_supported","genome_restricted",188,55.3361422585913,288.413509969717,0.191863904934278
"TOV2929D","rare_read_supported","genome_restricted",189,62.423618423982,292.125290249168,0.213687826790819
"TOV2929D","rare_read_supported","genome_restricted",190,91.7579764613244,287.181759422275,0.319511854255348
"TOV2929D","rare_read_supported","genome_restricted",191,64.9486269727739,297.681800643098,0.218181383048819
"TOV2929D","rare_read_supported","genome_restricted",192,105.484668366738,301.100982360248,0.350329871194285
"TOV2929D","rare_read_supported","genome_restricted",193,84.3261197173424,290.541440932836,0.29023783817757
"TOV2929D","rare_read_supported","genome_restricted",194,103.896076534097,290.419887061028,0.357744359676939
"TOV2929D","rare_read_supported","genome_restricted",195,38.5440970631702,298.375263637301,0.129179934667854
"TOV2929D","rare_read_supported","genome_restricted",196,133.593907640026,288.821284342266,0.462548693197112
"TOV2929D","rare_read_supported","genome_restricted",197,111.703010941751,292.812605023087,0.381482931491095
"TOV2929D","rare_read_supported","genome_restricted",198,75.6595679957577,283.042782320856,0.267307886727846
"TOV2929D","rare_read_supported","genome_restricted",199,97.5377514580031,283.808908347757,0.343674030620942
"TOV2929D","rare_read_supported","genome_restricted",200,95.8432389405267,294.602351401502,0.325330868829033
"TOV3121D","rare_read_supported","genome_restricted",1,68.8057369441577,181.320489181873,0.379470280797347
"TOV3121D","rare_read_supported","genome_restricted",2,60.7005173646461,176.686324240422,0.343549607620164
"TOV3121D","rare_read_supported","genome_restricted",3,79.6924299143021,195.684124103537,0.407250359626193
"TOV3121D","rare_read_supported","genome_restricted",4,52.7181419883801,193.321890145095,0.272696185356005
"TOV3121D","rare_read_supported","genome_restricted",5,45.1884881246728,185.580358943057,0.243498225685285
"TOV3121D","rare_read_supported","genome_restricted",6,45.6098509671346,179.479881200032,0.254122359911203
"TOV3121D","rare_read_supported","genome_restricted",7,82.6918270340045,186.155048034622,0.444209425997543
"TOV3121D","rare_read_supported","genome_restricted",8,72.7737409929091,187.317372580544,0.388505027538849
"TOV3121D","rare_read_supported","genome_restricted",9,72.1520044735695,183.794025659837,0.392569911968234
"TOV3121D","rare_read_supported","genome_restricted",10,0,187.389923730538,0
"TOV3121D","rare_read_supported","genome_restricted",11,73.2610967753711,182.171240596501,0.402155118093751
"TOV3121D","rare_read_supported","genome_restricted",12,98.4600976821807,188.209329866737,0.523141428492924
"TOV3121D","rare_read_supported","genome_restricted",13,13.8101622323729,194.270346619428,0.0710873402590196
"TOV3121D","rare_read_supported","genome_restricted",14,37.0915083985466,178.005598513673,0.208372706860102
"TOV3121D","rare_read_supported","genome_restricted",15,80.1680908105335,184.196749500334,0.43523075748081
"TOV3121D","rare_read_supported","genome_restricted",16,51.0790128083902,187.040288772665,0.273090964217198
"TOV3121D","rare_read_supported","genome_restricted",17,99.5051943406067,186.010907655485,0.534942792306043
"TOV3121D","rare_read_supported","genome_restricted",18,58.7152354764982,177.105843293936,0.331526246590581
"TOV3121D","rare_read_supported","genome_restricted",19,66.278589413698,178.583240558393,0.371135551166272
"TOV3121D","rare_read_supported","genome_restricted",20,61.2882690854487,184.731257262593,0.331769890995374
"TOV3121D","rare_read_supported","genome_restricted",21,64.4381181480237,181.051526644751,0.355910382763358
"TOV3121D","rare_read_supported","genome_restricted",22,52.5288299989613,187.139261597941,0.280693797498341
"TOV3121D","rare_read_supported","genome_restricted",23,97.9992596064442,190.803294162314,0.513614086364134
"TOV3121D","rare_read_supported","genome_restricted",24,39.9562316476888,178.647314174536,0.223659850876079
"TOV3121D","rare_read_supported","genome_restricted",25,73.8387212796896,185.076962785315,0.398962248831265
"TOV3121D","rare_read_supported","genome_restricted",26,54.6972029475914,181.750848693979,0.300946066225458
"TOV3121D","rare_read_supported","genome_restricted",27,40.7621861862687,178.84794924398,0.227915312188802
"TOV3121D","rare_read_supported","genome_restricted",28,35.6904005350927,173.255649206005,0.205998480849857
"TOV3121D","rare_read_supported","genome_restricted",29,41.656855632456,180.425124258729,0.230881679054411
"TOV3121D","rare_read_supported","genome_restricted",30,52.5002571074945,185.270318025171,0.283371117765133
"TOV3121D","rare_read_supported","genome_restricted",31,85.9095028421658,189.771148345948,0.452700547954503
"TOV3121D","rare_read_supported","genome_restricted",32,62.6030299116669,184.352474311309,0.339583345141066
"TOV3121D","rare_read_supported","genome_restricted",33,34.5555865463581,178.713408486188,0.193357548485394
"TOV3121D","rare_read_supported","genome_restricted",34,43.1958192519671,190.264238404246,0.227030679092678
"TOV3121D","rare_read_supported","genome_restricted",35,57.4465941490431,183.536346511612,0.312998461835506
"TOV3121D","rare_read_supported","genome_restricted",36,60.384314538019,185.670768810108,0.325222515773477
"TOV3121D","rare_read_supported","genome_restricted",37,27.9830510533067,182.249657993871,0.153542406396437
"TOV3121D","rare_read_supported","genome_restricted",38,100.279235586147,184.112898736482,0.544661652031643
"TOV3121D","rare_read_supported","genome_restricted",39,75.0526915917631,183.642557408321,0.408688991543975
"TOV3121D","rare_read_supported","genome_restricted",40,55.2335913985518,185.724056368172,0.297395999627851
"TOV3121D","rare_read_supported","genome_restricted",41,48.0950413997792,179.7482078985,0.267568961950027
"TOV3121D","rare_read_supported","genome_restricted",42,94.5172717501836,186.308355166733,0.507316334072066
"TOV3121D","rare_read_supported","genome_restricted",43,55.1466718339434,179.379359270796,0.307430420412487
"TOV3121D","rare_read_supported","genome_restricted",44,58.1467006929951,192.627956809492,0.301860133160743
"TOV3121D","rare_read_supported","genome_restricted",45,21.8559883106634,183.525869771253,0.119089414140387
"TOV3121D","rare_read_supported","genome_restricted",46,73.085690973089,176.501479458879,0.414079764074252
"TOV3121D","rare_read_supported","genome_restricted",47,65.16911384705,173.101048972198,0.376480178681741
"TOV3121D","rare_read_supported","genome_restricted",48,69.5467922811585,185.73456762684,0.37444183476328
"TOV3121D","rare_read_supported","genome_restricted",49,61.4952599001922,176.493256005721,0.348428383564971
"TOV3121D","rare_read_supported","genome_restricted",50,25.3205468550725,180.391978674553,0.140364039693547
"TOV3121D","rare_read_supported","genome_restricted",51,23.7686024499041,178.162399439729,0.133409757191471
"TOV3121D","rare_read_supported","genome_restricted",52,65.5410670665413,187.027331898022,0.350435770009691
"TOV3121D","rare_read_supported","genome_restricted",53,32.0654760331254,183.74343014268,0.17451223158415
"TOV3121D","rare_read_supported","genome_restricted",54,38.6838460120777,187.397120851745,0.206427109638901
"TOV3121D","rare_read_supported","genome_restricted",55,60.7454408638627,178.216119257963,0.340852674364069
"TOV3121D","rare_read_supported","genome_restricted",56,103.705098905501,187.893262425645,0.551936229999414
"TOV3121D","rare_read_supported","genome_restricted",57,63.2627341125996,188.266708538771,0.336027195692813
"TOV3121D","rare_read_supported","genome_restricted",58,56.27218955978,186.028205600617,0.302492782629912
"TOV3121D","rare_read_supported","genome_restricted",59,18.59303554069,195.056634086628,0.0953212159522474
"TOV3121D","rare_read_supported","genome_restricted",60,80.2924488231363,174.905194529505,0.459062688441717
"TOV3121D","rare_read_supported","genome_restricted",61,74.0434024888754,190.403842434182,0.388875568592953
"TOV3121D","rare_read_supported","genome_restricted",62,54.4979398195133,188.235318811268,0.289520267310488
"TOV3121D","rare_read_supported","genome_restricted",63,21.2557444271563,186.915384569686,0.113718538878386
"TOV3121D","rare_read_supported","genome_restricted",64,71.4655996638884,182.549686670177,0.39148574268993
"TOV3121D","rare_read_supported","genome_restricted",65,61.6896259314674,182.956098018256,0.337182671688329
"TOV3121D","rare_read_supported","genome_restricted",66,82.3437987543736,183.750111251555,0.448129245710466
"TOV3121D","rare_read_supported","genome_restricted",67,91.035936598891,189.414314943535,0.480618038958825
"TOV3121D","rare_read_supported","genome_restricted",68,87.1374250226181,179.836315064822,0.484537424997891
"TOV3121D","rare_read_supported","genome_restricted",69,43.3109004721505,183.251505301852,0.23634676506918
"TOV3121D","rare_read_supported","genome_restricted",70,55.6164402281695,188.442502131403,0.295137453595195
"TOV3121D","rare_read_supported","genome_restricted",71,35.73215304829,178.48338643344,0.200198762261917
"TOV3121D","rare_read_supported","genome_restricted",72,19.8707774434909,178.974875430918,0.111025513473039
"TOV3121D","rare_read_supported","genome_restricted",73,53.6736556861061,184.928548393347,0.290239966475815
"TOV3121D","rare_read_supported","genome_restricted",74,55.9632739549867,182.901624832868,0.305974722784036
"TOV3121D","rare_read_supported","genome_restricted",75,41.7390456823735,181.212862571405,0.230331584028295
"TOV3121D","rare_read_supported","genome_restricted",76,76.4410230992673,185.904642437365,0.411184046278037
"TOV3121D","rare_read_supported","genome_restricted",77,67.1551732204018,179.004442038559,0.37515925557834
"TOV3121D","rare_read_supported","genome_restricted",78,63.8782017331018,187.821225508211,0.340101080483628
"TOV3121D","rare_read_supported","genome_restricted",79,82.2949190466376,179.962835452265,0.457288410908964
"TOV3121D","rare_read_supported","genome_restricted",80,48.2781605143527,186.815638213764,0.258426762213077
"TOV3121D","rare_read_supported","genome_restricted",81,68.0605980578186,179.97431098553,0.378168404619094
"TOV3121D","rare_read_supported","genome_restricted",82,28.4075780601154,185.572766272397,0.153080533478801
"TOV3121D","rare_read_supported","genome_restricted",83,85.9335479628274,189.248687515057,0.454077378771729
"TOV3121D","rare_read_supported","genome_restricted",84,94.2537166189274,183.777790122494,0.512867831069817
"TOV3121D","rare_read_supported","genome_restricted",85,92.2650391870434,185.632087481366,0.497031738633576
"TOV3121D","rare_read_supported","genome_restricted",86,30.0977079053606,175.750964880615,0.17125202086831
"TOV3121D","rare_read_supported","genome_restricted",87,82.7586406565976,185.60025088336,0.445897245627148
"TOV3121D","rare_read_supported","genome_restricted",88,48.5352930562536,184.588653502694,0.262937575713695
"TOV3121D","rare_read_supported","genome_restricted",89,32.3427274905317,183.042543715017,0.176695137830289
"TOV3121D","rare_read_supported","genome_restricted",90,96.4387000383914,191.159219541833,0.504494108469023
"TOV3121D","rare_read_supported","genome_restricted",91,41.0007966788943,175.530091361223,0.233582722830804
"TOV3121D","rare_read_supported","genome_restricted",92,21.0371324680301,181.527013012713,0.115889817823184
"TOV3121D","rare_read_supported","genome_restricted",93,73.2293159187321,187.043857367698,0.391508798788164
"TOV3121D","rare_read_supported","genome_restricted",94,72.3751991187857,186.912680285881,0.387213960059257
"TOV3121D","rare_read_supported","genome_restricted",95,75.8572974038812,183.005756961342,0.414507710923572
"TOV3121D","rare_read_supported","genome_restricted",96,73.9727021193183,186.152161920516,0.397377614936878
"TOV3121D","rare_read_supported","genome_restricted",97,34.7412073439536,188.837474041519,0.183974115944355
"TOV3121D","rare_read_supported","genome_restricted",98,89.9670652964971,175.696940249898,0.512058236008747
"TOV3121D","rare_read_supported","genome_restricted",99,0,179.859736912051,0
"TOV3121D","rare_read_supported","genome_restricted",100,80.356314180209,180.84590313674,0.444335828384515
"TOV3121D","rare_read_supported","genome_restricted",101,46.0175449293126,189.95479172795,0.24225524668637
"TOV3121D","rare_read_supported","genome_restricted",102,67.1578490262326,182.246861178275,0.368499345294833
"TOV3121D","rare_read_supported","genome_restricted",103,80.0631014256863,192.495596430096,0.415921729694013
"TOV3121D","rare_read_supported","genome_restricted",104,63.3744735285103,186.468430360925,0.339867040259006
"TOV3121D","rare_read_supported","genome_restricted",105,67.005909463283,189.238945811224,0.354080969834428
"TOV3121D","rare_read_supported","genome_restricted",106,70.7902959034508,192.077322512961,0.368551034433928
"TOV3121D","rare_read_supported","genome_restricted",107,34.8389407733431,186.601426030208,0.186702435852249
"TOV3121D","rare_read_supported","genome_restricted",108,22.928371724437,185.017410493562,0.123925481733162
"TOV3121D","rare_read_supported","genome_restricted",109,64.897395618749,183.719781742293,0.353241197019174
"TOV3121D","rare_read_supported","genome_restricted",110,78.297258802072,181.981317736686,0.430248883653884
"TOV3121D","rare_read_supported","genome_restricted",111,69.4222786606835,184.048329267764,0.377195918794156
"TOV3121D","rare_read_supported","genome_restricted",112,39.3494333240847,182.29047334473,0.215861161596037
"TOV3121D","rare_read_supported","genome_restricted",113,86.2741451893295,188.593665311148,0.457460461606658
"TOV3121D","rare_read_supported","genome_restricted",114,61.9889964893316,179.275171843024,0.345775691369076
"TOV3121D","rare_read_supported","genome_restricted",115,82.3425684876361,175.357041609803,0.469570926446519
"TOV3121D","rare_read_supported","genome_restricted",116,18.0576765319101,178.323866469546,0.101263374832634
"TOV3121D","rare_read_supported","genome_restricted",117,68.4268569045888,181.931801911323,0.376112676210074
"TOV3121D","rare_read_supported","genome_restricted",118,65.2257895873864,179.554494838138,0.363264587980295
"TOV3121D","rare_read_supported","genome_restricted",119,78.5252311109072,179.010560219013,0.43866256278308
"TOV3121D","rare_read_supported","genome_restricted",120,33.4800912364052,179.339807423037,0.186685219068126
"TOV3121D","rare_read_supported","genome_restricted",121,50.2307845679059,174.520527595592,0.287821640582609
"TOV3121D","rare_read_supported","genome_restricted",122,49.8803322202164,185.711047797907,0.268591087130674
"TOV3121D","rare_read_supported","genome_restricted",123,59.5755576151777,183.182041986213,0.325225971766717
"TOV3121D","rare_read_supported","genome_restricted",124,18.9407835317878,189.354718627656,0.100028051421484
"TOV3121D","rare_read_supported","genome_restricted",125,24.1818483833149,183.111456734373,0.132060815934602
"TOV3121D","rare_read_supported","genome_restricted",126,32.0882789637997,185.636859386353,0.172855105768713
"TOV3121D","rare_read_supported","genome_restricted",127,81.600527773629,181.097006891772,0.450590151511424
"TOV3121D","rare_read_supported","genome_restricted",128,47.581644553097,185.595338876178,0.256373057864571
"TOV3121D","rare_read_supported","genome_restricted",129,84.4087087385745,190.761788470499,0.442482267624725
"TOV3121D","rare_read_supported","genome_restricted",130,61.66434463786,185.906365088554,0.331695714713625
"TOV3121D","rare_read_supported","genome_restricted",131,61.4126750960822,183.474380895298,0.334720710305206
"TOV3121D","rare_read_supported","genome_restricted",132,78.0953039346239,176.706869179892,0.441948319819537
"TOV3121D","rare_read_supported","genome_restricted",133,48.4820625522323,182.687371409724,0.265382670833326
"TOV3121D","rare_read_supported","genome_restricted",134,47.4469781873491,179.257287189374,0.264686467876892
"TOV3121D","rare_read_supported","genome_restricted",135,56.2476048201771,185.457163520824,0.303291626768903
"TOV3121D","rare_read_supported","genome_restricted",136,97.4047557408482,179.737501809986,0.541927837874493
"TOV3121D","rare_read_supported","genome_restricted",137,75.1635528021959,186.505963079202,0.403008845193206
"TOV3121D","rare_read_supported","genome_restricted",138,86.7459191859634,186.414541876137,0.465338799821752
"TOV3121D","rare_read_supported","genome_restricted",139,37.9580880890591,178.019198380413,0.213224688316738
"TOV3121D","rare_read_supported","genome_restricted",140,80.9298116692021,187.353749936712,0.431962593204248
"TOV3121D","rare_read_supported","genome_restricted",141,20.9166695361445,187.233715586581,0.111714225563569
"TOV3121D","rare_read_supported","genome_restricted",142,48.3620055676814,175.811861054834,0.275078173210382
"TOV3121D","rare_read_supported","genome_restricted",143,105.866637101455,186.614508579435,0.567301213112221
"TOV3121D","rare_read_supported","genome_restricted",144,53.1335437638207,188.784507422597,0.281450763567587
"TOV3121D","rare_read_supported","genome_restricted",145,65.5487332517195,181.781558068683,0.360590666886864
"TOV3121D","rare_read_supported","genome_restricted",146,70.3324994705756,177.301386366141,0.396683302438107
"TOV3121D","rare_read_supported","genome_restricted",147,53.4999676172976,182.411883508905,0.293292117751122
"TOV3121D","rare_read_supported","genome_restricted",148,72.9817358755969,181.771477442873,0.401502682941737
"TOV3121D","rare_read_supported","genome_restricted",149,49.3195536009453,176.891778255056,0.278812017649756
"TOV3121D","rare_read_supported","genome_restricted",150,60.5358126291506,188.69687530918,0.320809830740243
"TOV3121D","rare_read_supported","genome_restricted",151,84.4294458356239,184.453944897001,0.45772643075088
"TOV3121D","rare_read_supported","genome_restricted",152,97.3943272009387,175.56387467198,0.554751524953003
"TOV3121D","rare_read_supported","genome_restricted",153,20.968878961682,172.806935187907,0.12134280918113
"TOV3121D","rare_read_supported","genome_restricted",154,59.6702989412225,178.144200367071,0.334955046632281
"TOV3121D","rare_read_supported","genome_restricted",155,0,179.726201689914,0
"TOV3121D","rare_read_supported","genome_restricted",156,75.9108253277691,179.961309367478,0.421817476181841
"TOV3121D","rare_read_supported","genome_restricted",157,76.7804211360287,186.701976498546,0.411245893460731
"TOV3121D","rare_read_supported","genome_restricted",158,68.3403876136324,173.089257621479,0.394827435005139
"TOV3121D","rare_read_supported","genome_restricted",159,48.4888466080439,178.473538931646,0.271686474635407
"TOV3121D","rare_read_supported","genome_restricted",160,46.713627981287,189.864227650138,0.246037015816197
"TOV3121D","rare_read_supported","genome_restricted",161,29.479640981814,183.997134431899,0.160217935310971
"TOV3121D","rare_read_supported","genome_restricted",162,28.0774927563586,183.846810631601,0.152722218350697
"TOV3121D","rare_read_supported","genome_restricted",163,55.6284546320406,185.0815720504,0.300561822637277
"TOV3121D","rare_read_supported","genome_restricted",164,0,185.566672010307,0
"TOV3121D","rare_read_supported","genome_restricted",165,91.9382704643942,184.077423262239,0.499454353690173
"TOV3121D","rare_read_supported","genome_restricted",166,70.1391542654637,177.649365388362,0.394817927506419
"TOV3121D","rare_read_supported","genome_restricted",167,46.0319464083858,181.751954942916,0.253267957546006
"TOV3121D","rare_read_supported","genome_restricted",168,37.8329373986174,180.04566829196,0.210129672974237
"TOV3121D","rare_read_supported","genome_restricted",169,58.8324547785256,192.042150846005,0.306351780165711
"TOV3121D","rare_read_supported","genome_restricted",170,64.102496438355,186.218747511969,0.34423223920693
"TOV3121D","rare_read_supported","genome_restricted",171,10.0157267868001,166.847616267667,0.0600291871759931
"TOV3121D","rare_read_supported","genome_restricted",172,60.8467444517204,179.619083815802,0.338754341460277
"TOV3121D","rare_read_supported","genome_restricted",173,62.4160374289565,187.61695908355,0.332678014470756
"TOV3121D","rare_read_supported","genome_restricted",174,31.5900599040808,170.139298621486,0.185671741684795
"TOV3121D","rare_read_supported","genome_restricted",175,58.9088330131763,192.375766667364,0.306217534743008
"TOV3121D","rare_read_supported","genome_restricted",176,38.9335339783398,183.696286206666,0.211945133907268
"TOV3121D","rare_read_supported","genome_restricted",177,53.5311261854861,186.958092085953,0.286326874585751
"TOV3121D","rare_read_supported","genome_restricted",178,69.5049381308973,178.935701298057,0.38843527382566
"TOV3121D","rare_read_supported","genome_restricted",179,20.1331054366456,184.515165901243,0.109113553557009
"TOV3121D","rare_read_supported","genome_restricted",180,35.0792690505901,186.996273237025,0.18759341265655
"TOV3121D","rare_read_supported","genome_restricted",181,58.2151003053239,190.501911336204,0.305588011673982
"TOV3121D","rare_read_supported","genome_restricted",182,57.4958205488656,185.387896568714,0.310137941111786
"TOV3121D","rare_read_supported","genome_restricted",183,65.7376052147219,176.792631053518,0.371834531920181
"TOV3121D","rare_read_supported","genome_restricted",184,61.9935371302251,183.525322018772,0.337792825798089
"TOV3121D","rare_read_supported","genome_restricted",185,55.715094394969,176.388239895046,0.31586626425957
"TOV3121D","rare_read_supported","genome_restricted",186,66.4269919943599,183.976252052796,0.361062861392008
"TOV3121D","rare_read_supported","genome_restricted",187,89.9643185519405,185.537082744367,0.484885917258348
"TOV3121D","rare_read_supported","genome_restricted",188,28.8084476617209,182.40415423641,0.157937453685309
"TOV3121D","rare_read_supported","genome_restricted",189,93.3875793300358,181.99287289603,0.513138662212266
"TOV3121D","rare_read_supported","genome_restricted",190,52.9428009017591,180.636421440817,0.293090399374996
"TOV3121D","rare_read_supported","genome_restricted",191,25.8761265675572,173.363631403648,0.149259255577711
"TOV3121D","rare_read_supported","genome_restricted",192,49.9430692763018,187.596074159147,0.266226622812653
"TOV3121D","rare_read_supported","genome_restricted",193,0,179.949476195907,0
"TOV3121D","rare_read_supported","genome_restricted",194,31.7750267143308,182.61587413026,0.173999258638741
"TOV3121D","rare_read_supported","genome_restricted",195,30.1636930285919,179.672780390466,0.167881261496816
"TOV3121D","rare_read_supported","genome_restricted",196,67.2127706800466,187.171221603657,0.359097782790415
"TOV3121D","rare_read_supported","genome_restricted",197,63.622474447947,183.448584875156,0.3468136562146
"TOV3121D","rare_read_supported","genome_restricted",198,67.4614561596798,184.206677436838,0.366226985353511
"TOV3121D","rare_read_supported","genome_restricted",199,46.0850146431216,179.085416544225,0.257335385160974
"TOV3121D","rare_read_supported","genome_restricted",200,43.3975539214455,176.4461718219,0.245953502268385
"TOV3121EP","rare_read_supported","genome_restricted",1,70.6932706296729,171.079640916881,0.413218488481744
"TOV3121EP","rare_read_supported","genome_restricted",2,78.5188378578675,165.491825000638,0.47445750179844
"TOV3121EP","rare_read_supported","genome_restricted",3,0,167.812944092397,0
"TOV3121EP","rare_read_supported","genome_restricted",4,56.9399752034126,161.617322398859,0.35231356613426
"TOV3121EP","rare_read_supported","genome_restricted",5,46.8191590601027,162.488690992766,0.288137954549631
"TOV3121EP","rare_read_supported","genome_restricted",6,66.7941945837572,167.929790413329,0.397750717245316
"TOV3121EP","rare_read_supported","genome_restricted",7,91.9059520361679,171.954482211059,0.534478373895259
