"cell_line","substrate","reference","signature","count","fraction"
"OV3291","baseline","target_full","SBS44",0,0
"OV3291","baseline","target_full","SBS84",23.111574928252,0.0531829396682954
"OV3291","baseline","target_full","SBS85",17.6972085858132,0.0407237316988734
"OV3291","baseline","target_full","SBS86",0,0
"OV3291","baseline","target_full","SBS87",0,0
"OV3291","baseline","target_full","SBS88",0,0
"OV3291","baseline","target_full","SBS89",82.4691496985851,0.189772952580311
"OV3291","baseline","target_full","SBS90",0,0
"OV3291","baseline","target_full","SBS91",0,0
"OV3291","baseline","target_full","SBS92",0,0
"OV3291","baseline","target_full","SBS93",0,0
"OV3291","baseline","target_full","SBS94",0,0
"TOV1369","baseline","target_full","SBS1",0,0
"TOV1369","baseline","target_full","SBS2",0,0
"TOV1369","baseline","target_full","SBS3",0,0
"TOV1369","baseline","target_full","SBS4",0,0
"TOV1369","baseline","target_full","SBS5",0,0
"TOV1369","baseline","target_full","SBS6",80.8669188135298,0.119246671604098
"TOV1369","baseline","target_full","SBS7a",0,0
"TOV1369","baseline","target_full","SBS7b",0,0
"TOV1369","baseline","target_full","SBS7c",0,0
"TOV1369","baseline","target_full","SBS7d",0,0
"TOV1369","baseline","target_full","SBS8",136.035579405771,0.200598592129854
"TOV1369","baseline","target_full","SBS9",0,0
"TOV1369","baseline","target_full","SBS10a",0,0
"TOV1369","baseline","target_full","SBS10b",0,0
"TOV1369","baseline","target_full","SBS10c",0,0
"TOV1369","baseline","target_full","SBS10d",0,0
"TOV1369","baseline","target_full","SBS11",0,0
"TOV1369","baseline","target_full","SBS12",46.152066712241,0.0680560162775023
"TOV1369","baseline","target_full","SBS13",0,0
"TOV1369","baseline","target_full","SBS14",0,0
"TOV1369","baseline","target_full","SBS15",0,0
"TOV1369","baseline","target_full","SBS16",0,0
"TOV1369","baseline","target_full","SBS17a",0,0
"TOV1369","baseline","target_full","SBS17b",0,0
"TOV1369","baseline","target_full","SBS18",0,0
"TOV1369","baseline","target_full","SBS19",0,0
"TOV1369","baseline","target_full","SBS20",0,0
"TOV1369","baseline","target_full","SBS21",0,0
"TOV1369","baseline","target_full","SBS22",0,0
"TOV1369","baseline","target_full","SBS23",0,0
"TOV1369","baseline","target_full","SBS24",0,0
"TOV1369","baseline","target_full","SBS25",0,0
"TOV1369","baseline","target_full","SBS26",0,0
"TOV1369","baseline","target_full","SBS28",0,0
"TOV1369","baseline","target_full","SBS29",0,0
"TOV1369","baseline","target_full","SBS30",0,0
"TOV1369","baseline","target_full","SBS31",0,0
"TOV1369","baseline","target_full","SBS32",62.3043065429198,0.091874171674284
"TOV1369","baseline","target_full","SBS33",0,0
"TOV1369","baseline","target_full","SBS34",0,0
"TOV1369","baseline","target_full","SBS35",0,0
"TOV1369","baseline","target_full","SBS36",0,0
"TOV1369","baseline","target_full","SBS37",0,0
"TOV1369","baseline","target_full","SBS38",0,0
"TOV1369","baseline","target_full","SBS39",112.998293015302,0.166627720416682
"TOV1369","baseline","target_full","SBS40",239.791061584083,0.35359682789758
"TOV1369","baseline","target_full","SBS41",0,0
"TOV1369","baseline","target_full","SBS42",0,0
"TOV1369","baseline","target_full","SBS44",0,0
"TOV1369","baseline","target_full","SBS84",0,0
"TOV1369","baseline","target_full","SBS85",0,0
"TOV1369","baseline","target_full","SBS86",0,0
"TOV1369","baseline","target_full","SBS87",0,0
"TOV1369","baseline","target_full","SBS88",0,0
"TOV1369","baseline","target_full","SBS89",0,0
"TOV1369","baseline","target_full","SBS90",0,0
"TOV1369","baseline","target_full","SBS91",0,0
"TOV1369","baseline","target_full","SBS92",0,0
"TOV1369","baseline","target_full","SBS93",0,0
"TOV1369","baseline","target_full","SBS94",0,0
"TOV2295-R","baseline","target_full","SBS1",25.6865210520122,0.0620558151714768
"TOV2295-R","baseline","target_full","SBS2",0,0
"TOV2295-R","baseline","target_full","SBS3",78.0371753364425,0.188529249226728
"TOV2295-R","baseline","target_full","SBS4",0,0
"TOV2295-R","baseline","target_full","SBS5",0,0
"TOV2295-R","baseline","target_full","SBS6",0,0
"TOV2295-R","baseline","target_full","SBS7a",16.321122214456,0.03943003964922
"TOV2295-R","baseline","target_full","SBS7b",0,0
"TOV2295-R","baseline","target_full","SBS7c",0,0
"TOV2295-R","baseline","target_full","SBS7d",0,0
"TOV2295-R","baseline","target_full","SBS8",0,0
"TOV2295-R","baseline","target_full","SBS9",0,0
"TOV2295-R","baseline","target_full","SBS10a",0,0
"TOV2295-R","baseline","target_full","SBS10b",0,0
"TOV2295-R","baseline","target_full","SBS10c",0,0
"TOV2295-R","baseline","target_full","SBS10d",0,0
"TOV2295-R","baseline","target_full","SBS11",32.9895460807505,0.0796991219648875
"TOV2295-R","baseline","target_full","SBS12",0,0
"TOV2295-R","baseline","target_full","SBS13",0,0
"TOV2295-R","baseline","target_full","SBS14",0,0
"TOV2295-R","baseline","target_full","SBS15",0,0
"TOV2295-R","baseline","target_full","SBS16",0,0
"TOV2295-R","baseline","target_full","SBS17a",0,0
"TOV2295-R","baseline","target_full","SBS17b",0,0
"TOV2295-R","baseline","target_full","SBS18",70.8542146069828,0.171176004600539
"TOV2295-R","baseline","target_full","SBS19",0,0
"TOV2295-R","baseline","target_full","SBS20",0,0
"TOV2295-R","baseline","target_full","SBS21",0,0
"TOV2295-R","baseline","target_full","SBS22",0,0
"TOV2295-R","baseline","target_full","SBS23",0,0
"TOV2295-R","baseline","target_full","SBS24",0,0
"TOV2295-R","baseline","target_full","SBS25",0,0
"TOV2295-R","baseline","target_full","SBS26",34.8606230644702,0.0842194385635506
"TOV2295-R","baseline","target_full","SBS28",0,0
"TOV2295-R","baseline","target_full","SBS29",0,0
"TOV2295-R","baseline","target_full","SBS30",0,0
"TOV2295-R","baseline","target_full","SBS31",42.085410620318,0.101673732210831
"TOV2295-R","baseline","target_full","SBS32",0,0
"TOV2295-R","baseline","target_full","SBS33",0,0
"TOV2295-R","baseline","target_full","SBS34",0,0
"TOV2295-R","baseline","target_full","SBS35",0,0
"TOV2295-R","baseline","target_full","SBS36",0,0
"TOV2295-R","baseline","target_full","SBS37",31.34392609831,0.0757234847321912
"TOV2295-R","baseline","target_full","SBS38",0,0
"TOV2295-R","baseline","target_full","SBS39",28.0512693408699,0.0677687874515017
"TOV2295-R","baseline","target_full","SBS40",0,0
"TOV2295-R","baseline","target_full","SBS41",0,0
"TOV2295-R","baseline","target_full","SBS42",0,0
"TOV2295-R","baseline","target_full","SBS44",0,0
"TOV2295-R","baseline","target_full","SBS84",0,0
"TOV2295-R","baseline","target_full","SBS85",0,0
"TOV2295-R","baseline","target_full","SBS86",0,0
"TOV2295-R","baseline","target_full","SBS87",0,0
"TOV2295-R","baseline","target_full","SBS88",0,0
"TOV2295-R","baseline","target_full","SBS89",53.696283459831,0.129724326429074
"TOV2295-R","baseline","target_full","SBS90",0,0
"TOV2295-R","baseline","target_full","SBS91",0,0
"TOV2295-R","baseline","target_full","SBS92",0,0
"TOV2295-R","baseline","target_full","SBS93",0,0
"TOV2295-R","baseline","target_full","SBS94",0,0
"TOV2835EP","baseline","target_full","SBS1",0,0
"TOV2835EP","baseline","target_full","SBS2",0,0
"TOV2835EP","baseline","target_full","SBS3",0,0
"TOV2835EP","baseline","target_full","SBS4",42.5829307060317,0.0837315806727401
"TOV2835EP","baseline","target_full","SBS5",0,0
"TOV2835EP","baseline","target_full","SBS6",49.8510388148461,0.0980229920519288
"TOV2835EP","baseline","target_full","SBS7a",23.4765297917934,0.0461623217468942
"TOV2835EP","baseline","target_full","SBS7b",0,0
"TOV2835EP","baseline","target_full","SBS7c",0,0
"TOV2835EP","baseline","target_full","SBS7d",0,0
"TOV2835EP","baseline","target_full","SBS8",0,0
"TOV2835EP","baseline","target_full","SBS9",0,0
"TOV2835EP","baseline","target_full","SBS10a",11.341883681771,0.0223017493802164
"TOV2835EP","baseline","target_full","SBS10b",0,0
"TOV2835EP","baseline","target_full","SBS10c",0,0
"TOV2835EP","baseline","target_full","SBS10d",0,0
"TOV2835EP","baseline","target_full","SBS11",0,0
"TOV2835EP","baseline","target_full","SBS12",0,0
"TOV2835EP","baseline","target_full","SBS13",0,0
"TOV2835EP","baseline","target_full","SBS14",18.7367168846294,0.0368423425855332
"TOV2835EP","baseline","target_full","SBS15",0,0
"TOV2835EP","baseline","target_full","SBS16",24.5011304424972,0.0481770123898188
"TOV2835EP","baseline","target_full","SBS17a",0,0
"TOV2835EP","baseline","target_full","SBS17b",0,0
"TOV2835EP","baseline","target_full","SBS18",0,0
"TOV2835EP","baseline","target_full","SBS19",13.0161046950309,0.0255938001975621
"TOV2835EP","baseline","target_full","SBS20",0,0
"TOV2835EP","baseline","target_full","SBS21",0,0
"TOV2835EP","baseline","target_full","SBS22",14.8529102344055,0.0292055438857085
"TOV2835EP","baseline","target_full","SBS23",0,0
"TOV2835EP","baseline","target_full","SBS24",30.0602785121057,0.0591080649816545
"TOV2835EP","baseline","target_full","SBS25",0,0
"TOV2835EP","baseline","target_full","SBS26",48.503048240752,0.0953724140003608
"TOV2835EP","baseline","target_full","SBS28",0,0
"TOV2835EP","baseline","target_full","SBS29",35.1731579170948,0.0691616114912704
"TOV2835EP","baseline","target_full","SBS30",0,0
"TOV2835EP","baseline","target_full","SBS31",22.5810628055522,0.0444015489453263
"TOV2835EP","baseline","target_full","SBS32",34.3733379582429,0.0675889111557627
"TOV2835EP","baseline","target_full","SBS33",0,0
"TOV2835EP","baseline","target_full","SBS34",0,0
"TOV2835EP","baseline","target_full","SBS35",0,0
"TOV2835EP","baseline","target_full","SBS36",0,0
"TOV2835EP","baseline","target_full","SBS37",0,0
"TOV2835EP","baseline","target_full","SBS38",0,0
"TOV2835EP","baseline","target_full","SBS39",0,0
"TOV2835EP","baseline","target_full","SBS40",68.714547454302,0.135114647539883
"TOV2835EP","baseline","target_full","SBS41",0,0
"TOV2835EP","baseline","target_full","SBS42",0,0
"TOV2835EP","baseline","target_full","SBS44",0,0
"TOV2835EP","baseline","target_full","SBS84",0,0
"TOV2835EP","baseline","target_full","SBS85",0,0
"TOV2835EP","baseline","target_full","SBS86",21.8489945708205,0.0429620700405616
"TOV2835EP","baseline","target_full","SBS87",0,0
"TOV2835EP","baseline","target_full","SBS88",0,0
"TOV2835EP","baseline","target_full","SBS89",48.9510810413355,0.0962533889347791
"TOV2835EP","baseline","target_full","SBS90",0,0
"TOV2835EP","baseline","target_full","SBS91",0,0
"TOV2835EP","baseline","target_full","SBS92",0,0
"TOV2835EP","baseline","target_full","SBS93",0,0
"TOV2835EP","baseline","target_full","SBS94",0,0
"TOV2881EP","baseline","target_full","SBS1",25.8437392020899,0.0466114893932061
"TOV2881EP","baseline","target_full","SBS2",0,0
"TOV2881EP","baseline","target_full","SBS3",0,0
"TOV2881EP","baseline","target_full","SBS4",0,0
"TOV2881EP","baseline","target_full","SBS5",0,0
"TOV2881EP","baseline","target_full","SBS6",0,0
"TOV2881EP","baseline","target_full","SBS7a",0,0
"TOV2881EP","baseline","target_full","SBS7b",0,0
"TOV2881EP","baseline","target_full","SBS7c",0,0
"TOV2881EP","baseline","target_full","SBS7d",0,0
"TOV2881EP","baseline","target_full","SBS8",0,0
"TOV2881EP","baseline","target_full","SBS9",0,0
"TOV2881EP","baseline","target_full","SBS10a",0,0
"TOV2881EP","baseline","target_full","SBS10b",0,0
"TOV2881EP","baseline","target_full","SBS10c",0,0
"TOV2881EP","baseline","target_full","SBS10d",0,0
"TOV2881EP","baseline","target_full","SBS11",0,0
"TOV2881EP","baseline","target_full","SBS12",77.5352570473078,0.139841753671924
"TOV2881EP","baseline","target_full","SBS13",0,0
"TOV2881EP","baseline","target_full","SBS14",0,0
"TOV2881EP","baseline","target_full","SBS15",20.4810761469811,0.036939448124026
"TOV2881EP","baseline","target_full","SBS16",0,0
"TOV2881EP","baseline","target_full","SBS17a",0,0
"TOV2881EP","baseline","target_full","SBS17b",0,0
"TOV2881EP","baseline","target_full","SBS18",0,0
"TOV2881EP","baseline","target_full","SBS19",0,0
"TOV2881EP","baseline","target_full","SBS20",0,0
"TOV2881EP","baseline","target_full","SBS21",0,0
"TOV2881EP","baseline","target_full","SBS22",0,0
"TOV2881EP","baseline","target_full","SBS23",35.1791283580083,0.0634486966262581
"TOV2881EP","baseline","target_full","SBS24",0,0
"TOV2881EP","baseline","target_full","SBS25",0,0
"TOV2881EP","baseline","target_full","SBS26",0,0
"TOV2881EP","baseline","target_full","SBS28",0,0
"TOV2881EP","baseline","target_full","SBS29",104.960009554917,0.189304741617428
"TOV2881EP","baseline","target_full","SBS30",0,0
"TOV2881EP","baseline","target_full","SBS31",0,0
"TOV2881EP","baseline","target_full","SBS32",0,0
"TOV2881EP","baseline","target_full","SBS33",0,0
"TOV2881EP","baseline","target_full","SBS34",0,0
"TOV2881EP","baseline","target_full","SBS35",0,0
"TOV2881EP","baseline","target_full","SBS36",0,0
"TOV2881EP","baseline","target_full","SBS37",0,0
"TOV2881EP","baseline","target_full","SBS38",0,0
"TOV2881EP","baseline","target_full","SBS39",0,0
"TOV2881EP","baseline","target_full","SBS40",161.78321759858,0.291790467011258
"TOV2881EP","baseline","target_full","SBS41",0,0
"TOV2881EP","baseline","target_full","SBS42",0,0
"TOV2881EP","baseline","target_full","SBS44",0,0
"TOV2881EP","baseline","target_full","SBS84",0,0
"TOV2881EP","baseline","target_full","SBS85",0,0
"TOV2881EP","baseline","target_full","SBS86",0,0
"TOV2881EP","baseline","target_full","SBS87",0,0
"TOV2881EP","baseline","target_full","SBS88",0,0
"TOV2881EP","baseline","target_full","SBS89",88.2105720584871,0.159095636731248
"TOV2881EP","baseline","target_full","SBS90",0,0
"TOV2881EP","baseline","target_full","SBS91",0,0
"TOV2881EP","baseline","target_full","SBS92",0,0
"TOV2881EP","baseline","target_full","SBS93",40.4569766065035,0.0729677668246524
"TOV2881EP","baseline","target_full","SBS94",0,0
"TOV2929D","baseline","target_full","SBS1",0,0
"TOV2929D","baseline","target_full","SBS2",0,0
"TOV2929D","baseline","target_full","SBS3",0,0
"TOV2929D","baseline","target_full","SBS4",0,0
"TOV2929D","baseline","target_full","SBS5",0,0
"TOV2929D","baseline","target_full","SBS6",67.8442479290375,0.0770402502944068
"TOV2929D","baseline","target_full","SBS7a",0,0
"TOV2929D","baseline","target_full","SBS7b",0,0
"TOV2929D","baseline","target_full","SBS7c",0,0
"TOV2929D","baseline","target_full","SBS7d",0,0
"TOV2929D","baseline","target_full","SBS8",0,0
"TOV2929D","baseline","target_full","SBS9",0,0
"TOV2929D","baseline","target_full","SBS10a",0,0
"TOV2929D","baseline","target_full","SBS10b",0,0
"TOV2929D","baseline","target_full","SBS10c",0,0
"TOV2929D","baseline","target_full","SBS10d",0,0
"TOV2929D","baseline","target_full","SBS11",0,0
"TOV2929D","baseline","target_full","SBS12",82.203291738287,0.09334560207913
"TOV2929D","baseline","target_full","SBS13",0,0
"TOV2929D","baseline","target_full","SBS14",0,0
"TOV2929D","baseline","target_full","SBS15",0,0
"TOV2929D","baseline","target_full","SBS16",0,0
"TOV2929D","baseline","target_full","SBS17a",0,0
"TOV2929D","baseline","target_full","SBS17b",0,0
"TOV2929D","baseline","target_full","SBS18",64.4724768053574,0.0732114497809798
"TOV2929D","baseline","target_full","SBS19",0,0
"TOV2929D","baseline","target_full","SBS20",0,0
"TOV2929D","baseline","target_full","SBS21",0,0
"TOV2929D","baseline","target_full","SBS22",0,0
"TOV2929D","baseline","target_full","SBS23",0,0
"TOV2929D","baseline","target_full","SBS24",0,0
"TOV2929D","baseline","target_full","SBS25",66.1623399585278,0.0751303667747935
"TOV2929D","baseline","target_full","SBS26",0,0
"TOV2929D","baseline","target_full","SBS28",0,0
"TOV2929D","baseline","target_full","SBS29",97.778540720674,0.111032010531264
"TOV2929D","baseline","target_full","SBS30",0,0
"TOV2929D","baseline","target_full","SBS31",0,0
"TOV2929D","baseline","target_full","SBS32",0,0
"TOV2929D","baseline","target_full","SBS33",0,0
"TOV2929D","baseline","target_full","SBS34",0,0
"TOV2929D","baseline","target_full","SBS35",0,0
"TOV2929D","baseline","target_full","SBS36",0,0
"TOV2929D","baseline","target_full","SBS37",0,0
"TOV2929D","baseline","target_full","SBS38",0,0
"TOV2929D","baseline","target_full","SBS39",0,0
"TOV2929D","baseline","target_full","SBS40",333.950598381292,0.37921619696001
"TOV2929D","baseline","target_full","SBS41",0,0
"TOV2929D","baseline","target_full","SBS42",0,0
"TOV2929D","baseline","target_full","SBS44",0,0
"TOV2929D","baseline","target_full","SBS84",42.2492870512632,0.047976000155445
"TOV2929D","baseline","target_full","SBS85",0,0
"TOV2929D","baseline","target_full","SBS86",0,0
"TOV2929D","baseline","target_full","SBS87",0,0
"TOV2929D","baseline","target_full","SBS88",0,0
"TOV2929D","baseline","target_full","SBS89",125.973011695472,0.14304812342397
"TOV2929D","baseline","target_full","SBS90",0,0
"TOV2929D","baseline","target_full","SBS91",0,0
"TOV2929D","baseline","target_full","SBS92",0,0
"TOV2929D","baseline","target_full","SBS93",0,0
"TOV2929D","baseline","target_full","SBS94",0,0
"TOV3121D","baseline","target_full","SBS1",17.5063498504337,0.0548957101897533
"TOV3121D","baseline","target_full","SBS2",8.599493328025,0.0269659465021078
"TOV3121D","baseline","target_full","SBS3",0,0
"TOV3121D","baseline","target_full","SBS4",0,0
"TOV3121D","baseline","target_full","SBS5",83.7304170160559,0.262558485683794
"TOV3121D","baseline","target_full","SBS6",0,0
"TOV3121D","baseline","target_full","SBS7a",0,0
"TOV3121D","baseline","target_full","SBS7b",0,0
"TOV3121D","baseline","target_full","SBS7c",0,0
"TOV3121D","baseline","target_full","SBS7d",0,0
"TOV3121D","baseline","target_full","SBS8",34.9065744188918,0.10945863697389
"TOV3121D","baseline","target_full","SBS9",0,0
"TOV3121D","baseline","target_full","SBS10a",0,0
"TOV3121D","baseline","target_full","SBS10b",0,0
"TOV3121D","baseline","target_full","SBS10c",0,0
"TOV3121D","baseline","target_full","SBS10d",0,0
"TOV3121D","baseline","target_full","SBS11",0,0
"TOV3121D","baseline","target_full","SBS12",0,0
"TOV3121D","baseline","target_full","SBS13",0,0
"TOV3121D","baseline","target_full","SBS14",0,0
"TOV3121D","baseline","target_full","SBS15",0,0
"TOV3121D","baseline","target_full","SBS16",0,0
"TOV3121D","baseline","target_full","SBS17a",0,0
"TOV3121D","baseline","target_full","SBS17b",0,0
"TOV3121D","baseline","target_full","SBS18",0,0
"TOV3121D","baseline","target_full","SBS19",9.23861392421808,0.0289700752510856
"TOV3121D","baseline","target_full","SBS20",0,0
"TOV3121D","baseline","target_full","SBS21",0,0
"TOV3121D","baseline","target_full","SBS22",0,0
"TOV3121D","baseline","target_full","SBS23",10.5593673897238,0.0331116410311571
"TOV3121D","baseline","target_full","SBS24",0,0
"TOV3121D","baseline","target_full","SBS25",0,0
"TOV3121D","baseline","target_full","SBS26",0,0
"TOV3121D","baseline","target_full","SBS28",0,0
"TOV3121D","baseline","target_full","SBS29",15.269848778395,0.0478825797691551
"TOV3121D","baseline","target_full","SBS30",12.9635737359952,0.0406506549289064
"TOV3121D","baseline","target_full","SBS31",0,0
"TOV3121D","baseline","target_full","SBS32",0,0
"TOV3121D","baseline","target_full","SBS33",0,0
"TOV3121D","baseline","target_full","SBS34",0,0
"TOV3121D","baseline","target_full","SBS35",0,0
"TOV3121D","baseline","target_full","SBS36",0,0
"TOV3121D","baseline","target_full","SBS37",29.0336856823157,0.0910426678647293
"TOV3121D","baseline","target_full","SBS38",0,0
"TOV3121D","baseline","target_full","SBS39",0,0
"TOV3121D","baseline","target_full","SBS40",0,0
"TOV3121D","baseline","target_full","SBS41",0,0
"TOV3121D","baseline","target_full","SBS42",0,0
"TOV3121D","baseline","target_full","SBS44",0,0
"TOV3121D","baseline","target_full","SBS84",0,0
"TOV3121D","baseline","target_full","SBS85",0,0
"TOV3121D","baseline","target_full","SBS86",15.2704348650004,0.0478844175960416
"TOV3121D","baseline","target_full","SBS87",12.1624927250089,0.0381386572027482
"TOV3121D","baseline","target_full","SBS88",0,0
"TOV3121D","baseline","target_full","SBS89",0,0
"TOV3121D","baseline","target_full","SBS90",0,0
"TOV3121D","baseline","target_full","SBS91",0,0
"TOV3121D","baseline","target_full","SBS92",69.6611133014361,0.218440527006631
"TOV3121D","baseline","target_full","SBS93",0,0
"TOV3121D","baseline","target_full","SBS94",0,0
"TOV3121EP","baseline","target_full","SBS1",32.5090978761026,0.0816140969647659
"TOV3121EP","baseline","target_full","SBS2",0,0
"TOV3121EP","baseline","target_full","SBS3",0,0
"TOV3121EP","baseline","target_full","SBS4",0,0
"TOV3121EP","baseline","target_full","SBS5",0,0
"TOV3121EP","baseline","target_full","SBS6",0,0
"TOV3121EP","baseline","target_full","SBS7a",0,0
"TOV3121EP","baseline","target_full","SBS7b",0,0
"TOV3121EP","baseline","target_full","SBS7c",0,0
"TOV3121EP","baseline","target_full","SBS7d",0,0
"TOV3121EP","baseline","target_full","SBS8",0,0
"TOV3121EP","baseline","target_full","SBS9",0,0
"TOV3121EP","baseline","target_full","SBS10a",0,0
"TOV3121EP","baseline","target_full","SBS10b",0,0
"TOV3121EP","baseline","target_full","SBS10c",0,0
"TOV3121EP","baseline","target_full","SBS10d",0,0
"TOV3121EP","baseline","target_full","SBS11",0,0
"TOV3121EP","baseline","target_full","SBS12",27.0314842459305,0.0678625468094163
"TOV3121EP","baseline","target_full","SBS13",0,0
"TOV3121EP","baseline","target_full","SBS14",0,0
"TOV3121EP","baseline","target_full","SBS15",0,0
"TOV3121EP","baseline","target_full","SBS16",0,0
"TOV3121EP","baseline","target_full","SBS17a",0,0
"TOV3121EP","baseline","target_full","SBS17b",0,0
"TOV3121EP","baseline","target_full","SBS18",0,0
"TOV3121EP","baseline","target_full","SBS19",0,0
"TOV3121EP","baseline","target_full","SBS20",0,0
"TOV3121EP","baseline","target_full","SBS21",0,0
"TOV3121EP","baseline","target_full","SBS22",0,0
"TOV3121EP","baseline","target_full","SBS23",24.1160706902853,0.0605434004729156
"TOV3121EP","baseline","target_full","SBS24",0,0
"TOV3121EP","baseline","target_full","SBS25",0,0
"TOV3121EP","baseline","target_full","SBS26",0,0
"TOV3121EP","baseline","target_full","SBS28",0,0
"TOV3121EP","baseline","target_full","SBS29",78.8642074043278,0.197988609055732
"TOV3121EP","baseline","target_full","SBS30",0,0
"TOV3121EP","baseline","target_full","SBS31",0,0
"TOV3121EP","baseline","target_full","SBS32",0,0
"TOV3121EP","baseline","target_full","SBS33",0,0
"TOV3121EP","baseline","target_full","SBS34",0,0
"TOV3121EP","baseline","target_full","SBS35",0,0
"TOV3121EP","baseline","target_full","SBS36",0,0
"TOV3121EP","baseline","target_full","SBS37",0,0
"TOV3121EP","baseline","target_full","SBS38",0,0
"TOV3121EP","baseline","target_full","SBS39",29.0870379553685,0.0730230148235619
"TOV3121EP","baseline","target_full","SBS40",144.888605378305,0.363742873871846
"TOV3121EP","baseline","target_full","SBS41",0,0
"TOV3121EP","baseline","target_full","SBS42",0,0
"TOV3121EP","baseline","target_full","SBS44",0,0
"TOV3121EP","baseline","target_full","SBS84",0,0
"TOV3121EP","baseline","target_full","SBS85",0,0
"TOV3121EP","baseline","target_full","SBS86",0,0
"TOV3121EP","baseline","target_full","SBS87",0,0
"TOV3121EP","baseline","target_full","SBS88",0,0
"TOV3121EP","baseline","target_full","SBS89",0,0
"TOV3121EP","baseline","target_full","SBS90",0,0
"TOV3121EP","baseline","target_full","SBS91",0,0
"TOV3121EP","baseline","target_full","SBS92",61.8304900098409,0.155225458001762
"TOV3121EP","baseline","target_full","SBS93",0,0
"TOV3121EP","baseline","target_full","SBS94",0,0
"TOV3133D","baseline","target_full","SBS1",0,0
"TOV3133D","baseline","target_full","SBS2",0,0
"TOV3133D","baseline","target_full","SBS3",0,0
"TOV3133D","baseline","target_full","SBS4",0,0
"TOV3133D","baseline","target_full","SBS5",0,0
"TOV3133D","baseline","target_full","SBS6",23.1217303559652,0.0551723674735725
"TOV3133D","baseline","target_full","SBS7a",0,0
"TOV3133D","baseline","target_full","SBS7b",0,0
"TOV3133D","baseline","target_full","SBS7c",0,0
"TOV3133D","baseline","target_full","SBS7d",0,0
"TOV3133D","baseline","target_full","SBS8",0,0
"TOV3133D","baseline","target_full","SBS9",0,0
"TOV3133D","baseline","target_full","SBS10a",0,0
"TOV3133D","baseline","target_full","SBS10b",0,0
"TOV3133D","baseline","target_full","SBS10c",0,0
"TOV3133D","baseline","target_full","SBS10d",0,0
"TOV3133D","baseline","target_full","SBS11",0,0
"TOV3133D","baseline","target_full","SBS12",39.7946906584872,0.0949568766137244
"TOV3133D","baseline","target_full","SBS13",0,0
"TOV3133D","baseline","target_full","SBS14",0,0
"TOV3133D","baseline","target_full","SBS15",0,0
"TOV3133D","baseline","target_full","SBS16",0,0
"TOV3133D","baseline","target_full","SBS17a",0,0
"TOV3133D","baseline","target_full","SBS17b",0,0
"TOV3133D","baseline","target_full","SBS18",0,0
"TOV3133D","baseline","target_full","SBS19",0,0
"TOV3133D","baseline","target_full","SBS20",0,0
"TOV3133D","baseline","target_full","SBS21",0,0
"TOV3133D","baseline","target_full","SBS22",0,0
"TOV3133D","baseline","target_full","SBS23",0,0
"TOV3133D","baseline","target_full","SBS24",40.8005821218766,0.0973571041313996
"TOV3133D","baseline","target_full","SBS25",0,0
"TOV3133D","baseline","target_full","SBS26",0,0
"TOV3133D","baseline","target_full","SBS28",0,0
"TOV3133D","baseline","target_full","SBS29",44.552926597315,0.106310834025274
"TOV3133D","baseline","target_full","SBS30",0,0
"TOV3133D","baseline","target_full","SBS31",26.9531964597443,0.0643148949827948
"TOV3133D","baseline","target_full","SBS32",0,0
"TOV3133D","baseline","target_full","SBS33",0,0
"TOV3133D","baseline","target_full","SBS34",0,0
"TOV3133D","baseline","target_full","SBS35",0,0
"TOV3133D","baseline","target_full","SBS36",0,0
"TOV3133D","baseline","target_full","SBS37",0,0
"TOV3133D","baseline","target_full","SBS38",0,0
"TOV3133D","baseline","target_full","SBS39",0,0
"TOV3133D","baseline","target_full","SBS40",208.894756793136,0.498458294758206
"TOV3133D","baseline","target_full","SBS41",0,0
"TOV3133D","baseline","target_full","SBS42",0,0
"TOV3133D","baseline","target_full","SBS44",0,0
"TOV3133D","baseline","target_full","SBS84",0,0
"TOV3133D","baseline","target_full","SBS85",0,0
"TOV3133D","baseline","target_full","SBS86",0,0
"TOV3133D","baseline","target_full","SBS87",34.963831551836,0.0834296280150289
"TOV3133D","baseline","target_full","SBS88",0,0
"TOV3133D","baseline","target_full","SBS89",0,0
"TOV3133D","baseline","target_full","SBS90",0,0
"TOV3133D","baseline","target_full","SBS91",0,0
"TOV3133D","baseline","target_full","SBS92",0,0
"TOV3133D","baseline","target_full","SBS93",0,0
"TOV3133D","baseline","target_full","SBS94",0,0
"TOV3133G","baseline","target_full","SBS1",25.5057376515083,0.0597224660939292
"TOV3133G","baseline","target_full","SBS2",0,0
"TOV3133G","baseline","target_full","SBS3",0,0
"TOV3133G","baseline","target_full","SBS4",0,0
"TOV3133G","baseline","target_full","SBS5",181.305681831599,0.424532808412386
"TOV3133G","baseline","target_full","SBS6",0,0
"TOV3133G","baseline","target_full","SBS7a",0,0
"TOV3133G","baseline","target_full","SBS7b",0,0
"TOV3133G","baseline","target_full","SBS7c",0,0
"TOV3133G","baseline","target_full","SBS7d",0,0
"TOV3133G","baseline","target_full","SBS8",0,0
"TOV3133G","baseline","target_full","SBS9",0,0
"TOV3133G","baseline","target_full","SBS10a",0,0
"TOV3133G","baseline","target_full","SBS10b",0,0
"TOV3133G","baseline","target_full","SBS10c",0,0
"TOV3133G","baseline","target_full","SBS10d",0,0
"TOV3133G","baseline","target_full","SBS11",0,0
"TOV3133G","baseline","target_full","SBS12",0,0
