cell_line,gene_id,symbol,primary_assembly,tpm_restored,counts_restored
OV1369-R2,ENSG00000147202,DIAPH2,TRUE,0.0231303,4.39166
OV1369-R2,ENSG00000182938,OTOP3,TRUE,0,0
OV1369-R2,ENSG00000151348,EXT2,TRUE,0.778187,18.3703
OV1369-R2,ENSG00000204677,FAM153C,TRUE,0,0
OV1369-R2,ENSG00000185448,FAM47A,TRUE,0,0
OV1369-R2,ENSG00000104755,ADAM2,TRUE,0,0
OV1369-R2,ENSG00000006071,ABCC8,TRUE,0,0
OV1369-R2,ENSG00000101204,CHRNA4,TRUE,0,0
OV1369-R2,ENSG00000273496,AC011841.1,TRUE,0.0196328,1.5
OV1369-R2,ENSG00000070814,TCOF1,TRUE,3.66718,1058.71
OV1369-R2,ENSG00000137460,FHDC1,TRUE,0,0
OV1369-R2,ENSG00000161813,LARP4,TRUE,0,0
OV1369-R2,ENSG00000006534,ALDH3B1,TRUE,1.98522,131.843
OV1369-R2,ENSG00000127955,GNAI1,TRUE,0.093184,2.15009
OV1369-R2,ENSG00000151726,ACSL1,TRUE,0,0
OV1369-R2,ENSG00000077522,ACTN2,TRUE,0,0
OV1369-R2,ENSG00000215187,FAM166B,TRUE,0,0
OV1369-R2,ENSG00000116473,RAP1A,TRUE,1.68045,48.2464
OV1369-R2,ENSG00000266733,TBC1D29,TRUE,0,0
OV1369-R2,ENSG00000167522,ANKRD11,TRUE,0,0
OV1369-R2,ENSG00000135253,KCP,TRUE,0,0
OV1369-R2,ENSG00000132915,PDE6A,TRUE,0.101586,23.2928
OV1369-R2,ENSG00000188566,NDOR1,TRUE,8.79426,842.394
OV1369-R2,ENSG00000215454,KRTAP10-4,TRUE,0,0
OV1369-R2,ENSG00000184887,BTBD6,TRUE,0.99386400436258,68.073500457839
OV1369-R2,ENSG00000186184,POLR1D,TRUE,64.09683,2171.862
OV1369-R2,ENSG00000138207,RBP4,TRUE,0,0
OV1369-R2,ENSG00000254737,OR10G4,TRUE,0,0
OV1369-R2,ENSG00000133055,MYBPH,TRUE,0.0317525,3
OV1369-R2,ENSG00000128052,KDR,TRUE,0.0939842,32.8172
OV1369-R2,ENSG00000126953,TIMM8A,TRUE,24.22114,1333.1877
OV1369-R2,ENSG00000176253,OR4K13,TRUE,0,0
OV1369-R2,ENSG00000177201,OR2T12,TRUE,0,0
OV1369-R2,ENSG00000167208,SNX20,TRUE,0,0
OV1369-R2,ENSG00000284824,GCSAML-AS1,TRUE,1.53624,158.026
OV1369-R2,ENSG00000115604,IL18R1,TRUE,0,0
OV1369-R2,ENSG00000116329,OPRD1,TRUE,0,0
OV1369-R2,ENSG00000170684,ZNF296,TRUE,0,0
OV1369-R2,ENSG00000271254,AC240274.1,TRUE,1.29527,210.88
OV1369-R2,ENSG00000262621,AC025283.2,TRUE,0,0
OV1369-R2,ENSG00000160685,ZBTB7B,TRUE,1.35601,38.2865
OV1369-R2,ENSG00000177954,RPS27,TRUE,3980.02,43422
OV1369-R2,ENSG00000117713,ARID1A,TRUE,0,0
OV1369-R2,ENSG00000143367,TUFT1,TRUE,0,0
OV1369-R2,ENSG00000041515,MYO16,TRUE,9.52212e-07,0.000373488
OV1369-R2,ENSG00000109670,FBXW7,TRUE,0,0
OV1369-R2,ENSG00000270629,NBPF14,TRUE,0.117337,17.2543
OV1369-R2,ENSG00000116128,BCL9,TRUE,0.939392,26.7468
OV1369-R2,ENSG00000128573,FOXP2,TRUE,0,0
OV1369-R2,ENSG00000184009,ACTG1,TRUE,4.39511,477.719
OV1369-R2,ENSG00000061938,TNK2,TRUE,12.8333794,1210.392512
OV1369-R2,ENSG00000173699,SPATA3,TRUE,0,0
OV1369-R2,ENSG00000157388,CACNA1D,TRUE,0,0
OV1369-R2,ENSG00000181733,OR2Z1,TRUE,0,0
OV1369-R2,ENSG00000152591,DSPP,TRUE,0,0
OV1369-R2,ENSG00000214787,MS4A4E,TRUE,0,0
OV1369-R2,ENSG00000080819,CPOX,TRUE,32.6346,5126.88
OV1369-R2,ENSG00000182158,CREB3L2,TRUE,0,0
OV1369-R2,ENSG00000154358,OBSCN,TRUE,5.568487e-08,8.772015e-05
OV1369-R2,ENSG00000106003,LFNG,TRUE,0.149958,15.9249
OV1369-R2,ENSG00000176198,OR11H4,TRUE,0,0
OV1369-R2,ENSG00000073910,FRY,TRUE,0.0661881,41.3469
OV1369-R2,ENSG00000169484,OR4K14,TRUE,0,0
OV1369-R2,ENSG00000157368,IL34,TRUE,0,0
OV1369-R2,ENSG00000182652,OR4Q3,TRUE,0,0
OV1369-R2,ENSG00000283536,AC021072.1,TRUE,0.0390128,1.00197
OV1369-R2,ENSG00000104973,MED25,TRUE,0.244093190657,18.6349154738
OV1369-R2,ENSG00000163359,COL6A3,TRUE,2.71919e-07,0.000141211
OV1369-R2,ENSG00000138684,IL21,TRUE,0,0
OV1369-R2,ENSG00000142875,PRKACB,TRUE,0,0
OV1369-R2,ENSG00000284723,OR8S1,TRUE,0,0
OV1369-R2,ENSG00000119397,CNTRL,TRUE,0.0884877,8.50242
OV1369-R2,ENSG00000169344,UMOD,TRUE,0,0
OV1369-R2,ENSG00000066926,FECH,TRUE,0.259253,6.27422
OV1369-R2,ENSG00000101084,RAB5IF,TRUE,0,0
OV1369-R2,ENSG00000109381,ELF2,TRUE,0,0
OV1369-R2,ENSG00000196542,SPTSSB,TRUE,0,0
OV1369-R2,ENSG00000113889,KNG1,TRUE,0,0
OV1369-R2,ENSG00000169410,PTPN9,TRUE,7.74471,1694.28
OV1369-R2,ENSG00000197183,NOL4L,TRUE,1.04105,73.8435
OV1369-R2,ENSG00000254585,MAGEL2,TRUE,0.00408673,1
OV1369-R2,ENSG00000113851,CRBN,TRUE,0,0
OV1369-R2,ENSG00000187479,C11orf96,TRUE,0,0
OV1369-R2,ENSG00000142197,DOPEY2,TRUE,1.98323,51.8788
OV1369-R2,ENSG00000136682,CBWD2,TRUE,2.56117,186.999
OV1369-R2,ENSG00000082898,XPO1,TRUE,0.49171,7.97221
OV1369-R2,ENSG00000262180,OCLM,TRUE,0.0239957,1
OV1369-R2,ENSG00000180872,DEFB112,TRUE,0,0
OV1369-R2,ENSG00000178971,CTC1,TRUE,4.2558,1743.41
OV1369-R2,ENSG00000100206,DMC1,TRUE,0.0602062,5.05462
OV1369-R2,ENSG00000204120,GIGYF2,TRUE,0.0835889,2.45454
OV1369-R2,ENSG00000196767,POU3F4,TRUE,0,0
OV1369-R2,ENSG00000100714,MTHFD1,TRUE,184.174,32339.7
OV1369-R2,ENSG00000185920,PTCH1,TRUE,0,0
OV1369-R2,ENSG00000177946,CENPBD1,TRUE,0.992405,169.775
OV1369-R2,ENSG00000285447,ZNF883,TRUE,0,0
OV1369-R2,ENSG00000196189,SEMA4A,TRUE,0,0
OV1369-R2,ENSG00000166170,BAG5,TRUE,1.01441,41.9127
OV1369-R2,ENSG00000135480,KRT7,TRUE,69.5316,906.801
OV1369-R2,ENSG00000179826,MRGPRX3,TRUE,0,0
OV1369-R2,ENSG00000081803,CADPS2,TRUE,0,0
OV1369-R2,ENSG00000144535,DIS3L2,TRUE,2.4416562,351.60833
OV1369-R2,ENSG00000229579,USP17L26,TRUE,0,0
OV1369-R2,ENSG00000204006,C1orf185,TRUE,0,0
OV1369-R2,ENSG00000185104,FAF1,TRUE,29.6633,2575.06
OV1369-R2,ENSG00000164107,HAND2,TRUE,0,0
OV1369-R2,ENSG00000088035,ALG6,TRUE,0.610825,115.793
OV1369-R2,ENSG00000116584,ARHGEF2,TRUE,0.0546164,1
OV1369-R2,ENSG00000248933,USP17L22,TRUE,0,0
OV1369-R2,ENSG00000155903,RASA2,TRUE,0.29785,42.1337
OV1369-R2,ENSG00000099814,CEP170B,TRUE,8.08807,3188.75
OV1369-R2,ENSG00000273777,CEACAM20,TRUE,0,0
OV1369-R2,ENSG00000122335,SERAC1,TRUE,1.25777,280.991
OV1369-R2,ENSG00000064225,ST3GAL6,TRUE,1.70494,195.251
OV1369-R2,ENSG00000028203,VEZT,TRUE,0,0
OV1369-R2,ENSG00000188488,SERPINA5,TRUE,0,0
OV1369-R2,ENSG00000165899,OTOGL,TRUE,0.00701546,3.2957
OV1369-R2,ENSG00000264343,NOTCH2NL,TRUE,0.370837,107.149
OV1369-R2,ENSG00000078618,NRDC,TRUE,0.160357,34.6707
OV1369-R2,ENSG00000275896,PRSS2,TRUE,0,0
OV1369-R2,ENSG00000104133,SPG11,TRUE,0.0854271,1.18614
OV1369-R2,ENSG00000284826,AC006518.7,TRUE,0,0
OV1369-R2,ENSG00000114857,NKTR,TRUE,0,0
OV1369-R2,ENSG00000132849,PATJ,TRUE,0.468172,96.7132
OV1369-R2,ENSG00000184206,GOLGA6L4,TRUE,0.0917472,21.6698
OV1369-R2,ENSG00000250745,USP17L20,TRUE,0,0
OV1369-R2,ENSG00000090615,GOLGA3,TRUE,0,0
OV1369-R2,ENSG00000159640,ACE,TRUE,0,0
OV1369-R2,ENSG00000051382,PIK3CB,TRUE,2.31222,66.522
OV1369-R2,ENSG00000197142,ACSL5,TRUE,0,0
OV1369-R2,ENSG00000013441,CLK1,TRUE,0.248983,24.5754
OV1369-R2,ENSG00000138075,ABCG5,TRUE,0,0
OV1369-R2,ENSG00000143921,ABCG8,TRUE,0.0486025,20.2398
OV1369-R2,ENSG00000163632,C3orf49,TRUE,0,0
OV1369-R2,ENSG00000135392,DNAJC14,TRUE,18.67284,3228.1978
OV1369-R2,ENSG00000174780,SRP72,TRUE,1.79531,422.006
OV1369-R2,ENSG00000182634,OR10G7,TRUE,0,0
OV1369-R2,ENSG00000204532,ZSCAN5C,TRUE,0,0
OV1369-R2,ENSG00000178055,PRSS42,TRUE,0,0
OV1369-R2,ENSG00000163395,IGFN1,TRUE,1.66995,372.282
OV1369-R2,ENSG00000114423,CBLB,TRUE,0.213794,83.8696
OV1369-R2,ENSG00000119335,SET,TRUE,2.13456,10.2077
OV1369-R2,ENSG00000112118,MCM3,TRUE,1.10827,24.7834
OV1369-R2,ENSG00000120913,PDLIM2,TRUE,0,0
OV1369-R2,ENSG00000153207,AHCTF1,TRUE,1.79255,45.6117
OV1369-R2,ENSG00000118156,ZNF541,TRUE,4.42824e-09,1.17126e-06
OV1369-R2,ENSG00000177627,C12orf54,TRUE,0,0
OV1369-R2,ENSG00000145740,SLC30A5,TRUE,0.188128,42.6888
OV1369-R2,ENSG00000144852,NR1I2,TRUE,0,0
OV1369-R2,ENSG00000150093,ITGB1,TRUE,0.85627,9.66418
OV1369-R2,ENSG00000118194,TNNT2,TRUE,0,0
OV1369-R2,ENSG00000267697,LUZP6,TRUE,0,0
OV1369-R2,ENSG00000277666,AC136352.3,TRUE,0,0
OV1369-R2,ENSG00000163463,KRTCAP2,TRUE,3.66005,54.3611
OV1369-R2,ENSG00000146955,RAB19,TRUE,0,0
OV1369-R2,ENSG00000130939,UBE4B,TRUE,0,0
OV1369-R2,ENSG00000135679,MDM2,TRUE,0,0
OV1369-R2,ENSG00000162493,PDPN,TRUE,5.22127,814.98
OV1369-R2,ENSG00000198515,CNGA1,TRUE,0.0132473,2
OV1369-R2,ENSG00000196632,WNK3,TRUE,0.0181796,5.6398
OV1369-R2,ENSG00000142186,SCYL1,TRUE,0,0
OV1369-R2,ENSG00000171608,PIK3CD,TRUE,0,0
OV1369-R2,ENSG00000182923,CEP63,TRUE,0.669231,216.846
OV1369-R2,ENSG00000134202,GSTM3,TRUE,40.9307,1204.34
OV1369-R2,ENSG00000100138,SNU13,TRUE,96.3313,7560.48
OV1369-R2,ENSG00000128040,SPINK2,TRUE,0,0
OV1369-R2,ENSG00000090975,PITPNM2,TRUE,0.0433911,16.7123
OV1369-R2,ENSG00000073169,SELENOO,TRUE,0,0
OV1369-R2,ENSG00000074800,ENO1,TRUE,9.91685,1274.86
OV1369-R2,ENSG00000188227,ZNF793,TRUE,0,0
OV1369-R2,ENSG00000177455,CD19,TRUE,0,0
OV1369-R2,ENSG00000083799,CYLD,TRUE,0,0
OV1369-R2,ENSG00000178980,SELENOW,TRUE,0.235699,9.73569
OV1369-R2,ENSG00000089737,DDX24,TRUE,4.722087e-06,0.0004676726
OV1369-R2,ENSG00000123636,BAZ2B,TRUE,0.0554495,7.19098
OV1369-R2,ENSG00000164896,FASTK,TRUE,0.551959,46.7993
OV1369-R2,ENSG00000142347,MYO1F,TRUE,0,0
OV1369-R2,ENSG00000018869,ZNF582,TRUE,0,0
OV1369-R2,ENSG00000081923,ATP8B1,TRUE,23.9937,8039.9
OV1369-R2,ENSG00000051341,POLQ,TRUE,0,0
OV1369-R2,ENSG00000248487,ABHD14A,TRUE,0.120367,6.65533
OV1369-R2,ENSG00000139631,CSAD,TRUE,0.000771472,0.0872947
OV1369-R2,ENSG00000077152,UBE2T,TRUE,15.4839,667.376
OV1369-R2,ENSG00000005961,ITGA2B,TRUE,0,0
OV1369-R2,ENSG00000188517,COL25A1,TRUE,0,0
OV1369-R2,ENSG00000117601,SERPINC1,TRUE,0,0
OV1369-R2,ENSG00000256463,SALL3,TRUE,0,0
OV1369-R2,ENSG00000189013,KIR2DL4,TRUE,0,0
OV1369-R2,ENSG00000196832,OR11G2,TRUE,0,0
OV1369-R2,ENSG00000137474,MYO7A,TRUE,0,0
OV1369-R2,ENSG00000116117,PARD3B,TRUE,0,0
OV1369-R2,ENSG00000100453,GZMB,TRUE,0,0
OV1369-R2,ENSG00000284609,OR8B3,TRUE,0,0
OV1369-R2,ENSG00000171659,GPR34,TRUE,0.0306082,2
OV1369-R2,ENSG00000162430,SELENON,TRUE,0,0
OV1369-R2,ENSG00000100092,SH3BP1,TRUE,7.2608,1153.19
OV1369-R2,ENSG00000180532,ZSCAN4,TRUE,0,0
OV1369-R2,ENSG00000169214,OR6F1,TRUE,0,0
OV1369-R2,ENSG00000205464,ATP6AP1L,TRUE,0.0983178,3.36063
OV1369-R2,ENSG00000106105,GARS,TRUE,1.05362,9.50665
OV1369-R2,ENSG00000118503,TNFAIP3,TRUE,5.8162326713,669.28734546
OV1369-R2,ENSG00000111785,RIC8B,TRUE,0,0
OV1369-R2,ENSG00000109684,CLNK,TRUE,0,0
OV1369-R2,ENSG00000170381,SEMA3E,TRUE,0,0
OV1369-R2,ENSG00000099260,PALMD,TRUE,0,0
OV1369-R2,ENSG00000111596,CNOT2,TRUE,0,0
OV1369-R2,ENSG00000163913,IFT122,TRUE,0,0
OV1369-R2,ENSG00000100412,ACO2,TRUE,0,0
OV1369-R2,ENSG00000160695,VPS11,TRUE,0,0
OV1369-R2,ENSG00000140022,STON2,TRUE,1.49041,37.2145
OV1369-R2,ENSG00000169967,MAP3K2,TRUE,2.18964,65.8602
OV1369-R2,ENSG00000214447,FAM187A,TRUE,2.36856,220.403
OV1369-R2,ENSG00000179941,BBS10,TRUE,0.897042,182
OV1369-R2,ENSG00000047315,POLR2B,TRUE,3.0087,557.652
OV1369-R2,ENSG00000137814,HAUS2,TRUE,0,0
OV1369-R2,ENSG00000175894,TSPEAR,TRUE,0,0
OV1369-R2,ENSG00000188729,OSTN,TRUE,0,0
OV1369-R2,ENSG00000103723,AP3B2,TRUE,0.035356,7.45508
OV1369-R2,ENSG00000103512,NOMO1,TRUE,0,0
OV1369-R2,ENSG00000171180,OR2M4,TRUE,0,0
OV1369-R2,ENSG00000136002,ARHGEF4,TRUE,0.000704938,0.152792
OV1369-R2,ENSG00000188559,RALGAPA2,TRUE,0,0
OV1369-R2,ENSG00000106331,PAX4,TRUE,0,0
OV1369-R2,ENSG00000283632,EXOC3L2,TRUE,0,0
OV1369-R2,ENSG00000164414,SLC35A1,TRUE,0,0
OV1369-R2,ENSG00000196531,NACA,TRUE,0,0
OV1369-R2,ENSG00000188257,PLA2G2A,TRUE,0,0
OV1369-R2,ENSG00000105136,ZNF419,TRUE,0,0
OV1369-R2,ENSG00000183091,NEB,TRUE,0.029425524,6.502777
OV1369-R2,ENSG00000182150,ERCC6L2,TRUE,0.569204,73.74418
OV1369-R2,ENSG00000277761,AC136616.2,TRUE,0,0
OV1369-R2,ENSG00000198691,ABCA4,TRUE,0,0
OV1369-R2,ENSG00000179134,SAMD4B,TRUE,12.340335,386.2646
OV1369-R2,ENSG00000249811,USP17L21,TRUE,0,0
OV1369-R2,ENSG00000223569,USP17L15,TRUE,0,0
OV1369-R2,ENSG00000135119,RNFT2,TRUE,0.7019127,83.18881
OV1369-R2,ENSG00000164323,CFAP97,TRUE,0.033385,1.42901
OV1369-R2,ENSG00000280021,OR51F1,TRUE,0,0
OV1369-R2,ENSG00000180934,OR56A1,TRUE,0,0
OV1369-R2,ENSG00000119725,ZNF410,TRUE,0,0
OV1369-R2,ENSG00000119772,DNMT3A,TRUE,0.748755,21.0538
OV1369-R2,ENSG00000135100,HNF1A,TRUE,0,0
OV1369-R2,ENSG00000106392,C1GALT1,TRUE,1.98219,48.0893
OV1369-R2,ENSG00000184178,SCFD2,TRUE,1.96495,132.834
OV1369-R2,ENSG00000107745,MICU1,TRUE,0.701633,96.1652
OV1369-R2,ENSG00000021461,CYP3A43,TRUE,0,0
OV1369-R2,ENSG00000165125,TRPV6,TRUE,0,0
OV1369-R2,ENSG00000166147,FBN1,TRUE,0,0
OV1369-R2,ENSG00000132932,ATP8A2,TRUE,0,0
OV1369-R2,ENSG00000100368,CSF2RB,TRUE,0,0
OV1369-R2,ENSG00000205426,KRT81,TRUE,0,0
OV1369-R2,ENSG00000214087,ARL16,TRUE,1.44966,89.9823
OV1369-R2,ENSG00000143554,SLC27A3,TRUE,0.0900791,11.9283
OV1369-R2,ENSG00000182134,TDRKH,TRUE,0,0
OV1369-R2,ENSG00000180346,TIGD2,TRUE,0.416724,47.0794
OV1369-R2,ENSG00000179615,OR2AP1,TRUE,0,0
OV1369-R2,ENSG00000105778,AVL9,TRUE,2.17757,153.293
OV1369-R2,ENSG00000144331,ZNF385B,TRUE,0,0
OV1369-R2,ENSG00000198598,MMP17,TRUE,0,0
OV1369-R2,ENSG00000181381,DDX60L,TRUE,0.104513,40.8379
OV1369-R2,ENSG00000150275,PCDH15,TRUE,0.004385094,2.360483
OV1369-R2,ENSG00000119812,FAM98A,TRUE,11.9107,70.1279
OV1369-R2,ENSG00000107736,CDH23,TRUE,0,0
OV1369-R2,ENSG00000144554,FANCD2,TRUE,10.358293,2862.6972
OV1369-R2,ENSG00000156150,ALX3,TRUE,0.752601,75
OV1369-R2,ENSG00000239998,LILRA2,TRUE,0,0
OV1369-R2,ENSG00000284680,OR8B2,TRUE,0,0
OV1369-R2,ENSG00000167182,SP2,TRUE,0,0
OV1369-R2,ENSG00000198380,GFPT1,TRUE,3.45698,70.1707
OV1369-R2,ENSG00000169393,ELSPBP1,TRUE,0,0
OV1369-R2,ENSG00000170498,KISS1,TRUE,0.470683,7.1237
OV1369-R2,ENSG00000176153,GPX2,TRUE,0.169593,9.08468
OV1369-R2,ENSG00000159267,HLCS,TRUE,1.98526,61.2475
OV1369-R2,ENSG00000184394,OR4N5,TRUE,0,0
OV1369-R2,ENSG00000197213,ZSCAN5B,TRUE,0,0
OV1369-R2,ENSG00000196240,OR2T2,TRUE,0,0
OV1369-R2,ENSG00000175143,OR2T1,TRUE,0,0
OV1369-R2,ENSG00000175697,GPR156,TRUE,0,0
OV1369-R2,ENSG00000187080,OR2AK2,TRUE,0,0
OV1369-R2,ENSG00000134369,NAV1,TRUE,0.78741,25.4163
OV1369-R2,ENSG00000284194,SCO2,TRUE,0,0
OV1369-R2,ENSG00000147133,TAF1,TRUE,0,0
OV1369-R2,ENSG00000197102,DYNC1H1,TRUE,2.2918782,35.62346
OV1369-R2,ENSG00000184047,DIABLO,TRUE,0.0429348,4.27865
OV1369-R2,ENSG00000141526,SLC16A3,TRUE,0.313755,11.6574
OV1369-R2,ENSG00000118473,SGIP1,TRUE,0.464308,6.15585
OV1369-R2,ENSG00000251369,ZNF550,TRUE,0.289517,70.9638
OV1369-R2,ENSG00000221843,C2orf16,TRUE,0.304879,109.086
OV1369-R2,ENSG00000115207,GTF3C2,TRUE,6.24806,622.275
OV1369-R2,ENSG00000112115,IL17A,TRUE,0,0
OV1369-R2,ENSG00000197020,ZNF100,TRUE,0.0866512,8.53727
OV1369-R2,ENSG00000114204,SERPINI2,TRUE,0,0
OV1369-R2,ENSG00000052850,ALX4,TRUE,0,0
OV1369-R2,ENSG00000115211,EIF2B4,TRUE,0,0
OV1369-R2,ENSG00000138115,CYP2C8,TRUE,0,0
OV1369-R2,ENSG00000127463,EMC1,TRUE,0.411395,9.4679
OV1369-R2,ENSG00000172845,SP3,TRUE,2.85342,332.377
OV1369-R2,ENSG00000171487,NLRP5,TRUE,0,0
OV1369-R2,ENSG00000196782,MAML3,TRUE,0,0
OV1369-R2,ENSG00000198668,CALM1,TRUE,25.3443,1744.97
OV1369-R2,ENSG00000019144,PHLDB1,TRUE,0.438158,17.9993
OV1369-R2,ENSG00000076053,RBM7,TRUE,0,0
OV1369-R2,ENSG00000144283,PKP4,TRUE,3.05278e-08,6.66757e-06
OV1369-R2,ENSG00000196511,TPK1,TRUE,0,0
OV1369-R2,ENSG00000076043,REXO2,TRUE,4.69629,272.235
OV1369-R2,ENSG00000184908,CLCNKB,TRUE,0,0
OV1369-R2,ENSG00000164520,RAET1E,TRUE,0,0
OV1369-R2,ENSG00000095777,MYO3A,TRUE,0,0
OV1369-R2,ENSG00000143819,EPHX1,TRUE,7.52841,171.934
OV1369-R2,ENSG00000143811,PYCR2,TRUE,0,0
OV1369-R2,ENSG00000143627,PKLR,TRUE,0,0
OV1369-R2,ENSG00000160767,FAM189B,TRUE,4.36634,299.067
OV1369-R2,ENSG00000198431,TXNRD1,TRUE,3.0057885,697.7297
OV1369-R2,ENSG00000163462,TRIM46,TRUE,0,0
OV1369-R2,ENSG00000122966,CIT,TRUE,0,0
OV1369-R2,ENSG00000089250,NOS1,TRUE,0,0
OV1369-R2,ENSG00000231396,USP17L10,TRUE,0,0
OV1369-R2,ENSG00000205238,SPDYE2,TRUE,0,0
OV1369-R2,ENSG00000198898,CAPZA2,TRUE,0,0
OV1369-R2,ENSG00000164776,PHKG1,TRUE,0,0
OV1369-R2,ENSG00000060642,PIGV,TRUE,0.92069,23.2628
OV1369-R2,ENSG00000103647,CORO2B,TRUE,0.160208,32.2282
OV1369-R2,ENSG00000145362,ANK2,TRUE,0,0
OV1369-R2,ENSG00000269713,NBPF9,TRUE,0.76598,202.281
OV1369-R2,ENSG00000134597,RBMX2,TRUE,0,0
OV1369-R2,ENSG00000075651,PLD1,TRUE,0.0432322,7
OV1369-R2,ENSG00000137473,TTC29,TRUE,0,0
OV1369-R2,ENSG00000111331,OAS3,TRUE,0,0
OV1369-R2,ENSG00000180767,CHST13,TRUE,0,0
OV1369-R2,ENSG00000176165,FOXG1,TRUE,0,0
OV1369-R2,ENSG00000250486,FAM218A,TRUE,0.227952,27
OV1369-R2,ENSG00000198246,SLC29A3,TRUE,1.93464,239.159
OV1369-R2,ENSG00000268043,NBPF12,TRUE,0.777694,119.3688
OV1369-R2,ENSG00000100983,GSS,TRUE,78.2789,8080.14
OV1369-R2,ENSG00000198722,UNC13B,TRUE,0,0
OV1369-R2,ENSG00000266338,NBPF15,TRUE,3.16288,44.2565
OV1369-R2,ENSG00000146648,EGFR,TRUE,4.01776e-07,0.000108753
OV1369-R2,ENSG00000225362,CT62,TRUE,0.0664864,6.49123
OV1369-R2,ENSG00000204571,KRTAP5-11,TRUE,0,0
OV1369-R2,ENSG00000166377,ATP9B,TRUE,0,0
OV1369-R2,ENSG00000030110,BAK1,TRUE,0,0
OV1369-R2,ENSG00000165949,IFI27,TRUE,0,0
OV1369-R2,ENSG00000024862,CCDC28A,TRUE,0.978009,76.4624
OV1369-R2,ENSG00000116580,GON4L,TRUE,0,0
OV1369-R2,ENSG00000187098,MITF,TRUE,0.0979953,26.205
OV1369-R2,ENSG00000137942,FNBP1L,TRUE,0,0
OV1369-R2,ENSG00000174899,PQLC2L,TRUE,1.1163966,62.40411
OV1369-R2,ENSG00000106477,CEP41,TRUE,1.4927,48.8031
OV1369-R2,ENSG00000122406,RPL5,TRUE,23.5337,1262.04
OV1369-R2,ENSG00000175054,ATR,TRUE,0,0
OV1369-R2,ENSG00000230430,USP17L25,TRUE,0,0
OV1369-R2,ENSG00000232264,USP17L24,TRUE,0,0
OV1369-R2,ENSG00000172175,MALT1,TRUE,2.50927,1370.54
OV1369-R2,ENSG00000205057,CLLU1OS,TRUE,0.0669649,1.99426
OV1369-R2,ENSG00000187672,ERC2,TRUE,0,0
OV1369-R2,ENSG00000134250,NOTCH2,TRUE,0.4029405,76.2305
OV1369-R2,ENSG00000100478,AP4S1,TRUE,0.00397385,0.928661
OV1369-R2,ENSG00000183208,GDPGP1,TRUE,0.580006,11.096
OV1369-R2,ENSG00000272949,AC093668.2,TRUE,0.0647131,13.0295
OV1369-R2,ENSG00000172046,USP19,TRUE,3.7127973,430.92135
OV1369-R2,ENSG00000183495,EP400,TRUE,0.0274546,20.6575
OV1369-R2,ENSG00000136631,VPS45,TRUE,2.07911,322.299
OV1369-R2,ENSG00000197147,LRRC8B,TRUE,0.377265,39.7947
OV1369-R2,ENSG00000153250,RBMS1,TRUE,12.2511,2621.12
OV1369-R2,ENSG00000109654,TRIM2,TRUE,0.327645,7
OV1369-R2,ENSG00000155906,RMND1,TRUE,7.97697,793.517
OV1369-R2,ENSG00000173898,SPTBN2,TRUE,0,0
OV1369-R2,ENSG00000084093,REST,TRUE,0.0616162,1.21126
OV1369-R2,ENSG00000182963,GJC1,TRUE,10.9494,4855.34
OV1369-R2,ENSG00000114455,HHLA2,TRUE,0,0
OV1369-R2,ENSG00000205085,FAM71F2,TRUE,0,0
OV1369-R2,ENSG00000113240,CLK4,TRUE,0.262311,15.9544
OV1369-R2,ENSG00000163931,TKT,TRUE,2.36915,246.24
OV1369-R2,ENSG00000205944,DAZ2,TRUE,0,0
OV1369-R2,ENSG00000182774,RPS17,TRUE,1059.95,25962
OV1369-R2,ENSG00000174527,MYO1H,TRUE,0,0
OV1369-R2,ENSG00000085185,BCORL1,TRUE,6.23808,2027.22
OV1369-R2,ENSG00000161010,MRNIP,TRUE,0,0
OV1369-R2,ENSG00000125046,SSUH2,TRUE,0,0
OV1369-R2,ENSG00000185803,SLC52A2,TRUE,67.5701,8071.72
OV1369-R2,ENSG00000138942,RNF185,TRUE,0,0
OV1369-R2,ENSG00000127022,CANX,TRUE,3.256584,71.84181
OV1369-R2,ENSG00000197763,TXNRD3,TRUE,4.53247,471.356
OV1369-R2,ENSG00000233412,OR5H15,TRUE,0,0
OV1369-R2,ENSG00000076864,RAP1GAP,TRUE,0,0
OV1369-R2,ENSG00000050628,PTGER3,TRUE,0,0
OV1369-R2,ENSG00000187527,ATP13A5,TRUE,0,0
OV1369-R2,ENSG00000136869,TLR4,TRUE,0,0
OV1369-R2,ENSG00000244038,DDOST,TRUE,11.0914,1250.42
OV1369-R2,ENSG00000147677,EIF3H,TRUE,187.969,12092.3
OV1369-R2,ENSG00000132613,MTSS1L,TRUE,0.1011,12.3717
OV1369-R2,ENSG00000159023,EPB41,TRUE,2.1601144143,728.8300389
OV1369-R2,ENSG00000161970,RPL26,TRUE,1755.45,41962
OV1369-R2,ENSG00000110330,BIRC2,TRUE,0.0311552,5.83194
OV1369-R2,ENSG00000110171,TRIM3,TRUE,0,0
OV1369-R2,ENSG00000197283,SYNGAP1,TRUE,0,0
OV1369-R2,ENSG00000204610,TRIM15,TRUE,0,0
OV1369-R2,ENSG00000117523,PRRC2C,TRUE,0,0
OV1369-R2,ENSG00000221890,NPTXR,TRUE,0,0
OV1369-R2,ENSG00000154545,MAGED4,TRUE,0.565065,81.8157
OV1369-R2,ENSG00000140400,MAN2C1,TRUE,0,0
