"model","profile","center","autosomal_span_bp","fga"
"OV1369-R2","Archived",0.074,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0741,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0742,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0743,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0744,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0745,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0746,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0747,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0748,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0749,2741890670,0.725554060111376
"OV1369-R2","Archived",0.075,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0751,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0752,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0753,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0754,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0755,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0756,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0757,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0758,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0759,2741890670,0.725554060111376
"OV1369-R2","Archived",0.076,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0761000000000001,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0762,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0763,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0764,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0765,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0766,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0767,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0768,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0769,2741890670,0.725554060111376
"OV1369-R2","Archived",0.077,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0771,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0772,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0773,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0774,2741890670,0.725554060111376
"OV1369-R2","Archived",0.0775,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0776,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0777,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0778,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0779,2741890670,0.722271841349531
"OV1369-R2","Archived",0.078,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0781,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0782,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0783,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0784,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0785,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0786,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0787,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0788,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0789,2741890670,0.722271841349531
"OV1369-R2","Archived",0.079,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0791,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0792,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0793,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0794,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0795,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0796,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0797,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0798,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0799,2741890670,0.722271841349531
"OV1369-R2","Archived",0.08,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0801,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0802,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0803,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0804,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0805,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0806,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0807,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0808,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0809,2741890670,0.722271841349531
"OV1369-R2","Archived",0.081,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0811,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0812,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0813,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0814,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0815,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0816,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0817,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0818,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0819,2741890670,0.722271841349531
"OV1369-R2","Archived",0.082,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0821,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0822,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0823,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0824,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0825,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0826,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0827,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0828,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0829,2741890670,0.722271841349531
"OV1369-R2","Archived",0.083,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0831,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0832,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0833,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0834,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0835,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0836,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0837,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0838,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0839,2741890670,0.722271841349531
"OV1369-R2","Archived",0.084,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0841,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0842,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0843,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0844,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0845,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0846,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0847,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0848,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0849,2741890670,0.722271841349531
"OV1369-R2","Archived",0.085,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0851,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0852,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0853,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0854,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0855,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0856,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0857,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0858,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0859,2741890670,0.722271841349531
"OV1369-R2","Archived",0.086,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0861,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0862,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0863,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0864,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0865,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0866,2741890670,0.722271841349531
"OV1369-R2","Archived",0.0867,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0868,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0869,2741890670,0.724753250281858
"OV1369-R2","Archived",0.087,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0871,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0872,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0873,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0874,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0875,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0876,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0877,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0878,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0879,2741890670,0.724753250281858
"OV1369-R2","Archived",0.088,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0881,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0882,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0883,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0884,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0885,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0886,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0887000000000001,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0888,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0889,2741890670,0.724753250281858
"OV1369-R2","Archived",0.089,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0891,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0892000000000001,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0893,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0894,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0895,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0896,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0897000000000001,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0898,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0899,2741890670,0.724753250281858
"OV1369-R2","Archived",0.09,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0901,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0902,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0903,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0904,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0905,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0906,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0907,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0908,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0909,2741890670,0.724753250281858
"OV1369-R2","Archived",0.091,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0911,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0912,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0913,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0914,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0915,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0916,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0917,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0918,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0919,2741890670,0.724753250281858
"OV1369-R2","Archived",0.092,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0921,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0922,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0923,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0924,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0925,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0926,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0927,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0928,2741890670,0.724753250281858
"OV1369-R2","Archived",0.0929,2741890670,0.720723430960141
"OV1369-R2","Archived",0.093,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0931,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0932,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0933,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0934,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0935,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0936,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0937,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0938,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0939,2741890670,0.720723430960141
"OV1369-R2","Archived",0.094,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0941,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0942,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0943,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0944,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0945,2741890670,0.720723430960141
"OV1369-R2","Archived",0.0946,2741890670,0.721213513228812
"OV1369-R2","Archived",0.0947,2741890670,0.721213513228812
"OV1369-R2","Archived",0.0948,2741890670,0.721213513228812
"OV1369-R2","Archived",0.0949,2741890670,0.721213513228812
"OV1369-R2","Archived",0.095,2741890670,0.721213513228812
"OV1369-R2","Archived",0.0951,2741890670,0.721213513228812
"OV1369-R2","Archived",0.0952,2741890670,0.721213513228812
"OV1369-R2","Archived",0.0953,2741890670,0.721213513228812
"OV1369-R2","Archived",0.0954,2741890670,0.721213513228812
"OV1369-R2","Archived",0.0955,2741890670,0.721213513228812
"OV1369-R2","Archived",0.0956,2741890670,0.721213513228812
"OV1369-R2","Archived",0.0957,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0958,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0959,2741890670,0.718543066853938
"OV1369-R2","Archived",0.096,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0961,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0962,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0963,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0964,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0965,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0966,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0967,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0968,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0969,2741890670,0.718543066853938
"OV1369-R2","Archived",0.097,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0971,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0972,2741890670,0.718543066853938
"OV1369-R2","Archived",0.0973,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0974,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0975,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0976,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0977,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0978,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0979,2741890670,0.717859105593003
"OV1369-R2","Archived",0.098,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0981,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0982,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0983,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0984,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0985,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0986,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0987,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0988,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0989,2741890670,0.717859105593003
"OV1369-R2","Archived",0.099,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0991,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0992,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0993,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0994,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0995,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0996,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0997,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0998,2741890670,0.717859105593003
"OV1369-R2","Archived",0.0999,2741890670,0.717859105593003
"OV1369-R2","Archived",0.1,2741890670,0.717859105593003
"OV1369-R2","Target-only",-0.3,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2999,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2998,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2997,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2996,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2995,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2994,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2993,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2992,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2991,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.299,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2989,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2988,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2987,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2986,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2985,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2984,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2983,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2982,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2981,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.298,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2979,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2978,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2977,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2976,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2975,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2974,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2973,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2972,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2971,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.297,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2969,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2968,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2967,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2966,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2965,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2964,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2963,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2962,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2961,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.296,2652975301,0.582834147538865
"OV1369-R2","Target-only",-0.2959,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2958,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2957,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2956,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2955,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2954,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2953,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2952,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2951,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.295,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2949,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2948,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2947,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2946,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2945,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2944,2652975301,0.591233833729536
"OV1369-R2","Target-only",-0.2943,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2942,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2941,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.294,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2939,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2938,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2937,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2936,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2935,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2934,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2933,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2932,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2931,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.293,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2929,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2928,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2927,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2926,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2925,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2924,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2923,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2922,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2921,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.292,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2919,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2918,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2917,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2916,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2915,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2914,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2913,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2912,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2911,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.291,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2909,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2908,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2907,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2906,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2905,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2904,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2903,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2902,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2901,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.29,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2899,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2898,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2897,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2896,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2895,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2894,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2893,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2892,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2891,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.289,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2889,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2888,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2887,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2886,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2885,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2884,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2883,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2882,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2881,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.288,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2879,2652975301,0.587966756197102
"OV1369-R2","Target-only",-0.2878,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2877,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2876,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2875,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2874,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2873,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2872,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2871,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.287,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2869,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2868,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2867,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2866,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2865,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2864,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2863,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2862,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2861,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.286,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2859,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2858,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2857,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2856,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2855,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2854,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2853,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2852,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2851,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.285,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2849,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2848,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2847,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2846,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2845,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2844,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2843,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2842,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2841,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.284,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2839,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2838,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2837,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2836,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2835,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2834,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2833,2652975301,0.58696976425413
"OV1369-R2","Target-only",-0.2832,2652975301,0.591775800705052
"OV1369-R2","Target-only",-0.2831,2652975301,0.591775800705052
"OV1369-R2","Target-only",-0.283,2652975301,0.591775800705052
"OV1369-R2","Target-only",-0.2829,2652975301,0.591775800705052
"OV1369-R2","Target-only",-0.2828,2652975301,0.591775800705052
"OV1369-R2","Target-only",-0.2827,2652975301,0.591775800705052
"OV1369-R2","Target-only",-0.2826,2652975301,0.591775800705052
"OV1369-R2","Target-only",-0.2825,2652975301,0.591775800705052
"OV1369-R2","Target-only",-0.2824,2652975301,0.591775800705052
"OV1369-R2","Target-only",-0.2823,2652975301,0.591775800705052
"OV1369-R2","Target-only",-0.2822,2652975301,0.591775800705052
